Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.19,10.94,60.3,89.89,514.9,518.4,83.3
45001500,-0.20,10.95,61.4,88.15,514.4,518.0,83.2
45003000,-0.19,10.95,60.7,89.31,514.7,518.2,83.3
45004500,-0.19,10.95,60.5,89.54,514.6,518.1,83.3
45006000,-0.19,10.94,59.6,91.10,515.4,518.9,83.4
45007500,-0.20,10.99,61.0,88.13,512.3,515.9,83.2
45009000,-0.19,10.95,59.9,90.49,514.9,518.4,83.4
45010500,-0.19,10.94,60.7,89.46,515.2,518.8,83.3
45012000,-0.19,10.92,60.9,89.40,515.9,519.5,83.3
45013500,-0.19,10.96,58.4,92.73,514.8,518.1,83.5
45015000,-0.19,10.90,59.2,92.39,517.4,520.8,83.5
45016500,-0.19,10.89,60.0,91.28,517.5,521.0,83.4
45018000,-0.19,10.86,61.1,90.23,519.0,522.6,83.3
45019500,-0.19,10.86,60.3,91.41,519.2,522.7,83.4
45021000,-0.19,10.90,60.1,91.00,517.0,520.5,83.4
45022500,-0.19,10.89,60.2,90.96,517.5,521.0,83.4
45024000,-0.20,10.90,61.7,88.69,517.0,520.7,83.2
45025500,-0.18,10.88,58.0,94.64,518.4,521.6,83.6
45027000,-0.19,10.90,60.1,91.10,517.2,520.6,83.4
45028500,-0.19,10.90,59.7,91.72,517.4,520.9,83.4
45030000,-0.19,10.87,60.6,90.74,518.4,521.9,83.3
45031500,-0.19,10.86,60.6,91.01,519.1,522.6,83.3
45033000,-0.19,10.85,60.2,91.72,519.6,523.1,83.4
45034500,-0.19,10.87,61.0,90.20,518.5,522.1,83.3
45036000,-0.20,10.84,62.8,88.01,519.5,523.3,83.1
45037500,-0.19,10.85,61.1,90.34,519.2,522.8,83.3
45039000,-0.20,10.84,62.1,89.07,519.7,523.4,83.2
45040500,-0.19,10.83,61.7,89.78,520.1,523.7,83.2
45042000,-0.19,10.84,59.4,93.10,520.3,523.7,83.5
45043500,-0.18,10.84,58.8,94.05,520.2,523.5,83.6
45045000,-0.19,10.86,59.9,92.09,519.3,522.7,83.4
45046500,-0.19,10.84,61.3,90.17,519.7,523.3,83.3
45048000,-0.19,10.81,60.5,91.87,521.4,524.9,83.4
45049500,-0.19,10.82,59.7,93.12,521.4,524.8,83.5
45051000,-0.19,10.83,61.8,89.59,520.1,523.8,83.2
45052500,-0.19,10.84,60.2,91.81,520.0,523.5,83.4
45054000,-0.19,10.79,61.3,90.95,522.1,525.7,83.3
45055500,-0.19,10.77,61.0,91.77,523.4,526.9,83.3
45057000,-0.19,10.81,61.0,91.13,521.4,525.0,83.3
45058500,-0.19,10.82,61.4,90.41,521.0,524.6,83.3
45060000,-0.19,10.80,59.6,93.53,522.2,525.6,83.5
45061500,-0.18,10.76,59.6,94.18,524.2,527.5,83.5
45063000,-0.19,10.76,60.5,92.88,524.1,527.6,83.4
45064500,-0.19,10.77,59.8,93.65,523.5,526.9,83.5
45066000,-0.19,10.78,60.5,92.52,523.2,526.7,83.4
45067500,-0.19,10.75,60.3,93.22,524.4,527.8,83.4
45069000,-0.19,10.79,60.8,91.87,522.4,525.9,83.4
45070500,-0.19,10.69,61.1,93.02,527.3,530.8,83.4
45072000,-0.19,10.76,60.4,92.97,523.9,527.4,83.4
