Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.60,12.71,129.3,28.79,408.8,428.7,72.5
45001500,-0.60,12.70,128.1,29.15,409.8,429.4,72.6
45003000,-0.60,12.71,129.0,28.86,409.0,428.8,72.5
45004500,-0.60,12.71,127.8,29.14,409.5,429.0,72.7
45006000,-0.60,12.70,129.2,28.87,409.3,429.2,72.5
45007500,-0.60,12.70,128.2,29.09,409.6,429.2,72.6
45009000,-0.59,12.71,127.1,29.38,410.2,429.5,72.8
45010500,-0.61,12.69,129.9,28.68,408.9,429.0,72.4
45012000,-0.60,12.68,129.3,28.91,409.7,429.6,72.5
45013500,-0.60,12.66,129.1,29.07,410.8,430.6,72.6
45015000,-0.60,12.68,128.9,29.04,410.2,429.9,72.6
45016500,-0.60,12.67,128.6,29.18,410.8,430.4,72.6
45018000,-0.60,12.68,128.5,29.13,410.4,430.0,72.6
45019500,-0.60,12.68,128.2,29.20,410.4,430.0,72.6
45021000,-0.60,12.64,130.3,28.87,410.9,431.0,72.4
45022500,-0.60,12.62,129.3,29.20,412.1,431.9,72.6
45024000,-0.60,12.63,129.6,29.07,411.5,431.4,72.5
45025500,-0.59,12.59,129.3,29.38,413.5,433.2,72.6
45027000,-0.60,12.63,130.0,28.97,411.3,431.3,72.5
45028500,-0.59,12.66,128.0,29.39,411.6,431.1,72.7
45030000,-0.60,12.58,130.6,29.08,413.0,433.1,72.5
45031500,-0.60,12.56,131.2,29.02,413.3,433.6,72.4
45033000,-0.60,12.61,130.0,29.07,412.1,432.1,72.5
45034500,-0.60,12.66,128.6,29.21,411.1,430.8,72.6
45036000,-0.59,12.62,129.2,29.27,412.4,432.2,72.6
45037500,-0.59,12.55,130.2,29.31,414.3,434.3,72.5
45039000,-0.60,12.59,130.1,29.14,412.7,432.7,72.5
45040500,-0.60,12.56,130.5,29.18,413.7,433.8,72.5
45042000,-0.60,12.59,130.4,29.07,412.6,432.7,72.5
45043500,-0.60,12.59,130.0,29.15,412.7,432.7,72.5
45045000,-0.59,12.59,129.6,29.27,413.1,432.9,72.6
45046500,-0.59,12.56,129.9,29.37,414.3,434.2,72.6
