Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.17,10.75,53.9,104.72,526.0,528.8,84.2
45001500,-0.16,10.71,52.7,107.94,528.4,531.0,84.3
45003000,-0.16,10.74,52.4,107.94,526.9,529.5,84.3
45004500,-0.16,10.73,53.5,105.83,527.2,529.9,84.2
45006000,-0.16,10.70,51.0,111.92,529.2,531.6,84.5
45007500,-0.16,10.70,52.9,107.60,528.8,531.4,84.3
45009000,-0.16,10.69,53.5,106.63,529.1,531.8,84.2
45010500,-0.16,10.69,51.7,110.45,529.5,532.0,84.4
45012000,-0.16,10.72,53.2,106.66,527.8,530.4,84.2
45013500,-0.16,10.68,52.0,110.09,530.0,532.6,84.4
45015000,-0.16,10.66,53.0,108.23,530.8,533.4,84.3
45016500,-0.16,10.67,54.0,106.03,530.2,533.0,84.2
45018000,-0.16,10.69,52.5,108.64,529.0,531.6,84.3
45019500,-0.15,10.67,50.8,112.80,530.8,533.2,84.5
45021000,-0.16,10.64,53.7,107.35,531.7,534.4,84.2
45022500,-0.16,10.63,51.6,111.87,532.7,535.2,84.5
45024000,-0.16,10.64,52.0,110.64,531.6,534.2,84.4
45025500,-0.16,10.61,52.6,110.14,533.2,535.8,84.4
45027000,-0.16,10.64,53.0,108.64,531.6,534.2,84.3
45028500,-0.16,10.61,52.5,110.41,533.3,535.9,84.4
45030000,-0.16,10.61,52.1,111.15,533.2,535.8,84.4
45031500,-0.15,10.64,51.1,112.96,532.3,534.7,84.5
45033000,-0.16,10.59,54.6,106.27,533.8,536.6,84.2
45034500,-0.15,10.62,51.2,113.00,532.9,535.3,84.5
45036000,-0.16,10.63,51.7,111.78,532.6,535.1,84.5
45037500,-0.16,10.59,53.2,109.45,534.5,537.1,84.3
45039000,-0.16,10.63,53.0,108.87,532.1,534.7,84.3
45040500,-0.16,10.61,53.1,109.27,533.5,536.1,84.3
45042000,-0.16,10.58,52.7,110.48,534.8,537.4,84.4
45043500,-0.16,10.59,53.8,108.13,534.1,536.8,84.3
45045000,-0.16,10.60,52.7,110.15,533.7,536.3,84.4
45046500,-0.16,10.55,54.7,107.00,535.9,538.7,84.2
45048000,-0.15,10.56,50.6,115.53,536.2,538.5,84.6
45049500,-0.16,10.53,54.9,107.13,537.0,539.8,84.2
45051000,-0.15,10.55,51.3,114.26,536.8,539.3,84.5
45052500,-0.16,10.53,53.6,109.84,537.5,540.1,84.3
45054000,-0.16,10.54,52.5,111.91,537.1,539.6,84.4
45055500,-0.16,10.57,52.7,110.91,535.6,538.2,84.4
45057000,-0.16,10.52,52.6,112.00,538.0,540.6,84.4
45058500,-0.16,10.56,53.5,109.35,535.7,538.3,84.3
45060000,-0.16,10.56,52.4,111.70,536.1,538.6,84.4
45061500,-0.15,10.52,51.6,114.37,538.3,540.8,84.5
45063000,-0.15,10.53,51.8,113.55,537.5,539.9,84.5
45064500,-0.15,10.51,52.0,113.60,538.7,541.2,84.5
45066000,-0.15,10.54,51.5,114.03,537.0,539.4,84.5
45067500,-0.15,10.53,51.3,114.83,537.8,540.3,84.6
45069000,-0.16,10.48,53.1,111.90,540.2,542.8,84.4
45070500,-0.15,10.51,52.1,113.39,538.6,541.1,84.5
45072000,-0.16,10.51,54.0,109.13,538.1,540.8,84.3
45073500,-0.15,10.45,52.0,115.07,542.0,544.5,84.5
45075000,-0.15,10.53,51.3,114.75,538.0,540.4,84.5
45076500,-0.15,10.46,52.3,114.12,541.3,543.8,84.5
45078000,-0.16,10.48,52.9,112.07,539.8,542.4,84.4
45079500,-0.15,10.44,52.5,114.18,542.4,545.0,84.5
45081000,-0.15,10.48,50.8,116.87,540.4,542.8,84.6
45082500,-0.16,10.44,53.7,111.39,541.8,544.5,84.3
45084000,-0.15,10.46,52.8,113.05,541.3,543.8,84.4
45085500,-0.15,10.42,52.5,114.41,543.5,546.0,84.5
45087000,-0.15,10.44,52.8,113.39,542.2,544.8,84.4
45088500,-0.15,10.44,52.2,114.68,542.1,544.6,84.5
45090000,-0.15,10.46,52.8,112.93,541.2,543.8,84.4
45091500,-0.15,10.47,52.3,113.89,541.0,543.5,84.5
45093000,-0.15,10.46,53.1,112.21,540.9,543.5,84.4
45094500,-0.15,10.39,51.1,118.20,545.0,547.4,84.6
45096000,-0.15,10.40,52.8,114.19,544.4,546.9,84.5
45097500,-0.15,10.42,53.1,113.15,543.3,545.9,84.4
45099000,-0.15,10.43,51.3,117.03,543.0,545.4,84.6
45100500,-0.14,10.43,49.9,120.15,543.1,545.4,84.7
45102000,-0.15,10.40,51.8,116.40,544.6,547.1,84.6
45103500,-0.15,10.42,52.8,113.93,543.4,546.0,84.5
45105000,-0.15,10.42,52.6,114.13,543.2,545.8,84.5
45106500,-0.15,10.38,52.5,115.25,545.4,548.0,84.5
45108000,-0.16,10.39,54.2,111.53,544.7,547.4,84.3
45109500,-0.15,10.41,53.5,112.42,543.6,546.3,84.4
45111000,-0.15,10.38,51.6,117.42,545.6,548.0,84.6
45112500,-0.15,10.37,53.9,112.44,545.7,548.3,84.4
45114000,-0.15,10.37,53.3,113.91,545.9,548.5,84.4
45115500,-0.15,10.37,51.3,118.38,546.3,548.7,84.6
45117000,-0.15,10.35,52.8,115.52,547.2,549.8,84.5
45118500,-0.15,10.34,52.6,116.07,547.6,550.1,84.5
45120000,-0.15,10.36,53.3,113.97,546.4,549.0,84.4
45121500,-0.15,10.31,51.8,118.44,549.2,551.6,84.6
45123000,-0.15,10.33,52.0,117.62,548.4,550.9,84.6
45124500,-0.15,10.34,52.9,115.39,547.7,550.3,84.5
45126000,-0.15,10.35,53.2,114.59,547.2,549.8,84.4
45127500,-0.15,10.34,53.4,114.14,547.2,549.8,84.4
45129000,-0.15,10.32,52.0,117.79,548.8,551.3,84.6
45130500,-0.15,10.32,52.7,116.33,548.8,551.4,84.5
45132000,-0.15,10.29,54.3,113.31,549.8,552.5,84.4
45133500,-0.15,10.28,52.8,116.90,550.9,553.4,84.5
45135000,-0.15,10.28,52.7,117.24,550.9,553.4,84.5
45136500,-0.14,10.27,51.2,120.94,551.7,554.1,84.7
45138000,-0.15,10.32,51.5,119.00,548.9,551.3,84.6
45139500,-0.14,10.28,51.5,119.93,551.3,553.7,84.7
45141000,-0.15,10.27,51.7,119.61,551.5,553.9,84.6
45142500,-0.15,10.26,53.3,116.27,551.7,554.2,84.5
45144000,-0.15,10.27,53.1,116.57,551.4,553.9,84.5
45145500,-0.15,10.28,53.9,114.56,550.6,553.2,84.4
45147000,-0.14,10.24,51.8,120.07,553.1,555.5,84.6
45148500,-0.15,10.22,52.3,119.40,554.3,556.8,84.6
45150000,-0.15,10.25,53.9,115.24,552.3,554.9,84.4
45151500,-0.14,10.23,51.6,120.82,553.6,556.0,84.7
45153000,-0.15,10.26,52.5,118.08,551.8,554.2,84.6
45154500,-0.15,10.25,52.2,119.20,552.9,555.3,84.6
45156000,-0.15,10.19,53.3,117.78,555.5,558.0,84.5
45157500,-0.15,10.27,52.1,118.67,551.3,553.7,84.6
45159000,-0.15,10.25,53.0,117.19,552.5,555.1,84.5
45160500,-0.15,10.22,53.5,116.77,554.1,556.7,84.5
45162000,-0.14,10.24,49.9,124.79,553.7,555.9,84.8
45163500,-0.15,10.20,53.3,117.59,555.2,557.7,84.5
45165000,-0.14,10.21,51.1,122.45,554.9,557.3,84.7
