Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.39,12.79,86.9,44.57,428.6,437.3,78.5
45001500,-0.38,12.81,84.6,45.81,429.1,437.4,78.9
45003000,-0.38,12.79,85.4,45.49,429.5,437.9,78.8
45004500,-0.38,12.79,84.4,46.03,429.8,438.0,78.9
45006000,-0.39,12.77,86.6,44.91,429.6,438.3,78.6
45007500,-0.38,12.79,85.3,45.52,429.4,437.7,78.8
45009000,-0.38,12.78,84.4,46.15,430.3,438.5,78.9
45010500,-0.38,12.78,85.8,45.26,429.4,437.9,78.7
45012000,-0.38,12.80,84.5,45.86,429.3,437.5,78.9
45013500,-0.38,12.77,86.1,45.19,429.7,438.2,78.7
45015000,-0.38,12.75,85.9,45.43,430.5,438.9,78.7
45016500,-0.39,12.73,87.2,44.83,430.7,439.4,78.6
45018000,-0.38,12.75,85.8,45.51,430.8,439.2,78.7
45019500,-0.38,12.74,84.9,46.08,431.3,439.5,78.9
45021000,-0.39,12.77,86.2,45.09,429.6,438.1,78.7
45022500,-0.38,12.72,85.9,45.65,431.6,440.0,78.7
45024000,-0.38,12.71,86.8,45.21,431.7,440.3,78.6
45025500,-0.38,12.71,86.6,45.36,431.9,440.5,78.7
45027000,-0.38,12.71,86.4,45.48,432.0,440.6,78.7
45028500,-0.38,12.73,86.3,45.35,431.1,439.7,78.7
45030000,-0.38,12.74,86.4,45.23,430.8,439.4,78.7
45031500,-0.39,12.71,87.2,45.05,431.7,440.4,78.6
45033000,-0.39,12.70,87.8,44.78,431.8,440.6,78.5
45034500,-0.38,12.70,86.5,45.47,432.1,440.7,78.7
45036000,-0.38,12.72,86.1,45.54,431.5,440.0,78.7
45037500,-0.38,12.67,86.2,45.88,433.4,441.9,78.8
45039000,-0.39,12.65,88.1,45.00,433.6,442.4,78.5
45040500,-0.38,12.70,86.6,45.42,432.2,440.8,78.7
45042000,-0.38,12.67,86.5,45.68,433.3,441.9,78.7
45043500,-0.38,12.68,86.3,45.73,432.9,441.4,78.7
45045000,-0.38,12.66,87.1,45.42,433.3,442.0,78.6
45046500,-0.38,12.71,85.7,45.85,432.0,440.5,78.8
45048000,-0.38,12.65,87.2,45.44,433.7,442.4,78.6
45049500,-0.38,12.63,87.7,45.32,434.3,443.0,78.6
45051000,-0.38,12.63,87.2,45.60,434.5,443.1,78.7
45052500,-0.38,12.66,86.8,45.61,433.7,442.3,78.7
45054000,-0.38,12.64,86.1,46.15,434.6,443.0,78.8
45055500,-0.38,12.64,87.0,45.63,434.1,442.7,78.7
45057000,-0.38,12.65,87.1,45.54,433.9,442.5,78.7
45058500,-0.38,12.61,87.6,45.56,435.2,444.0,78.6
