Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.48,13.29,97.8,36.13,405.8,417.4,76.5
45001500,-0.48,13.22,98.2,36.36,408.1,419.8,76.5
45003000,-0.48,13.26,97.9,36.27,406.9,418.6,76.5
45004500,-0.48,13.23,98.4,36.22,407.6,419.4,76.4
45006000,-0.47,13.26,96.9,36.66,407.3,418.7,76.6
45007500,-0.48,13.27,97.6,36.37,406.8,418.4,76.5
45009000,-0.48,13.27,97.7,36.32,406.8,418.3,76.5
45010500,-0.48,13.24,98.6,36.07,407.1,418.9,76.4
45012000,-0.48,13.24,97.6,36.55,407.9,419.4,76.5
45013500,-0.48,13.21,98.4,36.37,408.5,420.2,76.5
45015000,-0.47,13.23,97.2,36.75,408.4,419.8,76.6
45016500,-0.47,13.23,97.5,36.63,408.3,419.8,76.6
45018000,-0.47,13.25,96.0,37.13,408.2,419.3,76.8
45019500,-0.48,13.19,99.0,36.22,408.7,420.5,76.4
45021000,-0.49,13.19,100.6,35.60,408.1,420.3,76.2
45022500,-0.48,13.23,98.9,36.00,407.3,419.2,76.3
45024000,-0.48,13.21,98.0,36.55,408.7,420.3,76.5
45025500,-0.48,13.19,99.1,36.21,408.8,420.7,76.4
45027000,-0.47,13.16,98.0,36.83,410.4,421.9,76.6
45028500,-0.48,13.15,99.1,36.42,410.1,421.9,76.4
45030000,-0.48,13.20,98.2,36.54,409.1,420.7,76.5
45031500,-0.47,13.19,97.8,36.70,409.3,420.9,76.6
45033000,-0.48,13.15,99.6,36.22,409.9,421.9,76.3
45034500,-0.48,13.16,99.2,36.33,409.9,421.7,76.4
45036000,-0.48,13.16,99.0,36.40,410.0,421.8,76.4
45037500,-0.48,13.15,98.8,36.51,410.2,421.9,76.5
45039000,-0.48,13.18,98.5,36.51,409.5,421.2,76.5
45040500,-0.47,13.17,97.8,36.80,410.0,421.5,76.6
45042000,-0.47,13.18,98.2,36.58,409.4,421.0,76.5
45043500,-0.48,13.14,99.1,36.48,410.6,422.4,76.4
45045000,-0.48,13.13,99.0,36.57,410.8,422.6,76.5
45046500,-0.48,13.15,100.1,36.02,409.7,421.8,76.3
45048000,-0.48,13.13,99.8,36.24,410.6,422.6,76.3
45049500,-0.47,13.11,99.0,36.66,411.5,423.3,76.5
45051000,-0.47,13.11,99.1,36.64,411.6,423.3,76.5
45052500,-0.47,13.12,99.0,36.64,411.3,423.0,76.5
45054000,-0.48,13.10,99.7,36.45,411.6,423.6,76.4
45055500,-0.48,13.10,100.2,36.22,411.2,423.3,76.3
45057000,-0.48,13.07,99.9,36.57,412.8,424.7,76.4
45058500,-0.47,13.05,99.3,36.93,413.6,425.4,76.5
45060000,-0.48,13.09,99.7,36.50,411.9,423.7,76.4
45061500,-0.48,13.06,101.4,35.99,412.2,424.5,76.2
45063000,-0.47,13.08,99.5,36.66,412.5,424.3,76.4
45064500,-0.47,13.05,99.6,36.78,413.4,425.2,76.5
45066000,-0.48,13.09,100.4,36.24,411.6,423.7,76.3
45067500,-0.48,13.08,100.0,36.44,412.2,424.1,76.4
45069000,-0.48,13.05,101.1,36.19,412.8,425.0,76.2
45070500,-0.48,13.06,100.3,36.46,412.8,424.8,76.3
45072000,-0.47,13.04,99.9,36.73,413.6,425.5,76.4
45073500,-0.48,13.01,101.4,36.32,414.1,426.4,76.2
45075000,-0.47,13.01,100.4,36.66,414.3,426.3,76.4
45076500,-0.48,13.02,100.8,36.46,413.9,426.0,76.3
45078000,-0.48,13.05,100.8,36.32,412.8,425.0,76.3
45079500,-0.48,13.03,101.2,36.24,413.3,425.5,76.2
45081000,-0.48,13.03,100.5,36.52,413.6,425.7,76.3
45082500,-0.48,13.03,100.9,36.39,413.6,425.7,76.3
45084000,-0.47,12.97,101.2,36.61,415.6,427.7,76.3
45085500,-0.47,13.01,100.1,36.81,414.6,426.6,76.4
45087000,-0.47,13.02,100.4,36.66,414.2,426.2,76.4
45088500,-0.47,12.97,99.7,37.21,416.2,428.0,76.5
45090000,-0.47,12.98,100.9,36.71,415.4,427.5,76.4
45091500,-0.47,12.97,101.0,36.71,415.6,427.7,76.3
45093000,-0.47,12.95,100.6,36.98,416.5,428.5,76.4
45094500,-0.47,12.95,100.5,37.00,416.5,428.5,76.4
45096000,-0.47,12.98,99.5,37.30,416.2,427.9,76.6
45097500,-0.46,12.99,99.0,37.45,416.1,427.7,76.6
45099000,-0.47,12.97,100.4,36.92,415.9,427.8,76.4
45100500,-0.47,12.93,100.7,37.08,417.3,429.3,76.4
45102000,-0.48,12.97,101.5,36.50,415.3,427.5,76.3
45103500,-0.47,12.95,101.1,36.77,416.2,428.3,76.4
45105000,-0.47,12.98,100.2,36.98,415.8,427.7,76.4
45106500,-0.47,12.91,101.1,36.99,417.7,429.7,76.4
45108000,-0.47,12.92,100.7,37.12,417.7,429.7,76.4
45109500,-0.48,12.94,101.9,36.52,416.2,428.5,76.2
45111000,-0.47,12.95,101.0,36.84,416.5,428.6,76.4
45112500,-0.47,12.87,102.6,36.69,418.7,431.1,76.2
45114000,-0.47,12.90,101.2,37.02,417.9,430.0,76.4
45115500,-0.47,12.92,101.1,36.98,417.5,429.5,76.4
45117000,-0.47,12.89,101.6,36.91,418.1,430.3,76.3
45118500,-0.46,12.89,99.8,37.68,419.2,430.9,76.6
45120000,-0.47,12.91,101.1,36.99,417.6,429.7,76.4
45121500,-0.47,12.87,101.1,37.27,419.3,431.3,76.4
45123000,-0.47,12.92,100.4,37.27,417.9,429.8,76.5
45124500,-0.47,12.85,102.0,37.00,419.4,431.6,76.3
45126000,-0.47,12.90,102.1,36.64,417.5,429.8,76.3
45127500,-0.47,12.88,101.8,36.91,418.5,430.7,76.3
45129000,-0.47,12.90,101.2,37.03,418.1,430.2,76.4
45130500,-0.47,12.87,101.9,36.97,419.0,431.2,76.3
45132000,-0.46,12.85,100.9,37.45,420.0,431.9,76.5
45133500,-0.47,12.88,101.2,37.15,418.8,430.9,76.4
45135000,-0.46,12.85,100.8,37.50,420.2,432.1,76.5
45136500,-0.47,12.84,102.1,37.05,419.9,432.1,76.3
45138000,-0.47,12.84,101.8,37.14,419.9,432.0,76.4
45139500,-0.47,12.82,101.7,37.33,420.9,433.0,76.4
45141000,-0.46,12.84,101.2,37.40,420.4,432.4,76.5
45142500,-0.47,12.85,102.2,36.92,419.4,431.7,76.3
45144000,-0.48,12.83,103.4,36.56,419.5,432.1,76.2
45145500,-0.46,12.83,100.8,37.63,420.9,432.8,76.5
45147000,-0.47,12.82,101.6,37.36,420.9,433.0,76.4
45148500,-0.46,12.79,100.8,37.86,422.3,434.2,76.6
45150000,-0.46,12.84,100.6,37.61,420.4,432.3,76.5
45151500,-0.46,12.78,101.7,37.53,422.1,434.2,76.4
45153000,-0.47,12.74,103.6,37.04,422.7,435.2,76.2
45154500,-0.47,12.83,102.6,36.92,420.1,432.5,76.3
45156000,-0.47,12.79,102.3,37.27,421.7,433.9,76.4
45157500,-0.46,12.77,101.6,37.67,422.8,434.8,76.5
45159000,-0.46,12.79,101.1,37.79,422.4,434.3,76.5
45160500,-0.47,12.76,103.7,36.86,421.9,434.4,76.2
45162000,-0.46,12.79,100.9,37.82,422.2,434.1,76.6
45163500,-0.46,12.78,102.1,37.43,422.3,434.4,76.4
45165000,-0.47,12.72,104.0,37.01,423.4,435.9,76.2
45166500,-0.47,12.71,104.2,36.95,423.5,436.1,76.2
45168000,-0.47,12.73,103.9,36.95,422.9,435.5,76.2
45169500,-0.47,12.73,103.5,37.14,423.1,435.6,76.3
45171000,-0.47,12.75,103.1,37.18,422.8,435.2,76.3
45172500,-0.47,12.74,102.9,37.33,423.2,435.6,76.3
45174000,-0.47,12.72,103.9,37.09,423.6,436.2,76.2
45175500,-0.47,12.74,102.9,37.34,423.2,435.5,76.3
45177000,-0.46,12.71,102.6,37.61,424.3,436.6,76.4
45178500,-0.47,12.75,102.9,37.26,422.9,435.2,76.3
45180000,-0.46,12.65,104.2,37.39,426.1,438.7,76.3
45181500,-0.46,12.68,103.2,37.62,425.5,437.8,76.4
45183000,-0.46,12.70,102.9,37.56,424.6,436.9,76.4
45184500,-0.46,12.72,102.8,37.51,424.1,436.4,76.4
45186000,-0.47,12.71,103.4,37.29,424.0,436.4,76.3
45187500,-0.47,12.72,103.3,37.28,423.8,436.2,76.3
45189000,-0.47,12.69,103.8,37.29,424.7,437.2,76.3
45190500,-0.46,12.70,103.1,37.49,424.5,436.8,76.4
45192000,-0.46,12.71,103.0,37.45,424.2,436.6,76.3
45193500,-0.47,12.70,104.0,37.09,424.0,436.5,76.2
45195000,-0.46,12.66,103.2,37.72,426.2,438.5,76.4
45196500,-0.46,12.68,103.4,37.49,425.1,437.5,76.3
45198000,-0.47,12.68,104.0,37.27,425.0,437.6,76.2
45199500,-0.47,12.60,105.4,37.21,427.3,440.1,76.1
45201000,-0.47,12.64,105.3,36.97,425.6,438.4,76.1
45202500,-0.46,12.64,103.6,37.69,426.7,439.1,76.4
45204000,-0.46,12.65,103.9,37.49,426.2,438.7,76.3
45205500,-0.47,12.65,104.8,37.13,425.6,438.4,76.2
45207000,-0.46,12.65,103.0,37.87,426.6,438.9,76.4
45208500,-0.46,12.60,104.7,37.51,427.7,440.4,76.3
45210000,-0.47,12.60,105.3,37.23,427.2,440.0,76.2
45211500,-0.46,12.62,104.4,37.48,427.1,439.7,76.3
45213000,-0.46,12.61,104.2,37.60,427.5,440.0,76.3
45214500,-0.46,12.60,104.6,37.49,427.5,440.1,76.3
45216000,-0.46,12.57,105.3,37.45,428.6,441.3,76.2
45217500,-0.46,12.62,104.1,37.58,427.2,439.7,76.3
45219000,-0.46,12.58,104.9,37.51,428.3,441.0,76.2
45220500,-0.46,12.56,104.5,37.78,429.1,441.7,76.3
45222000,-0.46,12.61,104.3,37.56,427.4,439.9,76.3
45223500,-0.46,12.58,104.7,37.61,428.4,441.0,76.3
45225000,-0.46,12.57,104.8,37.62,428.7,441.3,76.3
45226500,-0.46,12.61,104.7,37.42,427.3,440.0,76.2
45228000,-0.46,12.59,104.6,37.58,428.1,440.7,76.3
45229500,-0.47,12.56,105.7,37.30,428.5,441.3,76.1
45231000,-0.47,12.54,105.9,37.36,429.3,442.2,76.1
45232500,-0.46,12.59,104.8,37.48,427.8,440.5,76.2
45234000,-0.46,12.54,104.8,37.80,429.7,442.3,76.3
45235500,-0.46,12.54,105.1,37.71,429.7,442.4,76.3
45237000,-0.47,12.52,106.7,37.17,429.6,442.7,76.1
45238500,-0.46,12.52,104.9,37.90,430.5,443.1,76.3
45240000,-0.46,12.52,104.4,38.13,431.0,443.5,76.4
45241500,-0.46,12.49,105.0,38.02,431.5,444.1,76.3
45243000,-0.46,12.52,105.9,37.53,430.2,443.1,76.2
45244500,-0.46,12.54,104.9,37.80,430.0,442.6,76.3
45246000,-0.46,12.52,106.2,37.37,430.0,442.9,76.1
45247500,-0.46,12.45,106.4,37.77,432.6,445.5,76.2
45249000,-0.46,12.48,105.8,37.77,431.6,444.3,76.2
45250500,-0.46,12.51,104.4,38.13,431.1,443.5,76.4
45252000,-0.46,12.51,105.1,37.85,430.7,443.4,76.3
45253500,-0.46,12.51,105.8,37.59,430.4,443.2,76.2
45255000,-0.46,12.55,104.4,37.93,429.8,442.3,76.3
45256500,-0.45,12.46,104.8,38.28,432.8,445.3,76.4
45258000,-0.46,12.48,105.4,37.92,431.7,444.4,76.3
45259500,-0.46,12.55,104.9,37.72,429.5,442.1,76.3
45261000,-0.46,12.48,105.2,38.06,432.1,444.7,76.3
45262500,-0.46,12.40,106.9,37.84,434.1,447.0,76.2
45264000,-0.46,12.46,105.8,37.91,432.5,445.2,76.2
45265500,-0.46,12.48,105.3,37.98,432.0,444.6,76.3
45267000,-0.46,12.44,105.9,38.02,433.3,446.1,76.3
45268500,-0.46,12.42,106.0,38.10,434.0,446.8,76.3
45270000,-0.46,12.45,106.4,37.74,432.6,445.5,76.2
45271500,-0.46,12.41,106.7,37.84,433.9,446.8,76.2
45273000,-0.46,12.40,106.1,38.19,434.8,447.5,76.3
45274500,-0.46,12.39,106.3,38.14,434.8,447.6,76.3
45276000,-0.47,12.43,107.7,37.34,432.6,445.8,76.0
45277500,-0.45,12.40,105.9,38.27,434.9,447.6,76.3
45279000,-0.46,12.42,106.9,37.70,433.3,446.3,76.1
45280500,-0.46,12.44,106.1,37.94,433.2,446.1,76.2
45282000,-0.46,12.43,106.7,37.76,433.2,446.1,76.2
45283500,-0.45,12.35,106.8,38.24,436.3,449.2,76.3
45285000,-0.46,12.37,108.1,37.62,435.0,448.2,76.1
45286500,-0.46,12.37,107.7,37.75,435.1,448.2,76.1
45288000,-0.46,12.39,106.8,37.94,434.6,447.6,76.2
45289500,-0.46,12.38,106.5,38.14,435.2,448.1,76.2
45291000,-0.45,12.36,106.5,38.29,436.1,448.9,76.3
45292500,-0.45,12.38,106.1,38.33,435.6,448.4,76.3
45294000,-0.46,12.35,107.3,38.05,436.2,449.2,76.2
45295500,-0.45,12.39,106.2,38.21,435.1,447.9,76.3
45297000,-0.45,12.32,107.0,38.36,437.4,450.3,76.3
45298500,-0.45,12.34,106.7,38.31,436.6,449.4,76.3
45300000,-0.45,12.33,106.5,38.49,437.3,450.1,76.3
45301500,-0.45,12.33,106.7,38.37,437.1,449.9,76.3
45303000,-0.45,12.33,107.2,38.21,436.9,449.9,76.2
45304500,-0.45,12.35,106.9,38.21,436.3,449.2,76.2
45306000,-0.46,12.34,107.3,38.14,436.7,449.6,76.2
45307500,-0.45,12.32,106.8,38.42,437.4,450.3,76.3
45309000,-0.45,12.30,107.7,38.20,437.9,450.9,76.2
45310500,-0.45,12.31,106.9,38.42,437.7,450.6,76.3
45312000,-0.46,12.28,109.1,37.75,437.8,451.2,76.0
45313500,-0.46,12.32,108.6,37.73,436.7,450.0,76.0
45315000,-0.46,12.29,108.9,37.78,437.7,451.0,76.0
45316500,-0.45,12.26,107.6,38.50,439.6,452.6,76.2
45318000,-0.46,12.34,107.6,37.96,436.2,449.2,76.1
45319500,-0.45,12.23,108.3,38.38,440.2,453.4,76.2
45321000,-0.46,12.31,107.9,38.05,437.4,450.5,76.1
45322500,-0.45,12.28,107.0,38.59,438.8,451.7,76.3
