Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.43,11.62,114.9,40.06,463.2,477.3,76.1
45001500,-0.44,11.59,115.8,39.90,464.1,478.3,76.0
45003000,-0.43,11.60,114.5,40.37,464.5,478.4,76.1
45004500,-0.43,11.54,115.1,40.55,466.7,480.6,76.1
45006000,-0.43,11.58,115.5,40.12,464.7,478.8,76.0
45007500,-0.44,11.57,116.1,39.91,464.7,479.0,76.0
45009000,-0.43,11.60,115.6,39.95,463.9,478.1,76.0
45010500,-0.43,11.55,115.6,40.25,465.8,479.9,76.1
45012000,-0.43,11.54,115.8,40.24,466.2,480.3,76.0
45013500,-0.43,11.54,115.3,40.49,466.6,480.7,76.1
45015000,-0.43,11.53,114.9,40.74,467.4,481.3,76.2
45016500,-0.43,11.57,115.0,40.39,465.4,479.4,76.1
45018000,-0.43,11.54,115.9,40.23,466.2,480.4,76.0
45019500,-0.43,11.51,116.2,40.37,467.7,481.9,76.0
45021000,-0.43,11.51,116.8,40.10,467.1,481.5,76.0
45022500,-0.43,11.52,116.5,40.13,466.8,481.1,76.0
45024000,-0.43,11.51,115.9,40.43,467.5,481.7,76.1
45025500,-0.43,11.51,115.9,40.49,467.9,482.0,76.1
45027000,-0.43,11.51,115.7,40.52,467.6,481.7,76.1
45028500,-0.43,11.49,117.0,40.19,468.0,482.4,76.0
45030000,-0.44,11.48,117.8,39.94,468.0,482.7,75.9
45031500,-0.43,11.49,116.2,40.46,468.2,482.4,76.1
45033000,-0.43,11.49,116.1,40.53,468.5,482.6,76.1
45034500,-0.43,11.50,116.5,40.32,468.0,482.3,76.0
45036000,-0.43,11.47,116.7,40.49,469.3,483.6,76.0
45037500,-0.43,11.48,117.0,40.25,468.5,482.9,76.0
45039000,-0.43,11.47,116.5,40.55,469.4,483.6,76.1
45040500,-0.42,11.44,115.9,41.00,471.0,485.1,76.2
45042000,-0.43,11.48,116.1,40.59,468.8,483.0,76.1
45043500,-0.43,11.42,117.6,40.46,470.8,485.2,76.0
45045000,-0.43,11.45,117.2,40.42,469.9,484.3,76.0
45046500,-0.43,11.47,116.3,40.60,469.2,483.4,76.1
45048000,-0.43,11.47,116.0,40.69,469.3,483.4,76.1
45049500,-0.43,11.44,118.0,40.21,470.0,484.6,75.9
45051000,-0.43,11.47,116.4,40.57,469.3,483.6,76.1
45052500,-0.43,11.42,117.2,40.69,471.5,485.8,76.0
45054000,-0.43,11.45,116.5,40.70,470.2,484.5,76.1
45055500,-0.43,11.40,118.0,40.49,471.9,486.4,76.0
45057000,-0.42,11.41,116.0,41.17,472.2,486.2,76.2
45058500,-0.43,11.42,118.8,40.04,470.5,485.3,75.8
45060000,-0.43,11.39,118.6,40.33,471.9,486.6,75.9
45061500,-0.42,11.37,116.6,41.23,473.7,487.9,76.2
45063000,-0.43,11.40,119.1,40.09,471.3,486.1,75.8
45064500,-0.43,11.39,118.0,40.55,472.1,486.6,76.0
45066000,-0.42,11.39,116.9,40.97,472.6,486.9,76.1
45067500,-0.43,11.35,118.5,40.68,474.0,488.6,76.0
45069000,-0.43,11.41,116.9,40.82,471.7,486.0,76.1
45070500,-0.42,11.41,116.7,40.93,472.0,486.2,76.1
45072000,-0.43,11.35,118.9,40.53,473.8,488.5,75.9
45073500,-0.43,11.40,118.5,40.31,471.6,486.3,75.9
45075000,-0.43,11.37,119.0,40.31,472.5,487.2,75.9
45076500,-0.42,11.35,117.7,40.97,474.2,488.6,76.1
45078000,-0.42,11.36,117.4,40.98,473.8,488.1,76.1
45079500,-0.43,11.36,118.0,40.77,473.6,488.1,76.0
45081000,-0.43,11.35,119.1,40.44,473.6,488.4,75.9
45082500,-0.42,11.33,117.8,41.08,475.2,489.6,76.1
45084000,-0.43,11.33,119.2,40.56,474.6,489.3,75.9
45085500,-0.43,11.32,119.0,40.66,474.8,489.4,75.9
45087000,-0.42,11.33,118.2,40.95,475.0,489.4,76.0
45088500,-0.42,11.34,118.1,40.89,474.6,489.0,76.0
45090000,-0.43,11.32,118.9,40.70,474.9,489.6,75.9
45091500,-0.43,11.34,119.4,40.36,473.7,488.5,75.9
45093000,-0.43,11.36,118.6,40.54,473.3,487.9,75.9
45094500,-0.42,11.27,117.8,41.53,477.8,492.1,76.2
45096000,-0.42,11.31,118.0,41.18,476.0,490.4,76.1
45097500,-0.42,11.32,117.1,41.46,476.1,490.3,76.2
45099000,-0.43,11.32,118.9,40.78,475.3,489.9,76.0
45100500,-0.42,11.29,118.5,41.14,476.8,491.3,76.0
45102000,-0.43,11.29,119.9,40.56,475.8,490.7,75.9
45103500,-0.43,11.29,119.9,40.60,476.1,491.0,75.9
45105000,-0.43,11.26,120.6,40.50,476.8,491.8,75.8
45106500,-0.43,11.29,119.5,40.73,476.3,491.0,75.9
45108000,-0.42,11.23,119.0,41.39,479.2,493.8,76.1
45109500,-0.42,11.23,120.2,40.96,478.9,493.7,75.9
45111000,-0.42,11.26,118.6,41.31,478.1,492.6,76.1
45112500,-0.42,11.26,118.2,41.48,478.3,492.7,76.1
45114000,-0.42,11.25,118.5,41.44,478.7,493.2,76.1
45115500,-0.42,11.24,118.9,41.35,478.9,493.4,76.1
45117000,-0.42,11.21,120.0,41.15,479.6,494.4,76.0
45118500,-0.42,11.27,119.2,40.97,477.1,491.7,76.0
45120000,-0.42,11.23,119.3,41.24,479.1,493.7,76.0
45121500,-0.43,11.22,120.6,40.80,478.8,493.7,75.9
45123000,-0.42,11.22,120.4,40.91,479.0,493.9,75.9
45124500,-0.42,11.20,119.7,41.39,480.7,495.3,76.0
45126000,-0.42,11.23,119.4,41.28,479.3,494.0,76.0
45127500,-0.42,11.25,118.9,41.27,478.3,492.9,76.0
45129000,-0.42,11.20,119.1,41.59,480.8,495.4,76.1
45130500,-0.42,11.20,120.2,41.18,480.2,495.0,76.0
45132000,-0.42,11.22,118.6,41.60,479.8,494.3,76.1
45133500,-0.42,11.17,121.4,40.93,481.0,496.1,75.8
45135000,-0.42,11.18,119.2,41.70,481.6,496.2,76.1
45136500,-0.42,11.14,120.2,41.62,483.0,497.7,76.0
45138000,-0.42,11.16,119.8,41.63,482.3,496.9,76.1
45139500,-0.42,11.13,121.9,41.01,482.5,497.7,75.8
45141000,-0.42,11.18,120.5,41.19,481.0,495.9,75.9
45142500,-0.42,11.15,119.7,41.70,482.6,497.3,76.1
45144000,-0.42,11.15,120.7,41.33,482.2,497.1,75.9
45145500,-0.42,11.14,121.8,41.01,482.2,497.4,75.8
45147000,-0.42,11.17,120.8,41.18,481.4,496.3,75.9
45148500,-0.42,11.10,121.2,41.57,484.6,499.5,76.0
45150000,-0.42,11.13,121.2,41.34,483.2,498.1,75.9
45151500,-0.42,11.14,120.9,41.40,483.0,497.9,75.9
45153000,-0.42,11.13,120.8,41.47,483.2,498.1,76.0
45154500,-0.42,11.12,121.2,41.45,483.8,498.7,75.9
45156000,-0.42,11.12,121.4,41.34,483.6,498.6,75.9
45157500,-0.42,11.13,120.4,41.68,483.7,498.5,76.0
45159000,-0.42,11.11,121.4,41.35,483.7,498.7,75.9
45160500,-0.41,11.13,119.4,41.97,483.7,498.3,76.1
45162000,-0.42,11.09,123.2,40.91,484.2,499.6,75.7
45163500,-0.42,11.10,121.9,41.27,484.1,499.2,75.9
45165000,-0.42,11.10,121.2,41.58,484.7,499.7,76.0
45166500,-0.42,11.09,121.5,41.47,484.7,499.7,75.9
45168000,-0.42,11.07,122.6,41.29,485.5,500.8,75.8
45169500,-0.42,11.04,122.4,41.59,487.1,502.2,75.9
45171000,-0.42,11.11,121.2,41.49,484.2,499.1,75.9
45172500,-0.42,11.11,121.7,41.28,483.8,498.9,75.9
45174000,-0.42,11.04,124.0,40.97,486.1,501.6,75.7
45175500,-0.42,11.06,122.3,41.45,486.0,501.2,75.9
45177000,-0.42,11.07,122.0,41.50,485.6,500.7,75.9
45178500,-0.42,11.04,123.5,41.18,486.6,502.0,75.8
45180000,-0.42,11.00,123.0,41.67,488.6,503.9,75.9
45181500,-0.42,11.07,121.1,41.87,486.2,501.1,76.0
45183000,-0.41,11.02,121.9,41.95,488.3,503.3,76.0
45184500,-0.41,11.01,121.6,42.12,488.8,503.7,76.0
45186000,-0.42,11.05,122.3,41.54,486.5,501.6,75.9
45187500,-0.42,11.01,122.6,41.77,488.5,503.7,75.9
45189000,-0.41,11.02,121.6,42.02,488.1,503.0,76.0
45190500,-0.41,11.05,121.3,41.93,487.0,501.9,76.0
45192000,-0.42,11.00,122.5,41.86,488.9,504.0,75.9
45193500,-0.41,10.98,121.9,42.24,490.2,505.2,76.0
45195000,-0.42,10.99,122.8,41.84,489.4,504.6,75.9
45196500,-0.42,11.01,122.8,41.65,488.1,503.3,75.9
45198000,-0.42,11.00,123.9,41.33,488.2,503.6,75.8
45199500,-0.42,10.98,124.2,41.37,489.0,504.5,75.8
45201000,-0.42,10.97,124.7,41.28,489.3,504.9,75.7
45202500,-0.41,10.95,123.4,41.91,490.9,506.2,75.9
45204000,-0.42,10.98,124.0,41.47,489.3,504.8,75.8
45205500,-0.41,10.93,123.6,41.99,491.8,507.1,75.9
45207000,-0.42,11.03,122.0,41.84,487.8,502.8,76.0
45208500,-0.41,10.92,124.0,41.97,492.4,507.7,75.9
45210000,-0.41,10.95,123.1,42.06,491.3,506.5,75.9
45211500,-0.42,10.97,123.4,41.77,490.0,505.3,75.9
45213000,-0.41,10.94,123.5,41.92,491.2,506.4,75.9
45214500,-0.42,10.96,123.6,41.72,490.2,505.6,75.8
45216000,-0.41,10.93,122.7,42.32,492.2,507.2,76.0
45217500,-0.41,10.96,122.8,42.04,490.7,505.8,75.9
45219000,-0.41,10.89,124.5,41.94,493.2,508.7,75.8
45220500,-0.41,10.90,124.5,41.91,493.0,508.5,75.8
45222000,-0.41,10.92,123.2,42.19,492.4,507.5,75.9
45223500,-0.41,10.90,123.9,42.15,493.3,508.6,75.9
45225000,-0.42,10.93,124.1,41.79,491.6,507.0,75.8
45226500,-0.42,10.90,125.6,41.50,492.4,508.1,75.7
45228000,-0.41,10.91,123.9,42.08,492.9,508.2,75.9
45229500,-0.41,10.89,124.4,42.02,493.5,508.9,75.9
