Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.50,13.52,97.6,34.97,398.4,410.1,76.2
45001500,-0.49,13.48,96.8,35.46,400.0,411.5,76.4
45003000,-0.49,13.53,96.4,35.36,398.5,410.0,76.4
45004500,-0.49,13.53,96.7,35.25,398.4,409.9,76.4
45006000,-0.49,13.49,96.1,35.72,400.0,411.4,76.5
45007500,-0.49,13.50,96.2,35.62,399.7,411.1,76.5
45009000,-0.49,13.50,96.6,35.42,399.3,410.8,76.4
45010500,-0.49,13.46,97.2,35.43,400.5,412.2,76.4
45012000,-0.49,13.49,96.3,35.67,400.1,411.5,76.5
45013500,-0.49,13.45,97.5,35.37,400.6,412.3,76.3
45015000,-0.49,13.47,97.0,35.45,400.2,411.8,76.4
45016500,-0.49,13.44,97.6,35.36,400.8,412.5,76.3
45018000,-0.49,13.44,97.2,35.51,401.0,412.6,76.4
45019500,-0.49,13.43,98.0,35.26,401.1,412.9,76.3
45021000,-0.49,13.47,97.4,35.29,400.0,411.7,76.3
45022500,-0.49,13.41,98.7,35.12,401.5,413.5,76.2
45024000,-0.49,13.40,97.1,35.76,402.4,413.9,76.4
45025500,-0.49,13.46,97.7,35.22,400.2,412.0,76.3
45027000,-0.49,13.41,97.1,35.72,402.0,413.6,76.4
45028500,-0.49,13.45,97.8,35.28,400.6,412.4,76.3
45030000,-0.49,13.45,96.7,35.71,401.2,412.7,76.4
45031500,-0.49,13.45,97.2,35.46,400.7,412.3,76.4
45033000,-0.48,13.38,97.0,35.94,403.2,414.7,76.5
45034500,-0.49,13.38,97.4,35.79,403.0,414.6,76.4
45036000,-0.49,13.41,98.5,35.20,401.5,413.4,76.2
45037500,-0.50,13.40,99.6,34.84,401.4,413.6,76.1
45039000,-0.49,13.40,98.0,35.41,402.0,413.8,76.3
45040500,-0.49,13.40,97.5,35.68,402.5,414.1,76.4
45042000,-0.49,13.38,97.4,35.80,403.0,414.6,76.4
45043500,-0.49,13.41,97.4,35.63,402.0,413.6,76.4
45045000,-0.49,13.37,98.1,35.56,403.1,414.8,76.3
45046500,-0.49,13.36,98.4,35.49,403.1,414.9,76.3
45048000,-0.49,13.36,97.9,35.72,403.5,415.2,76.4
45049500,-0.49,13.35,98.9,35.40,403.5,415.4,76.2
45051000,-0.49,13.35,99.0,35.29,403.2,415.1,76.2
45052500,-0.49,13.35,98.6,35.47,403.5,415.4,76.3
45054000,-0.49,13.35,97.9,35.76,403.8,415.5,76.4
45055500,-0.48,13.33,97.8,35.91,404.5,416.2,76.4
45057000,-0.49,13.31,99.6,35.27,404.3,416.4,76.2
45058500,-0.49,13.36,97.9,35.73,403.7,415.4,76.4
45060000,-0.49,13.36,98.1,35.58,403.2,415.0,76.3
45061500,-0.49,13.33,98.8,35.48,404.0,415.9,76.3
45063000,-0.48,13.34,97.4,36.02,404.4,416.0,76.5
45064500,-0.49,13.31,98.5,35.75,405.0,416.8,76.3
45066000,-0.49,13.32,98.9,35.53,404.4,416.4,76.3
45067500,-0.49,13.28,100.0,35.27,405.1,417.2,76.1
45069000,-0.48,13.30,97.6,36.16,405.7,417.2,76.5
45070500,-0.49,13.28,99.4,35.53,405.5,417.5,76.2
45072000,-0.48,13.31,98.3,35.85,405.2,416.9,76.4
45073500,-0.48,13.32,98.1,35.84,404.8,416.5,76.4
45075000,-0.49,13.29,98.9,35.71,405.4,417.3,76.3
45076500,-0.49,13.27,99.9,35.41,405.6,417.8,76.2
45078000,-0.48,13.24,97.8,36.44,407.8,419.3,76.5
45079500,-0.48,13.25,98.7,36.02,406.9,418.7,76.4
45081000,-0.48,13.24,98.7,36.04,407.2,419.0,76.4
45082500,-0.48,13.28,98.2,36.01,406.0,417.7,76.4
45084000,-0.49,13.26,99.0,35.78,406.2,418.1,76.3
45085500,-0.48,13.24,98.7,36.04,407.2,419.0,76.4
45087000,-0.48,13.23,98.3,36.27,407.7,419.3,76.4
45088500,-0.48,13.23,98.5,36.21,407.7,419.4,76.4
45090000,-0.48,13.23,99.2,35.92,407.3,419.2,76.3
45091500,-0.48,13.23,99.2,35.90,407.2,419.1,76.3
45093000,-0.48,13.21,98.5,36.30,408.3,420.0,76.4
45094500,-0.49,13.20,99.8,35.83,408.0,420.0,76.3
45096000,-0.48,13.24,99.1,35.92,407.1,419.0,76.3
45097500,-0.48,13.22,99.5,35.87,407.6,419.5,76.3
45099000,-0.48,13.20,99.2,36.07,408.3,420.2,76.3
45100500,-0.48,13.22,98.6,36.19,407.9,419.7,76.4
45102000,-0.48,13.20,99.5,35.95,408.1,420.0,76.3
45103500,-0.49,13.18,100.8,35.51,408.1,420.3,76.1
45105000,-0.48,13.18,99.6,36.00,408.8,420.7,76.3
45106500,-0.48,13.16,99.4,36.22,409.7,421.6,76.4
45108000,-0.48,13.17,99.8,36.03,409.2,421.2,76.3
45109500,-0.48,13.19,99.4,36.05,408.5,420.4,76.3
45111000,-0.49,13.19,100.5,35.66,408.2,420.4,76.2
45112500,-0.48,13.13,100.8,35.84,410.0,422.2,76.2
45114000,-0.48,13.18,99.0,36.25,409.0,420.9,76.4
45115500,-0.48,13.16,100.0,35.96,409.2,421.3,76.3
45117000,-0.48,13.13,99.7,36.27,410.4,422.4,76.4
45118500,-0.48,13.13,100.4,35.99,410.1,422.2,76.2
45120000,-0.48,13.13,99.7,36.27,410.5,422.4,76.3
45121500,-0.48,13.16,100.4,35.83,409.2,421.3,76.2
45123000,-0.48,13.15,100.2,35.96,409.6,421.7,76.3
45124500,-0.49,13.12,101.1,35.75,410.1,422.4,76.1
45126000,-0.49,13.13,101.0,35.75,409.8,422.0,76.2
45127500,-0.49,13.12,101.3,35.72,410.2,422.5,76.1
45129000,-0.49,13.11,101.2,35.76,410.3,422.6,76.1
45130500,-0.48,13.16,99.2,36.33,409.9,421.7,76.4
45132000,-0.48,13.08,99.9,36.50,412.2,424.1,76.4
45133500,-0.48,13.06,101.8,35.87,412.1,424.5,76.1
45135000,-0.49,13.08,101.7,35.77,411.3,423.7,76.1
45136500,-0.48,13.05,100.5,36.44,413.1,425.1,76.3
45138000,-0.48,13.11,99.9,36.31,411.2,423.2,76.3
45139500,-0.48,13.04,101.9,35.93,412.6,425.0,76.1
45141000,-0.48,13.11,100.3,36.15,411.0,423.1,76.3
45142500,-0.48,13.08,100.5,36.25,411.9,424.0,76.3
45144000,-0.48,13.08,100.0,36.45,412.1,424.1,76.4
45145500,-0.48,13.03,101.8,36.04,413.2,425.6,76.2
45147000,-0.48,13.08,100.3,36.37,412.2,424.3,76.3
45148500,-0.48,13.07,101.2,36.04,412.1,424.4,76.2
45150000,-0.48,13.05,100.9,36.26,412.8,425.0,76.3
45151500,-0.48,13.06,100.8,36.24,412.5,424.6,76.3
45153000,-0.48,13.05,100.8,36.27,412.7,424.8,76.3
45154500,-0.48,13.05,101.6,35.98,412.3,424.6,76.2
45156000,-0.48,13.00,101.6,36.26,414.2,426.5,76.2
45157500,-0.48,13.07,100.7,36.19,412.1,424.2,76.3
45159000,-0.48,13.04,100.7,36.42,413.3,425.4,76.3
45160500,-0.48,13.00,102.0,36.09,414.0,426.4,76.2
45162000,-0.49,13.02,102.5,35.81,413.0,425.5,76.1
45163500,-0.48,13.05,100.3,36.51,413.1,425.1,76.4
45165000,-0.48,13.01,101.1,36.41,414.0,426.2,76.3
45166500,-0.48,13.02,100.6,36.52,413.9,425.9,76.3
45168000,-0.47,12.98,101.1,36.59,415.3,427.4,76.3
45169500,-0.48,13.01,101.5,36.28,414.1,426.3,76.2
45171000,-0.48,12.96,102.2,36.27,415.3,427.7,76.2
45172500,-0.48,13.02,101.7,36.16,413.7,426.0,76.2
45174000,-0.48,12.98,102.8,35.95,414.5,427.1,76.1
45175500,-0.48,12.96,102.3,36.25,415.4,427.8,76.2
45177000,-0.47,12.97,100.5,36.86,415.7,427.7,76.4
45178500,-0.48,12.95,101.7,36.51,416.0,428.2,76.3
45180000,-0.48,12.92,102.4,36.45,416.8,429.2,76.2
45181500,-0.47,12.95,100.8,36.88,416.4,428.4,76.4
45183000,-0.48,12.93,103.2,36.06,416.1,428.7,76.1
45184500,-0.47,12.92,102.0,36.59,416.9,429.2,76.3
45186000,-0.48,12.97,101.8,36.34,415.1,427.4,76.2
45187500,-0.48,12.96,101.6,36.51,415.6,427.8,76.3
45189000,-0.48,12.93,102.7,36.29,416.4,428.9,76.1
45190500,-0.48,12.92,102.7,36.27,416.5,428.9,76.1
45192000,-0.48,12.89,103.6,36.14,417.4,430.1,76.1
45193500,-0.48,12.91,102.4,36.48,417.1,429.5,76.2
45195000,-0.48,12.88,102.7,36.57,418.2,430.6,76.2
45196500,-0.47,12.89,102.2,36.67,417.9,430.2,76.3
45198000,-0.47,12.85,102.7,36.74,419.3,431.7,76.2
45199500,-0.47,12.90,102.2,36.64,417.6,429.9,76.3
45201000,-0.48,12.88,103.4,36.27,417.6,430.2,76.1
45202500,-0.48,12.89,103.3,36.24,417.2,429.8,76.1
45204000,-0.48,12.92,102.5,36.41,416.9,429.3,76.2
45205500,-0.47,12.86,102.8,36.64,418.7,431.1,76.2
45207000,-0.47,12.88,101.7,36.94,418.6,430.8,76.3
45208500,-0.48,12.86,103.1,36.52,418.7,431.2,76.2
45210000,-0.48,12.87,103.1,36.42,418.1,430.6,76.1
45211500,-0.47,12.86,102.9,36.60,418.8,431.3,76.2
45213000,-0.47,12.89,101.5,36.98,418.3,430.4,76.4
45214500,-0.48,12.86,103.5,36.37,418.4,431.0,76.1
45216000,-0.47,12.89,101.8,36.84,418.1,430.3,76.3
45217500,-0.48,12.87,103.6,36.25,417.9,430.6,76.1
45219000,-0.48,12.87,103.3,36.37,418.2,430.8,76.1
45220500,-0.48,12.86,103.1,36.50,418.6,431.1,76.2
45222000,-0.47,12.84,102.1,37.03,419.8,432.0,76.3
45223500,-0.47,12.80,103.4,36.74,420.6,433.1,76.2
45225000,-0.47,12.85,102.8,36.66,418.9,431.4,76.2
45226500,-0.48,12.82,104.0,36.40,419.7,432.4,76.1
45228000,-0.48,12.83,103.6,36.49,419.4,432.0,76.1
45229500,-0.47,12.81,103.3,36.71,420.2,432.8,76.2
45231000,-0.47,12.76,104.5,36.61,421.8,434.6,76.1
45232500,-0.47,12.79,103.8,36.68,421.0,433.6,76.2
45234000,-0.48,12.82,104.3,36.30,419.6,432.3,76.0
45235500,-0.47,12.79,104.0,36.61,420.9,433.6,76.1
45237000,-0.48,12.79,104.7,36.30,420.4,433.2,76.0
45238500,-0.48,12.79,104.7,36.29,420.3,433.1,76.0
45240000,-0.48,12.78,104.2,36.57,421.2,433.9,76.1
45241500,-0.48,12.77,105.4,36.15,420.8,433.8,75.9
45243000,-0.48,12.78,104.6,36.41,420.8,433.6,76.0
45244500,-0.48,12.76,104.6,36.54,421.7,434.5,76.1
45246000,-0.47,12.74,103.4,37.12,422.9,435.4,76.3
45247500,-0.48,12.74,104.7,36.58,422.1,434.9,76.1
45249000,-0.48,12.74,104.9,36.49,422.0,434.8,76.0
45250500,-0.47,12.76,104.2,36.70,421.9,434.5,76.1
45252000,-0.47,12.71,103.5,37.24,423.9,436.3,76.3
45253500,-0.47,12.73,103.7,37.09,423.2,435.7,76.2
45255000,-0.47,12.74,104.5,36.70,422.4,435.2,76.1
45256500,-0.46,12.73,102.6,37.47,423.6,435.8,76.4
45258000,-0.48,12.72,105.1,36.56,422.8,435.7,76.0
45259500,-0.47,12.69,105.1,36.71,423.8,436.6,76.1
45261000,-0.48,12.71,105.3,36.57,423.2,436.1,76.0
45262500,-0.47,12.68,104.4,37.11,424.7,437.3,76.2
45264000,-0.47,12.72,103.3,37.31,423.8,436.2,76.3
45265500,-0.47,12.69,104.8,36.84,423.9,436.7,76.1
45267000,-0.47,12.71,105.0,36.69,423.4,436.2,76.1
45268500,-0.47,12.67,104.5,37.12,425.2,437.8,76.2
