Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.65,13.29,126.3,26.79,388.6,408.6,72.0
45001500,-0.65,13.27,126.6,26.83,389.3,409.3,72.0
45003000,-0.65,13.26,126.8,26.85,389.7,409.8,72.0
45004500,-0.65,13.28,126.9,26.70,388.7,408.9,71.9
45006000,-0.65,13.23,127.7,26.70,389.9,410.3,71.9
45007500,-0.65,13.23,127.9,26.68,389.8,410.3,71.8
45009000,-0.64,13.26,126.1,27.01,390.0,409.9,72.1
45010500,-0.65,13.25,126.7,26.88,389.8,409.8,72.0
45012000,-0.65,13.25,127.0,26.83,389.9,410.0,72.0
45013500,-0.65,13.22,127.9,26.71,390.2,410.6,71.8
45015000,-0.65,13.21,127.4,26.91,391.0,411.3,72.0
45016500,-0.65,13.20,128.3,26.67,390.4,411.0,71.8
45018000,-0.65,13.19,128.1,26.79,391.0,411.5,71.9
45019500,-0.64,13.22,126.8,27.02,391.1,411.1,72.0
45021000,-0.65,13.24,127.5,26.76,389.9,410.2,71.9
45022500,-0.65,13.22,127.1,26.94,390.8,411.0,72.0
45024000,-0.65,13.21,128.0,26.75,390.6,411.0,71.9
45025500,-0.65,13.19,128.7,26.64,390.8,411.4,71.8
45027000,-0.65,13.23,127.8,26.70,389.9,410.3,71.9
45028500,-0.65,13.19,128.1,26.81,391.3,411.7,71.9
45030000,-0.65,13.15,128.4,26.91,392.4,412.9,71.9
45031500,-0.65,13.15,128.3,26.92,392.4,412.9,71.9
45033000,-0.65,13.17,128.3,26.81,391.5,412.0,71.9
45034500,-0.65,13.13,129.3,26.79,392.7,413.4,71.8
45036000,-0.64,13.16,128.1,26.95,392.4,412.7,71.9
45037500,-0.65,13.14,128.5,26.90,392.5,413.0,71.9
45039000,-0.65,13.12,129.0,26.87,393.0,413.6,71.8
45040500,-0.65,13.12,129.8,26.67,392.5,413.4,71.7
45042000,-0.65,13.14,129.1,26.79,392.4,413.1,71.8
45043500,-0.65,13.13,129.3,26.75,392.3,413.1,71.8
45045000,-0.65,13.14,128.9,26.82,392.4,413.0,71.8
45046500,-0.64,13.12,128.6,27.00,393.5,414.0,71.9
45048000,-0.64,13.10,128.8,27.03,394.0,414.5,71.9
45049500,-0.65,13.13,129.7,26.68,392.3,413.2,71.7
45051000,-0.64,13.11,128.9,26.97,393.6,414.2,71.9
45052500,-0.65,13.05,130.9,26.71,394.3,415.4,71.6
45054000,-0.65,13.08,130.0,26.80,393.7,414.6,71.7
45055500,-0.64,13.14,128.4,26.97,392.9,413.3,71.9
45057000,-0.65,13.09,129.3,26.93,393.9,414.6,71.8
45058500,-0.65,13.07,129.9,26.87,394.2,415.1,71.8
45060000,-0.65,13.10,130.1,26.72,393.2,414.2,71.7
45061500,-0.64,13.09,128.8,27.08,394.4,414.9,71.9
45063000,-0.65,13.08,129.9,26.85,394.0,414.9,71.8
45064500,-0.65,13.07,129.6,26.94,394.4,415.1,71.8
45066000,-0.65,12.98,132.1,26.72,395.9,417.4,71.5
45067500,-0.65,13.07,130.8,26.67,393.7,414.9,71.6
45069000,-0.65,13.07,130.2,26.81,394.1,415.0,71.7
45070500,-0.65,13.04,130.8,26.82,395.0,416.1,71.7
45072000,-0.64,13.05,129.4,27.09,395.3,416.0,71.9
45073500,-0.64,13.00,130.3,27.10,396.7,417.6,71.8
45075000,-0.64,13.02,130.1,27.07,396.1,416.9,71.8
45076500,-0.64,13.06,129.0,27.14,395.2,415.7,71.9
45078000,-0.65,13.01,131.4,26.77,395.4,416.6,71.6
45079500,-0.65,13.03,130.8,26.85,395.3,416.4,71.7
45081000,-0.64,12.98,130.0,27.26,397.5,418.2,71.9
45082500,-0.64,13.03,129.4,27.20,396.2,416.8,71.9
45084000,-0.64,13.02,130.5,26.98,395.9,416.9,71.8
45085500,-0.64,12.95,131.2,27.08,397.8,418.9,71.7
45087000,-0.64,13.05,129.6,27.06,395.3,416.0,71.9
45088500,-0.64,12.98,130.6,27.10,397.1,418.0,71.8
45090000,-0.64,12.98,131.3,26.95,396.8,417.9,71.7
45091500,-0.64,13.01,130.6,27.01,396.2,417.2,71.8
45093000,-0.65,12.95,132.1,26.86,397.1,418.5,71.6
45094500,-0.64,12.98,131.3,26.95,396.8,417.9,71.7
45096000,-0.64,12.97,131.0,27.07,397.4,418.5,71.7
45097500,-0.64,12.97,131.4,26.95,396.9,418.1,71.7
45099000,-0.64,13.01,129.3,27.30,396.9,417.5,72.0
45100500,-0.64,12.96,130.5,27.21,397.9,418.7,71.8
45102000,-0.64,12.90,132.5,27.03,399.0,420.5,71.6
45103500,-0.65,12.95,132.4,26.80,397.0,418.5,71.6
45105000,-0.65,12.93,132.4,26.90,397.9,419.3,71.6
45106500,-0.64,12.93,131.5,27.13,398.6,419.7,71.7
45108000,-0.64,12.89,131.3,27.36,400.2,421.2,71.8
45109500,-0.64,12.90,131.6,27.24,399.6,420.7,71.8
45111000,-0.64,12.94,130.9,27.23,398.5,419.4,71.8
45112500,-0.64,12.89,132.4,27.07,399.3,420.7,71.7
45114000,-0.64,12.91,132.3,27.04,398.8,420.2,71.7
45115500,-0.64,12.90,131.6,27.22,399.4,420.6,71.8
45117000,-0.64,12.87,132.2,27.20,400.1,421.4,71.7
45118500,-0.64,12.89,131.9,27.21,399.7,420.9,71.7
45120000,-0.64,12.93,131.7,27.09,398.5,419.7,71.7
45121500,-0.64,12.87,132.5,27.16,400.2,421.6,71.7
45123000,-0.64,12.85,133.4,27.01,400.2,421.8,71.6
45124500,-0.64,12.85,133.1,27.09,400.4,422.0,71.6
45126000,-0.64,12.86,132.4,27.20,400.4,421.7,71.7
45127500,-0.64,12.86,132.1,27.32,400.9,422.1,71.8
45129000,-0.64,12.86,132.3,27.25,400.6,421.8,71.7
45130500,-0.64,12.87,132.5,27.16,400.1,421.5,71.7
45132000,-0.64,12.85,132.6,27.19,400.6,421.9,71.7
45133500,-0.64,12.82,133.3,27.17,401.3,422.8,71.6
45135000,-0.64,12.84,132.8,27.21,400.9,422.3,71.7
45136500,-0.64,12.84,132.3,27.36,401.4,422.7,71.8
45138000,-0.64,12.81,133.4,27.18,401.6,423.2,71.6
45139500,-0.64,12.84,132.4,27.32,401.4,422.7,71.7
45141000,-0.64,12.82,133.4,27.16,401.4,423.0,71.6
45142500,-0.63,12.82,132.5,27.40,402.1,423.3,71.8
45144000,-0.64,12.83,132.7,27.29,401.6,423.0,71.7
45145500,-0.63,12.82,131.8,27.57,402.5,423.5,71.9
45147000,-0.63,12.82,132.0,27.51,402.3,423.4,71.8
45148500,-0.64,12.79,133.4,27.30,402.6,424.1,71.7
45150000,-0.64,12.84,132.7,27.26,401.2,422.6,71.7
45151500,-0.63,12.82,132.4,27.41,402.1,423.3,71.8
45153000,-0.63,12.72,134.2,27.43,404.7,426.4,71.7
45154500,-0.63,12.83,132.3,27.38,401.7,423.0,71.8
45156000,-0.63,12.76,133.6,27.40,403.7,425.2,71.7
45157500,-0.64,12.79,133.2,27.36,402.8,424.2,71.7
45159000,-0.64,12.73,134.8,27.22,403.8,425.7,71.5
45160500,-0.63,12.81,132.3,27.49,402.6,423.8,71.8
45162000,-0.63,12.76,133.0,27.54,403.9,425.2,71.8
45163500,-0.63,12.73,134.0,27.43,404.5,426.1,71.7
45165000,-0.64,12.73,134.4,27.34,404.3,426.0,71.6
45166500,-0.63,12.76,133.4,27.46,403.8,425.2,71.7
45168000,-0.64,12.75,134.5,27.23,403.4,425.3,71.6
45169500,-0.64,12.73,134.5,27.29,403.9,425.7,71.6
45171000,-0.63,12.75,133.8,27.37,403.6,425.2,71.7
45172500,-0.63,12.73,134.1,27.41,404.3,426.0,71.7
45174000,-0.64,12.73,134.9,27.18,403.6,425.6,71.5
45175500,-0.63,12.69,134.6,27.46,405.6,427.3,71.6
45177000,-0.64,12.78,133.5,27.33,402.9,424.4,71.7
45178500,-0.64,12.74,134.4,27.26,403.6,425.4,71.6
45180000,-0.63,12.68,133.7,27.73,406.5,427.9,71.8
45181500,-0.63,12.73,134.0,27.43,404.4,426.0,71.7
45183000,-0.63,12.71,134.2,27.47,405.1,426.8,71.7
45184500,-0.63,12.73,133.5,27.58,405.0,426.4,71.8
45186000,-0.63,12.66,135.3,27.42,406.1,428.0,71.6
45187500,-0.63,12.70,134.6,27.42,405.3,427.1,71.6
45189000,-0.64,12.68,135.4,27.31,405.4,427.4,71.5
45190500,-0.64,12.68,135.7,27.24,405.1,427.2,71.5
45192000,-0.63,12.68,135.2,27.38,405.7,427.7,71.6
45193500,-0.63,12.65,135.1,27.54,406.8,428.6,71.6
45195000,-0.63,12.68,134.8,27.46,405.8,427.6,71.6
45196500,-0.63,12.64,135.2,27.56,407.1,428.9,71.6
45198000,-0.63,12.69,134.6,27.48,405.8,427.5,71.6
45199500,-0.63,12.69,134.0,27.64,406.2,427.7,71.7
45201000,-0.63,12.65,135.5,27.44,406.5,428.5,71.6
45202500,-0.63,12.68,134.6,27.51,406.0,427.8,71.7
45204000,-0.63,12.62,136.3,27.40,407.3,429.5,71.5
45205500,-0.63,12.61,135.9,27.50,407.6,429.7,71.6
45207000,-0.64,12.63,136.4,27.33,406.8,429.1,71.5
45208500,-0.63,12.63,136.2,27.39,407.0,429.2,71.5
45210000,-0.63,12.65,135.2,27.53,406.8,428.7,71.6
45211500,-0.63,12.60,136.2,27.49,407.9,430.1,71.5
45213000,-0.63,12.63,136.2,27.38,407.0,429.2,71.5
45214500,-0.64,12.63,136.5,27.29,406.7,429.0,71.4
45216000,-0.64,12.63,136.3,27.32,406.6,428.9,71.5
45217500,-0.63,12.61,135.9,27.54,408.0,430.0,71.6
45219000,-0.64,12.59,137.4,27.29,407.8,430.3,71.4
45220500,-0.63,12.56,135.9,27.76,409.8,431.7,71.7
45222000,-0.63,12.61,135.5,27.62,408.0,429.9,71.6
45223500,-0.63,12.57,136.3,27.63,409.2,431.3,71.6
45225000,-0.63,12.56,136.5,27.64,409.6,431.8,71.6
45226500,-0.63,12.55,136.1,27.76,410.1,432.1,71.6
45228000,-0.64,12.55,137.9,27.33,408.8,431.5,71.4
45229500,-0.63,12.53,136.8,27.68,410.3,432.5,71.6
45231000,-0.63,12.56,137.2,27.44,408.9,431.3,71.4
45232500,-0.63,12.55,137.3,27.47,409.2,431.6,71.5
45234000,-0.63,12.56,136.7,27.56,409.2,431.5,71.5
45235500,-0.63,12.54,136.3,27.79,410.6,432.6,71.6
45237000,-0.63,12.54,137.6,27.46,409.6,432.1,71.4
45238500,-0.63,12.57,136.2,27.66,409.4,431.5,71.6
45240000,-0.63,12.55,136.2,27.73,409.9,432.0,71.6
45241500,-0.63,12.51,137.2,27.69,410.9,433.2,71.5
45243000,-0.63,12.49,137.5,27.70,411.5,433.9,71.5
45244500,-0.63,12.52,137.0,27.70,410.7,433.0,71.6
45246000,-0.63,12.47,138.5,27.57,411.7,434.4,71.4
45247500,-0.63,12.52,137.8,27.50,410.2,432.7,71.4
45249000,-0.63,12.50,138.2,27.47,410.5,433.1,71.4
45250500,-0.63,12.51,137.7,27.59,410.8,433.3,71.5
45252000,-0.63,12.45,138.9,27.55,412.1,434.9,71.4
45253500,-0.63,12.53,136.4,27.79,410.6,432.7,71.6
45255000,-0.63,12.48,138.2,27.60,411.5,434.0,71.4
