Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.22,11.21,64.3,80.11,501.1,505.2,82.7
45001500,-0.22,11.23,64.4,79.82,500.4,504.5,82.7
45003000,-0.22,11.19,65.3,79.29,502.1,506.3,82.6
45004500,-0.22,11.24,65.8,77.95,499.6,503.9,82.5
45006000,-0.22,11.23,64.8,79.39,500.5,504.6,82.6
45007500,-0.22,11.14,66.4,78.55,504.0,508.3,82.5
45009000,-0.22,11.14,66.3,78.76,504.2,508.6,82.5
45010500,-0.23,11.16,69.1,75.12,502.2,506.9,82.2
45012000,-0.22,11.14,66.3,78.66,503.9,508.3,82.5
45013500,-0.22,11.17,65.1,79.76,502.9,507.1,82.6
45015000,-0.22,11.17,65.8,78.96,502.9,507.2,82.5
45016500,-0.22,11.18,64.5,80.45,502.8,507.0,82.7
45018000,-0.22,11.13,67.6,77.30,504.1,508.6,82.4
45019500,-0.22,11.15,67.1,77.69,503.6,508.1,82.4
45021000,-0.22,11.16,65.4,79.54,503.4,507.6,82.6
45022500,-0.22,11.15,64.9,80.39,504.1,508.3,82.7
45024000,-0.22,11.13,64.9,80.73,505.1,509.2,82.7
45025500,-0.22,11.11,67.6,77.62,505.3,509.8,82.4
45027000,-0.22,11.10,67.3,78.02,505.6,510.1,82.4
45028500,-0.22,11.14,66.8,78.08,503.7,508.1,82.4
45030000,-0.21,11.06,64.4,82.30,508.2,512.3,82.8
45031500,-0.22,11.13,66.3,78.90,504.6,509.0,82.5
45033000,-0.21,11.05,64.6,82.09,508.6,512.7,82.8
45034500,-0.22,11.09,65.9,79.89,506.4,510.6,82.6
45036000,-0.22,11.02,66.8,79.83,509.4,513.8,82.5
45037500,-0.21,11.12,64.4,81.40,505.4,509.5,82.7
45039000,-0.22,11.06,65.6,80.65,507.9,512.1,82.6
45040500,-0.22,11.08,67.2,78.51,506.7,511.1,82.4
45042000,-0.22,11.07,66.3,79.81,507.5,511.8,82.6
45043500,-0.22,11.06,66.0,80.16,507.7,512.0,82.6
45045000,-0.22,11.04,68.0,78.01,508.2,512.8,82.4
45046500,-0.22,11.03,66.9,79.61,509.3,513.7,82.5
45048000,-0.21,11.07,64.8,81.58,507.6,511.8,82.7
45049500,-0.21,11.01,65.6,81.44,510.4,514.6,82.7
45051000,-0.22,11.04,66.5,79.87,508.8,513.1,82.5
