Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.24,11.34,70.6,71.12,493.4,498.5,81.9
45001500,-0.24,11.30,71.3,70.93,495.4,500.5,81.8
45003000,-0.25,11.26,72.3,70.48,497.0,502.2,81.7
45004500,-0.24,11.30,71.0,71.23,495.4,500.5,81.8
45006000,-0.24,11.29,71.2,71.16,495.8,500.9,81.8
45007500,-0.25,11.33,71.7,70.16,493.9,499.1,81.7
45009000,-0.24,11.30,70.0,72.26,495.6,500.5,82.0
45010500,-0.24,11.25,71.1,71.66,497.4,502.5,81.9
45012000,-0.24,11.28,69.9,72.64,496.6,501.5,82.0
45013500,-0.24,11.23,70.8,72.32,498.5,503.5,81.9
45015000,-0.24,11.26,70.4,72.37,497.3,502.3,81.9
45016500,-0.25,11.24,72.5,70.46,497.6,502.8,81.7
45018000,-0.24,11.20,71.9,71.59,499.7,504.9,81.8
45019500,-0.24,11.29,71.5,70.93,495.8,501.0,81.8
45021000,-0.24,11.22,71.4,71.90,499.0,504.1,81.9
45022500,-0.24,11.21,72.0,71.39,499.2,504.4,81.8
45024000,-0.24,11.24,72.0,70.94,497.8,503.0,81.8
45025500,-0.24,11.23,69.9,73.35,499.0,503.9,82.0
45027000,-0.24,11.26,71.2,71.54,497.0,502.1,81.9
45028500,-0.24,11.19,70.7,72.98,500.6,505.5,82.0
45030000,-0.24,11.24,71.0,72.00,498.2,503.2,81.9
45031500,-0.24,11.21,70.1,73.39,499.7,504.6,82.0
45033000,-0.24,11.23,71.1,72.04,498.5,503.6,81.9
45034500,-0.23,11.18,69.7,74.24,501.3,506.1,82.1
45036000,-0.24,11.19,72.1,71.55,500.2,505.4,81.8
45037500,-0.24,11.20,70.5,73.10,500.2,505.1,82.0
45039000,-0.24,11.17,71.4,72.48,501.0,506.1,81.9
45040500,-0.24,11.21,71.6,71.69,499.1,504.2,81.8
45042000,-0.24,11.13,71.6,72.84,503.0,508.1,81.9
45043500,-0.25,11.20,72.6,70.87,499.5,504.7,81.7
45045000,-0.24,11.19,71.0,72.70,500.5,505.5,81.9
45046500,-0.24,11.13,71.7,72.69,502.9,507.9,81.9
45048000,-0.24,11.14,70.5,73.89,503.0,508.0,82.0
45049500,-0.24,11.14,71.7,72.58,502.7,507.8,81.9
45051000,-0.24,11.13,72.8,71.56,502.8,508.1,81.8
45052500,-0.24,11.15,72.0,72.15,502.0,507.1,81.8
45054000,-0.24,11.16,70.5,73.61,502.1,507.1,82.0
45055500,-0.24,11.16,71.4,72.65,501.9,507.0,81.9
45057000,-0.24,11.15,72.5,71.61,502.0,507.2,81.8
45058500,-0.24,11.09,71.7,73.23,504.7,509.8,81.9
45060000,-0.24,11.17,70.8,73.08,501.4,506.3,82.0
45061500,-0.24,11.13,71.2,73.22,503.1,508.2,81.9
45063000,-0.24,11.14,72.4,71.76,502.2,507.4,81.8
45064500,-0.23,11.11,70.4,74.35,504.2,509.1,82.1
45066000,-0.24,11.12,72.2,72.30,503.4,508.6,81.8
45067500,-0.24,11.10,71.4,73.48,504.7,509.7,81.9
45069000,-0.24,11.11,71.1,73.60,504.1,509.1,82.0
45070500,-0.24,11.14,71.0,73.36,502.8,507.8,82.0
45072000,-0.24,11.10,71.0,73.85,504.6,509.6,82.0
45073500,-0.23,11.11,69.7,75.16,504.6,509.4,82.1
45075000,-0.24,11.08,71.2,73.87,505.4,510.4,82.0
45076500,-0.24,11.07,72.3,72.84,505.7,510.8,81.9
45078000,-0.24,11.10,71.2,73.62,504.6,509.6,82.0
45079500,-0.23,11.08,71.1,73.98,505.5,510.4,82.0
45081000,-0.24,11.03,71.9,73.77,507.7,512.8,81.9
45082500,-0.24,11.06,72.6,72.71,506.1,511.3,81.8
45084000,-0.23,11.03,70.9,74.96,508.1,513.0,82.1
45085500,-0.23,11.04,70.8,74.85,507.5,512.4,82.1
45087000,-0.24,11.03,72.9,72.81,507.5,512.7,81.8
45088500,-0.24,11.05,71.6,73.89,507.0,512.1,82.0
45090000,-0.24,11.05,71.7,73.80,507.1,512.1,81.9
45091500,-0.23,11.04,70.7,75.11,507.9,512.8,82.1
45093000,-0.23,11.04,71.3,74.39,507.6,512.6,82.0
45094500,-0.23,10.99,70.7,75.64,510.0,514.9,82.1
45096000,-0.24,11.04,71.9,73.67,507.2,512.3,81.9
45097500,-0.23,11.04,70.8,74.88,507.6,512.5,82.1
45099000,-0.24,10.99,74.4,71.79,509.0,514.4,81.7
45100500,-0.24,11.00,73.5,72.55,508.8,514.1,81.8
45102000,-0.23,10.99,71.3,75.06,509.9,514.8,82.0
