Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.46,13.12,96.6,37.63,412.3,423.5,76.8
45001500,-0.46,13.18,95.3,37.85,411.0,421.9,76.9
45003000,-0.47,13.15,97.1,37.27,411.3,422.6,76.7
45004500,-0.47,13.16,97.6,37.00,410.6,422.0,76.6
45006000,-0.46,13.16,96.7,37.38,411.0,422.3,76.8
45007500,-0.46,13.11,96.2,37.89,413.0,424.1,76.9
45009000,-0.46,13.13,97.1,37.38,412.0,423.3,76.7
45010500,-0.46,13.14,96.1,37.78,412.1,423.2,76.9
45012000,-0.46,13.13,96.5,37.64,412.2,423.3,76.8
45013500,-0.46,13.14,96.3,37.67,411.9,423.0,76.8
45015000,-0.46,13.12,97.3,37.38,412.3,423.6,76.7
45016500,-0.46,13.10,97.0,37.61,413.0,424.3,76.8
45018000,-0.46,13.08,97.1,37.72,413.8,425.1,76.8
45019500,-0.46,13.05,97.9,37.50,414.3,425.7,76.7
45021000,-0.46,13.05,97.8,37.56,414.4,425.8,76.7
45022500,-0.46,13.07,97.1,37.74,414.1,425.3,76.8
45024000,-0.46,13.10,96.6,37.78,413.2,424.3,76.8
45025500,-0.46,13.06,96.3,38.16,414.8,425.8,76.9
45027000,-0.46,13.06,97.6,37.60,414.3,425.6,76.7
45028500,-0.46,13.06,97.5,37.64,414.2,425.6,76.8
45030000,-0.46,13.07,97.0,37.76,413.9,425.2,76.8
45031500,-0.47,13.06,98.1,37.33,413.7,425.2,76.7
45033000,-0.46,13.01,97.7,37.84,415.9,427.2,76.8
45034500,-0.46,13.05,97.4,37.74,414.7,426.0,76.8
45036000,-0.46,13.07,96.9,37.83,414.2,425.4,76.8
45037500,-0.46,13.06,96.7,37.97,414.5,425.6,76.9
45039000,-0.46,12.99,98.6,37.62,416.3,427.8,76.7
45040500,-0.46,13.03,97.7,37.68,415.0,426.3,76.7
45042000,-0.45,13.03,96.4,38.25,415.6,426.7,76.9
45043500,-0.46,13.06,97.2,37.71,414.1,425.4,76.8
45045000,-0.47,12.98,99.4,37.31,416.1,427.8,76.6
45046500,-0.46,13.00,97.6,37.94,416.3,427.6,76.8
45048000,-0.45,12.99,97.0,38.26,416.8,427.9,76.9
45049500,-0.46,12.98,98.9,37.52,416.5,428.1,76.6
45051000,-0.46,13.01,97.6,37.87,415.8,427.1,76.8
45052500,-0.46,12.99,98.0,37.84,416.4,427.8,76.8
45054000,-0.46,13.01,98.7,37.43,415.5,427.1,76.6
45055500,-0.46,13.02,97.5,37.86,415.5,426.8,76.8
45057000,-0.46,13.01,98.1,37.67,415.6,427.0,76.7
45058500,-0.46,13.03,96.8,38.12,415.7,426.8,76.9
45060000,-0.46,12.95,98.8,37.73,417.4,429.0,76.7
45061500,-0.46,12.96,98.9,37.63,417.0,428.5,76.7
45063000,-0.46,12.99,98.8,37.49,416.1,427.7,76.6
45064500,-0.46,12.92,98.8,37.92,418.5,430.0,76.7
45066000,-0.46,12.97,98.3,37.88,417.2,428.6,76.7
45067500,-0.46,12.93,99.3,37.64,417.8,429.4,76.6
45069000,-0.45,12.90,98.1,38.36,419.6,430.9,76.8
45070500,-0.46,12.93,99.8,37.43,417.8,429.5,76.6
45072000,-0.46,12.94,98.5,37.91,417.8,429.3,76.7
45073500,-0.46,12.94,98.8,37.80,417.9,429.5,76.7
45075000,-0.46,12.91,98.6,38.06,419.0,430.4,76.8
45076500,-0.45,12.92,98.0,38.28,419.1,430.4,76.8
45078000,-0.46,12.92,98.4,38.11,418.9,430.3,76.8
45079500,-0.46,12.93,98.7,37.91,418.3,429.8,76.7
45081000,-0.46,12.89,99.0,38.01,419.4,430.9,76.7
45082500,-0.46,12.91,99.2,37.81,418.8,430.4,76.7
45084000,-0.45,12.90,98.2,38.27,419.5,430.9,76.8
45085500,-0.46,12.90,98.7,38.11,419.4,430.9,76.8
45087000,-0.46,12.91,98.8,37.97,418.9,430.4,76.7
45088500,-0.46,12.85,100.1,37.80,420.5,432.3,76.6
45090000,-0.45,12.88,98.6,38.22,420.0,431.5,76.8
45091500,-0.45,12.85,98.5,38.46,421.2,432.6,76.8
45093000,-0.45,12.84,99.1,38.30,421.4,432.9,76.8
45094500,-0.45,12.86,99.0,38.23,420.8,432.3,76.8
45096000,-0.46,12.86,99.2,38.13,420.7,432.2,76.7
45097500,-0.45,12.81,99.6,38.25,422.1,433.7,76.7
45099000,-0.45,12.87,98.6,38.30,420.4,431.8,76.8
45100500,-0.46,12.85,99.5,38.11,421.0,432.6,76.7
45102000,-0.46,12.82,99.9,38.04,421.5,433.2,76.7
45103500,-0.46,12.83,99.8,38.09,421.5,433.1,76.7
45105000,-0.46,12.80,100.5,37.95,422.2,434.0,76.6
