Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.49,12.80,106.6,35.56,419.2,432.5,75.7
45001500,-0.49,12.82,105.8,35.73,418.8,431.9,75.8
45003000,-0.48,12.73,106.6,35.95,421.7,435.0,75.8
45004500,-0.48,12.77,104.9,36.33,421.0,433.9,76.0
45006000,-0.48,12.77,105.8,35.97,420.4,433.5,75.9
45007500,-0.48,12.71,106.1,36.26,422.7,435.8,75.9
45009000,-0.48,12.76,104.8,36.46,421.5,434.3,76.0
45010500,-0.49,12.74,107.1,35.67,420.9,434.3,75.7
45012000,-0.48,12.73,106.6,35.96,421.8,435.0,75.8
45013500,-0.48,12.80,103.9,36.57,420.5,433.1,76.1
45015000,-0.48,12.70,106.8,36.01,422.6,435.9,75.8
45016500,-0.48,12.70,107.0,35.96,422.6,436.0,75.8
45018000,-0.49,12.69,107.6,35.80,422.8,436.2,75.7
45019500,-0.49,12.75,106.6,35.82,420.9,434.1,75.8
45021000,-0.48,12.70,107.0,35.94,422.4,435.7,75.8
45022500,-0.48,12.70,105.8,36.39,423.1,436.2,76.0
45024000,-0.48,12.73,105.6,36.32,422.2,435.2,76.0
45025500,-0.48,12.67,106.0,36.51,424.1,437.1,76.0
45027000,-0.48,12.69,106.5,36.18,423.1,436.4,75.9
45028500,-0.49,12.70,107.6,35.71,422.1,435.6,75.7
45030000,-0.48,12.69,106.9,36.04,423.0,436.3,75.8
45031500,-0.48,12.66,107.5,35.98,423.7,437.1,75.8
45033000,-0.48,12.68,106.9,36.13,423.4,436.7,75.8
45034500,-0.49,12.68,108.0,35.70,422.8,436.4,75.7
45036000,-0.48,12.69,106.9,36.09,423.2,436.5,75.8
45037500,-0.48,12.65,107.1,36.21,424.3,437.6,75.8
45039000,-0.48,12.64,107.3,36.19,424.6,437.9,75.8
45040500,-0.49,12.65,108.2,35.81,423.8,437.4,75.7
45042000,-0.48,12.60,108.2,36.10,425.8,439.3,75.7
45043500,-0.49,12.61,108.8,35.79,424.9,438.7,75.6
45045000,-0.48,12.65,108.0,35.89,424.0,437.5,75.7
45046500,-0.48,12.62,107.5,36.27,425.5,438.8,75.8
45048000,-0.48,12.61,106.8,36.58,426.1,439.3,75.9
45049500,-0.48,12.62,107.5,36.24,425.3,438.7,75.8
45051000,-0.48,12.61,107.7,36.24,425.7,439.1,75.8
45052500,-0.48,12.62,108.1,35.99,424.9,438.4,75.7
45054000,-0.48,12.56,108.2,36.35,427.3,440.8,75.8
45055500,-0.48,12.59,108.1,36.18,426.1,439.6,75.8
45057000,-0.49,12.58,110.5,35.39,425.4,439.5,75.4
45058500,-0.47,12.61,106.4,36.73,426.3,439.4,76.0
45060000,-0.48,12.55,107.7,36.57,427.8,441.2,75.9
45061500,-0.47,12.57,107.0,36.72,427.4,440.6,75.9
45063000,-0.48,12.55,108.3,36.36,427.6,441.1,75.8
45064500,-0.48,12.53,108.9,36.23,427.9,441.5,75.7
45066000,-0.48,12.56,108.4,36.24,427.0,440.5,75.8
45067500,-0.48,12.53,109.3,36.12,427.8,441.6,75.7
45069000,-0.48,12.60,107.1,36.56,426.5,439.8,75.9
45070500,-0.48,12.55,107.8,36.55,427.8,441.1,75.9
45072000,-0.48,12.59,108.1,36.19,426.0,439.5,75.8
45073500,-0.48,12.54,108.5,36.34,427.8,441.3,75.8
45075000,-0.48,12.60,107.4,36.40,426.2,439.5,75.9
45076500,-0.48,12.50,109.8,36.08,428.7,442.5,75.6
45078000,-0.48,12.55,108.4,36.32,427.6,441.1,75.8
45079500,-0.48,12.50,110.4,35.88,428.3,442.3,75.6
45081000,-0.48,12.52,109.3,36.21,428.4,442.1,75.7
45082500,-0.48,12.54,108.5,36.36,428.0,441.5,75.8
45084000,-0.48,12.47,109.9,36.29,430.0,443.8,75.7
45085500,-0.48,12.56,108.4,36.28,427.2,440.7,75.8
45087000,-0.48,12.51,108.6,36.51,429.0,442.5,75.8
45088500,-0.47,12.52,107.2,36.99,429.5,442.7,76.0
45090000,-0.48,12.49,109.2,36.41,429.6,443.2,75.7
45091500,-0.48,12.50,108.7,36.55,429.5,443.0,75.8
45093000,-0.48,12.47,109.2,36.51,430.3,443.9,75.8
45094500,-0.47,12.49,108.6,36.64,429.9,443.4,75.8
45096000,-0.48,12.51,109.6,36.13,428.6,442.4,75.7
45097500,-0.48,12.47,109.3,36.45,430.0,443.7,75.7
45099000,-0.48,12.46,109.7,36.42,430.5,444.2,75.7
45100500,-0.47,12.46,108.6,36.81,430.9,444.4,75.9
45102000,-0.48,12.48,109.7,36.29,429.7,443.5,75.7
45103500,-0.47,12.46,109.2,36.59,430.7,444.4,75.8
45105000,-0.47,12.47,108.9,36.68,430.6,444.2,75.8
45106500,-0.48,12.48,109.6,36.31,429.7,443.5,75.7
45108000,-0.48,12.40,111.0,36.27,432.0,446.0,75.6
45109500,-0.47,12.47,107.8,37.10,431.2,444.5,76.0
45111000,-0.47,12.38,109.5,37.00,433.8,447.4,75.8
45112500,-0.47,12.39,110.2,36.64,432.9,446.7,75.7
45114000,-0.47,12.42,109.0,36.90,432.2,445.7,75.8
45115500,-0.48,12.45,109.4,36.57,431.0,444.7,75.8
45117000,-0.47,12.37,110.4,36.68,433.5,447.4,75.7
45118500,-0.48,12.38,111.8,36.14,432.6,446.9,75.5
45120000,-0.47,12.40,108.9,37.08,433.2,446.6,75.9
45121500,-0.48,12.45,110.7,36.10,430.3,444.4,75.6
45123000,-0.48,12.40,110.5,36.51,432.6,446.4,75.7
45124500,-0.48,12.42,109.8,36.58,431.8,445.5,75.7
45126000,-0.47,12.41,109.7,36.70,432.3,446.0,75.8
45127500,-0.47,12.42,109.3,36.78,432.0,445.6,75.8
45129000,-0.48,12.40,110.9,36.30,432.0,446.0,75.6
45130500,-0.47,12.41,108.9,37.03,432.8,446.3,75.9
45132000,-0.47,12.36,110.6,36.69,434.0,447.8,75.7
45133500,-0.48,12.32,112.5,36.22,434.4,448.7,75.5
45135000,-0.48,12.35,111.2,36.54,434.0,448.0,75.6
45136500,-0.47,12.36,110.1,36.92,434.4,448.1,75.8
45138000,-0.47,12.32,111.1,36.76,435.3,449.3,75.7
45139500,-0.48,12.35,111.5,36.39,433.7,447.8,75.6
45141000,-0.48,12.39,110.6,36.53,432.9,446.8,75.7
45142500,-0.47,12.35,110.3,36.86,434.5,448.3,75.8
45144000,-0.47,12.33,111.0,36.73,435.0,448.9,75.7
45145500,-0.48,12.32,111.6,36.53,434.8,448.9,75.6
45147000,-0.47,12.34,110.2,36.98,435.1,448.8,75.8
45148500,-0.47,12.30,110.2,37.19,436.4,450.2,75.8
45150000,-0.47,12.30,111.7,36.66,435.8,449.9,75.6
45151500,-0.47,12.33,110.6,36.87,435.0,448.9,75.7
45153000,-0.47,12.28,111.0,37.01,436.8,450.7,75.7
45154500,-0.47,12.29,111.3,36.84,436.2,450.2,75.7
45156000,-0.47,12.30,110.7,37.03,436.3,450.1,75.8
45157500,-0.46,12.28,110.0,37.40,437.4,451.0,75.9
45159000,-0.47,12.30,111.1,36.87,436.0,450.0,75.7
