Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.35,12.53,82.6,49.15,440.1,447.8,79.4
45001500,-0.36,12.50,83.6,48.70,440.8,448.6,79.3
45003000,-0.35,12.54,82.7,49.01,439.8,447.6,79.3
45004500,-0.36,12.52,83.4,48.77,440.4,448.2,79.3
45006000,-0.35,12.51,82.9,49.09,440.7,448.4,79.3
45007500,-0.36,12.49,84.5,48.31,441.1,449.1,79.2
45009000,-0.36,12.48,85.2,47.89,440.9,449.1,79.1
45010500,-0.35,12.48,83.3,49.13,441.9,449.7,79.3
45012000,-0.35,12.48,83.4,49.08,441.9,449.7,79.3
45013500,-0.35,12.42,84.2,49.06,443.9,451.8,79.3
45015000,-0.35,12.49,83.3,49.04,441.4,449.2,79.3
45016500,-0.35,12.47,83.4,49.11,442.1,449.9,79.3
45018000,-0.36,12.43,85.3,48.31,443.1,451.2,79.1
45019500,-0.36,12.46,84.2,48.75,442.3,450.2,79.2
45021000,-0.35,12.44,83.2,49.49,443.4,451.2,79.4
45022500,-0.36,12.46,85.0,48.21,442.0,450.1,79.1
45024000,-0.36,12.45,84.1,48.82,442.5,450.4,79.2
45025500,-0.35,12.42,83.5,49.43,443.9,451.7,79.3
45027000,-0.36,12.45,84.1,48.81,442.5,450.5,79.2
45028500,-0.35,12.43,83.4,49.47,443.7,451.4,79.4
45030000,-0.36,12.45,84.6,48.50,442.4,450.4,79.2
45031500,-0.36,12.40,85.2,48.56,444.0,452.1,79.1
45033000,-0.35,12.44,83.7,49.20,443.3,451.1,79.3
45034500,-0.36,12.41,84.5,48.85,443.8,451.8,79.2
45036000,-0.36,12.38,85.0,48.89,445.0,453.1,79.2
45037500,-0.36,12.36,85.2,48.87,445.5,453.6,79.2
45039000,-0.36,12.42,85.0,48.55,443.5,451.6,79.2
45040500,-0.36,12.40,85.7,48.28,444.0,452.2,79.1
45042000,-0.35,12.37,84.7,49.17,445.6,453.6,79.2
45043500,-0.35,12.38,84.0,49.53,445.5,453.4,79.3
45045000,-0.36,12.40,85.0,48.71,444.2,452.2,79.2
45046500,-0.36,12.35,85.3,48.92,445.9,454.0,79.2
45048000,-0.36,12.37,85.6,48.60,445.3,453.4,79.1
