Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.41,11.01,122.0,41.97,488.6,503.6,76.0
45001500,-0.40,11.01,118.5,43.36,490.4,504.5,76.4
45003000,-0.41,11.01,120.3,42.62,489.5,504.1,76.2
45004500,-0.41,10.99,121.9,42.17,489.6,504.6,76.0
45006000,-0.41,11.01,121.1,42.33,489.1,503.9,76.1
45007500,-0.41,10.99,120.7,42.70,490.6,505.2,76.2
45009000,-0.41,10.99,120.7,42.62,490.2,504.8,76.2
45010500,-0.41,10.99,120.6,42.66,490.2,504.8,76.2
45012000,-0.40,10.96,120.3,43.02,491.8,506.3,76.3
45013500,-0.41,11.00,121.0,42.46,489.8,504.5,76.1
45015000,-0.41,10.98,121.6,42.39,490.5,505.3,76.1
45016500,-0.41,11.01,121.2,42.30,489.2,503.9,76.1
45018000,-0.41,10.98,120.8,42.65,490.6,505.3,76.2
45019500,-0.41,11.00,120.6,42.56,489.6,504.3,76.2
45021000,-0.41,10.96,121.7,42.52,491.5,506.4,76.1
45022500,-0.41,11.00,120.1,42.79,490.2,504.7,76.2
45024000,-0.40,10.94,120.7,43.02,492.7,507.3,76.2
45025500,-0.40,10.93,120.8,43.10,493.2,507.8,76.2
45027000,-0.41,10.94,121.9,42.59,492.2,507.1,76.1
45028500,-0.41,10.98,120.9,42.65,490.7,505.3,76.2
45030000,-0.40,10.92,121.3,42.97,493.5,508.2,76.2
45031500,-0.41,10.93,121.5,42.86,493.2,507.9,76.2
45033000,-0.41,10.92,122.7,42.39,492.6,507.7,76.0
45034500,-0.41,10.94,121.3,42.83,492.6,507.3,76.2
45036000,-0.40,10.92,120.1,43.44,494.1,508.5,76.3
45037500,-0.40,10.92,120.2,43.40,494.0,508.4,76.3
45039000,-0.41,10.89,122.6,42.70,494.4,509.4,76.1
45040500,-0.40,10.87,121.1,43.43,496.0,510.6,76.3
45042000,-0.40,10.89,121.1,43.27,495.0,509.6,76.2
45043500,-0.41,10.90,122.2,42.78,494.1,509.0,76.1
45045000,-0.40,10.90,120.9,43.36,495.0,509.6,76.3
45046500,-0.40,10.89,120.5,43.56,495.5,509.9,76.3
45048000,-0.41,10.89,122.3,42.81,494.5,509.4,76.1
45049500,-0.40,10.85,122.9,42.98,496.5,511.5,76.1
45051000,-0.40,10.88,121.0,43.44,495.9,510.4,76.3
45052500,-0.40,10.85,122.6,43.07,496.7,511.6,76.1
45054000,-0.40,10.83,122.3,43.30,497.5,512.3,76.2
45055500,-0.41,10.87,123.3,42.57,494.9,510.0,76.0
45057000,-0.40,10.84,122.1,43.34,497.4,512.1,76.2
45058500,-0.41,10.80,124.1,42.89,498.4,513.7,76.0
45060000,-0.40,10.83,122.5,43.28,497.7,512.5,76.2
45061500,-0.40,10.83,121.2,43.76,498.2,512.8,76.3
45063000,-0.40,10.82,121.6,43.70,498.6,513.2,76.3
45064500,-0.40,10.86,122.3,43.07,496.0,510.9,76.1
45066000,-0.40,10.82,122.4,43.38,498.2,513.0,76.2
45067500,-0.40,10.79,123.0,43.41,499.6,514.5,76.2
45069000,-0.41,10.79,125.4,42.50,498.3,513.8,75.9
45070500,-0.40,10.84,122.4,43.23,497.2,512.0,76.2
45072000,-0.40,10.80,123.9,42.96,498.4,513.6,76.0
45073500,-0.41,10.84,123.7,42.72,496.6,511.8,76.0
45075000,-0.40,10.81,123.5,42.98,497.9,513.0,76.1
45076500,-0.40,10.80,124.0,42.97,498.6,513.8,76.0
45078000,-0.40,10.74,124.2,43.37,501.6,516.7,76.1
45079500,-0.40,10.79,123.7,43.11,498.9,514.0,76.1
45081000,-0.40,10.78,123.0,43.51,500.0,514.9,76.2
45082500,-0.40,10.80,122.4,43.59,499.4,514.2,76.2
45084000,-0.40,10.81,121.7,43.75,498.9,513.6,76.3
45085500,-0.40,10.76,122.6,43.83,501.3,516.1,76.3
45087000,-0.40,10.74,123.6,43.62,502.0,517.0,76.2
45088500,-0.40,10.78,123.0,43.51,500.1,515.0,76.2
45090000,-0.40,10.75,123.3,43.61,501.2,516.2,76.2
45091500,-0.40,10.72,124.3,43.54,502.7,517.8,76.1
45093000,-0.40,10.74,122.8,43.91,502.2,517.0,76.3
45094500,-0.40,10.70,124.1,43.76,503.7,518.8,76.2
45096000,-0.40,10.75,123.6,43.53,501.3,516.3,76.2
45097500,-0.40,10.72,123.5,43.76,502.6,517.6,76.2
45099000,-0.40,10.70,125.1,43.38,503.3,518.6,76.0
45100500,-0.39,10.69,122.6,44.38,504.7,519.4,76.3
45102000,-0.40,10.74,124.1,43.40,501.6,516.7,76.1
45103500,-0.39,10.71,122.6,44.21,503.6,518.4,76.3
45105000,-0.40,10.68,124.7,43.70,504.4,519.6,76.1
45106500,-0.40,10.69,125.4,43.29,503.4,518.8,76.0
45108000,-0.40,10.71,124.3,43.56,502.9,518.1,76.1
45109500,-0.40,10.69,124.7,43.56,503.6,518.9,76.1
45111000,-0.40,10.70,124.1,43.71,503.5,518.6,76.2
45112500,-0.40,10.68,126.3,43.01,503.3,518.9,75.9
45114000,-0.39,10.69,123.5,44.06,504.5,519.4,76.2
45115500,-0.40,10.65,124.8,43.91,506.0,521.1,76.1
45117000,-0.40,10.69,124.3,43.76,504.1,519.2,76.1
45118500,-0.40,10.64,126.1,43.47,505.8,521.2,76.0
45120000,-0.39,10.68,123.3,44.28,505.4,520.2,76.3
45121500,-0.40,10.63,126.3,43.51,506.4,522.0,76.0
45123000,-0.40,10.63,125.7,43.73,506.6,522.0,76.1
45124500,-0.39,10.69,123.1,44.26,504.8,519.6,76.3
45126000,-0.40,10.66,124.3,43.97,505.5,520.5,76.2
45127500,-0.39,10.65,124.0,44.23,506.4,521.3,76.2
45129000,-0.40,10.59,126.8,43.60,507.9,523.5,76.0
45130500,-0.39,10.63,124.5,44.16,507.1,522.2,76.2
45132000,-0.39,10.68,122.9,44.39,505.4,520.1,76.3
45133500,-0.40,10.61,125.7,43.94,507.9,523.2,76.1
45135000,-0.40,10.65,125.0,43.81,505.7,520.9,76.1
45136500,-0.39,10.59,124.7,44.43,509.0,524.0,76.2
45138000,-0.40,10.58,127.4,43.51,508.5,524.2,75.9
45139500,-0.39,10.62,125.2,44.03,507.5,522.7,76.1
45141000,-0.40,10.60,126.3,43.77,508.0,523.5,76.0
45142500,-0.40,10.62,125.5,43.89,507.2,522.5,76.1
45144000,-0.39,10.59,125.3,44.18,508.7,523.9,76.2
45145500,-0.39,10.59,125.6,44.08,508.6,523.9,76.1
45147000,-0.39,10.56,126.5,44.00,509.7,525.2,76.1
45148500,-0.40,10.57,126.5,43.97,509.6,525.0,76.1
45150000,-0.39,10.55,125.0,44.67,511.0,526.1,76.3
45151500,-0.39,10.56,125.1,44.60,510.7,525.8,76.2
45153000,-0.39,10.55,125.7,44.40,510.7,526.0,76.2
45154500,-0.39,10.58,125.8,44.12,509.2,524.5,76.1
45156000,-0.39,10.53,126.6,44.28,511.8,527.2,76.1
45157500,-0.39,10.53,126.2,44.39,511.7,527.0,76.1
45159000,-0.39,10.52,126.5,44.37,512.1,527.4,76.1
45160500,-0.40,10.54,127.4,43.82,510.5,526.2,76.0
45162000,-0.39,10.56,125.6,44.37,510.4,525.6,76.2
45163500,-0.39,10.52,125.3,44.87,512.9,528.0,76.3
45165000,-0.40,10.55,127.1,43.90,510.4,525.9,76.0
45166500,-0.39,10.46,127.7,44.42,514.7,530.3,76.1
45168000,-0.39,10.52,125.6,44.76,512.9,528.0,76.2
45169500,-0.39,10.51,126.3,44.53,512.7,528.0,76.2
45171000,-0.39,10.53,126.0,44.44,511.6,526.9,76.2
45172500,-0.38,10.50,124.9,45.18,514.0,528.9,76.3
45174000,-0.39,10.48,128.2,44.06,513.4,529.2,76.0
45175500,-0.39,10.53,127.3,43.99,511.3,526.9,76.0
45177000,-0.39,10.47,126.9,44.62,514.5,529.9,76.1
45178500,-0.39,10.49,127.4,44.32,513.5,529.1,76.1
45180000,-0.39,10.47,127.1,44.58,514.6,530.0,76.1
45181500,-0.39,10.47,127.2,44.56,514.7,530.2,76.1
45183000,-0.39,10.44,127.4,44.75,516.1,531.6,76.1
45184500,-0.39,10.48,127.6,44.27,513.6,529.2,76.0
45186000,-0.39,10.47,127.6,44.33,514.1,529.7,76.1
45187500,-0.39,10.48,128.2,44.05,513.3,529.1,76.0
45189000,-0.39,10.45,126.6,44.93,515.8,531.1,76.2
45190500,-0.39,10.41,127.8,44.89,517.8,533.3,76.1
45192000,-0.39,10.49,126.9,44.47,513.6,529.0,76.1
45193500,-0.39,10.45,127.5,44.57,515.3,530.9,76.1
45195000,-0.39,10.39,128.3,44.81,518.4,534.0,76.1
45196500,-0.38,10.42,126.6,45.22,517.6,532.9,76.3
45198000,-0.39,10.39,130.1,44.12,517.4,533.5,75.9
45199500,-0.39,10.42,129.4,44.16,516.3,532.2,75.9
45201000,-0.39,10.43,129.0,44.22,516.0,531.9,76.0
45202500,-0.39,10.42,127.8,44.73,516.9,532.5,76.1
45204000,-0.39,10.42,127.6,44.85,517.1,532.6,76.1
45205500,-0.39,10.44,126.9,44.93,516.2,531.6,76.2
45207000,-0.39,10.39,127.9,44.97,518.5,534.0,76.1
45208500,-0.39,10.37,129.2,44.65,519.0,534.8,76.0
45210000,-0.39,10.37,130.0,44.39,518.8,534.9,75.9
45211500,-0.39,10.40,128.4,44.72,517.9,533.6,76.1
45213000,-0.39,10.37,129.8,44.41,518.7,534.7,75.9
45214500,-0.39,10.38,127.7,45.13,519.1,534.6,76.2
45216000,-0.39,10.34,129.7,44.73,520.4,536.3,76.0
45217500,-0.39,10.33,129.8,44.80,521.0,536.9,76.0
45219000,-0.39,10.34,129.8,44.74,520.7,536.6,76.0
45220500,-0.39,10.34,131.1,44.19,519.7,536.0,75.8
45222000,-0.39,10.32,129.8,44.87,521.5,537.4,76.0
45223500,-0.39,10.34,129.0,45.00,520.7,536.5,76.1
45225000,-0.39,10.33,130.1,44.66,520.9,536.9,76.0
