Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.44,12.93,95.5,39.33,419.9,430.7,77.2
45001500,-0.44,12.96,94.3,39.69,419.3,429.8,77.3
45003000,-0.44,12.93,94.5,39.76,420.1,430.6,77.3
45004500,-0.44,12.94,94.9,39.55,419.9,430.5,77.3
45006000,-0.44,12.89,94.8,39.90,421.6,432.2,77.3
45007500,-0.44,12.93,95.4,39.39,420.0,430.7,77.2
45009000,-0.44,12.94,95.5,39.30,419.6,430.3,77.2
45010500,-0.45,12.93,96.1,39.02,419.5,430.4,77.1
45012000,-0.44,12.95,94.7,39.55,419.3,429.9,77.3
45013500,-0.44,12.89,95.0,39.77,421.3,431.9,77.3
45015000,-0.43,12.90,94.3,40.10,421.6,432.0,77.4
45016500,-0.43,12.87,94.9,39.98,422.2,432.7,77.3
45018000,-0.44,12.88,96.1,39.33,421.2,432.0,77.1
45019500,-0.43,12.88,94.4,40.12,422.0,432.5,77.4
45021000,-0.43,12.87,94.7,40.04,422.3,432.8,77.4
45022500,-0.43,12.91,93.9,40.21,421.3,431.7,77.4
45024000,-0.44,12.88,96.0,39.39,421.4,432.2,77.2
45025500,-0.43,12.88,94.7,40.00,421.9,432.3,77.4
45027000,-0.44,12.85,96.2,39.53,422.4,433.2,77.2
45028500,-0.44,12.87,95.7,39.62,422.0,432.7,77.2
45030000,-0.44,12.86,95.7,39.70,422.4,433.1,77.2
45031500,-0.43,12.85,95.1,40.00,422.9,433.5,77.3
45033000,-0.44,12.85,96.8,39.24,422.1,433.1,77.1
45034500,-0.44,12.85,95.4,39.86,422.7,433.4,77.3
45036000,-0.43,12.85,94.8,40.15,423.1,433.6,77.4
45037500,-0.43,12.85,95.1,40.02,422.9,433.5,77.3
45039000,-0.44,12.84,96.2,39.59,422.7,433.5,77.2
45040500,-0.44,12.79,96.4,39.83,424.6,435.4,77.2
45042000,-0.44,12.76,97.3,39.61,425.2,436.2,77.1
