Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.21,11.05,63.3,83.99,509.2,513.1,82.9
45001500,-0.21,11.07,62.9,84.20,508.3,512.2,82.9
45003000,-0.21,11.03,63.4,84.19,510.2,514.1,82.9
45004500,-0.20,11.04,61.5,86.63,510.1,513.8,83.1
45006000,-0.20,11.05,61.5,86.50,509.6,513.3,83.1
45007500,-0.20,11.00,63.0,85.17,511.6,515.5,83.0
45009000,-0.20,11.05,62.3,85.30,509.4,513.2,83.0
45010500,-0.21,11.05,63.4,83.90,509.3,513.2,82.9
45012000,-0.20,11.06,62.1,85.48,509.1,512.9,83.0
45013500,-0.20,11.02,62.3,85.78,510.6,514.4,83.0
45015000,-0.20,10.99,62.8,85.55,512.0,515.9,83.0
45016500,-0.20,10.96,63.2,85.59,513.6,517.5,83.0
45018000,-0.21,10.99,64.7,83.02,511.6,515.7,82.8
45019500,-0.20,10.99,62.8,85.53,512.0,515.8,83.0
45021000,-0.21,10.99,63.9,83.97,511.8,515.8,82.9
45022500,-0.21,10.95,66.0,81.81,513.0,517.2,82.7
45024000,-0.20,10.94,62.4,86.87,514.5,518.3,83.1
45025500,-0.20,10.96,63.1,85.64,513.6,517.4,83.0
45027000,-0.20,10.96,62.0,87.10,513.6,517.3,83.1
45028500,-0.21,10.93,65.1,83.42,514.5,518.6,82.8
45030000,-0.20,10.95,62.7,86.39,514.1,517.9,83.0
45031500,-0.20,10.97,61.5,87.80,513.6,517.3,83.2
45033000,-0.20,10.97,62.0,87.01,513.2,516.9,83.1
45034500,-0.20,10.92,63.3,85.97,515.3,519.1,83.0
45036000,-0.20,10.94,63.7,85.12,514.5,518.5,82.9
45037500,-0.20,10.97,63.2,85.29,513.0,516.9,83.0
45039000,-0.20,10.92,62.0,87.78,515.7,519.4,83.1
45040500,-0.20,10.94,63.1,85.99,514.5,518.3,83.0
45042000,-0.20,10.91,62.2,87.64,516.1,519.8,83.1
45043500,-0.21,10.93,65.6,82.71,514.2,518.4,82.7
45045000,-0.20,10.93,63.2,85.90,514.9,518.8,83.0
45046500,-0.20,10.90,62.4,87.60,516.5,520.2,83.1
45048000,-0.20,10.91,63.3,86.10,515.8,519.6,83.0
45049500,-0.20,10.92,63.7,85.50,515.4,519.3,83.0
45051000,-0.20,10.93,63.8,85.01,514.6,518.6,82.9
45052500,-0.20,10.93,63.2,85.98,515.1,518.9,83.0
45054000,-0.20,10.90,61.5,88.86,516.8,520.5,83.2
45055500,-0.21,10.92,65.3,83.20,514.8,519.0,82.8
45057000,-0.20,10.89,63.3,86.56,517.1,520.9,83.0
45058500,-0.20,10.87,64.6,85.05,517.7,521.7,82.9
45060000,-0.20,10.85,64.7,85.28,518.7,522.7,82.9
45061500,-0.20,10.86,64.0,86.03,518.4,522.3,83.0
45063000,-0.20,10.87,63.0,87.24,518.0,521.8,83.1
45064500,-0.20,10.84,63.7,86.76,519.4,523.3,83.0
45066000,-0.20,10.86,62.6,87.99,518.5,522.3,83.1
45067500,-0.19,10.82,61.8,89.79,520.6,524.3,83.2
45069000,-0.20,10.83,62.9,87.93,519.7,523.5,83.1
45070500,-0.20,10.84,63.5,86.92,519.1,523.0,83.0
45072000,-0.20,10.85,63.5,86.80,518.9,522.7,83.0
45073500,-0.20,10.81,62.4,89.00,520.9,524.6,83.2
45075000,-0.19,10.83,61.2,90.43,520.1,523.7,83.3
45076500,-0.20,10.80,62.8,88.71,521.6,525.3,83.1
45078000,-0.20,10.80,65.1,85.48,521.0,525.0,82.9
45079500,-0.20,10.80,63.5,87.53,521.2,525.0,83.0
45081000,-0.20,10.78,64.5,86.61,522.1,526.1,83.0
45082500,-0.20,10.80,64.8,85.83,521.2,525.2,82.9
45084000,-0.20,10.79,62.8,88.84,522.1,525.9,83.1
45085500,-0.20,10.77,63.6,87.97,522.5,526.4,83.1
45087000,-0.19,10.78,62.1,90.08,522.8,526.5,83.2
45088500,-0.20,10.78,63.3,88.15,522.2,526.0,83.1
45090000,-0.20,10.76,64.2,87.37,523.2,527.1,83.0
45091500,-0.19,10.78,62.4,89.49,522.5,526.2,83.2
45093000,-0.20,10.78,63.6,87.82,522.2,526.0,83.1
45094500,-0.20,10.80,64.3,86.46,521.1,525.1,83.0
45096000,-0.20,10.77,63.3,88.38,522.8,526.6,83.1
45097500,-0.20,10.72,64.4,87.67,525.1,529.0,83.0
45099000,-0.20,10.76,64.9,86.44,523.1,527.2,82.9
45100500,-0.20,10.73,64.9,86.83,524.7,528.7,82.9
45102000,-0.20,10.77,63.9,87.51,522.7,526.6,83.0
45103500,-0.20,10.75,64.4,87.17,523.6,527.5,83.0
45105000,-0.19,10.75,62.6,89.73,523.8,527.5,83.2
45106500,-0.20,10.72,64.5,87.54,525.2,529.1,83.0
45108000,-0.20,10.69,64.9,87.50,526.5,530.5,83.0
45109500,-0.20,10.71,64.0,88.35,525.6,529.5,83.1
45111000,-0.20,10.69,64.5,87.97,526.3,530.3,83.0
45112500,-0.19,10.70,63.4,89.38,526.2,530.0,83.1
45114000,-0.19,10.66,63.4,90.04,528.2,532.0,83.2
45115500,-0.20,10.69,64.9,87.55,526.5,530.5,83.0
45117000,-0.20,10.68,64.4,88.39,527.2,531.1,83.0
45118500,-0.19,10.68,62.3,91.34,527.6,531.2,83.3
45120000,-0.19,10.68,63.7,89.27,527.2,531.1,83.1
45121500,-0.19,10.68,63.2,90.00,527.4,531.2,83.2
45123000,-0.19,10.68,63.8,89.19,527.3,531.2,83.1
45124500,-0.20,10.65,64.2,89.08,528.7,532.6,83.1
45126000,-0.19,10.64,63.4,90.49,529.5,533.3,83.2
45127500,-0.20,10.67,64.7,88.15,527.6,531.5,83.0
45129000,-0.20,10.61,65.6,87.77,530.2,534.2,82.9
45130500,-0.19,10.64,62.4,92.04,529.9,533.5,83.3
45132000,-0.20,10.65,64.5,88.71,528.7,532.6,83.0
45133500,-0.19,10.71,63.3,89.35,525.7,529.5,83.1
45135000,-0.20,10.67,64.2,88.74,527.6,531.4,83.1
45136500,-0.19,10.64,63.2,90.75,529.5,533.2,83.2
45138000,-0.19,10.59,63.3,91.58,532.2,535.9,83.2
45139500,-0.19,10.63,62.4,92.12,530.1,533.7,83.3
45141000,-0.19,10.64,63.0,91.15,529.6,533.4,83.2
45142500,-0.19,10.64,62.7,91.45,529.4,533.1,83.2
45144000,-0.20,10.59,65.5,88.34,531.5,535.5,83.0
45145500,-0.19,10.62,64.5,89.16,530.1,534.1,83.1
45147000,-0.19,10.61,63.0,91.60,531.2,535.0,83.2
45148500,-0.19,10.59,63.7,90.84,531.7,535.5,83.2
45150000,-0.19,10.60,63.9,90.33,531.3,535.1,83.1
45151500,-0.19,10.56,63.4,91.76,533.3,537.1,83.2
45153000,-0.19,10.60,62.9,91.86,531.4,535.1,83.3
45154500,-0.19,10.56,63.4,91.86,533.7,537.5,83.2
45156000,-0.19,10.57,64.3,90.34,532.8,536.7,83.1
45157500,-0.18,10.57,60.7,95.93,533.9,537.4,83.5
45159000,-0.19,10.52,64.4,90.98,535.2,539.1,83.1
45160500,-0.19,10.59,63.4,91.37,532.1,535.9,83.2
45162000,-0.19,10.56,64.0,90.91,533.2,537.1,83.2
45163500,-0.19,10.53,63.9,91.56,534.9,538.7,83.2
45165000,-0.19,10.56,63.4,92.00,533.8,537.6,83.2
45166500,-0.19,10.53,64.9,90.29,535.0,538.9,83.1
45168000,-0.19,10.54,63.0,92.77,534.7,538.4,83.3
45169500,-0.19,10.52,64.6,90.75,535.2,539.1,83.1
45171000,-0.19,10.52,64.5,91.07,535.6,539.5,83.1
45172500,-0.19,10.55,64.1,91.01,534.0,537.8,83.2
45174000,-0.19,10.52,63.9,91.86,535.5,539.3,83.2
45175500,-0.19,10.54,63.5,92.18,534.8,538.6,83.2
45177000,-0.19,10.50,65.1,90.45,536.5,540.4,83.1
45178500,-0.19,10.46,63.3,93.73,538.8,542.5,83.3
45180000,-0.19,10.49,63.9,92.37,537.3,541.0,83.2
45181500,-0.19,10.50,65.5,89.72,536.0,540.0,83.0
45183000,-0.19,10.47,64.6,91.57,537.8,541.7,83.1
45184500,-0.19,10.48,64.6,91.46,537.4,541.2,83.1
45186000,-0.19,10.47,64.0,92.57,538.3,542.1,83.2
45187500,-0.19,10.49,63.6,92.80,537.1,540.8,83.2
45189000,-0.19,10.45,63.9,93.01,539.2,543.0,83.2
45190500,-0.18,10.47,62.9,94.26,538.3,542.0,83.3
45192000,-0.19,10.46,64.9,91.28,538.2,542.1,83.1
45193500,-0.18,10.43,63.0,94.81,540.6,544.2,83.4
45195000,-0.19,10.43,64.4,92.57,539.9,543.8,83.2
45196500,-0.19,10.43,65.8,90.65,539.7,543.7,83.1
45198000,-0.19,10.46,65.3,90.79,538.2,542.2,83.1
