Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.28,12.64,65.6,61.50,441.7,446.6,81.5
45001500,-0.28,12.66,64.9,62.10,441.5,446.2,81.6
45003000,-0.28,12.64,66.0,61.24,441.8,446.7,81.5
45004500,-0.28,12.66,65.1,61.87,441.1,445.9,81.6
45006000,-0.28,12.67,65.2,61.64,440.7,445.5,81.6
45007500,-0.28,12.65,64.6,62.43,441.7,446.4,81.7
45009000,-0.28,12.66,64.7,62.19,441.2,445.9,81.7
45010500,-0.27,12.64,63.6,63.58,442.5,447.1,81.8
45012000,-0.28,12.67,64.3,62.57,441.1,445.8,81.7
45013500,-0.28,12.65,64.8,62.25,441.7,446.4,81.7
45015000,-0.28,12.61,65.4,62.05,443.1,447.9,81.6
45016500,-0.28,12.62,65.1,62.26,442.6,447.4,81.6
45018000,-0.28,12.61,64.5,62.96,443.3,448.0,81.7
45019500,-0.27,12.58,64.5,63.22,444.2,448.9,81.7
45021000,-0.28,12.53,65.7,62.56,445.7,450.5,81.6
45022500,-0.28,12.62,64.8,62.59,442.7,447.4,81.7
45024000,-0.27,12.64,63.7,63.44,442.3,446.8,81.8
45025500,-0.27,12.59,64.4,63.26,443.9,448.5,81.7
45027000,-0.27,12.61,64.1,63.44,443.5,448.1,81.8
45028500,-0.28,12.61,65.6,61.89,443.0,447.8,81.6
45030000,-0.27,12.55,63.3,64.85,445.7,450.2,81.9
45031500,-0.27,12.58,63.7,64.12,444.5,449.0,81.9
45033000,-0.27,12.56,63.2,64.89,445.5,449.9,81.9
45034500,-0.28,12.57,65.9,61.94,444.2,449.0,81.6
45036000,-0.27,12.56,63.4,64.68,445.5,449.9,81.9
45037500,-0.27,12.53,64.3,64.00,446.2,450.8,81.8
45039000,-0.28,12.48,65.9,62.90,447.7,452.5,81.6
45040500,-0.28,12.50,66.4,62.25,446.9,451.8,81.6
45042000,-0.28,12.54,65.3,62.90,445.7,450.4,81.7
45043500,-0.27,12.52,64.6,63.76,446.6,451.2,81.8
45045000,-0.28,12.55,66.1,61.98,445.1,449.9,81.6
45046500,-0.28,12.50,65.5,63.03,446.9,451.7,81.7
45048000,-0.28,12.53,66.5,61.86,445.8,450.8,81.5
45049500,-0.27,12.49,65.0,63.76,447.7,452.4,81.7
45051000,-0.27,12.52,65.0,63.38,446.3,451.0,81.7
45052500,-0.27,12.50,65.2,63.48,447.3,452.1,81.7
45054000,-0.28,12.56,65.1,62.88,444.9,449.7,81.7
45055500,-0.27,12.48,65.2,63.59,447.9,452.6,81.7
45057000,-0.28,12.49,67.1,61.64,447.1,452.1,81.5
45058500,-0.28,12.49,66.3,62.45,447.3,452.2,81.6
45060000,-0.27,12.47,65.4,63.48,448.3,453.1,81.7
45061500,-0.27,12.46,64.7,64.26,448.7,453.4,81.8
45063000,-0.27,12.43,65.2,64.16,449.8,454.5,81.8
45064500,-0.28,12.48,65.8,62.98,447.8,452.6,81.6
45066000,-0.27,12.46,65.3,63.77,448.8,453.5,81.7
45067500,-0.27,12.42,65.6,63.86,450.2,455.0,81.7
45069000,-0.27,12.47,64.6,64.31,448.4,453.0,81.8
45070500,-0.27,12.45,65.5,63.62,448.8,453.6,81.7
45072000,-0.27,12.45,65.5,63.54,448.9,453.6,81.7
45073500,-0.28,12.46,66.0,62.99,448.4,453.3,81.6
45075000,-0.27,12.39,65.5,64.20,451.1,455.8,81.7
45076500,-0.28,12.41,66.4,63.12,450.1,455.0,81.6
45078000,-0.27,12.38,65.9,63.85,451.4,456.2,81.7
45079500,-0.28,12.44,67.4,61.84,448.7,453.7,81.5
45081000,-0.28,12.41,66.5,63.04,450.3,455.2,81.6
45082500,-0.27,12.41,65.7,63.81,450.3,455.0,81.7
45084000,-0.27,12.41,66.2,63.28,450.1,454.9,81.6
45085500,-0.27,12.39,66.3,63.37,450.9,455.8,81.6
45087000,-0.27,12.38,66.3,63.49,451.3,456.1,81.6
45088500,-0.28,12.37,67.6,62.36,451.3,456.3,81.5
45090000,-0.27,12.37,66.3,63.58,451.7,456.5,81.6
