Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.40,12.86,87.6,43.73,425.9,434.8,78.4
45001500,-0.40,12.83,88.5,43.44,426.6,435.6,78.3
45003000,-0.40,12.84,88.0,43.67,426.5,435.5,78.3
45004500,-0.40,12.81,87.8,43.97,427.7,436.6,78.4
45006000,-0.40,12.83,88.2,43.58,426.6,435.7,78.3
45007500,-0.40,12.86,87.3,43.89,426.0,434.9,78.4
45009000,-0.39,12.84,86.9,44.22,427.0,435.7,78.5
45010500,-0.39,12.83,87.4,44.02,427.0,435.9,78.4
45012000,-0.40,12.82,88.0,43.77,427.0,436.0,78.4
45013500,-0.39,12.84,87.2,44.05,426.6,435.4,78.5
45015000,-0.40,12.81,87.8,43.99,427.7,436.6,78.4
45016500,-0.40,12.82,88.1,43.72,427.2,436.2,78.3
45018000,-0.39,12.81,86.7,44.61,428.2,436.9,78.6
45019500,-0.39,12.81,87.4,44.21,427.9,436.7,78.5
45021000,-0.40,12.80,88.2,43.82,428.0,437.0,78.3
45022500,-0.40,12.81,88.4,43.66,427.5,436.6,78.3
45024000,-0.39,12.78,86.3,44.99,429.2,437.8,78.6
45025500,-0.40,12.82,87.9,43.86,427.3,436.3,78.4
45027000,-0.40,12.81,87.8,43.96,427.6,436.5,78.4
45028500,-0.40,12.78,88.7,43.65,428.2,437.3,78.3
45030000,-0.39,12.78,88.1,44.03,428.6,437.5,78.4
45031500,-0.39,12.74,88.1,44.27,429.9,438.8,78.4
45033000,-0.39,12.82,87.0,44.29,427.5,436.3,78.5
45034500,-0.40,12.75,89.0,43.75,429.4,438.5,78.3
45036000,-0.40,12.80,88.5,43.62,427.6,436.7,78.3
45037500,-0.39,12.75,87.7,44.43,429.8,438.7,78.5
45039000,-0.40,12.72,89.1,43.91,430.5,439.6,78.3
45040500,-0.39,12.76,87.6,44.44,429.6,438.4,78.5
45042000,-0.40,12.73,89.0,43.87,429.9,439.0,78.3
45043500,-0.39,12.74,88.1,44.32,430.1,439.1,78.4
45045000,-0.39,12.70,88.2,44.51,431.5,440.4,78.4
45046500,-0.40,12.74,89.1,43.79,429.8,438.9,78.3
45048000,-0.39,12.71,88.6,44.28,431.1,440.1,78.4
45049500,-0.39,12.69,88.2,44.59,431.7,440.7,78.5
45051000,-0.40,12.70,89.6,43.75,430.7,440.0,78.3
45052500,-0.39,12.74,86.9,44.94,430.6,439.3,78.6
45054000,-0.39,12.66,88.7,44.55,432.8,441.8,78.4
45055500,-0.39,12.75,88.3,44.14,429.7,438.7,78.4
45057000,-0.40,12.69,89.4,43.98,431.5,440.6,78.3
45058500,-0.40,12.69,89.3,43.97,431.2,440.4,78.3
45060000,-0.40,12.69,89.5,43.87,431.2,440.4,78.3
45061500,-0.39,12.68,88.8,44.37,432.2,441.2,78.4
45063000,-0.39,12.71,88.2,44.43,431.0,439.9,78.4
