Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.27,11.64,72.8,65.25,479.5,485.0,81.4
45001500,-0.27,11.67,73.3,64.50,478.2,483.8,81.3
45003000,-0.27,11.65,73.7,64.41,478.9,484.5,81.3
45004500,-0.27,11.64,74.2,64.04,479.2,484.9,81.2
45006000,-0.27,11.63,74.4,63.98,479.6,485.3,81.2
45007500,-0.27,11.62,73.1,65.21,480.3,485.8,81.3
45009000,-0.27,11.57,75.2,63.99,482.0,487.9,81.1
45010500,-0.28,11.59,76.4,62.65,480.7,486.7,81.0
45012000,-0.26,11.56,73.0,66.05,483.1,488.6,81.4
45013500,-0.26,11.58,73.2,65.65,482.2,487.8,81.4
45015000,-0.27,11.61,73.5,65.03,480.7,486.3,81.3
45016500,-0.26,11.61,72.4,66.03,481.2,486.6,81.4
45018000,-0.27,11.59,74.1,64.68,481.4,487.1,81.2
45019500,-0.27,11.56,74.3,64.85,482.7,488.4,81.2
45021000,-0.27,11.56,73.8,65.31,482.8,488.4,81.3
45022500,-0.26,11.59,72.8,65.94,482.0,487.4,81.4
45024000,-0.27,11.56,74.0,65.11,482.8,488.4,81.3
45025500,-0.27,11.53,74.7,64.80,483.8,489.5,81.2
45027000,-0.27,11.56,73.7,65.43,483.0,488.6,81.3
45028500,-0.27,11.57,74.4,64.61,482.1,487.8,81.2
45030000,-0.27,11.60,73.2,65.32,481.1,486.6,81.3
45031500,-0.27,11.57,74.1,64.85,482.2,487.8,81.3
45033000,-0.27,11.51,74.9,64.91,484.7,490.4,81.2
45034500,-0.27,11.57,75.1,64.00,482.0,487.8,81.1
45036000,-0.27,11.54,73.8,65.52,483.7,489.3,81.3
45037500,-0.26,11.56,72.9,66.06,482.9,488.3,81.4
45039000,-0.27,11.57,73.9,65.18,482.5,488.1,81.3
45040500,-0.27,11.53,75.1,64.43,483.7,489.5,81.2
45042000,-0.27,11.50,74.7,65.13,485.1,490.8,81.2
45043500,-0.27,11.48,75.7,64.53,485.9,491.8,81.1
45045000,-0.26,11.50,74.2,65.64,485.5,491.1,81.3
45046500,-0.26,11.45,74.5,66.00,487.7,493.3,81.3
45048000,-0.26,11.46,74.3,65.98,486.9,492.5,81.3
45049500,-0.26,11.52,73.9,65.64,484.4,490.0,81.3
45051000,-0.26,11.47,74.6,65.65,486.7,492.3,81.3
45052500,-0.27,11.47,75.3,64.97,486.4,492.2,81.2
45054000,-0.26,11.50,74.1,65.66,485.2,490.8,81.3
45055500,-0.26,11.45,74.8,65.66,487.3,493.0,81.3
45057000,-0.26,11.46,74.0,66.25,487.0,492.6,81.4
45058500,-0.27,11.47,74.9,65.36,486.4,492.2,81.3
45060000,-0.26,11.49,72.5,67.42,486.5,491.9,81.5
45061500,-0.26,11.49,74.1,65.84,486.0,491.6,81.3
45063000,-0.26,11.47,74.4,65.76,486.5,492.1,81.3
45064500,-0.27,11.46,75.8,64.63,486.7,492.6,81.1
45066000,-0.26,11.45,74.3,66.16,487.7,493.3,81.3
45067500,-0.26,11.44,73.9,66.58,488.0,493.6,81.4
45069000,-0.26,11.44,75.0,65.57,487.8,493.5,81.3
45070500,-0.27,11.41,75.7,65.37,489.0,494.8,81.2
45072000,-0.26,11.42,73.6,67.12,488.9,494.4,81.4
45073500,-0.27,11.44,75.4,65.25,487.8,493.5,81.2
45075000,-0.26,11.43,74.4,66.31,488.5,494.1,81.3
45076500,-0.26,11.43,73.7,66.86,488.5,494.0,81.4
45078000,-0.27,11.40,75.7,65.36,489.1,495.0,81.2
45079500,-0.26,11.41,74.3,66.55,489.2,494.9,81.4
45081000,-0.26,11.36,75.8,65.75,490.9,496.7,81.2
45082500,-0.26,11.43,74.4,66.20,488.3,493.9,81.3
45084000,-0.26,11.44,73.5,67.05,488.4,493.9,81.4
45085500,-0.26,11.39,74.0,67.13,490.3,495.8,81.4
45087000,-0.27,11.36,77.0,64.78,490.8,496.8,81.1
45088500,-0.26,11.36,75.4,66.15,491.1,496.8,81.3
45090000,-0.26,11.42,74.5,66.37,489.0,494.6,81.3
45091500,-0.26,11.38,75.6,65.72,490.2,496.0,81.2
45093000,-0.26,11.36,73.4,67.99,491.7,497.1,81.5
45094500,-0.26,11.39,74.6,66.60,490.2,495.9,81.4
45096000,-0.26,11.37,75.2,66.26,490.9,496.6,81.3
45097500,-0.26,11.35,75.4,66.25,491.6,497.3,81.3
45099000,-0.26,11.37,75.0,66.51,491.2,496.8,81.3
45100500,-0.26,11.31,76.1,66.11,493.4,499.2,81.2
45102000,-0.26,11.33,74.3,67.52,493.0,498.5,81.4
45103500,-0.25,11.34,73.4,68.39,493.0,498.4,81.5
45105000,-0.26,11.34,75.3,66.48,492.1,497.8,81.3
