Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.17,10.77,56.5,99.32,524.4,527.4,83.8
45001500,-0.17,10.78,55.2,101.72,524.4,527.3,84.0
45003000,-0.17,10.81,55.9,99.68,522.7,525.7,83.9
45004500,-0.17,10.77,55.0,102.06,524.8,527.6,84.0
45006000,-0.17,10.78,55.3,101.27,524.1,527.0,84.0
45007500,-0.17,10.76,53.9,104.54,525.6,528.3,84.1
45009000,-0.17,10.79,54.9,101.86,523.6,526.5,84.0
45010500,-0.17,10.76,55.3,101.73,525.3,528.2,84.0
45012000,-0.17,10.76,55.6,101.04,524.9,527.8,83.9
45013500,-0.17,10.78,54.5,103.02,524.5,527.3,84.1
45015000,-0.17,10.76,54.1,104.06,525.5,528.3,84.1
45016500,-0.17,10.74,56.7,99.63,526.0,529.1,83.8
45018000,-0.17,10.76,54.7,102.99,525.4,528.2,84.1
45019500,-0.17,10.71,56.0,101.30,527.4,530.3,83.9
45021000,-0.17,10.72,54.2,104.58,527.5,530.2,84.1
45022500,-0.18,10.73,57.5,98.39,526.3,529.4,83.8
45024000,-0.17,10.74,54.2,104.21,526.5,529.3,84.1
45025500,-0.17,10.74,54.5,103.78,526.4,529.2,84.1
45027000,-0.17,10.72,55.1,102.97,527.4,530.3,84.0
45028500,-0.17,10.70,55.6,102.42,528.2,531.1,84.0
45030000,-0.17,10.68,55.0,103.75,529.2,532.0,84.1
45031500,-0.16,10.70,53.3,106.77,528.6,531.3,84.2
45033000,-0.17,10.72,55.5,102.06,527.2,530.1,84.0
45034500,-0.17,10.68,56.8,100.55,529.1,532.1,83.9
45036000,-0.17,10.67,57.3,99.80,529.1,532.2,83.8
45037500,-0.17,10.69,54.7,104.30,529.0,531.8,84.1
45039000,-0.17,10.71,54.9,103.41,527.7,530.5,84.1
45040500,-0.16,10.65,54.4,105.63,530.7,533.5,84.2
45042000,-0.16,10.70,53.8,105.85,528.7,531.5,84.2
45043500,-0.17,10.68,57.0,100.16,529.1,532.1,83.8
45045000,-0.17,10.68,55.4,102.97,529.0,531.9,84.0
45046500,-0.17,10.66,55.9,102.47,529.9,532.9,84.0
45048000,-0.16,10.66,53.2,107.77,530.7,533.3,84.3
45049500,-0.17,10.69,55.0,103.72,529.0,531.8,84.1
45051000,-0.16,10.64,53.4,107.83,531.6,534.3,84.3
45052500,-0.17,10.66,55.3,103.67,530.1,533.0,84.0
45054000,-0.17,10.61,56.4,102.54,532.5,535.5,84.0
45055500,-0.17,10.61,56.7,101.92,532.4,535.4,83.9
45057000,-0.17,10.63,55.6,103.82,531.8,534.7,84.0
45058500,-0.17,10.61,56.9,101.79,532.7,535.7,83.9
45060000,-0.16,10.62,54.6,105.77,532.3,535.1,84.1
45061500,-0.16,10.60,53.9,107.74,533.7,536.4,84.2
45063000,-0.17,10.63,54.9,105.14,531.9,534.8,84.1
45064500,-0.16,10.61,53.9,107.54,533.3,536.0,84.2
45066000,-0.17,10.58,56.2,103.38,533.9,536.9,84.0
45067500,-0.16,10.60,54.8,105.73,533.2,536.0,84.1
45069000,-0.16,10.57,54.2,107.62,535.1,537.9,84.2
45070500,-0.16,10.57,55.1,105.97,535.0,537.8,84.1
45072000,-0.17,10.62,55.1,104.87,532.3,535.1,84.1
45073500,-0.16,10.59,55.1,105.32,533.7,536.5,84.1
45075000,-0.16,10.56,54.6,107.11,535.6,538.4,84.2
45076500,-0.16,10.56,54.8,106.60,535.5,538.3,84.2
45078000,-0.16,10.57,54.5,107.11,535.0,537.8,84.2
45079500,-0.17,10.54,57.3,102.31,536.0,539.0,83.9
45081000,-0.17,10.58,55.8,104.27,534.0,537.0,84.0
45082500,-0.16,10.57,54.5,107.12,535.2,538.0,84.2
45084000,-0.16,10.53,54.7,107.45,537.0,539.8,84.2
45085500,-0.16,10.57,55.0,106.10,534.8,537.7,84.1
45087000,-0.15,10.57,52.1,112.10,535.7,538.2,84.4
45088500,-0.16,10.54,53.4,109.93,537.0,539.6,84.3
45090000,-0.17,10.53,56.1,104.63,536.7,539.6,84.0
45091500,-0.16,10.50,53.5,110.50,538.9,541.5,84.3
45093000,-0.16,10.52,54.5,108.08,537.5,540.3,84.2
45094500,-0.16,10.51,54.6,108.00,538.0,540.8,84.2
45096000,-0.17,10.50,56.4,104.79,538.4,541.3,84.0
45097500,-0.16,10.54,55.6,105.49,536.4,539.3,84.1
45099000,-0.16,10.47,54.8,108.62,540.5,543.2,84.2
45100500,-0.16,10.52,55.1,106.86,537.7,540.5,84.1
45102000,-0.16,10.49,55.8,106.11,539.2,542.1,84.1
45103500,-0.16,10.46,56.1,106.21,540.5,543.4,84.1
45105000,-0.16,10.46,55.4,107.50,540.5,543.3,84.1
45106500,-0.16,10.48,55.3,107.17,539.5,542.3,84.1
45108000,-0.17,10.48,56.7,104.65,539.3,542.3,84.0
45109500,-0.16,10.47,55.3,107.50,540.2,543.0,84.2
45111000,-0.17,10.45,57.0,104.53,540.6,543.6,84.0
45112500,-0.16,10.45,55.7,107.08,540.9,543.7,84.1
45114000,-0.16,10.45,53.8,111.07,541.5,544.2,84.3
45115500,-0.16,10.47,53.9,110.29,540.2,542.8,84.3
45117000,-0.16,10.46,55.2,107.90,540.8,543.6,84.2
45118500,-0.16,10.46,54.2,109.85,540.8,543.5,84.3
45120000,-0.16,10.44,55.1,108.47,541.6,544.4,84.2
45121500,-0.16,10.44,55.7,107.25,541.4,544.2,84.1
45123000,-0.16,10.38,55.2,109.56,544.8,547.6,84.2
45124500,-0.16,10.47,53.9,110.43,540.4,543.1,84.3
45126000,-0.16,10.48,56.2,105.48,539.3,542.2,84.0
45127500,-0.16,10.41,54.0,111.27,543.3,546.0,84.3
45129000,-0.16,10.39,56.8,106.36,544.2,547.1,84.0
45130500,-0.16,10.43,55.3,108.44,542.3,545.2,84.2
