Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.60,12.76,127.9,28.92,407.8,427.3,72.6
45001500,-0.60,12.75,127.4,29.07,408.2,427.6,72.7
45003000,-0.60,12.72,127.9,29.07,409.0,428.5,72.6
45004500,-0.60,12.78,127.6,28.91,407.2,426.7,72.6
45006000,-0.60,12.76,126.9,29.19,408.4,427.7,72.7
45007500,-0.60,12.70,129.2,28.84,409.1,429.0,72.5
45009000,-0.60,12.74,128.4,28.85,407.9,427.6,72.5
45010500,-0.60,12.71,127.7,29.20,409.7,429.1,72.7
45012000,-0.59,12.72,127.3,29.23,409.4,428.7,72.7
45013500,-0.60,12.71,128.2,29.08,409.5,429.1,72.6
45015000,-0.60,12.70,128.9,28.93,409.3,429.1,72.5
45016500,-0.59,12.72,126.9,29.36,409.8,429.0,72.8
45018000,-0.60,12.69,128.4,29.10,410.0,429.7,72.6
45019500,-0.60,12.71,129.1,28.81,408.6,428.5,72.5
45021000,-0.60,12.71,129.0,28.85,408.8,428.7,72.5
45022500,-0.60,12.67,129.7,28.82,409.7,429.7,72.4
45024000,-0.60,12.69,128.4,29.10,409.9,429.6,72.6
45025500,-0.59,12.67,128.1,29.32,411.2,430.7,72.7
45027000,-0.60,12.65,129.8,28.94,410.8,430.8,72.5
45028500,-0.59,12.67,128.0,29.29,410.9,430.4,72.7
45030000,-0.59,12.64,128.0,29.49,412.3,431.7,72.8
45031500,-0.60,12.67,128.5,29.19,410.8,430.5,72.6
45033000,-0.59,12.60,129.7,29.22,412.8,432.7,72.6
45034500,-0.59,12.65,128.7,29.22,411.2,430.9,72.6
45036000,-0.59,12.63,129.1,29.24,412.0,431.7,72.6
45037500,-0.60,12.59,130.4,29.07,412.7,432.8,72.5
45039000,-0.60,12.63,129.5,29.11,411.6,431.5,72.5
45040500,-0.60,12.56,131.3,28.98,413.1,433.5,72.4
45042000,-0.59,12.63,128.6,29.36,412.3,431.9,72.7
45043500,-0.60,12.59,130.4,29.04,412.4,432.5,72.5
45045000,-0.59,12.64,128.4,29.36,412.0,431.6,72.7
45046500,-0.59,12.62,129.1,29.26,412.2,431.9,72.6
45048000,-0.60,12.58,130.4,29.12,413.0,433.1,72.5
45049500,-0.59,12.58,129.9,29.25,413.3,433.2,72.6
45051000,-0.59,12.60,129.2,29.31,412.8,432.6,72.6
45052500,-0.60,12.56,131.3,28.96,413.0,433.4,72.4
45054000,-0.59,12.56,130.3,29.23,413.7,433.7,72.5
45055500,-0.59,12.59,128.8,29.52,413.8,433.4,72.7
45057000,-0.60,12.59,129.9,29.20,413.0,432.9,72.5
