Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.48,13.25,97.7,36.44,407.5,419.0,76.5
45001500,-0.48,13.24,98.2,36.22,407.3,419.0,76.4
45003000,-0.47,13.26,96.7,36.76,407.5,418.8,76.6
45004500,-0.47,13.23,97.3,36.66,408.2,419.6,76.6
45006000,-0.47,13.23,97.1,36.77,408.3,419.7,76.6
45007500,-0.48,13.20,98.7,36.28,408.7,420.4,76.4
45009000,-0.48,13.20,98.3,36.47,408.8,420.5,76.5
45010500,-0.47,13.24,97.1,36.76,408.2,419.6,76.6
45012000,-0.47,13.21,97.4,36.79,409.1,420.5,76.6
45013500,-0.48,13.20,98.0,36.56,409.0,420.5,76.5
45015000,-0.47,13.17,98.4,36.59,409.9,421.5,76.5
45016500,-0.48,13.16,99.7,36.16,409.7,421.7,76.3
45018000,-0.47,13.18,97.8,36.74,409.6,421.2,76.6
45019500,-0.48,13.23,97.6,36.54,408.0,419.5,76.5
45021000,-0.48,13.18,98.5,36.50,409.6,421.3,76.5
45022500,-0.48,13.19,98.5,36.47,409.3,420.9,76.5
45024000,-0.47,13.17,97.0,37.20,410.7,422.0,76.7
45025500,-0.48,13.23,98.1,36.38,407.9,419.5,76.5
45027000,-0.47,13.19,97.8,36.73,409.5,421.0,76.6
45028500,-0.48,13.16,98.7,36.53,410.1,421.8,76.5
45030000,-0.47,13.15,98.3,36.73,410.6,422.2,76.5
45031500,-0.48,13.15,98.8,36.58,410.5,422.2,76.5
45033000,-0.48,13.13,99.5,36.33,410.5,422.4,76.4
45034500,-0.47,13.11,98.9,36.74,411.8,423.5,76.5
45036000,-0.47,13.16,98.4,36.65,410.2,421.8,76.5
45037500,-0.47,13.13,97.8,37.07,411.4,422.9,76.6
45039000,-0.47,13.14,98.2,36.88,411.2,422.7,76.6
45040500,-0.47,13.11,98.8,36.74,411.6,423.3,76.5
45042000,-0.47,13.11,98.3,36.96,411.9,423.5,76.6
45043500,-0.47,13.14,97.9,36.98,411.3,422.8,76.6
45045000,-0.47,13.14,98.6,36.69,410.9,422.5,76.5
45046500,-0.47,13.15,98.4,36.70,410.4,422.0,76.5
45048000,-0.48,13.09,99.6,36.52,411.9,423.8,76.4
45049500,-0.47,13.08,99.5,36.65,412.4,424.2,76.4
45051000,-0.47,13.07,98.8,36.97,413.0,424.6,76.5
45052500,-0.47,13.08,97.9,37.34,413.3,424.8,76.7
45054000,-0.47,13.05,99.6,36.79,413.4,425.2,76.5
45055500,-0.47,13.07,99.7,36.61,412.6,424.4,76.4
45057000,-0.47,13.06,99.5,36.77,413.1,425.0,76.5
45058500,-0.47,13.07,99.4,36.75,412.7,424.5,76.5
45060000,-0.47,13.03,99.2,37.09,414.4,426.1,76.5
45061500,-0.47,13.10,98.6,36.92,412.2,423.8,76.5
45063000,-0.47,13.10,98.7,36.85,412.1,423.7,76.5
45064500,-0.47,13.08,99.0,36.87,412.8,424.5,76.5
45066000,-0.47,13.04,99.6,36.85,413.8,425.6,76.5
45067500,-0.47,13.02,99.6,36.97,414.6,426.4,76.5
45069000,-0.47,13.06,98.9,37.07,413.6,425.3,76.6
45070500,-0.47,13.04,99.5,36.94,414.0,425.8,76.5
45072000,-0.47,13.02,99.3,37.10,414.6,426.3,76.5
45073500,-0.47,13.02,98.7,37.36,415.1,426.7,76.6
45075000,-0.47,13.00,100.3,36.82,414.9,426.9,76.4
45076500,-0.47,13.02,99.3,37.10,414.7,426.4,76.5
45078000,-0.47,13.06,98.8,37.09,413.7,425.3,76.6
45079500,-0.48,13.01,100.8,36.55,414.4,426.5,76.3
45081000,-0.47,13.02,98.8,37.31,414.9,426.5,76.6
45082500,-0.47,12.95,101.0,36.83,416.5,428.6,76.4
45084000,-0.47,13.02,99.2,37.14,414.7,426.4,76.5
45085500,-0.47,12.96,100.7,36.87,416.1,428.1,76.4
45087000,-0.47,12.98,99.5,37.27,416.2,427.9,76.6
45088500,-0.47,12.98,100.0,37.07,415.9,427.7,76.5
45090000,-0.47,12.95,99.7,37.35,416.9,428.7,76.6
45091500,-0.47,12.96,99.7,37.27,416.6,428.4,76.5
45093000,-0.47,13.01,100.0,36.86,414.6,426.5,76.4
45094500,-0.47,12.96,101.1,36.71,416.0,428.1,76.3
45096000,-0.47,12.97,99.9,37.14,416.1,427.9,76.5
45097500,-0.47,12.95,100.3,37.09,416.7,428.6,76.5
45099000,-0.47,12.97,100.2,36.99,415.9,427.8,76.4
45100500,-0.47,12.94,101.5,36.65,416.3,428.5,76.3
45102000,-0.46,12.93,99.6,37.52,417.8,429.5,76.6
45103500,-0.47,12.94,101.5,36.65,416.4,428.6,76.3
45105000,-0.47,12.93,101.5,36.72,416.7,428.9,76.3
45106500,-0.46,12.90,99.9,37.57,418.6,430.4,76.6
45108000,-0.47,12.94,100.3,37.15,417.0,428.9,76.5
45109500,-0.47,12.94,100.0,37.31,417.3,429.1,76.5
45111000,-0.46,12.92,100.0,37.40,417.9,429.7,76.5
45112500,-0.47,12.90,102.1,36.69,417.7,430.0,76.3
45114000,-0.46,12.92,99.4,37.68,418.4,430.1,76.6
45115500,-0.47,12.84,102.5,36.90,419.8,432.1,76.3
45117000,-0.47,12.90,100.5,37.35,418.5,430.4,76.5
45118500,-0.47,12.86,102.6,36.72,419.0,431.4,76.2
45120000,-0.47,12.88,101.2,37.18,419.0,431.1,76.4
45121500,-0.47,12.90,100.8,37.21,418.3,430.3,76.5
45123000,-0.47,12.91,100.5,37.26,418.0,429.9,76.5
45124500,-0.47,12.90,100.6,37.30,418.4,430.3,76.5
45126000,-0.47,12.86,102.0,36.97,419.2,431.4,76.3
45127500,-0.46,12.88,100.4,37.50,419.3,431.2,76.5
45129000,-0.46,12.89,99.8,37.67,419.1,430.8,76.6
45130500,-0.47,12.85,101.9,37.09,419.8,431.9,76.4
45132000,-0.47,12.85,101.6,37.19,419.9,432.0,76.4
45133500,-0.46,12.87,100.8,37.42,419.5,431.4,76.5
45135000,-0.47,12.84,101.5,37.31,420.3,432.3,76.4
45136500,-0.46,12.87,99.9,37.75,419.8,431.6,76.6
45138000,-0.46,12.84,100.1,37.89,421.0,432.7,76.6
45139500,-0.47,12.84,101.6,37.24,420.0,432.2,76.4
45141000,-0.47,12.79,102.1,37.33,421.6,433.7,76.4
45142500,-0.46,12.80,101.5,37.51,421.5,433.6,76.5
45144000,-0.47,12.78,103.2,36.95,421.5,433.9,76.2
45145500,-0.46,12.82,100.4,37.89,421.5,433.3,76.6
45147000,-0.46,12.82,100.2,37.97,421.7,433.4,76.6
45148500,-0.47,12.77,103.2,36.99,421.7,434.2,76.2
45150000,-0.46,12.77,101.7,37.59,422.5,434.6,76.5
