Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.51,11.96,126.3,33.77,441.6,459.3,74.0
45001500,-0.52,11.97,126.4,33.69,441.2,459.0,74.0
45003000,-0.52,11.93,127.1,33.68,442.3,460.2,74.0
45004500,-0.52,11.96,126.6,33.65,441.2,459.0,74.0
45006000,-0.52,11.93,128.1,33.42,442.0,460.1,73.8
45007500,-0.51,11.94,126.6,33.83,442.4,460.2,74.0
45009000,-0.52,11.93,127.4,33.60,442.2,460.2,73.9
45010500,-0.51,11.89,127.2,33.90,444.0,461.8,74.0
45012000,-0.52,11.88,128.6,33.53,443.6,461.8,73.8
45013500,-0.52,11.90,128.6,33.45,442.9,461.2,73.8
45015000,-0.51,11.89,127.7,33.77,443.9,461.9,73.9
45016500,-0.51,11.92,126.2,34.05,443.4,461.0,74.1
45018000,-0.51,11.94,125.9,34.03,442.8,460.3,74.1
45019500,-0.52,11.89,128.4,33.54,443.3,461.5,73.8
45021000,-0.52,11.89,128.2,33.62,443.6,461.8,73.9
45022500,-0.52,11.88,128.6,33.57,443.9,462.1,73.8
45024000,-0.51,11.86,127.9,33.91,445.2,463.2,74.0
45025500,-0.51,11.86,127.9,33.90,445.0,463.0,74.0
45027000,-0.52,11.88,128.9,33.45,443.5,461.8,73.8
45028500,-0.52,11.86,128.6,33.70,444.8,463.0,73.9
45030000,-0.51,11.88,126.8,34.11,444.8,462.5,74.1
45031500,-0.52,11.87,128.6,33.61,444.2,462.4,73.9
45033000,-0.51,11.84,127.9,34.01,445.9,463.8,74.0
45034500,-0.51,11.85,128.3,33.86,445.5,463.6,73.9
45036000,-0.51,11.87,126.8,34.19,445.4,463.1,74.1
45037500,-0.52,11.82,129.6,33.64,445.9,464.4,73.8
45039000,-0.51,11.83,128.7,33.83,445.9,464.1,73.9
45040500,-0.51,11.81,128.1,34.12,447.1,465.1,74.0
45042000,-0.52,11.80,129.8,33.66,446.4,464.9,73.8
45043500,-0.52,11.86,128.9,33.57,444.4,462.7,73.8
45045000,-0.51,11.81,128.4,34.06,447.1,465.2,74.0
45046500,-0.52,11.83,129.1,33.73,445.8,464.1,73.8
45048000,-0.51,11.84,127.9,34.02,446.0,463.9,74.0
45049500,-0.52,11.79,130.0,33.67,446.8,465.3,73.8
45051000,-0.51,11.80,128.8,34.00,447.3,465.5,73.9
45052500,-0.51,11.79,129.4,33.89,447.4,465.8,73.9
45054000,-0.51,11.78,128.4,34.19,448.1,466.1,74.0
45055500,-0.51,11.80,128.7,34.03,447.3,465.4,74.0
45057000,-0.51,11.81,128.1,34.17,447.3,465.3,74.0
45058500,-0.51,11.81,128.8,33.90,446.5,464.7,73.9
45060000,-0.51,11.77,128.2,34.34,448.8,466.8,74.1
45061500,-0.51,11.76,130.1,33.85,448.3,466.8,73.8
45063000,-0.51,11.77,128.5,34.25,448.6,466.6,74.0
45064500,-0.51,11.75,130.1,33.90,448.6,467.1,73.8
45066000,-0.51,11.80,128.8,33.98,447.1,465.3,73.9
45067500,-0.51,11.73,130.4,33.95,449.5,468.0,73.8
45069000,-0.51,11.76,129.8,33.91,448.2,466.7,73.8
45070500,-0.51,11.74,129.9,34.03,449.2,467.6,73.9
45072000,-0.51,11.74,129.1,34.25,449.6,467.8,74.0
45073500,-0.51,11.75,129.1,34.17,449.1,467.3,74.0
45075000,-0.51,11.74,129.7,34.09,449.4,467.7,73.9
45076500,-0.51,11.72,129.4,34.27,450.3,468.5,74.0
45078000,-0.51,11.73,129.8,34.12,449.8,468.1,73.9
45079500,-0.51,11.74,129.1,34.26,449.6,467.8,74.0
45081000,-0.50,11.69,129.6,34.43,451.7,470.0,74.0
45082500,-0.51,11.70,130.4,34.10,450.6,469.0,73.9
45084000,-0.51,11.76,128.6,34.32,449.1,467.2,74.0
45085500,-0.50,11.72,128.9,34.45,450.7,468.7,74.0
45087000,-0.51,11.68,130.5,34.24,451.7,470.2,73.9
45088500,-0.51,11.67,131.0,34.14,451.8,470.4,73.8
45090000,-0.50,11.64,130.4,34.50,453.4,471.8,74.0
45091500,-0.51,11.68,129.9,34.41,452.0,470.3,74.0
45093000,-0.50,11.67,128.8,34.81,453.0,471.0,74.1
45094500,-0.51,11.61,131.4,34.40,454.3,472.9,73.9
45096000,-0.51,11.65,130.8,34.27,452.5,471.0,73.9
45097500,-0.51,11.65,130.6,34.38,452.9,471.4,73.9
45099000,-0.51,11.66,130.2,34.40,452.4,470.8,73.9
45100500,-0.50,11.69,129.4,34.47,451.6,469.8,74.0
45102000,-0.51,11.60,132.4,34.10,453.9,472.8,73.7
45103500,-0.51,11.67,130.9,34.15,451.7,470.3,73.8
45105000,-0.51,11.63,131.7,34.18,453.2,471.9,73.8
45106500,-0.51,11.61,131.6,34.32,454.1,472.8,73.8
45108000,-0.50,11.60,131.4,34.48,454.9,473.5,73.9
45109500,-0.50,11.63,130.4,34.55,453.8,472.1,74.0
45111000,-0.51,11.60,133.3,33.85,453.4,472.6,73.6
45112500,-0.51,11.60,131.9,34.29,454.3,473.1,73.8
45114000,-0.51,11.61,131.4,34.36,454.0,472.7,73.9
45115500,-0.50,11.59,130.6,34.79,455.8,474.2,74.0
45117000,-0.51,11.65,131.3,34.20,452.7,471.3,73.8
45118500,-0.50,11.60,130.9,34.62,455.1,473.6,74.0
45120000,-0.50,11.58,131.6,34.52,455.5,474.1,73.9
45121500,-0.51,11.59,132.6,34.12,454.3,473.2,73.7
45123000,-0.50,11.55,130.7,34.96,457.3,475.6,74.0
45124500,-0.50,11.52,133.2,34.43,457.4,476.4,73.8
45126000,-0.51,11.57,132.2,34.37,455.4,474.2,73.8
45127500,-0.51,11.56,133.1,34.19,455.5,474.6,73.7
45129000,-0.50,11.54,131.5,34.79,457.2,475.8,74.0
45130500,-0.50,11.55,131.4,34.79,457.2,475.7,74.0
45132000,-0.50,11.54,132.3,34.58,457.1,475.9,73.9
45133500,-0.51,11.55,133.3,34.17,455.7,474.8,73.7
45135000,-0.51,11.57,132.6,34.28,455.4,474.3,73.8
45136500,-0.51,11.48,134.1,34.37,458.5,477.7,73.7
45138000,-0.51,11.52,133.7,34.26,457.0,476.1,73.7
45139500,-0.51,11.53,133.5,34.25,456.6,475.8,73.7
45141000,-0.50,11.53,132.9,34.47,457.2,476.1,73.8
45142500,-0.50,11.55,132.2,34.52,456.5,475.3,73.8
45144000,-0.51,11.50,134.3,34.17,457.3,476.7,73.6
45145500,-0.50,11.53,131.1,35.01,458.3,476.7,74.0
45147000,-0.50,11.47,134.1,34.46,459.1,478.3,73.7
45148500,-0.50,11.51,132.7,34.63,458.1,476.9,73.8
45150000,-0.50,11.48,132.5,34.86,459.5,478.2,73.9
45151500,-0.50,11.47,133.2,34.71,459.5,478.4,73.8
45153000,-0.50,11.48,132.6,34.85,459.5,478.2,73.9
45154500,-0.50,11.45,133.4,34.82,460.6,479.5,73.8
45156000,-0.50,11.47,133.6,34.60,459.3,478.3,73.8
45157500,-0.50,11.42,133.7,34.94,461.9,480.8,73.9
45159000,-0.50,11.46,134.3,34.49,459.5,478.7,73.7
45160500,-0.50,11.48,133.0,34.74,459.3,478.2,73.9
45162000,-0.50,11.48,132.4,34.93,459.8,478.5,73.9
45163500,-0.50,11.45,134.1,34.58,460.0,479.1,73.7
45165000,-0.50,11.48,133.2,34.67,459.1,478.0,73.8
45166500,-0.51,11.43,135.2,34.39,460.3,479.7,73.6
45168000,-0.50,11.42,134.0,34.81,461.4,480.5,73.8
45169500,-0.50,11.42,134.3,34.77,461.6,480.7,73.8
45171000,-0.50,11.45,133.6,34.72,460.2,479.2,73.8
45172500,-0.50,11.44,134.3,34.56,460.2,479.4,73.7
45174000,-0.50,11.44,134.4,34.58,460.4,479.6,73.7
45175500,-0.50,11.41,134.0,34.86,461.9,480.9,73.8
45177000,-0.50,11.39,134.9,34.72,462.2,481.5,73.7
