Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.47,13.20,96.7,37.11,409.5,420.8,76.7
45001500,-0.48,13.21,98.5,36.32,408.4,420.1,76.4
45003000,-0.47,13.20,97.0,37.00,409.5,420.9,76.7
45004500,-0.47,13.15,97.5,37.10,411.1,422.5,76.7
45006000,-0.48,13.21,97.9,36.58,408.7,420.2,76.5
45007500,-0.48,13.20,98.3,36.46,408.9,420.5,76.5
45009000,-0.48,13.20,98.2,36.49,408.8,420.4,76.5
45010500,-0.47,13.15,98.0,36.90,410.8,422.3,76.6
45012000,-0.47,13.18,97.3,37.00,410.0,421.4,76.7
45013500,-0.47,13.17,97.9,36.80,410.0,421.5,76.6
45015000,-0.47,13.15,98.3,36.74,410.5,422.1,76.5
45016500,-0.47,13.14,98.7,36.66,410.8,422.5,76.5
45018000,-0.47,13.16,97.8,36.90,410.5,422.0,76.6
45019500,-0.47,13.16,97.3,37.07,410.6,422.0,76.7
45021000,-0.47,13.16,97.5,37.03,410.7,422.1,76.6
45022500,-0.47,13.19,97.9,36.71,409.5,421.0,76.6
45024000,-0.47,13.12,98.9,36.68,411.4,423.1,76.5
45025500,-0.47,13.12,98.4,36.90,411.7,423.3,76.6
45027000,-0.48,13.13,100.0,36.17,410.4,422.4,76.3
45028500,-0.47,13.10,98.5,36.97,412.3,423.9,76.6
45030000,-0.47,13.10,98.6,36.96,412.4,424.0,76.6
45031500,-0.47,13.10,99.2,36.65,411.8,423.5,76.5
45033000,-0.47,13.10,98.3,37.06,412.5,424.0,76.6
45034500,-0.48,13.13,99.5,36.38,410.7,422.6,76.4
45036000,-0.47,13.06,99.4,36.82,413.2,424.9,76.5
45037500,-0.47,13.05,100.0,36.66,413.3,425.3,76.4
45039000,-0.48,13.08,100.1,36.45,412.3,424.3,76.4
45040500,-0.47,13.07,99.5,36.71,412.7,424.5,76.4
45042000,-0.48,13.06,100.1,36.55,412.9,424.8,76.4
45043500,-0.47,13.11,98.8,36.81,411.9,423.5,76.5
45045000,-0.47,13.11,98.1,37.08,412.2,423.8,76.6
45046500,-0.47,13.09,98.5,37.00,412.6,424.2,76.6
45048000,-0.47,13.12,98.4,36.85,411.5,423.1,76.5
45049500,-0.47,13.07,99.7,36.67,412.9,424.7,76.4
45051000,-0.47,13.06,98.9,37.02,413.5,425.2,76.5
45052500,-0.47,13.04,99.7,36.84,413.9,425.7,76.5
45054000,-0.47,13.01,99.2,37.18,415.0,426.7,76.6
45055500,-0.47,13.08,98.9,36.91,412.8,424.4,76.5
45057000,-0.47,13.07,98.7,37.05,413.3,424.9,76.6
45058500,-0.47,13.00,99.6,37.08,415.2,427.0,76.5
45060000,-0.47,13.00,100.6,36.66,414.6,426.7,76.4
45061500,-0.47,13.02,99.7,36.93,414.4,426.2,76.5
45063000,-0.47,13.06,98.6,37.17,413.8,425.4,76.6
45064500,-0.47,12.99,100.2,36.93,415.4,427.3,76.4
45066000,-0.47,12.99,100.3,36.88,415.4,427.3,76.4
45067500,-0.47,13.02,99.0,37.25,414.9,426.6,76.6
45069000,-0.47,13.02,99.7,36.94,414.6,426.4,76.5
45070500,-0.47,12.96,100.4,36.99,416.2,428.1,76.4
45072000,-0.47,12.98,101.1,36.63,415.4,427.5,76.3
45073500,-0.47,12.95,100.0,37.27,417.1,428.9,76.5
45075000,-0.47,13.04,98.5,37.31,414.5,426.0,76.6
45076500,-0.47,12.98,100.8,36.76,415.6,427.6,76.4
45078000,-0.47,12.96,99.7,37.28,416.5,428.3,76.5
45079500,-0.47,12.96,100.2,37.09,416.5,428.4,76.5
45081000,-0.46,12.96,99.0,37.59,417.1,428.7,76.6
45082500,-0.47,12.95,100.5,36.99,416.5,428.4,76.4
45084000,-0.46,12.98,98.6,37.65,416.5,428.0,76.7
45085500,-0.47,12.91,100.9,37.05,417.7,429.7,76.4
45087000,-0.47,12.93,100.0,37.32,417.4,429.3,76.5
45088500,-0.47,12.92,101.3,36.85,417.2,429.4,76.3
45090000,-0.47,12.97,100.0,37.13,416.2,428.0,76.5
45091500,-0.47,12.94,101.1,36.84,416.7,428.8,76.4
45093000,-0.47,12.87,101.3,37.16,419.1,431.1,76.4
45094500,-0.47,12.95,100.4,37.08,416.7,428.7,76.5
45096000,-0.47,12.90,102.2,36.60,417.4,429.8,76.2
45097500,-0.47,12.88,102.3,36.72,418.2,430.6,76.3
45099000,-0.47,12.87,101.4,37.13,419.1,431.2,76.4
45100500,-0.47,12.92,101.1,36.97,417.5,429.6,76.4
45102000,-0.47,12.86,101.3,37.23,419.5,431.5,76.4
45103500,-0.47,12.91,101.3,36.91,417.5,429.7,76.4
45105000,-0.47,12.89,101.4,37.00,418.3,430.4,76.4
45106500,-0.47,12.91,100.4,37.29,418.0,429.9,76.5
45108000,-0.47,12.89,100.9,37.24,418.8,430.8,76.5
45109500,-0.47,12.81,102.6,37.04,420.8,433.2,76.3
45111000,-0.47,12.88,101.2,37.17,418.9,431.0,76.4
45112500,-0.46,12.88,100.0,37.65,419.4,431.2,76.6
45114000,-0.46,12.85,100.2,37.78,420.6,432.3,76.6
45115500,-0.47,12.85,101.3,37.29,419.9,431.9,76.4
45117000,-0.46,12.88,100.6,37.39,419.1,431.0,76.5
45118500,-0.47,12.83,101.9,37.19,420.3,432.5,76.4
45120000,-0.46,12.86,101.0,37.39,419.8,431.8,76.5
45121500,-0.47,12.86,102.5,36.71,418.8,431.1,76.2
45123000,-0.47,12.84,101.7,37.19,420.0,432.2,76.4
45124500,-0.47,12.85,101.5,37.19,419.7,431.8,76.4
45126000,-0.46,12.85,100.0,37.85,420.6,432.4,76.6
45127500,-0.47,12.80,102.5,37.12,421.2,433.5,76.3
45129000,-0.46,12.87,100.7,37.41,419.4,431.3,76.5
45130500,-0.46,12.81,101.6,37.38,421.1,433.1,76.4
45132000,-0.47,12.81,102.1,37.25,421.1,433.3,76.4
45133500,-0.46,12.78,101.2,37.76,422.5,434.4,76.5
45135000,-0.47,12.82,102.5,36.96,420.2,432.5,76.3
45136500,-0.47,12.80,102.6,37.08,421.0,433.4,76.3
45138000,-0.46,12.79,101.4,37.63,422.0,434.0,76.5
45139500,-0.47,12.83,102.1,37.08,420.2,432.4,76.3
45141000,-0.47,12.78,102.6,37.20,421.9,434.2,76.3
45142500,-0.46,12.81,100.9,37.74,421.7,433.6,76.5
45144000,-0.47,12.76,102.8,37.26,422.6,435.0,76.3
45145500,-0.46,12.76,102.1,37.52,422.8,435.0,76.4
45147000,-0.47,12.75,102.8,37.33,423.0,435.3,76.3
45148500,-0.46,12.81,101.5,37.45,421.1,433.2,76.5
45150000,-0.46,12.81,101.6,37.43,421.2,433.3,76.4
45151500,-0.46,12.74,102.5,37.45,423.2,435.4,76.4
45153000,-0.46,12.76,101.7,37.65,422.9,434.9,76.5
45154500,-0.46,12.70,102.6,37.68,424.8,437.0,76.4
45156000,-0.46,12.77,100.7,38.04,423.1,434.9,76.6
45157500,-0.46,12.70,102.8,37.66,424.9,437.2,76.4
45159000,-0.46,12.69,102.9,37.61,424.9,437.2,76.4
45160500,-0.47,12.71,104.8,36.75,423.3,436.1,76.1
45162000,-0.46,12.68,103.2,37.59,425.4,437.7,76.4
45163500,-0.46,12.73,102.6,37.53,423.7,436.0,76.4
45165000,-0.46,12.68,103.2,37.61,425.4,437.7,76.4
45166500,-0.46,12.63,103.7,37.70,427.0,439.4,76.4
45168000,-0.46,12.68,103.4,37.48,425.1,437.5,76.3
45169500,-0.47,12.70,104.1,37.09,424.2,436.8,76.2
45171000,-0.47,12.66,104.0,37.36,425.6,438.2,76.3
45172500,-0.46,12.69,102.9,37.66,425.2,437.4,76.4
45174000,-0.46,12.62,103.6,37.81,427.4,439.7,76.4
45175500,-0.46,12.67,103.4,37.55,425.5,437.9,76.3
45177000,-0.46,12.68,103.2,37.57,425.2,437.6,76.4
45178500,-0.46,12.64,103.6,37.63,426.5,438.9,76.3
45180000,-0.46,12.63,102.8,38.04,427.4,439.6,76.5
45181500,-0.46,12.63,104.0,37.55,426.7,439.2,76.3
45183000,-0.46,12.62,103.2,37.93,427.5,439.8,76.4
45184500,-0.46,12.63,103.3,37.83,427.1,439.4,76.4
45186000,-0.46,12.65,103.7,37.52,426.1,438.5,76.3
45187500,-0.46,12.62,103.9,37.69,427.3,439.8,76.3
45189000,-0.46,12.64,102.4,38.16,427.3,439.4,76.5
45190500,-0.46,12.62,104.1,37.56,427.0,439.5,76.3
45192000,-0.46,12.64,103.2,37.84,426.9,439.2,76.4
45193500,-0.46,12.63,103.7,37.72,427.1,439.5,76.4
45195000,-0.46,12.61,103.0,38.06,427.9,440.1,76.5
45196500,-0.46,12.59,104.2,37.73,428.2,440.7,76.3
45198000,-0.46,12.60,103.9,37.79,427.9,440.4,76.4
45199500,-0.46,12.59,105.1,37.39,427.9,440.6,76.2
45201000,-0.46,12.60,104.7,37.43,427.4,440.1,76.2
45202500,-0.46,12.60,103.7,37.86,428.0,440.4,76.4
45204000,-0.46,12.57,104.6,37.70,428.8,441.4,76.3
45205500,-0.45,12.63,102.5,38.19,427.7,439.8,76.5
45207000,-0.46,12.57,103.7,38.04,429.1,441.5,76.4
45208500,-0.46,12.55,105.1,37.61,429.3,441.9,76.2
45210000,-0.46,12.56,103.9,38.07,429.7,442.0,76.4
45211500,-0.46,12.60,104.2,37.70,427.9,440.4,76.3
45213000,-0.46,12.60,103.7,37.87,428.1,440.5,76.4
45214500,-0.46,12.55,105.0,37.67,429.3,442.0,76.3
45216000,-0.46,12.55,104.9,37.68,429.3,441.9,76.3
45217500,-0.46,12.55,105.4,37.51,429.2,442.0,76.2
45219000,-0.46,12.58,104.8,37.54,428.3,440.9,76.2
45220500,-0.46,12.52,105.8,37.56,430.2,443.0,76.2
45222000,-0.46,12.56,104.0,37.99,429.4,441.9,76.4
45223500,-0.45,12.52,103.6,38.44,431.3,443.6,76.5
45225000,-0.46,12.54,105.5,37.54,429.6,442.3,76.2
45226500,-0.46,12.50,106.0,37.57,430.7,443.5,76.2
45228000,-0.46,12.47,105.6,37.93,432.1,444.8,76.3
45229500,-0.46,12.47,105.1,38.13,432.4,445.0,76.3
45231000,-0.46,12.50,105.0,37.97,431.3,443.9,76.3
45232500,-0.46,12.52,106.3,37.38,430.1,443.0,76.1
45234000,-0.46,12.46,106.2,37.71,432.1,444.9,76.2
45235500,-0.46,12.54,105.5,37.53,429.4,442.2,76.2
45237000,-0.46,12.48,105.2,38.00,431.9,444.5,76.3
45238500,-0.45,12.48,103.7,38.62,432.7,444.9,76.5
45240000,-0.46,12.46,106.3,37.67,432.0,444.9,76.2
45241500,-0.45,12.48,103.4,38.80,433.0,445.2,76.6
45243000,-0.46,12.45,106.1,37.83,432.5,445.4,76.2
45244500,-0.46,12.44,106.9,37.63,432.8,445.8,76.1
45246000,-0.46,12.45,105.9,37.91,432.7,445.4,76.2
45247500,-0.46,12.46,105.9,37.88,432.5,445.3,76.2
45249000,-0.46,12.45,105.8,37.98,432.8,445.5,76.3
45250500,-0.45,12.40,106.0,38.19,434.6,447.3,76.3
45252000,-0.46,12.46,105.9,37.88,432.5,445.3,76.2
45253500,-0.46,12.45,105.3,38.19,433.1,445.7,76.3
45255000,-0.46,12.43,107.1,37.57,432.9,446.0,76.1
45256500,-0.46,12.42,106.0,38.09,433.9,446.7,76.3
45258000,-0.46,12.40,107.4,37.64,433.9,447.0,76.1
45259500,-0.45,12.41,105.5,38.38,434.7,447.3,76.4
45261000,-0.45,12.39,105.8,38.38,435.3,448.0,76.3
45262500,-0.45,12.41,105.5,38.37,434.7,447.3,76.4
45264000,-0.46,12.38,107.2,37.89,435.1,448.1,76.2
45265500,-0.45,12.38,105.8,38.46,435.8,448.4,76.4
45267000,-0.45,12.36,105.9,38.49,436.2,448.9,76.3
45268500,-0.46,12.36,107.8,37.76,435.5,448.6,76.1
45270000,-0.45,12.38,106.2,38.30,435.6,448.3,76.3
45271500,-0.45,12.36,106.6,38.20,435.8,448.7,76.3
45273000,-0.45,12.37,105.8,38.51,436.1,448.8,76.4
45274500,-0.45,12.41,104.6,38.74,435.1,447.5,76.5
45276000,-0.45,12.38,105.8,38.47,435.7,448.4,76.4
45277500,-0.45,12.35,106.3,38.44,436.5,449.3,76.3
45279000,-0.44,12.32,105.2,39.08,438.3,450.8,76.5
45280500,-0.45,12.35,106.5,38.30,436.3,449.1,76.3
45282000,-0.45,12.34,106.7,38.35,436.8,449.7,76.3
45283500,-0.46,12.35,107.0,38.12,436.1,449.0,76.2
45285000,-0.45,12.29,107.4,38.40,438.5,451.5,76.2
45286500,-0.45,12.37,105.3,38.68,436.1,448.6,76.4
45288000,-0.45,12.33,107.2,38.21,436.9,449.9,76.2
45289500,-0.45,12.33,106.8,38.34,437.0,449.9,76.3
45291000,-0.45,12.32,107.0,38.33,437.2,450.1,76.3
45292500,-0.45,12.32,106.5,38.59,437.9,450.6,76.3
45294000,-0.45,12.34,106.6,38.41,436.9,449.7,76.3
45295500,-0.45,12.31,106.5,38.58,437.9,450.6,76.3
45297000,-0.45,12.28,106.7,38.70,439.0,451.8,76.3
45298500,-0.45,12.30,107.5,38.27,437.9,450.9,76.2
45300000,-0.45,12.31,105.9,38.82,438.2,450.9,76.4
45301500,-0.45,12.28,107.9,38.25,438.5,451.6,76.2
45303000,-0.45,12.30,106.2,38.78,438.5,451.2,76.4
45304500,-0.45,12.28,107.3,38.47,438.8,451.7,76.3
45306000,-0.46,12.28,108.1,38.17,438.5,451.6,76.2
45307500,-0.46,12.23,108.9,38.15,439.9,453.2,76.1
45309000,-0.45,12.27,106.6,38.85,439.7,452.5,76.4
45310500,-0.45,12.26,107.6,38.49,439.5,452.5,76.2
45312000,-0.45,12.27,107.2,38.63,439.4,452.3,76.3
45313500,-0.45,12.28,106.5,38.81,439.3,452.0,76.4
45315000,-0.45,12.23,108.8,38.25,440.3,453.6,76.1
45316500,-0.45,12.21,108.5,38.46,441.0,454.2,76.2
45318000,-0.45,12.24,107.2,38.81,440.6,453.5,76.3
45319500,-0.45,12.21,108.5,38.47,441.0,454.1,76.2
45321000,-0.45,12.24,107.5,38.63,440.3,453.2,76.3
45322500,-0.45,12.22,108.0,38.58,440.9,454.0,76.2
45324000,-0.45,12.21,108.5,38.49,441.2,454.3,76.2
45325500,-0.45,12.20,107.9,38.77,441.7,454.7,76.3
45327000,-0.45,12.21,108.0,38.64,441.3,454.3,76.2
45328500,-0.45,12.19,107.5,39.00,442.4,455.3,76.3
45330000,-0.45,12.22,107.7,38.75,441.2,454.2,76.3
45331500,-0.46,12.22,109.7,37.94,440.0,453.5,76.0
45333000,-0.45,12.16,109.4,38.41,442.6,455.9,76.1
45334500,-0.46,12.18,109.8,38.19,441.8,455.2,76.0
45336000,-0.45,12.13,110.2,38.34,443.5,457.0,76.0
45337500,-0.45,12.21,108.9,38.35,441.1,454.3,76.1
45339000,-0.45,12.19,107.6,39.00,442.6,455.5,76.3
45340500,-0.45,12.16,108.1,38.95,443.3,456.3,76.3
45342000,-0.45,12.16,109.4,38.42,442.6,455.9,76.1
45343500,-0.45,12.14,108.3,38.98,443.9,456.9,76.3
45345000,-0.45,12.14,108.5,38.94,444.0,457.1,76.3
45346500,-0.45,12.20,107.7,38.86,442.0,454.9,76.3
45348000,-0.45,12.14,109.6,38.49,443.4,456.7,76.1
45349500,-0.45,12.15,109.1,38.66,443.4,456.6,76.2
45351000,-0.45,12.15,108.5,38.88,443.6,456.7,76.3
45352500,-0.45,12.15,109.8,38.39,443.1,456.5,76.1
45354000,-0.45,12.17,109.0,38.57,442.6,455.8,76.2
45355500,-0.44,12.12,108.3,39.17,444.9,457.9,76.3
45357000,-0.45,12.12,110.2,38.44,444.1,457.6,76.1
45358500,-0.45,12.10,110.1,38.55,444.6,458.1,76.1
45360000,-0.45,12.12,109.7,38.63,444.4,457.7,76.1
45361500,-0.45,12.12,109.0,38.86,444.5,457.7,76.2
45363000,-0.44,12.10,108.8,39.11,445.6,458.7,76.3
45364500,-0.44,12.08,108.8,39.25,446.5,459.5,76.3
45366000,-0.45,12.10,109.7,38.71,444.8,458.2,76.1
45367500,-0.44,12.14,108.2,39.10,444.3,457.3,76.3
45369000,-0.45,12.09,110.3,38.57,445.2,458.7,76.1
45370500,-0.45,12.08,109.4,39.01,446.2,459.4,76.2
45372000,-0.45,12.08,109.6,38.91,446.0,459.3,76.2
45373500,-0.44,12.10,108.2,39.36,445.9,458.8,76.4
45375000,-0.44,12.09,108.4,39.30,445.9,458.9,76.3
45376500,-0.45,12.04,110.0,39.03,447.4,460.7,76.2
45378000,-0.45,12.02,110.6,38.92,448.0,461.4,76.1
45379500,-0.45,12.02,110.6,38.92,447.9,461.3,76.1
45381000,-0.45,12.04,111.1,38.60,446.9,460.4,76.0
45382500,-0.45,12.06,111.4,38.37,446.0,459.6,76.0
45384000,-0.44,12.04,109.4,39.26,447.7,460.9,76.3
45385500,-0.44,12.05,109.4,39.19,447.3,460.5,76.3
45387000,-0.45,12.00,112.4,38.35,447.8,461.7,75.9
45388500,-0.45,12.01,111.4,38.66,447.9,461.5,76.0
45390000,-0.44,12.01,109.6,39.40,448.8,462.0,76.3
45391500,-0.45,12.00,110.7,39.02,448.7,462.1,76.1
45393000,-0.44,12.01,110.0,39.19,448.5,461.8,76.2
45394500,-0.45,11.99,110.9,39.02,449.2,462.6,76.1
45396000,-0.45,12.03,110.1,39.02,447.6,461.0,76.2
45397500,-0.45,11.98,111.6,38.82,449.2,462.9,76.0
45399000,-0.44,11.99,110.8,39.07,449.3,462.7,76.1
45400500,-0.44,11.96,110.7,39.33,450.6,464.0,76.2
45402000,-0.45,11.97,111.2,39.02,449.7,463.3,76.1
