Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.35,10.75,109.4,49.82,508.1,519.8,77.8
45001500,-0.36,10.77,111.6,48.59,506.3,518.4,77.6
45003000,-0.35,10.72,111.6,49.04,508.6,520.7,77.6
45004500,-0.36,10.72,111.9,48.92,508.7,520.9,77.6
45006000,-0.35,10.71,111.6,49.15,509.4,521.5,77.6
45007500,-0.35,10.66,112.6,49.15,511.4,523.7,77.6
45009000,-0.35,10.74,111.3,48.96,507.7,519.8,77.6
45010500,-0.36,10.66,113.4,48.70,510.8,523.2,77.5
45012000,-0.36,10.68,113.4,48.60,510.1,522.6,77.5
45013500,-0.36,10.71,112.5,48.72,508.9,521.2,77.5
45015000,-0.35,10.65,111.6,49.68,512.2,524.3,77.7
45016500,-0.35,10.69,112.1,49.12,510.2,522.4,77.6
45018000,-0.36,10.64,114.5,48.43,511.6,524.3,77.4
45019500,-0.36,10.70,112.3,48.90,509.5,521.7,77.6
45021000,-0.36,10.68,112.9,48.79,510.2,522.5,77.5
45022500,-0.35,10.66,112.8,48.98,511.1,523.4,77.6
45024000,-0.36,10.60,114.5,48.78,513.5,526.1,77.4
45025500,-0.36,10.67,114.1,48.32,510.1,522.7,77.4
45027000,-0.35,10.63,113.1,49.16,512.6,524.9,77.6
45028500,-0.35,10.64,112.4,49.42,512.5,524.7,77.6
45030000,-0.36,10.64,113.7,48.75,511.7,524.2,77.5
45031500,-0.35,10.62,112.6,49.50,513.4,525.6,77.6
45033000,-0.35,10.66,112.1,49.32,511.4,523.5,77.6
45034500,-0.35,10.61,112.6,49.58,513.8,526.0,77.6
45036000,-0.36,10.64,114.4,48.43,511.5,524.1,77.4
45037500,-0.35,10.62,113.3,49.17,513.2,525.6,77.5
45039000,-0.35,10.59,113.7,49.23,514.4,526.9,77.5
45040500,-0.35,10.58,114.4,49.04,514.8,527.4,77.5
45042000,-0.35,10.65,111.3,49.89,512.6,524.5,77.8
45043500,-0.35,10.59,114.0,49.10,514.3,526.7,77.5
45045000,-0.35,10.56,114.2,49.36,516.1,528.6,77.5
