Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.47,12.54,106.2,37.25,429.2,442.2,76.1
45001500,-0.46,12.55,104.4,37.89,429.5,442.0,76.3
45003000,-0.47,12.53,107.0,37.01,429.2,442.4,76.0
45004500,-0.47,12.57,106.7,36.89,427.9,441.0,76.0
45006000,-0.47,12.54,106.0,37.32,429.2,442.1,76.1
45007500,-0.47,12.56,105.6,37.37,428.8,441.6,76.2
45009000,-0.47,12.54,106.1,37.31,429.2,442.2,76.1
45010500,-0.47,12.52,107.0,37.08,429.6,442.7,76.0
45012000,-0.46,12.50,106.2,37.51,430.7,443.6,76.1
45013500,-0.46,12.52,106.1,37.41,429.9,442.8,76.1
45015000,-0.46,12.49,106.7,37.38,430.8,443.8,76.1
45016500,-0.46,12.48,106.0,37.71,431.5,444.4,76.2
45018000,-0.46,12.48,106.4,37.55,431.5,444.4,76.1
45019500,-0.47,12.48,106.8,37.36,431.0,444.0,76.1
45021000,-0.46,12.52,106.0,37.45,430.1,442.9,76.2
45022500,-0.46,12.51,105.6,37.67,430.6,443.4,76.2
45024000,-0.46,12.48,106.3,37.57,431.4,444.3,76.2
45025500,-0.47,12.49,106.9,37.30,430.9,443.9,76.1
45027000,-0.47,12.45,108.3,37.02,431.7,445.1,75.9
45028500,-0.45,12.45,105.1,38.26,433.2,445.8,76.4
45030000,-0.46,12.44,106.3,37.85,433.1,446.0,76.2
45031500,-0.47,12.46,107.7,37.18,431.6,444.9,76.0
45033000,-0.46,12.44,106.4,37.78,432.8,445.7,76.2
45034500,-0.46,12.51,105.2,37.85,430.8,443.4,76.3
45036000,-0.46,12.39,107.7,37.60,434.3,447.4,76.1
45037500,-0.46,12.42,107.6,37.47,433.2,446.4,76.0
45039000,-0.46,12.43,106.9,37.64,432.9,445.9,76.1
45040500,-0.47,12.39,108.5,37.29,433.7,447.0,76.0
45042000,-0.46,12.46,106.2,37.76,432.2,445.1,76.2
45043500,-0.47,12.43,108.2,37.16,432.3,445.6,76.0
45045000,-0.46,12.40,107.0,37.81,434.2,447.2,76.2
45046500,-0.46,12.39,108.4,37.37,434.1,447.4,76.0
45048000,-0.46,12.41,106.9,37.79,433.9,446.9,76.2
45049500,-0.46,12.39,107.1,37.84,434.5,447.5,76.2
45051000,-0.46,12.39,107.4,37.73,434.3,447.4,76.1
45052500,-0.46,12.40,107.5,37.61,433.8,446.9,76.1
45054000,-0.46,12.36,108.1,37.62,435.1,448.3,76.0
45055500,-0.46,12.38,107.8,37.61,434.5,447.7,76.1
45057000,-0.46,12.37,107.1,37.94,435.2,448.2,76.2
45058500,-0.46,12.31,108.4,37.83,437.0,450.3,76.1
45060000,-0.46,12.30,109.2,37.59,437.0,450.5,76.0
45061500,-0.46,12.35,107.8,37.81,435.7,448.9,76.1
45063000,-0.46,12.36,108.4,37.55,435.1,448.4,76.0
45064500,-0.46,12.36,108.0,37.73,435.5,448.7,76.1
45066000,-0.45,12.30,107.7,38.19,437.9,450.9,76.2
45067500,-0.46,12.32,108.6,37.69,436.5,449.8,76.0
45069000,-0.46,12.29,109.3,37.60,437.2,450.7,76.0
45070500,-0.46,12.32,108.2,37.90,437.0,450.1,76.1
45072000,-0.46,12.32,109.1,37.50,436.3,449.8,76.0
45073500,-0.46,12.31,108.6,37.77,436.9,450.2,76.0
45075000,-0.47,12.33,109.6,37.28,435.8,449.4,75.9
45076500,-0.46,12.28,109.1,37.74,437.7,451.1,76.0
45078000,-0.46,12.30,109.5,37.47,436.9,450.4,75.9
45079500,-0.46,12.31,109.6,37.40,436.6,450.1,75.9
45081000,-0.46,12.30,108.6,37.86,437.6,450.8,76.1
45082500,-0.47,12.28,110.4,37.29,437.3,451.0,75.8
45084000,-0.46,12.32,108.5,37.74,436.7,449.9,76.0
45085500,-0.46,12.27,109.1,37.85,438.5,451.9,76.0
45087000,-0.46,12.26,109.1,37.89,438.7,452.0,76.0
45088500,-0.46,12.28,109.3,37.66,437.7,451.2,76.0
45090000,-0.46,12.29,108.7,37.89,437.9,451.2,76.1
45091500,-0.46,12.26,109.1,37.92,438.9,452.3,76.0
45093000,-0.46,12.28,109.4,37.69,438.0,451.4,76.0
45094500,-0.46,12.27,110.0,37.47,437.7,451.4,75.9
45096000,-0.46,12.28,109.1,37.81,438.1,451.5,76.0
45097500,-0.46,12.22,110.2,37.76,439.9,453.5,75.9
45099000,-0.46,12.23,109.1,38.08,439.8,453.1,76.1
45100500,-0.46,12.23,109.4,37.98,439.8,453.2,76.0
45102000,-0.46,12.26,108.8,38.01,438.9,452.2,76.1
45103500,-0.46,12.18,110.5,37.88,441.3,454.9,75.9
45105000,-0.46,12.22,109.9,37.83,439.9,453.5,76.0
45106500,-0.46,12.24,109.0,38.06,439.6,452.9,76.1
45108000,-0.46,12.21,109.7,38.00,440.5,454.0,76.0
45109500,-0.46,12.17,111.5,37.55,441.1,454.9,75.8
45111000,-0.46,12.19,111.1,37.59,440.6,454.4,75.8
45112500,-0.46,12.19,110.9,37.71,440.9,454.6,75.9
45114000,-0.46,12.17,110.2,38.06,441.8,455.3,76.0
45115500,-0.46,12.20,110.0,37.93,440.6,454.1,76.0
45117000,-0.45,12.18,109.3,38.37,442.0,455.3,76.1
45118500,-0.46,12.14,111.3,37.83,442.5,456.3,75.9
45120000,-0.45,12.19,108.1,38.76,442.0,455.0,76.3
45121500,-0.46,12.18,110.2,38.04,441.7,455.2,76.0
45123000,-0.46,12.18,110.3,37.93,441.2,454.8,76.0
45124500,-0.45,12.19,109.1,38.41,441.8,455.1,76.1
45126000,-0.46,12.12,111.5,37.91,443.4,457.2,75.9
45127500,-0.45,12.18,109.6,38.20,441.6,455.0,76.1
45129000,-0.45,12.13,110.4,38.23,443.3,456.8,76.0
45130500,-0.46,12.12,112.0,37.69,442.9,456.8,75.8
45132000,-0.46,12.17,110.6,37.91,441.7,455.3,75.9
45133500,-0.45,12.14,110.2,38.26,443.1,456.7,76.0
45135000,-0.46,12.13,111.7,37.77,442.9,456.8,75.8
45136500,-0.45,12.13,110.6,38.19,443.3,456.9,76.0
