Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.36,10.87,110.9,47.92,501.1,513.2,77.5
45001500,-0.36,10.86,110.6,48.21,501.9,514.0,77.6
45003000,-0.36,10.83,111.0,48.30,503.4,515.5,77.6
45004500,-0.36,10.84,110.6,48.36,502.8,514.8,77.6
45006000,-0.35,10.85,109.1,49.02,503.0,514.7,77.8
45007500,-0.36,10.78,112.0,48.27,505.4,517.7,77.5
45009000,-0.36,10.83,110.8,48.36,503.3,515.4,77.6
45010500,-0.36,10.83,110.1,48.78,503.9,515.8,77.7
45012000,-0.36,10.82,111.2,48.23,503.5,515.6,77.5
45013500,-0.36,10.85,111.3,47.92,501.8,514.0,77.5
45015000,-0.36,10.79,112.9,47.74,504.2,516.7,77.4
45016500,-0.35,10.76,111.0,48.99,507.0,519.0,77.7
45018000,-0.36,10.79,112.3,48.00,504.4,516.8,77.5
45019500,-0.36,10.83,109.8,48.91,504.0,515.8,77.7
45021000,-0.36,10.76,112.5,48.19,506.1,518.4,77.5
45022500,-0.35,10.77,109.2,49.73,507.2,518.9,77.8
45024000,-0.36,10.79,111.1,48.58,505.1,517.2,77.6
45025500,-0.36,10.75,112.5,48.25,506.4,518.8,77.5
45027000,-0.35,10.72,111.7,48.98,508.5,520.6,77.6
45028500,-0.36,10.75,111.2,48.89,507.1,519.2,77.6
45030000,-0.35,10.70,111.6,49.16,509.5,521.6,77.6
45031500,-0.35,10.73,110.9,49.21,508.2,520.1,77.7
45033000,-0.35,10.78,109.9,49.32,506.4,518.2,77.8
45034500,-0.36,10.75,112.2,48.47,507.0,519.3,77.5
45036000,-0.35,10.71,110.9,49.49,509.6,521.5,77.7
45037500,-0.36,10.73,111.8,48.80,507.9,520.0,77.6
45039000,-0.35,10.78,110.0,49.26,506.4,518.3,77.7
45040500,-0.36,10.71,114.5,47.79,508.1,520.8,77.3
45042000,-0.36,10.65,113.8,48.62,511.2,523.7,77.5
45043500,-0.36,10.72,112.2,48.72,508.3,520.6,77.5
45045000,-0.35,10.70,112.0,49.04,509.6,521.8,77.6
45046500,-0.35,10.71,111.0,49.46,509.7,521.6,77.7
45048000,-0.36,10.69,113.6,48.42,509.6,522.1,77.4
45049500,-0.35,10.68,112.3,49.07,510.3,522.5,77.6
45051000,-0.35,10.67,112.0,49.36,511.3,523.4,77.6
45052500,-0.36,10.69,112.5,48.84,509.6,521.9,77.6
45054000,-0.36,10.67,114.2,48.28,510.2,522.8,77.4
45055500,-0.36,10.70,112.7,48.69,509.3,521.6,77.5
45057000,-0.35,10.67,111.5,49.56,511.2,523.2,77.7
45058500,-0.35,10.65,112.7,49.18,511.9,524.2,77.6
45060000,-0.36,10.66,114.6,48.15,510.4,523.1,77.3
45061500,-0.36,10.64,115.5,47.99,511.2,524.1,77.3
45063000,-0.35,10.63,113.5,49.02,512.7,525.1,77.5
45064500,-0.35,10.66,112.8,49.06,511.3,523.6,77.6
45066000,-0.35,10.65,111.0,50.03,512.7,524.6,77.8
45067500,-0.35,10.65,111.1,49.91,512.5,524.4,77.8
45069000,-0.35,10.63,112.4,49.52,513.0,525.2,77.6
45070500,-0.35,10.67,111.4,49.61,511.3,523.3,77.7
45072000,-0.35,10.63,112.4,49.54,513.1,525.3,77.6
45073500,-0.35,10.66,111.9,49.48,511.8,523.8,77.7
45075000,-0.35,10.61,113.6,49.12,513.6,526.0,77.5
45076500,-0.35,10.66,112.0,49.37,511.5,523.6,77.6
45078000,-0.35,10.64,112.8,49.20,512.2,524.5,77.6
45079500,-0.35,10.59,113.3,49.48,514.9,527.3,77.6
45081000,-0.35,10.62,113.4,49.10,513.0,525.4,77.5
45082500,-0.35,10.60,113.3,49.33,514.0,526.3,77.6
45084000,-0.35,10.59,112.3,49.98,515.3,527.4,77.7
45085500,-0.35,10.59,113.1,49.50,514.6,526.9,77.6
45087000,-0.36,10.57,115.0,48.83,515.0,527.7,77.4
45088500,-0.35,10.63,112.0,49.67,513.0,525.1,77.7
45090000,-0.36,10.60,115.3,48.48,513.6,526.3,77.3
45091500,-0.35,10.55,113.7,49.66,516.8,529.2,77.6
45093000,-0.36,10.56,115.5,48.69,515.3,528.1,77.4
45094500,-0.35,10.54,113.2,50.01,517.6,529.9,77.7
45096000,-0.35,10.54,114.2,49.52,517.1,529.6,77.5
45097500,-0.35,10.55,114.3,49.41,516.6,529.1,77.5
45099000,-0.35,10.56,112.8,50.02,516.8,528.9,77.7
45100500,-0.35,10.54,112.5,50.34,517.9,529.9,77.7
45102000,-0.35,10.54,114.5,49.41,517.1,529.6,77.5
45103500,-0.35,10.52,114.2,49.68,518.0,530.4,77.6
45105000,-0.35,10.50,114.1,49.92,519.1,531.5,77.6
45106500,-0.35,10.53,113.4,49.96,517.7,530.0,77.6
45108000,-0.34,10.49,112.8,50.72,520.6,532.7,77.8
45109500,-0.35,10.51,114.9,49.47,518.2,530.8,77.5
45111000,-0.35,10.49,113.8,50.26,520.2,532.5,77.7
45112500,-0.35,10.50,114.3,49.88,519.2,531.7,77.6
45114000,-0.35,10.50,115.0,49.50,518.8,531.4,77.5
45115500,-0.35,10.54,113.3,50.01,517.7,530.0,77.7
45117000,-0.35,10.46,115.4,49.72,520.7,533.4,77.5
45118500,-0.34,10.49,112.8,50.72,520.5,532.6,77.8
45120000,-0.35,10.46,114.9,49.96,521.0,533.6,77.6
45121500,-0.35,10.50,114.5,49.81,519.3,531.7,77.6
45123000,-0.35,10.45,114.6,50.28,522.1,534.5,77.6
45124500,-0.35,10.48,114.0,50.18,520.3,532.6,77.6
45126000,-0.35,10.49,113.9,50.20,520.2,532.5,77.6
45127500,-0.35,10.45,114.8,50.17,522.0,534.4,77.6
45129000,-0.35,10.50,114.1,50.00,519.5,531.9,77.6
45130500,-0.35,10.44,116.4,49.44,521.4,534.2,77.4
45132000,-0.34,10.49,113.0,50.65,520.6,532.7,77.8
45133500,-0.34,10.42,114.7,50.50,523.6,536.0,77.6
45135000,-0.35,10.41,115.8,50.07,523.5,536.1,77.5
45136500,-0.35,10.44,115.8,49.76,521.8,534.5,77.5
45138000,-0.35,10.43,115.6,49.98,522.7,535.3,77.5
45139500,-0.35,10.44,115.7,49.78,521.9,534.5,77.5
45141000,-0.35,10.40,115.5,50.32,524.4,537.0,77.6
45142500,-0.34,10.40,115.2,50.44,524.2,536.7,77.6
45144000,-0.35,10.38,117.3,49.67,524.5,537.4,77.4
45145500,-0.34,10.43,114.5,50.48,523.0,535.4,77.6
45147000,-0.35,10.40,115.8,50.18,524.1,536.8,77.5
45148500,-0.34,10.44,114.4,50.37,522.2,534.6,77.6
45150000,-0.35,10.38,115.9,50.34,525.2,537.9,77.6
45151500,-0.35,10.39,116.3,50.05,524.5,537.3,77.5
45153000,-0.34,10.38,114.6,50.94,525.8,538.1,77.7
45154500,-0.35,10.41,115.7,50.16,523.8,536.4,77.5
45156000,-0.35,10.39,115.6,50.35,524.8,537.4,77.6
45157500,-0.35,10.36,116.8,50.07,525.8,538.7,77.5
45159000,-0.35,10.39,116.0,50.19,524.7,537.4,77.5
45160500,-0.34,10.40,114.1,50.95,524.7,537.0,77.7
45162000,-0.35,10.37,116.1,50.33,525.7,538.4,77.5
45163500,-0.34,10.35,115.4,50.88,527.1,539.5,77.7
45165000,-0.34,10.35,115.0,51.04,527.2,539.6,77.7
45166500,-0.34,10.33,115.0,51.22,528.1,540.5,77.7
45168000,-0.35,10.32,117.6,50.14,527.9,540.8,77.4
45169500,-0.34,10.33,115.5,51.05,528.3,540.8,77.7
45171000,-0.35,10.31,117.4,50.27,528.2,541.1,77.5
45172500,-0.34,10.35,116.3,50.42,526.5,539.2,77.5
45174000,-0.34,10.32,115.6,51.10,528.8,541.2,77.7
45175500,-0.34,10.32,115.1,51.33,528.9,541.3,77.7
45177000,-0.34,10.33,115.2,51.14,528.0,540.4,77.7
45178500,-0.35,10.29,118.1,50.22,529.3,542.3,77.4
45180000,-0.34,10.32,115.9,50.91,528.3,540.9,77.6
45181500,-0.34,10.30,116.5,50.83,529.2,541.9,77.6
45183000,-0.34,10.29,117.4,50.50,529.3,542.2,77.5
45184500,-0.35,10.29,119.1,49.76,528.9,542.2,77.3
45186000,-0.34,10.30,117.5,50.37,528.9,541.7,77.5
45187500,-0.34,10.29,116.6,50.92,529.9,542.6,77.6
45189000,-0.34,10.28,116.9,50.92,530.6,543.3,77.6
45190500,-0.34,10.29,117.2,50.57,529.4,542.2,77.5
45192000,-0.34,10.29,116.7,50.81,529.6,542.3,77.6
45193500,-0.34,10.30,115.8,51.23,529.9,542.4,77.7
45195000,-0.34,10.26,117.9,50.58,530.8,543.8,77.5
45196500,-0.34,10.23,118.1,50.84,532.8,545.7,77.5
45198000,-0.35,10.29,117.7,50.32,529.1,542.1,77.5
45199500,-0.34,10.26,118.5,50.37,531.0,544.0,77.4
45201000,-0.34,10.29,115.7,51.35,530.3,542.8,77.7
45202500,-0.34,10.24,116.4,51.47,532.6,545.2,77.7
45204000,-0.34,10.24,116.1,51.66,532.9,545.3,77.7
45205500,-0.34,10.21,117.2,51.39,533.9,546.6,77.6
45207000,-0.34,10.23,117.0,51.35,533.2,545.8,77.6
45208500,-0.34,10.24,118.4,50.56,531.9,544.9,77.5
45210000,-0.34,10.23,118.1,50.77,532.4,545.3,77.5
45211500,-0.34,10.19,118.5,51.02,534.7,547.7,77.5
45213000,-0.34,10.19,117.4,51.60,535.4,548.1,77.6
