Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.39,12.81,85.9,44.99,428.4,436.9,78.7
45001500,-0.39,12.75,87.3,44.64,429.9,438.6,78.5
45003000,-0.39,12.80,85.9,45.10,428.9,437.4,78.7
45004500,-0.38,12.78,85.2,45.58,429.6,438.0,78.8
45006000,-0.39,12.73,86.9,44.99,430.8,439.5,78.6
45007500,-0.38,12.76,85.7,45.50,430.3,438.8,78.7
45009000,-0.39,12.78,86.1,45.08,429.3,437.8,78.7
45010500,-0.38,12.74,86.4,45.21,430.6,439.2,78.7
45012000,-0.38,12.73,86.0,45.53,431.2,439.7,78.7
45013500,-0.38,12.73,86.5,45.28,431.2,439.8,78.7
45015000,-0.38,12.75,86.4,45.17,430.5,439.1,78.6
45016500,-0.39,12.74,87.0,44.94,430.7,439.4,78.6
45018000,-0.39,12.70,87.8,44.76,431.7,440.5,78.5
45019500,-0.38,12.72,86.8,45.17,431.3,440.0,78.6
45021000,-0.38,12.76,85.5,45.57,430.3,438.7,78.8
45022500,-0.39,12.70,87.3,45.02,431.8,440.5,78.6
45024000,-0.38,12.74,85.9,45.52,431.0,439.5,78.7
45025500,-0.38,12.72,86.5,45.32,431.4,440.0,78.7
45027000,-0.38,12.68,87.3,45.22,432.7,441.5,78.6
45028500,-0.39,12.70,87.4,44.98,431.8,440.5,78.6
45030000,-0.39,12.69,87.4,45.07,432.2,441.0,78.6
45031500,-0.38,12.70,86.9,45.24,432.0,440.6,78.6
45033000,-0.39,12.65,88.7,44.61,433.1,442.1,78.4
45034500,-0.39,12.68,87.9,44.87,432.5,441.4,78.5
45036000,-0.38,12.65,86.9,45.64,433.9,442.5,78.7
45037500,-0.38,12.70,86.4,45.53,432.3,440.9,78.7
45039000,-0.38,12.63,87.4,45.44,434.3,443.0,78.6
45040500,-0.38,12.65,87.7,45.17,433.6,442.4,78.6
45042000,-0.38,12.66,86.8,45.62,433.6,442.2,78.7
45043500,-0.38,12.64,86.6,45.89,434.5,443.0,78.7
45045000,-0.38,12.62,87.2,45.69,435.0,443.7,78.7
45046500,-0.38,12.65,87.5,45.30,433.7,442.5,78.6
45048000,-0.38,12.66,86.9,45.53,433.5,442.1,78.7
45049500,-0.38,12.61,86.7,46.03,435.3,443.9,78.7
45051000,-0.38,12.62,87.6,45.41,434.6,443.3,78.6
45052500,-0.38,12.60,87.4,45.72,435.5,444.2,78.7
45054000,-0.38,12.60,87.0,45.94,435.8,444.4,78.7
45055500,-0.38,12.58,87.8,45.64,436.1,444.8,78.6
45057000,-0.38,12.57,87.4,45.97,436.8,445.5,78.7
45058500,-0.38,12.59,88.4,45.24,435.5,444.4,78.5
45060000,-0.38,12.58,88.0,45.54,436.2,445.0,78.6
45061500,-0.38,12.59,87.8,45.57,435.7,444.4,78.6
45063000,-0.38,12.59,87.9,45.51,435.8,444.6,78.6
45064500,-0.38,12.59,87.6,45.72,436.0,444.7,78.6
45066000,-0.38,12.57,88.1,45.52,436.3,445.1,78.6
45067500,-0.38,12.55,88.0,45.76,437.2,446.0,78.6
45069000,-0.38,12.54,88.4,45.61,437.4,446.3,78.6
45070500,-0.38,12.56,87.3,46.11,437.3,445.9,78.7
45072000,-0.38,12.55,88.5,45.44,436.9,445.7,78.5
45073500,-0.38,12.58,87.5,45.77,436.2,444.9,78.7
45075000,-0.38,12.54,88.7,45.41,437.1,446.0,78.5
45076500,-0.38,12.54,87.8,45.94,437.7,446.5,78.7
45078000,-0.38,12.52,88.1,45.93,438.4,447.2,78.6
45079500,-0.38,12.56,86.9,46.29,437.2,445.8,78.8
45081000,-0.38,12.53,88.4,45.65,437.8,446.6,78.6
45082500,-0.38,12.53,88.9,45.40,437.5,446.5,78.5
45084000,-0.38,12.53,88.9,45.41,437.7,446.7,78.5
45085500,-0.38,12.50,88.2,46.04,439.2,447.9,78.6
45087000,-0.38,12.53,87.7,46.09,438.1,446.7,78.7
45088500,-0.38,12.51,88.6,45.75,438.6,447.4,78.6
45090000,-0.38,12.50,88.7,45.74,438.8,447.7,78.6
45091500,-0.38,12.45,89.7,45.56,440.3,449.3,78.5
45093000,-0.38,12.50,89.4,45.36,438.7,447.7,78.5
45094500,-0.38,12.48,89.8,45.27,439.2,448.3,78.4
45096000,-0.38,12.52,88.9,45.44,437.9,446.8,78.5
45097500,-0.38,12.46,89.3,45.67,440.0,449.0,78.5
45099000,-0.38,12.47,88.7,45.98,440.2,449.0,78.6
45100500,-0.38,12.48,89.4,45.54,439.4,448.4,78.5
