Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.27,11.66,74.8,63.23,477.9,483.8,81.1
45001500,-0.28,11.69,75.0,62.80,476.9,482.7,81.1
45003000,-0.27,11.68,74.6,63.24,477.3,483.1,81.1
45004500,-0.27,11.67,73.6,64.17,477.9,483.5,81.2
45006000,-0.28,11.65,75.7,62.59,478.4,484.3,81.0
45007500,-0.27,11.64,74.2,63.99,479.2,484.9,81.2
45009000,-0.28,11.64,75.2,63.14,479.0,484.8,81.1
45010500,-0.28,11.65,75.2,63.10,478.6,484.5,81.1
45012000,-0.27,11.60,74.6,64.14,480.8,486.6,81.2
45013500,-0.27,11.63,72.7,65.48,479.9,485.3,81.4
45015000,-0.28,11.58,76.5,62.66,481.1,487.1,81.0
45016500,-0.27,11.59,74.9,63.95,481.1,486.9,81.2
45018000,-0.27,11.61,74.9,63.75,480.4,486.2,81.1
45019500,-0.27,11.61,74.1,64.48,480.4,486.1,81.2
45021000,-0.27,11.62,74.5,63.97,479.8,485.5,81.2
45022500,-0.27,11.61,74.6,63.97,480.3,486.1,81.2
45024000,-0.27,11.55,74.1,65.16,483.1,488.8,81.3
45025500,-0.27,11.56,74.5,64.61,482.5,488.2,81.2
45027000,-0.27,11.59,74.5,64.36,481.3,487.0,81.2
45028500,-0.27,11.57,73.9,65.13,482.4,488.0,81.3
45030000,-0.27,11.58,74.9,64.14,481.7,487.5,81.2
45031500,-0.28,11.57,76.1,63.09,481.6,487.6,81.0
45033000,-0.27,11.56,76.0,63.35,482.2,488.1,81.0
45034500,-0.26,11.57,73.3,65.66,482.4,488.0,81.4
45036000,-0.26,11.54,73.5,65.81,483.6,489.2,81.4
45037500,-0.27,11.56,73.8,65.34,482.8,488.4,81.3
45039000,-0.27,11.52,75.0,64.68,484.4,490.2,81.2
45040500,-0.27,11.56,74.7,64.43,482.3,488.1,81.2
45042000,-0.27,11.53,74.1,65.40,484.1,489.7,81.3
45043500,-0.27,11.52,76.1,63.71,483.9,489.9,81.1
45045000,-0.27,11.53,74.6,64.88,483.7,489.5,81.2
45046500,-0.27,11.52,74.4,65.26,484.4,490.1,81.3
45048000,-0.26,11.52,73.2,66.33,484.7,490.2,81.4
45049500,-0.27,11.49,75.6,64.53,485.5,491.4,81.2
45051000,-0.27,11.49,75.2,64.79,485.4,491.2,81.2
45052500,-0.27,11.51,74.8,64.88,484.5,490.2,81.2
45054000,-0.27,11.50,74.9,65.00,485.3,491.0,81.2
45055500,-0.26,11.50,73.2,66.61,485.8,491.3,81.4
45057000,-0.27,11.48,76.2,64.04,485.6,491.5,81.1
45058500,-0.27,11.46,76.0,64.47,486.7,492.6,81.1
45060000,-0.26,11.46,73.4,66.87,487.3,492.8,81.4
45061500,-0.27,11.49,75.3,64.74,485.5,491.3,81.2
45063000,-0.26,11.48,74.1,65.91,486.2,491.8,81.3
45064500,-0.27,11.44,76.0,64.67,487.5,493.4,81.1
45066000,-0.27,11.46,75.3,65.17,487.0,492.7,81.2
45067500,-0.26,11.44,74.4,66.16,487.9,493.5,81.3
45069000,-0.27,11.50,75.0,64.92,485.2,490.9,81.2
45070500,-0.27,11.46,75.3,65.01,486.6,492.4,81.2
45072000,-0.27,11.46,74.9,65.44,486.7,492.5,81.3
45073500,-0.27,11.44,75.1,65.47,487.7,493.5,81.2
45075000,-0.27,11.43,76.5,64.36,487.8,493.8,81.1
45076500,-0.27,11.49,75.4,64.68,485.5,491.3,81.2
45078000,-0.27,11.44,75.8,64.88,487.6,493.5,81.2
45079500,-0.27,11.44,75.4,65.25,487.7,493.5,81.2
45081000,-0.27,11.43,75.5,65.22,488.1,493.9,81.2
45082500,-0.26,11.39,74.7,66.46,490.0,495.6,81.3
45084000,-0.27,11.42,75.8,65.12,488.4,494.3,81.2
45085500,-0.27,11.39,76.5,64.78,489.5,495.5,81.1
