Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.47,13.19,97.6,36.78,409.4,420.8,76.6
45001500,-0.47,13.19,96.9,37.08,409.8,421.1,76.7
45003000,-0.47,13.15,97.6,37.05,411.0,422.4,76.6
45004500,-0.46,13.18,96.2,37.46,410.5,421.6,76.8
45006000,-0.46,13.11,96.7,37.64,412.7,423.9,76.8
45007500,-0.47,13.13,97.3,37.27,411.8,423.1,76.7
45009000,-0.46,13.13,96.8,37.51,412.0,423.2,76.8
45010500,-0.46,13.13,96.5,37.62,412.1,423.3,76.8
45012000,-0.46,13.15,96.6,37.47,411.3,422.5,76.8
45013500,-0.46,13.16,96.1,37.61,411.2,422.3,76.8
45015000,-0.46,13.15,95.6,37.92,411.9,422.9,76.9
45016500,-0.46,13.10,96.6,37.79,413.3,424.5,76.8
45018000,-0.46,13.11,96.8,37.62,412.7,423.9,76.8
45019500,-0.46,13.11,96.8,37.62,412.8,424.0,76.8
45021000,-0.46,13.10,97.1,37.60,413.1,424.4,76.8
45022500,-0.46,13.14,96.1,37.74,412.0,423.1,76.9
45024000,-0.47,13.11,97.8,37.21,412.2,423.7,76.7
45025500,-0.46,13.08,97.6,37.48,413.5,424.9,76.7
45027000,-0.47,13.11,98.5,36.89,411.9,423.5,76.5
45028500,-0.47,13.08,97.9,37.34,413.4,424.8,76.7
45030000,-0.46,13.09,97.0,37.64,413.3,424.5,76.8
45031500,-0.47,13.04,98.6,37.23,414.2,425.7,76.6
45033000,-0.47,13.09,98.5,37.01,412.6,424.2,76.6
45034500,-0.46,13.11,96.7,37.68,412.8,424.0,76.8
45036000,-0.46,13.05,97.6,37.60,414.3,425.6,76.7
45037500,-0.46,13.06,97.4,37.68,414.4,425.7,76.8
45039000,-0.46,13.03,97.8,37.68,415.1,426.5,76.7
45040500,-0.46,13.06,98.0,37.37,413.8,425.2,76.7
45042000,-0.46,13.06,97.1,37.83,414.5,425.7,76.8
45043500,-0.46,13.05,98.3,37.38,414.3,425.8,76.7
45045000,-0.47,12.98,99.5,37.24,416.0,427.7,76.5
45046500,-0.46,13.03,98.3,37.46,414.7,426.2,76.7
45048000,-0.46,13.03,97.5,37.78,415.2,426.5,76.8
45049500,-0.47,13.06,98.5,37.17,413.5,425.1,76.6
45051000,-0.46,13.06,98.0,37.40,413.9,425.4,76.7
45052500,-0.47,13.04,98.4,37.34,414.3,425.8,76.6
45054000,-0.46,12.99,98.5,37.59,416.1,427.6,76.7
45055500,-0.46,13.05,97.9,37.52,414.3,425.7,76.7
45057000,-0.46,13.01,97.6,37.88,415.9,427.2,76.8
45058500,-0.47,12.99,100.0,36.97,415.3,427.2,76.5
45060000,-0.46,13.02,98.3,37.52,415.3,426.8,76.7
45061500,-0.46,12.98,97.3,38.18,417.0,428.2,76.9
45063000,-0.47,12.97,99.6,37.28,416.4,428.1,76.5
45064500,-0.47,12.95,99.9,37.29,417.0,428.8,76.5
45066000,-0.46,13.00,98.3,37.62,415.8,427.3,76.7
45067500,-0.46,13.00,98.0,37.78,416.1,427.5,76.7
45069000,-0.46,12.96,98.8,37.69,417.1,428.7,76.7
45070500,-0.46,12.96,98.4,37.85,417.3,428.7,76.7
45072000,-0.45,13.00,97.0,38.21,416.6,427.8,76.9
45073500,-0.46,12.98,98.1,37.81,416.6,428.0,76.7
45075000,-0.46,12.98,98.5,37.70,416.7,428.2,76.7
45076500,-0.46,12.98,98.1,37.88,416.9,428.2,76.8
45078000,-0.46,13.00,98.4,37.56,415.7,427.2,76.7
45079500,-0.46,12.96,98.5,37.81,417.3,428.8,76.7
45081000,-0.46,12.93,98.8,37.86,418.2,429.7,76.7
45082500,-0.46,12.95,98.6,37.85,417.7,429.2,76.7
45084000,-0.46,12.95,99.3,37.50,417.1,428.7,76.6
45085500,-0.46,12.96,98.9,37.66,417.2,428.8,76.7
45087000,-0.47,12.90,100.7,37.27,418.5,430.4,76.5
45088500,-0.45,12.91,98.0,38.29,419.2,430.5,76.8
45090000,-0.46,12.88,99.0,38.07,419.8,431.3,76.7
45091500,-0.45,12.92,97.3,38.56,419.3,430.4,76.9
45093000,-0.46,12.87,99.0,38.13,420.2,431.7,76.7
45094500,-0.46,12.89,99.4,37.90,419.5,431.1,76.7
45096000,-0.45,12.88,98.3,38.36,420.2,431.6,76.8
45097500,-0.46,12.90,99.1,37.89,419.1,430.6,76.7
45099000,-0.46,12.86,100.5,37.57,419.9,431.7,76.5
45100500,-0.46,12.85,100.0,37.81,420.4,432.1,76.6
45102000,-0.46,12.88,99.8,37.76,419.6,431.4,76.6
45103500,-0.46,12.87,99.6,37.88,419.9,431.6,76.7
45105000,-0.45,12.86,98.9,38.25,420.7,432.2,76.8
45106500,-0.46,12.90,98.6,38.11,419.3,430.8,76.8
45108000,-0.46,12.86,99.7,37.91,420.4,432.0,76.7
45109500,-0.46,12.84,100.5,37.73,420.8,432.7,76.6
45111000,-0.46,12.83,99.9,37.99,421.2,432.9,76.7
45112500,-0.46,12.85,99.3,38.13,420.8,432.4,76.7
45114000,-0.45,12.86,98.8,38.26,420.6,432.0,76.8
45115500,-0.46,12.85,99.9,37.85,420.5,432.2,76.6
45117000,-0.46,12.83,100.2,37.92,421.4,433.1,76.6
45118500,-0.46,12.84,100.1,37.84,420.7,432.4,76.6
45120000,-0.46,12.79,100.7,37.93,422.5,434.3,76.6
45121500,-0.46,12.81,100.8,37.73,421.6,433.5,76.5
45123000,-0.45,12.85,98.9,38.32,421.2,432.6,76.8
