Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.48,13.33,97.5,36.03,404.6,416.2,76.5
45001500,-0.47,13.29,96.5,36.65,406.5,417.8,76.6
45003000,-0.48,13.30,97.4,36.26,405.9,417.5,76.5
45004500,-0.48,13.32,97.7,36.03,405.1,416.7,76.4
45006000,-0.48,13.32,96.4,36.57,405.7,416.9,76.6
45007500,-0.48,13.29,97.6,36.23,406.1,417.7,76.5
45009000,-0.48,13.26,97.5,36.41,407.0,418.5,76.5
45010500,-0.48,13.31,98.1,35.90,405.1,416.8,76.4
45012000,-0.48,13.31,98.1,35.93,405.2,416.9,76.4
45013500,-0.48,13.29,97.5,36.30,406.2,417.8,76.5
45015000,-0.48,13.25,97.4,36.54,407.6,419.1,76.6
45016500,-0.47,13.30,96.6,36.61,406.3,417.6,76.6
45018000,-0.48,13.28,97.4,36.36,406.5,418.0,76.5
45019500,-0.48,13.29,96.8,36.53,406.3,417.7,76.6
45021000,-0.48,13.27,97.7,36.31,406.8,418.4,76.5
45022500,-0.48,13.27,97.2,36.49,406.8,418.3,76.6
45024000,-0.48,13.31,97.4,36.19,405.5,417.1,76.5
45025500,-0.48,13.23,98.4,36.23,407.7,419.5,76.4
45027000,-0.47,13.23,97.4,36.63,408.1,419.5,76.6
45028500,-0.48,13.21,98.8,36.21,408.4,420.1,76.4
45030000,-0.48,13.23,97.6,36.57,408.1,419.6,76.6
45031500,-0.47,13.23,97.4,36.69,408.4,419.8,76.6
45033000,-0.47,13.23,97.6,36.59,408.2,419.8,76.6
45034500,-0.48,13.18,99.5,36.05,408.8,420.7,76.3
45036000,-0.48,13.24,98.9,35.98,407.2,419.1,76.3
45037500,-0.48,13.24,97.8,36.47,407.8,419.4,76.5
45039000,-0.48,13.19,98.2,36.51,409.1,420.7,76.5
45040500,-0.48,13.18,99.2,36.20,409.0,420.8,76.4
45042000,-0.48,13.24,97.8,36.44,407.8,419.4,76.5
