Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.17,10.75,54.2,103.96,525.7,528.5,84.1
45001500,-0.16,10.72,52.7,107.77,527.9,530.5,84.3
45003000,-0.17,10.71,54.8,103.71,527.8,530.7,84.1
45004500,-0.16,10.73,53.3,106.09,526.9,529.6,84.2
45006000,-0.16,10.71,53.2,106.75,527.9,530.6,84.2
45007500,-0.16,10.73,53.7,105.51,527.2,529.9,84.2
45009000,-0.16,10.72,53.7,105.80,527.7,530.4,84.2
45010500,-0.16,10.69,54.1,105.39,528.9,531.6,84.2
45012000,-0.16,10.66,54.2,105.68,530.3,533.1,84.2
45013500,-0.16,10.66,53.9,106.47,530.4,533.2,84.2
45015000,-0.17,10.71,54.1,105.17,528.1,530.9,84.2
45016500,-0.16,10.70,53.3,106.80,528.6,531.3,84.2
45018000,-0.16,10.66,52.8,108.70,530.7,533.3,84.3
45019500,-0.16,10.67,53.9,106.20,530.0,532.7,84.2
45021000,-0.16,10.65,53.7,107.14,531.1,533.9,84.2
45022500,-0.16,10.65,53.6,107.17,530.9,533.6,84.2
45024000,-0.16,10.64,53.1,108.37,531.6,534.2,84.3
45025500,-0.16,10.63,53.6,107.71,532.3,535.0,84.2
45027000,-0.16,10.67,53.9,106.15,530.0,532.7,84.2
45028500,-0.16,10.64,53.0,108.61,531.8,534.4,84.3
45030000,-0.16,10.59,54.7,106.17,533.8,536.6,84.1
45031500,-0.16,10.63,52.6,109.72,532.1,534.7,84.4
45033000,-0.16,10.63,54.4,106.16,532.2,535.0,84.2
45034500,-0.16,10.61,52.8,109.77,533.2,535.8,84.3
45036000,-0.16,10.61,53.9,107.36,533.1,535.8,84.2
45037500,-0.17,10.60,55.6,104.11,533.0,535.9,84.0
45039000,-0.16,10.59,53.5,108.84,534.4,537.1,84.3
45040500,-0.16,10.60,52.9,109.79,533.8,536.5,84.3
45042000,-0.16,10.61,53.0,109.37,533.4,536.0,84.3
45043500,-0.16,10.58,55.1,105.56,534.3,537.2,84.1
45045000,-0.16,10.58,54.0,107.83,534.7,537.4,84.2
45046500,-0.16,10.61,52.7,109.98,533.4,536.0,84.4
45048000,-0.16,10.61,54.2,106.84,533.0,535.7,84.2
45049500,-0.17,10.57,55.4,105.17,534.8,537.7,84.1
45051000,-0.16,10.57,54.4,107.25,535.3,538.0,84.2
45052500,-0.17,10.52,55.9,105.23,537.4,540.3,84.1
45054000,-0.15,10.57,51.9,112.52,535.6,538.1,84.5
45055500,-0.16,10.53,52.5,111.98,537.4,539.9,84.4
45057000,-0.16,10.55,54.3,107.73,535.9,538.6,84.2
45058500,-0.17,10.57,56.5,103.26,534.7,537.6,84.0
45060000,-0.16,10.51,54.5,108.32,538.1,540.8,84.2
45061500,-0.16,10.54,52.7,111.37,536.8,539.4,84.4
45063000,-0.15,10.56,50.8,115.15,536.3,538.7,84.6
45064500,-0.16,10.52,53.9,109.24,537.5,540.2,84.3
45066000,-0.16,10.54,53.8,109.08,536.9,539.6,84.3
45067500,-0.16,10.51,54.2,108.84,538.0,540.7,84.2
45069000,-0.16,10.52,53.4,110.40,538.1,540.7,84.3
45070500,-0.16,10.49,53.3,111.03,539.2,541.8,84.4
45072000,-0.16,10.49,54.4,108.93,539.3,542.0,84.2
45073500,-0.16,10.49,53.4,110.95,539.6,542.2,84.3
45075000,-0.16,10.47,53.6,110.85,540.3,542.9,84.3
45076500,-0.16,10.50,52.8,111.87,538.8,541.4,84.4
45078000,-0.16,10.49,53.6,110.56,539.3,541.9,84.3
45079500,-0.16,10.46,54.5,109.33,540.6,543.3,84.2
45081000,-0.16,10.45,54.1,110.37,541.6,544.3,84.3
45082500,-0.16,10.44,54.3,110.01,541.8,544.5,84.3
45084000,-0.16,10.47,54.1,109.84,540.1,542.9,84.3
45085500,-0.16,10.45,53.5,111.60,541.3,543.9,84.4
45087000,-0.15,10.47,52.4,113.67,540.8,543.3,84.5
45088500,-0.15,10.44,52.3,114.39,542.2,544.8,84.5
45090000,-0.15,10.47,52.6,113.14,540.8,543.4,84.4
45091500,-0.16,10.48,53.2,111.71,540.2,542.8,84.4
45093000,-0.16,10.44,54.2,110.28,541.7,544.4,84.3
45094500,-0.16,10.41,53.7,111.95,543.6,546.2,84.4
45096000,-0.15,10.45,52.9,113.04,541.7,544.3,84.4
45097500,-0.15,10.41,52.9,113.70,543.6,546.1,84.4
45099000,-0.15,10.42,52.4,114.64,543.5,546.0,84.5
45100500,-0.15,10.39,53.5,113.06,544.8,547.5,84.4
45102000,-0.15,10.39,53.4,113.23,544.8,547.4,84.4
45103500,-0.16,10.42,55.3,108.57,542.7,545.5,84.2
45105000,-0.16,10.41,54.2,110.86,543.3,546.0,84.3
45106500,-0.15,10.39,53.2,113.60,545.0,547.6,84.4
45108000,-0.15,10.37,53.3,113.78,546.0,548.6,84.4
45109500,-0.15,10.38,52.7,114.81,545.3,547.9,84.5
45111000,-0.15,10.39,53.4,113.02,544.6,547.2,84.4
45112500,-0.15,10.39,53.0,113.93,544.8,547.3,84.4
45114000,-0.15,10.35,53.5,113.72,546.7,549.3,84.4
45115500,-0.16,10.35,54.5,111.68,546.9,549.6,84.3
45117000,-0.15,10.39,53.8,112.38,544.7,547.4,84.4
45118500,-0.15,10.32,53.4,114.66,548.4,551.0,84.4
45120000,-0.15,10.33,54.3,112.53,547.7,550.4,84.3
45121500,-0.16,10.35,54.4,111.78,546.5,549.2,84.3
45123000,-0.15,10.36,53.3,114.13,546.4,549.0,84.4
45124500,-0.15,10.32,52.2,117.36,549.0,551.4,84.6
45126000,-0.15,10.34,53.3,114.49,547.4,550.0,84.4
45127500,-0.15,10.33,53.1,115.03,547.8,550.3,84.5
45129000,-0.15,10.36,53.4,113.89,546.6,549.2,84.4
45130500,-0.15,10.31,54.6,112.39,548.8,551.5,84.3
45132000,-0.15,10.33,52.9,115.57,548.0,550.6,84.5
45133500,-0.15,10.31,54.1,113.52,549.0,551.7,84.4
45135000,-0.15,10.30,52.5,117.25,549.8,552.3,84.6
45136500,-0.15,10.30,53.2,115.60,549.5,552.0,84.5
45138000,-0.15,10.27,52.6,117.48,551.3,553.8,84.5
45139500,-0.15,10.29,54.0,114.05,549.9,552.5,84.4
45141000,-0.15,10.33,51.8,117.98,548.3,550.7,84.6
45142500,-0.15,10.27,53.7,115.16,551.0,553.6,84.4
45144000,-0.15,10.27,52.8,117.16,551.3,553.8,84.5
45145500,-0.15,10.28,54.5,113.18,550.3,553.0,84.3
45147000,-0.15,10.28,51.7,119.38,551.0,553.5,84.6
45148500,-0.15,10.25,54.4,114.11,552.1,554.8,84.4
45150000,-0.14,10.29,51.4,119.91,550.5,552.9,84.7
45151500,-0.15,10.24,52.6,118.23,552.9,555.4,84.6
45153000,-0.15,10.26,55.3,112.11,551.7,554.5,84.3
45154500,-0.15,10.28,53.1,116.23,551.0,553.5,84.5
45156000,-0.15,10.27,53.3,116.05,551.5,554.1,84.5
45157500,-0.14,10.24,51.0,122.07,553.6,556.0,84.7
45159000,-0.15,10.23,54.5,114.33,553.1,555.8,84.4
45160500,-0.15,10.24,52.9,117.75,553.3,555.8,84.5
45162000,-0.15,10.26,53.7,115.42,552.0,554.6,84.4
45163500,-0.15,10.21,52.9,118.44,554.8,557.3,84.6
45165000,-0.15,10.25,54.6,113.67,552.0,554.7,84.4
45166500,-0.15,10.17,53.1,118.62,556.6,559.1,84.5
45168000,-0.15,10.21,54.5,114.94,554.6,557.3,84.4
45169500,-0.15,10.19,54.3,115.77,555.5,558.2,84.4
45171000,-0.15,10.19,53.8,116.89,555.7,558.3,84.5
45172500,-0.15,10.20,54.3,115.53,555.2,557.8,84.4
45174000,-0.15,10.20,54.8,114.21,554.6,557.3,84.4
45175500,-0.15,10.17,54.5,115.52,556.4,559.1,84.4
45177000,-0.15,10.17,53.5,117.95,557.0,559.6,84.5
45178500,-0.15,10.21,53.6,116.88,554.8,557.4,84.5
45180000,-0.15,10.13,53.6,118.63,559.2,561.8,84.5
45181500,-0.15,10.17,53.1,118.91,557.1,559.7,84.6
45183000,-0.15,10.15,53.1,119.26,557.9,560.4,84.6
45184500,-0.15,10.13,54.5,116.72,559.0,561.7,84.4
45186000,-0.14,10.12,52.2,121.94,559.8,562.2,84.7
45187500,-0.14,10.18,52.1,121.01,556.6,559.1,84.7
45189000,-0.15,10.19,53.9,116.58,555.8,558.4,84.5
45190500,-0.15,10.14,53.5,118.57,558.5,561.0,84.5
45192000,-0.15,10.11,54.8,116.54,560.0,562.6,84.4
45193500,-0.15,10.16,55.1,114.48,556.8,559.6,84.3
45195000,-0.14,10.10,52.5,121.73,560.8,563.3,84.6
45196500,-0.15,10.10,54.1,118.08,560.4,563.0,84.5
45198000,-0.14,10.11,51.2,124.74,560.5,562.9,84.8
45199500,-0.14,10.09,52.9,121.38,561.7,564.2,84.6
45201000,-0.15,10.11,54.8,116.33,559.8,562.4,84.4
45202500,-0.14,10.08,53.5,120.07,562.0,564.6,84.6
45204000,-0.14,10.08,53.3,120.62,562.1,564.6,84.6
45205500,-0.15,10.10,53.9,118.79,560.9,563.5,84.5
45207000,-0.15,10.05,54.7,117.93,563.2,565.9,84.5
45208500,-0.15,10.10,54.1,118.32,560.8,563.4,84.5
45210000,-0.14,10.05,51.9,124.54,564.2,566.5,84.7
45211500,-0.15,10.08,54.1,118.57,561.6,564.2,84.5
45213000,-0.14,10.07,51.9,124.18,562.9,565.3,84.7
45214500,-0.14,10.12,51.7,123.29,559.9,562.3,84.7
45216000,-0.14,10.11,52.9,120.69,560.2,562.7,84.6
45217500,-0.14,10.04,52.7,122.87,564.2,566.7,84.7
45219000,-0.15,10.04,54.2,119.33,563.9,566.5,84.5
45220500,-0.15,10.08,54.3,118.12,561.7,564.3,84.5
45222000,-0.15,10.07,53.9,119.39,562.6,565.2,84.5
45223500,-0.14,10.05,52.2,123.69,563.7,566.1,84.7
45225000,-0.14,10.04,52.5,123.23,564.1,566.5,84.7
45226500,-0.14,10.01,53.1,122.60,565.7,568.2,84.6
45228000,-0.14,10.05,53.7,120.50,563.9,566.4,84.6
45229500,-0.15,10.05,54.1,119.31,563.5,566.1,84.5
45231000,-0.15,10.04,54.5,118.75,564.1,566.8,84.5
45232500,-0.15,10.01,54.8,118.73,565.7,568.4,84.5
45234000,-0.14,10.02,53.8,120.66,565.2,567.8,84.6
45235500,-0.14,9.98,52.8,124.17,567.7,570.1,84.7
45237000,-0.14,10.00,53.9,121.06,566.5,569.0,84.6
45238500,-0.14,10.00,52.5,124.28,566.7,569.1,84.7
45240000,-0.14,10.00,54.4,119.84,566.2,568.8,84.5
45241500,-0.15,10.00,56.5,115.47,566.0,568.9,84.3
45243000,-0.14,9.99,53.9,121.41,567.2,569.7,84.6
45244500,-0.14,10.00,53.6,121.68,566.5,569.1,84.6
45246000,-0.14,9.96,53.4,122.97,568.6,571.1,84.6
45247500,-0.15,9.95,56.5,116.53,568.9,571.7,84.3
45249000,-0.14,9.99,53.6,121.98,567.0,569.5,84.6
45250500,-0.14,9.98,54.2,120.84,567.5,570.1,84.5
45252000,-0.14,9.98,53.4,122.65,567.7,570.2,84.6
45253500,-0.14,9.96,53.0,124.00,568.8,571.2,84.7
45255000,-0.14,9.95,52.7,125.04,569.3,571.7,84.7
45256500,-0.15,9.94,56.4,116.95,569.3,572.1,84.3
45258000,-0.14,9.92,53.9,122.89,570.9,573.5,84.6
45259500,-0.14,9.94,53.0,124.51,569.9,572.4,84.7
45261000,-0.14,9.92,54.2,122.30,570.8,573.3,84.6
45262500,-0.14,9.93,54.2,121.95,570.3,572.9,84.6
45264000,-0.14,9.94,53.6,123.08,569.9,572.4,84.6
45265500,-0.14,9.91,53.1,125.14,571.8,574.3,84.7
45267000,-0.14,9.90,52.9,125.80,572.3,574.7,84.7
45268500,-0.14,9.91,53.9,123.15,571.4,574.0,84.6
45270000,-0.14,9.93,52.7,125.68,570.6,573.0,84.7
45271500,-0.14,9.88,54.5,122.70,573.3,575.9,84.6
45273000,-0.14,9.90,52.9,125.92,572.6,575.0,84.7
45274500,-0.14,9.91,55.2,120.46,571.6,574.2,84.5
45276000,-0.14,9.91,52.7,126.10,571.9,574.3,84.7
45277500,-0.14,9.88,53.2,125.74,573.8,576.2,84.7
45279000,-0.14,9.88,53.6,124.75,573.4,575.8,84.7
45280500,-0.14,9.89,54.4,122.77,573.1,575.6,84.6
45282000,-0.14,9.88,52.2,128.24,573.8,576.2,84.8
45283500,-0.14,9.85,54.2,124.16,575.4,577.9,84.6
45285000,-0.14,9.88,53.6,124.88,573.7,576.2,84.7
45286500,-0.14,9.88,52.4,127.48,573.6,576.0,84.8
45288000,-0.13,9.87,51.4,130.39,574.6,576.9,84.9
45289500,-0.14,9.84,53.5,125.98,576.1,578.6,84.7
45291000,-0.14,9.82,53.4,126.80,577.1,579.5,84.7
45292500,-0.13,9.83,52.5,128.85,576.8,579.2,84.8
45294000,-0.14,9.80,54.7,124.26,578.2,580.8,84.6
45295500,-0.14,9.80,53.4,127.34,578.4,580.9,84.7
45297000,-0.14,9.83,54.5,124.03,576.6,579.2,84.6
45298500,-0.14,9.82,54.9,123.29,576.8,579.4,84.6
45300000,-0.14,9.83,55.9,120.74,575.9,578.7,84.5
45301500,-0.14,9.79,54.8,124.14,578.8,581.4,84.6
45303000,-0.14,9.79,55.6,122.45,578.7,581.3,84.5
45304500,-0.14,9.83,52.8,127.74,576.4,578.8,84.8
45306000,-0.14,9.80,54.2,125.38,578.4,581.0,84.6
45307500,-0.14,9.78,55.0,124.05,579.2,581.8,84.6
45309000,-0.14,9.80,54.1,125.58,578.3,580.8,84.7
45310500,-0.13,9.78,51.7,132.20,580.1,582.4,84.9
45312000,-0.14,9.76,54.7,125.19,580.5,583.1,84.6
45313500,-0.14,9.74,54.6,125.89,581.6,584.1,84.6
45315000,-0.14,9.77,54.0,126.41,579.7,582.2,84.7
45316500,-0.13,9.76,53.0,129.37,580.9,583.3,84.8
45318000,-0.13,9.75,52.9,129.74,581.3,583.7,84.8
45319500,-0.14,9.76,55.4,123.81,580.6,583.2,84.6
45321000,-0.13,9.75,52.7,130.45,581.7,584.1,84.8
45322500,-0.14,9.72,53.8,128.22,582.8,585.3,84.7
45324000,-0.13,9.73,53.5,128.99,582.6,585.1,84.8
45325500,-0.14,9.73,57.3,120.30,581.9,584.7,84.4
45327000,-0.13,9.73,53.0,130.27,582.8,585.2,84.8
45328500,-0.14,9.71,54.3,127.45,583.6,586.1,84.7
45330000,-0.14,9.70,54.0,128.62,584.5,587.0,84.7
45331500,-0.13,9.73,52.4,131.60,582.7,585.0,84.9
45333000,-0.14,9.74,53.7,128.13,582.0,584.5,84.7
45334500,-0.13,9.70,52.9,131.33,584.7,587.1,84.8
