Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.17,10.78,54.6,102.87,524.5,527.4,84.1
45001500,-0.17,10.77,55.9,100.45,524.6,527.6,83.9
45003000,-0.16,10.73,53.7,105.31,526.8,529.5,84.2
45004500,-0.17,10.80,54.1,103.27,523.5,526.3,84.1
45006000,-0.17,10.76,53.6,105.00,525.3,528.0,84.2
45007500,-0.16,10.76,53.4,105.53,525.6,528.3,84.2
45009000,-0.16,10.74,52.5,107.87,527.0,529.6,84.3
45010500,-0.16,10.69,53.9,105.70,528.8,531.5,84.2
45012000,-0.16,10.77,52.9,106.29,525.3,527.9,84.2
45013500,-0.17,10.72,54.1,104.92,527.5,530.2,84.1
45015000,-0.16,10.70,53.7,106.01,528.5,531.2,84.2
45016500,-0.17,10.71,56.5,100.48,527.6,530.6,83.9
45018000,-0.16,10.71,52.9,107.51,528.3,531.0,84.3
45019500,-0.16,10.69,53.4,106.67,528.9,531.6,84.2
45021000,-0.17,10.68,55.5,103.03,529.3,532.2,84.0
45022500,-0.17,10.71,55.0,103.31,527.7,530.6,84.1
45024000,-0.16,10.69,53.7,106.31,529.0,531.8,84.2
45025500,-0.16,10.74,53.7,105.32,526.7,529.4,84.2
45027000,-0.17,10.70,55.2,103.03,528.0,530.9,84.0
45028500,-0.17,10.69,55.8,102.23,528.7,531.7,84.0
45030000,-0.17,10.70,54.4,104.62,528.2,531.0,84.1
45031500,-0.17,10.69,55.0,103.79,528.9,531.8,84.1
45033000,-0.16,10.70,53.9,105.65,528.6,531.3,84.2
45034500,-0.16,10.66,53.9,106.40,530.5,533.2,84.2
45036000,-0.16,10.68,54.0,105.83,529.2,532.0,84.2
45037500,-0.16,10.65,53.6,107.26,531.1,533.8,84.2
45039000,-0.17,10.65,54.5,105.23,530.6,533.4,84.1
45040500,-0.16,10.64,54.4,105.71,531.3,534.1,84.2
45042000,-0.16,10.67,53.9,106.26,530.0,532.8,84.2
45043500,-0.16,10.64,54.0,106.70,531.5,534.3,84.2
45045000,-0.17,10.66,54.7,104.91,530.5,533.4,84.1
45046500,-0.17,10.63,55.8,103.33,531.5,534.4,84.0
45048000,-0.16,10.60,52.9,109.62,533.6,536.2,84.3
45049500,-0.16,10.61,53.8,107.71,533.2,535.9,84.2
45051000,-0.17,10.58,55.3,105.16,534.2,537.1,84.1
45052500,-0.16,10.62,53.4,108.29,532.8,535.5,84.3
45054000,-0.16,10.59,54.1,107.53,534.2,537.0,84.2
45055500,-0.16,10.57,52.8,110.53,535.1,537.7,84.4
45057000,-0.16,10.60,54.5,106.53,533.7,536.5,84.2
45058500,-0.15,10.58,51.9,112.26,534.9,537.4,84.5
45060000,-0.17,10.61,55.4,104.56,532.9,535.8,84.1
45061500,-0.17,10.60,55.9,103.67,533.0,536.0,84.0
45063000,-0.16,10.58,54.9,106.10,534.3,537.1,84.1
45064500,-0.16,10.55,53.6,109.27,536.2,538.8,84.3
45066000,-0.16,10.57,53.4,109.20,535.0,537.6,84.3
45067500,-0.16,10.57,53.5,108.94,535.1,537.8,84.3
45069000,-0.16,10.56,55.1,106.19,535.6,538.4,84.1
45070500,-0.16,10.58,53.4,109.00,534.6,537.2,84.3
45072000,-0.16,10.53,54.8,107.26,536.9,539.7,84.2
45073500,-0.16,10.53,55.3,106.39,537.1,540.0,84.1
45075000,-0.16,10.54,54.7,107.29,536.5,539.3,84.2
45076500,-0.16,10.50,53.0,111.53,538.9,541.5,84.4
45078000,-0.16,10.55,54.6,107.29,535.9,538.7,84.2
45079500,-0.17,10.53,56.7,103.65,536.6,539.6,84.0
45081000,-0.16,10.52,54.3,108.45,537.8,540.6,84.2
45082500,-0.16,10.53,52.8,111.43,537.6,540.2,84.4
45084000,-0.16,10.52,52.9,111.41,538.2,540.8,84.4
45085500,-0.16,10.53,55.6,105.79,537.1,540.0,84.1
45087000,-0.16,10.47,55.0,108.22,540.3,543.1,84.2
45088500,-0.16,10.52,52.9,111.42,537.9,540.5,84.4
45090000,-0.16,10.53,53.5,109.82,537.2,539.8,84.3
45091500,-0.16,10.45,54.8,109.04,541.5,544.2,84.2
45093000,-0.16,10.49,54.6,108.50,539.1,541.9,84.2
45094500,-0.16,10.51,55.0,107.21,537.8,540.6,84.2
45096000,-0.16,10.47,56.0,105.97,539.7,542.6,84.1
45097500,-0.16,10.54,53.8,109.18,536.9,539.6,84.3
45099000,-0.16,10.45,54.4,109.59,541.2,543.9,84.3
45100500,-0.16,10.45,54.6,109.45,541.5,544.3,84.2
45102000,-0.16,10.46,54.4,109.53,540.9,543.6,84.3
45103500,-0.16,10.48,54.3,109.21,539.7,542.4,84.3
45105000,-0.16,10.46,55.9,106.51,540.3,543.2,84.1
45106500,-0.16,10.51,53.7,109.85,538.4,541.1,84.3
45108000,-0.15,10.43,52.7,113.90,542.8,545.4,84.5
45109500,-0.15,10.41,52.4,114.77,543.8,546.4,84.5
45111000,-0.16,10.44,55.1,108.54,541.9,544.7,84.2
45112500,-0.15,10.44,52.7,113.68,542.4,544.9,84.5
45114000,-0.15,10.42,53.5,112.27,543.3,545.9,84.4
45115500,-0.16,10.42,55.1,108.95,542.7,545.5,84.2
45117000,-0.16,10.42,55.4,108.25,542.7,545.5,84.2
45118500,-0.15,10.42,52.8,113.91,543.4,546.0,84.5
