Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.39,12.72,87.9,44.57,431.0,439.8,78.5
45001500,-0.39,12.70,88.3,44.49,431.5,440.5,78.4
45003000,-0.39,12.72,87.9,44.52,430.7,439.6,78.5
45004500,-0.39,12.73,87.0,45.02,431.0,439.7,78.6
45006000,-0.39,12.70,88.2,44.54,431.5,440.4,78.5
45007500,-0.39,12.68,89.0,44.24,432.0,441.1,78.4
45009000,-0.39,12.73,86.8,45.04,430.8,439.5,78.6
45010500,-0.39,12.69,87.8,44.78,431.9,440.7,78.5
45012000,-0.39,12.67,89.1,44.26,432.2,441.3,78.4
45013500,-0.39,12.69,87.6,44.92,432.0,440.8,78.5
45015000,-0.39,12.68,88.9,44.32,432.0,441.1,78.4
45016500,-0.39,12.70,87.7,44.80,431.7,440.5,78.5
45018000,-0.39,12.67,87.8,44.94,432.7,441.6,78.5
45019500,-0.39,12.67,87.9,44.92,432.9,441.7,78.5
45021000,-0.39,12.67,87.9,44.93,432.8,441.7,78.5
45022500,-0.39,12.63,88.7,44.78,433.9,442.8,78.5
45024000,-0.39,12.67,88.5,44.56,432.3,441.3,78.4
45025500,-0.39,12.63,88.1,45.08,434.1,443.0,78.5
45027000,-0.39,12.67,87.9,44.93,432.8,441.6,78.5
45028500,-0.39,12.63,88.9,44.71,434.0,443.0,78.4
45030000,-0.39,12.63,89.2,44.48,433.7,442.8,78.4
45031500,-0.40,12.62,90.4,43.91,433.5,442.8,78.2
45033000,-0.39,12.64,89.1,44.48,433.5,442.5,78.4
45034500,-0.38,12.60,87.4,45.74,435.7,444.4,78.7
45036000,-0.39,12.60,89.8,44.38,434.6,443.8,78.3
45037500,-0.39,12.57,89.3,44.89,435.9,445.0,78.4
45039000,-0.39,12.60,88.7,44.94,434.8,443.8,78.5
45040500,-0.39,12.58,89.6,44.63,435.3,444.4,78.4
45042000,-0.39,12.57,89.2,44.97,436.0,445.1,78.4
45043500,-0.38,12.60,88.4,45.15,435.0,443.9,78.5
