Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.49,13.38,97.4,35.78,403.0,414.7,76.4
45001500,-0.48,13.35,97.2,36.03,404.1,415.7,76.5
45003000,-0.48,13.35,97.5,35.90,404.0,415.6,76.4
45004500,-0.48,13.37,96.7,36.15,403.8,415.2,76.5
45006000,-0.48,13.34,97.0,36.19,404.7,416.1,76.5
45007500,-0.48,13.34,96.9,36.23,404.8,416.2,76.5
45009000,-0.48,13.33,97.3,36.12,404.9,416.4,76.5
45010500,-0.48,13.29,97.3,36.33,406.1,417.6,76.5
45012000,-0.48,13.34,96.9,36.24,404.8,416.2,76.5
45013500,-0.48,13.32,97.2,36.23,405.3,416.8,76.5
45015000,-0.48,13.27,97.5,36.38,406.8,418.3,76.5
45016500,-0.47,13.35,95.9,36.58,404.9,416.1,76.7
45018000,-0.48,13.33,97.1,36.20,405.0,416.5,76.5
45019500,-0.48,13.28,98.4,35.95,406.0,417.8,76.4
45021000,-0.48,13.29,97.8,36.09,405.8,417.4,76.4
45022500,-0.48,13.23,98.5,36.18,407.5,419.3,76.4
45024000,-0.48,13.31,97.7,36.05,405.2,416.8,76.4
45025500,-0.48,13.29,96.8,36.53,406.4,417.8,76.6
45027000,-0.48,13.29,97.6,36.25,406.1,417.7,76.5
45028500,-0.48,13.27,98.6,35.92,406.2,418.0,76.4
45030000,-0.48,13.28,97.7,36.22,406.3,417.9,76.5
45031500,-0.47,13.26,97.0,36.64,407.2,418.6,76.6
45033000,-0.48,13.27,98.6,35.96,406.4,418.2,76.4
45034500,-0.49,13.27,99.3,35.66,406.0,417.9,76.3
45036000,-0.48,13.23,98.3,36.29,407.9,419.6,76.4
45037500,-0.48,13.22,97.7,36.57,408.3,419.8,76.5
45039000,-0.48,13.23,98.7,36.13,407.7,419.5,76.4
45040500,-0.48,13.21,97.8,36.58,408.6,420.2,76.5
45042000,-0.48,13.24,97.6,36.52,407.8,419.3,76.5
45043500,-0.48,13.21,98.7,36.20,408.2,419.9,76.4
45045000,-0.48,13.22,97.9,36.47,408.2,419.8,76.5
45046500,-0.48,13.21,98.7,36.25,408.3,420.1,76.4
45048000,-0.48,13.23,98.1,36.36,407.8,419.4,76.5
45049500,-0.48,13.22,98.3,36.35,408.1,419.8,76.5
45051000,-0.48,13.21,99.7,35.84,407.9,419.9,76.3
45052500,-0.48,13.20,99.0,36.14,408.4,420.2,76.4
45054000,-0.48,13.21,98.4,36.39,408.6,420.2,76.5
45055500,-0.48,13.18,98.4,36.56,409.7,421.3,76.5
45057000,-0.48,13.18,98.3,36.56,409.5,421.2,76.5
45058500,-0.48,13.18,98.5,36.48,409.3,421.0,76.5
45060000,-0.47,13.13,98.4,36.79,411.1,422.7,76.5
45061500,-0.47,13.16,98.2,36.72,410.3,421.9,76.5
45063000,-0.48,13.21,98.5,36.31,408.3,420.0,76.4
45064500,-0.47,13.18,98.1,36.64,409.5,421.1,76.5
45066000,-0.48,13.13,99.5,36.35,410.6,422.5,76.4
45067500,-0.48,13.16,98.7,36.48,409.8,421.6,76.5
45069000,-0.48,13.14,100.1,36.10,410.2,422.2,76.3
45070500,-0.47,13.13,97.7,37.10,411.5,423.0,76.6
45072000,-0.47,13.09,99.5,36.62,412.1,423.9,76.4
45073500,-0.48,13.16,99.4,36.26,409.8,421.7,76.4
45075000,-0.48,13.13,99.1,36.51,410.9,422.7,76.4
45076500,-0.48,13.10,99.4,36.56,411.7,423.5,76.4
45078000,-0.48,13.15,99.1,36.45,410.3,422.1,76.4
45079500,-0.48,13.12,99.4,36.46,411.0,422.8,76.4
45081000,-0.47,13.09,99.4,36.61,412.0,423.8,76.4
45082500,-0.47,13.08,99.5,36.68,412.6,424.4,76.4
45084000,-0.47,13.10,98.6,36.95,412.4,424.0,76.6
45085500,-0.47,13.05,99.4,36.86,413.4,425.2,76.5
45087000,-0.48,13.10,99.5,36.55,411.9,423.8,76.4
45088500,-0.48,13.08,100.6,36.26,412.1,424.2,76.3
45090000,-0.47,13.05,99.7,36.74,413.3,425.2,76.4
45091500,-0.47,13.08,99.7,36.59,412.4,424.3,76.4
45093000,-0.47,13.06,99.6,36.77,413.3,425.1,76.5
45094500,-0.47,13.04,99.8,36.77,413.7,425.6,76.4
45096000,-0.47,13.05,100.1,36.59,413.2,425.1,76.4
45097500,-0.47,13.05,98.6,37.20,413.8,425.4,76.6
45099000,-0.48,13.07,100.3,36.37,412.3,424.3,76.3
45100500,-0.48,13.07,100.2,36.44,412.6,424.6,76.3
45102000,-0.47,13.05,99.5,36.81,413.5,425.3,76.5
45103500,-0.48,13.04,100.5,36.50,413.5,425.5,76.3
45105000,-0.48,13.00,100.9,36.58,414.6,426.7,76.3
45106500,-0.47,13.05,99.1,37.02,413.9,425.6,76.5
45108000,-0.47,13.00,100.1,36.91,415.1,427.0,76.4
45109500,-0.47,13.02,100.5,36.60,414.1,426.1,76.4
45111000,-0.47,12.99,100.3,36.86,415.2,427.2,76.4
45112500,-0.47,13.02,100.1,36.77,414.3,426.2,76.4
45114000,-0.47,13.02,100.2,36.75,414.3,426.2,76.4
45115500,-0.48,12.97,101.8,36.36,415.1,427.4,76.2
45117000,-0.48,12.98,101.5,36.46,415.2,427.4,76.3
45118500,-0.48,13.02,100.9,36.43,413.8,425.9,76.3
45120000,-0.46,12.96,99.4,37.44,416.8,428.5,76.6
45121500,-0.47,12.99,99.9,37.03,415.4,427.2,76.5
45123000,-0.48,12.99,101.1,36.52,414.9,427.0,76.3
45124500,-0.47,12.98,100.4,36.86,415.5,427.5,76.4
45126000,-0.47,12.98,99.8,37.12,415.9,427.7,76.5
45127500,-0.48,12.94,101.9,36.52,416.2,428.5,76.2
45129000,-0.47,12.99,100.4,36.82,415.1,427.1,76.4
45130500,-0.48,12.94,102.2,36.40,416.1,428.5,76.2
45132000,-0.47,12.90,101.7,36.81,417.7,429.9,76.3
45133500,-0.47,12.91,101.2,36.98,417.7,429.8,76.4
45135000,-0.47,12.93,100.6,37.10,417.2,429.2,76.4
45136500,-0.47,12.93,100.9,36.99,417.1,429.2,76.4
45138000,-0.47,12.94,101.0,36.88,416.7,428.8,76.4
45139500,-0.47,12.90,102.3,36.59,417.5,429.8,76.2
45141000,-0.47,12.93,100.7,37.03,417.1,429.1,76.4
45142500,-0.47,12.95,100.8,36.88,416.3,428.4,76.4
45144000,-0.47,12.94,101.2,36.81,416.8,428.9,76.3
45145500,-0.47,12.91,101.5,36.90,417.8,429.9,76.4
45147000,-0.47,12.91,101.7,36.81,417.6,429.8,76.3
45148500,-0.47,12.89,101.8,36.85,418.2,430.5,76.3
45150000,-0.47,12.91,102.2,36.60,417.4,429.7,76.2
45151500,-0.47,12.84,102.3,36.94,419.8,432.1,76.3
45153000,-0.47,12.90,100.5,37.32,418.3,430.2,76.5
45154500,-0.47,12.88,101.9,36.88,418.4,430.6,76.3
45156000,-0.48,12.86,103.4,36.38,418.4,430.9,76.1
45157500,-0.47,12.90,100.9,37.15,418.2,430.2,76.4
45159000,-0.47,12.83,102.2,37.06,420.2,432.4,76.3
45160500,-0.47,12.87,101.5,37.09,419.0,431.1,76.4
45162000,-0.47,12.86,102.2,36.89,419.1,431.4,76.3
45163500,-0.47,12.87,101.0,37.28,419.1,431.1,76.5
45165000,-0.47,12.83,102.1,37.06,420.0,432.3,76.3
45166500,-0.47,12.79,104.0,36.61,420.9,433.5,76.1
45168000,-0.47,12.83,101.5,37.32,420.5,432.6,76.4
45169500,-0.47,12.84,103.0,36.68,419.3,431.8,76.2
45171000,-0.48,12.80,103.9,36.55,420.4,433.0,76.1
45172500,-0.47,12.86,102.9,36.61,418.9,431.3,76.2
45174000,-0.47,12.84,102.0,37.04,419.7,431.9,76.3
45175500,-0.48,12.81,104.6,36.20,419.5,432.4,76.0
45177000,-0.47,12.84,102.7,36.76,419.4,431.8,76.2
45178500,-0.47,12.79,103.3,36.85,421.0,433.5,76.2
45180000,-0.47,12.82,102.0,37.20,420.7,432.9,76.4
45181500,-0.47,12.77,104.1,36.63,421.3,433.9,76.1
45183000,-0.47,12.82,102.8,36.87,420.2,432.6,76.3
45184500,-0.47,12.77,102.7,37.24,422.3,434.6,76.3
45186000,-0.47,12.79,103.4,36.83,421.2,433.7,76.2
45187500,-0.47,12.78,103.4,36.90,421.5,434.0,76.2
45189000,-0.47,12.79,102.6,37.12,421.4,433.8,76.3
45190500,-0.47,12.78,102.7,37.13,421.6,434.0,76.3
45192000,-0.47,12.78,103.1,37.01,421.6,434.0,76.3
45193500,-0.47,12.79,102.1,37.37,421.8,433.9,76.4
45195000,-0.46,12.78,102.0,37.47,422.2,434.4,76.4
45196500,-0.47,12.76,102.5,37.35,422.7,434.9,76.4
45198000,-0.46,12.73,102.7,37.45,423.5,435.8,76.4
45199500,-0.46,12.76,102.4,37.41,422.7,435.0,76.4
45201000,-0.47,12.72,103.3,37.30,423.7,436.1,76.3
45202500,-0.47,12.75,103.4,37.05,422.6,435.1,76.2
45204000,-0.47,12.75,103.1,37.19,422.8,435.2,76.3
45205500,-0.47,12.70,104.1,37.04,423.9,436.5,76.2
45207000,-0.47,12.75,102.7,37.34,422.8,435.1,76.3
45208500,-0.47,12.73,103.4,37.16,423.2,435.7,76.3
45210000,-0.47,12.73,103.0,37.32,423.3,435.7,76.3
45211500,-0.47,12.76,103.3,37.05,422.4,434.8,76.3
45213000,-0.47,12.74,102.9,37.35,423.3,435.6,76.3
45214500,-0.46,12.71,102.8,37.56,424.5,436.8,76.4
45216000,-0.47,12.67,104.6,37.09,425.0,437.7,76.2
45217500,-0.47,12.69,104.3,37.08,424.4,437.0,76.2
45219000,-0.47,12.67,104.8,37.02,425.0,437.7,76.1
45220500,-0.46,12.65,103.9,37.45,426.0,438.5,76.3
45222000,-0.47,12.70,104.7,36.81,423.6,436.4,76.1
45223500,-0.47,12.68,104.5,37.06,424.7,437.4,76.2
45225000,-0.46,12.63,103.9,37.61,426.9,439.3,76.3
45226500,-0.46,12.65,103.1,37.78,426.4,438.7,76.4
45228000,-0.47,12.68,104.1,37.20,424.8,437.4,76.2
45229500,-0.46,12.64,103.3,37.76,426.6,438.9,76.4
45231000,-0.46,12.62,104.0,37.61,427.0,439.5,76.3
45232500,-0.46,12.67,103.8,37.39,425.3,437.8,76.3
45234000,-0.47,12.64,105.5,36.90,425.6,438.5,76.1
45235500,-0.46,12.64,103.3,37.78,426.7,439.0,76.4
45237000,-0.46,12.63,103.7,37.71,427.1,439.5,76.4
45238500,-0.46,12.63,104.5,37.37,426.7,439.3,76.2
45240000,-0.46,12.64,104.0,37.53,426.6,439.1,76.3
45241500,-0.47,12.60,105.3,37.23,427.3,440.1,76.2
45243000,-0.47,12.61,105.0,37.29,427.0,439.7,76.2
45244500,-0.46,12.62,103.9,37.64,427.1,439.6,76.3
45246000,-0.46,12.62,104.0,37.61,427.1,439.6,76.3
45247500,-0.46,12.62,104.0,37.63,427.3,439.8,76.3
45249000,-0.46,12.60,104.0,37.77,428.0,440.5,76.3
45250500,-0.46,12.58,104.8,37.57,428.4,441.0,76.3
45252000,-0.47,12.57,105.5,37.34,428.3,441.1,76.2
45253500,-0.47,12.56,105.7,37.31,428.5,441.4,76.1
45255000,-0.47,12.59,105.3,37.27,427.6,440.3,76.2
45256500,-0.46,12.57,105.1,37.49,428.5,441.2,76.2
45258000,-0.46,12.55,105.1,37.61,429.2,441.9,76.2
45259500,-0.47,12.60,105.3,37.25,427.4,440.2,76.2
45261000,-0.46,12.58,105.2,37.41,428.2,440.9,76.2
45262500,-0.46,12.59,103.8,37.92,428.5,440.9,76.4
45264000,-0.46,12.59,104.5,37.59,428.0,440.5,76.3
45265500,-0.46,12.53,105.6,37.55,429.9,442.7,76.2
45267000,-0.46,12.55,105.2,37.57,429.2,441.9,76.2
45268500,-0.46,12.53,104.9,37.83,430.2,442.8,76.3
45270000,-0.46,12.58,104.7,37.61,428.5,441.1,76.3
45271500,-0.46,12.50,106.5,37.39,430.5,443.5,76.1
45273000,-0.46,12.53,105.4,37.61,429.8,442.6,76.2
45274500,-0.46,12.53,105.2,37.69,429.9,442.6,76.2
45276000,-0.46,12.51,105.0,37.90,430.7,443.3,76.3
45277500,-0.47,12.51,106.8,37.21,430.1,443.2,76.1
45279000,-0.46,12.50,105.4,37.81,431.0,443.7,76.3
45280500,-0.46,12.52,105.3,37.76,430.5,443.2,76.3
45282000,-0.47,12.45,108.0,37.11,431.8,445.1,76.0
45283500,-0.46,12.49,105.8,37.74,431.4,444.2,76.2
45285000,-0.46,12.46,106.0,37.83,432.3,445.1,76.2
45286500,-0.46,12.48,106.0,37.67,431.4,444.2,76.2
45288000,-0.46,12.47,105.3,38.06,432.4,445.1,76.3
45289500,-0.47,12.45,107.4,37.32,431.9,445.1,76.0
45291000,-0.46,12.47,106.0,37.78,431.9,444.8,76.2
45292500,-0.46,12.46,106.3,37.70,432.1,445.0,76.2
45294000,-0.46,12.47,105.6,37.96,432.3,445.0,76.3
45295500,-0.45,12.47,104.9,38.19,432.4,444.9,76.4
45297000,-0.46,12.45,105.7,38.03,432.9,445.6,76.3
45298500,-0.46,12.44,107.2,37.53,432.7,445.8,76.1
45300000,-0.46,12.47,105.7,37.87,431.9,444.7,76.3
45301500,-0.46,12.43,106.1,38.00,433.5,446.3,76.2
45303000,-0.46,12.39,107.5,37.66,434.2,447.3,76.1
45304500,-0.46,12.42,107.1,37.70,433.6,446.6,76.1
45306000,-0.45,12.41,105.7,38.30,434.6,447.3,76.3
45307500,-0.46,12.38,108.2,37.45,434.2,447.5,76.0
45309000,-0.46,12.41,106.8,37.87,434.0,447.0,76.2
45310500,-0.46,12.40,107.3,37.70,434.0,447.0,76.1
45312000,-0.46,12.38,107.2,37.90,435.0,448.0,76.2
45313500,-0.45,12.40,105.6,38.38,434.9,447.5,76.4
45315000,-0.45,12.38,106.3,38.26,435.5,448.3,76.3
45316500,-0.46,12.40,106.3,38.10,434.7,447.5,76.3
45318000,-0.46,12.35,107.6,37.92,435.9,449.0,76.1
45319500,-0.46,12.37,107.4,37.84,435.0,448.1,76.1
45321000,-0.46,12.38,107.2,37.83,434.7,447.7,76.1
45322500,-0.46,12.34,107.3,38.06,436.3,449.3,76.2
45324000,-0.45,12.37,106.5,38.21,435.7,448.5,76.3
45325500,-0.46,12.36,107.0,38.10,435.9,448.8,76.2
45327000,-0.47,12.33,109.3,37.36,435.8,449.3,75.9
45328500,-0.45,12.35,106.3,38.45,436.7,449.4,76.3
45330000,-0.45,12.35,106.0,38.55,436.7,449.3,76.4
45331500,-0.46,12.34,108.0,37.84,436.2,449.3,76.1
45333000,-0.45,12.34,106.0,38.59,437.0,449.7,76.4
45334500,-0.46,12.30,108.3,37.97,437.5,450.7,76.1
45336000,-0.46,12.33,107.6,38.04,436.7,449.8,76.2
45337500,-0.46,12.34,107.2,38.15,436.6,449.6,76.2
45339000,-0.45,12.32,107.4,38.21,437.3,450.3,76.2
45340500,-0.45,12.33,106.8,38.34,437.0,449.8,76.3
45342000,-0.46,12.34,107.8,37.91,436.3,449.5,76.1
45343500,-0.46,12.30,107.9,38.11,437.7,450.8,76.2
45345000,-0.45,12.31,107.0,38.44,438.0,450.8,76.3
45346500,-0.46,12.30,108.7,37.82,437.4,450.7,76.0
45348000,-0.46,12.28,108.2,38.15,438.5,451.6,76.1
45349500,-0.46,12.29,108.3,37.99,437.9,451.1,76.1
45351000,-0.46,12.26,109.8,37.63,438.3,451.8,75.9
45352500,-0.46,12.27,109.1,37.80,438.2,451.5,76.0
45354000,-0.46,12.27,109.2,37.80,438.4,451.8,76.0
45355500,-0.45,12.25,107.9,38.43,439.7,452.7,76.2
45357000,-0.45,12.22,108.8,38.25,440.4,453.7,76.1
45358500,-0.45,12.25,107.8,38.45,439.7,452.7,76.2
45360000,-0.45,12.26,108.1,38.29,439.3,452.4,76.2
45361500,-0.46,12.20,110.0,37.94,440.7,454.2,76.0
45363000,-0.45,12.24,106.9,38.91,440.6,453.4,76.4
45364500,-0.45,12.24,106.9,38.93,440.8,453.6,76.4
45366000,-0.45,12.21,108.5,38.44,440.9,454.1,76.2
45367500,-0.46,12.23,109.3,38.01,439.8,453.2,76.0
45369000,-0.45,12.23,108.6,38.29,440.1,453.3,76.1
45370500,-0.45,12.16,108.1,38.94,443.3,456.3,76.3
45372000,-0.46,12.20,109.6,38.07,440.8,454.2,76.0
45373500,-0.45,12.24,107.3,38.74,440.3,453.2,76.3
45375000,-0.46,12.20,110.2,37.86,440.5,454.1,76.0
45376500,-0.46,12.18,110.5,37.91,441.4,455.0,75.9
45378000,-0.45,12.20,108.8,38.41,441.4,454.6,76.1
45379500,-0.45,12.20,109.0,38.31,441.1,454.3,76.1
45381000,-0.45,12.17,109.0,38.57,442.7,455.9,76.2
45382500,-0.46,12.18,109.8,38.14,441.5,454.9,76.0
45384000,-0.45,12.15,109.2,38.59,443.3,456.5,76.2
45385500,-0.45,12.17,109.6,38.31,442.2,455.6,76.1
45387000,-0.45,12.18,109.3,38.39,442.0,455.3,76.1
45388500,-0.46,12.18,111.0,37.68,441.0,454.8,75.9
45390000,-0.45,12.16,108.7,38.74,443.1,456.2,76.2
45391500,-0.45,12.15,109.9,38.31,442.7,456.1,76.1
45393000,-0.45,12.16,109.7,38.30,442.4,455.8,76.1
45394500,-0.45,12.10,110.4,38.44,444.5,458.0,76.1
45396000,-0.46,12.14,110.5,38.14,442.8,456.4,76.0
45397500,-0.46,12.14,110.7,38.08,442.9,456.6,76.0
45399000,-0.45,12.16,109.1,38.56,442.8,456.0,76.2
45400500,-0.45,12.13,110.0,38.39,443.5,457.0,76.1
45402000,-0.45,12.12,110.0,38.50,444.2,457.6,76.1
45403500,-0.46,12.10,111.1,38.16,444.1,457.8,76.0
45405000,-0.45,12.11,110.5,38.34,444.1,457.6,76.0
45406500,-0.45,12.08,110.4,38.57,445.4,458.9,76.1
45408000,-0.45,12.10,109.7,38.71,445.0,458.3,76.1
45409500,-0.45,12.11,110.0,38.55,444.4,457.8,76.1
45411000,-0.45,12.04,111.8,38.29,446.3,460.1,75.9
45412500,-0.45,12.02,111.1,38.67,447.4,461.0,76.1
45414000,-0.45,12.07,110.4,38.65,445.9,459.4,76.1
45415500,-0.45,12.04,110.2,38.94,447.3,460.7,76.2
45417000,-0.45,12.04,109.9,39.04,447.4,460.7,76.2
45418500,-0.45,12.09,110.1,38.63,445.2,458.6,76.1
45420000,-0.44,12.06,109.2,39.22,447.1,460.2,76.3
45421500,-0.45,12.04,111.0,38.62,446.8,460.4,76.0
45423000,-0.45,12.04,111.4,38.49,446.7,460.4,76.0
45424500,-0.45,12.06,110.2,38.81,446.4,459.8,76.1
45426000,-0.45,12.03,111.5,38.50,447.0,460.6,76.0
45427500,-0.46,12.03,112.6,38.08,446.5,460.5,75.8
45429000,-0.45,12.05,110.2,38.91,447.0,460.4,76.2
