Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.35,10.80,109.1,49.42,505.4,517.0,77.8
45001500,-0.35,10.82,109.2,49.20,504.3,516.0,77.8
45003000,-0.34,10.81,107.2,50.36,506.0,517.2,78.0
45004500,-0.35,10.77,109.8,49.45,507.1,518.8,77.8
45006000,-0.35,10.76,110.6,49.14,507.0,518.9,77.7
45007500,-0.34,10.74,108.4,50.40,508.9,520.4,78.0
45009000,-0.34,10.74,108.2,50.58,509.3,520.7,78.0
45010500,-0.35,10.75,109.3,49.81,507.9,519.5,77.9
45012000,-0.35,10.76,108.8,50.04,507.9,519.4,77.9
45013500,-0.35,10.73,109.2,50.14,509.4,521.0,77.9
45015000,-0.35,10.76,108.9,49.98,507.9,519.4,77.9
45016500,-0.35,10.73,110.1,49.69,509.0,520.8,77.8
45018000,-0.35,10.74,110.0,49.60,508.3,520.1,77.8
45019500,-0.35,10.74,109.3,49.95,508.6,520.2,77.9
45021000,-0.34,10.70,108.8,50.57,510.8,522.2,78.0
45022500,-0.35,10.73,109.9,49.73,508.8,520.5,77.8
45024000,-0.36,10.75,111.2,48.94,507.3,519.4,77.6
45025500,-0.35,10.70,110.0,50.07,510.7,522.4,77.8
45027000,-0.35,10.77,108.6,50.06,507.5,519.0,77.9
45028500,-0.35,10.69,110.5,49.84,510.8,522.6,77.8
45030000,-0.34,10.72,108.7,50.44,509.8,521.2,78.0
45031500,-0.34,10.71,109.1,50.37,510.4,522.0,77.9
45033000,-0.35,10.69,110.9,49.65,510.6,522.5,77.7
45034500,-0.34,10.71,108.9,50.49,510.4,521.9,78.0
45036000,-0.34,10.68,108.3,51.08,512.3,523.6,78.1
45037500,-0.34,10.67,109.5,50.49,512.0,523.6,77.9
45039000,-0.34,10.65,109.6,50.71,513.3,524.8,77.9
45040500,-0.34,10.68,108.7,50.82,511.8,523.2,78.0
45042000,-0.34,10.65,107.7,51.67,514.1,525.3,78.2
45043500,-0.34,10.67,109.1,50.73,512.3,523.8,78.0
45045000,-0.34,10.63,110.6,50.40,513.8,525.6,77.9
45046500,-0.34,10.67,109.7,50.41,511.9,523.5,77.9
45048000,-0.35,10.61,111.9,49.94,514.2,526.2,77.7
45049500,-0.34,10.66,109.3,50.76,512.9,524.5,78.0
45051000,-0.34,10.59,110.7,50.73,515.8,527.6,77.9
45052500,-0.34,10.60,110.8,50.60,515.3,527.1,77.9
45054000,-0.35,10.63,111.4,50.04,513.7,525.6,77.8
45055500,-0.34,10.65,109.7,50.65,513.2,524.8,77.9
45057000,-0.34,10.58,111.1,50.61,516.1,527.9,77.9
45058500,-0.34,10.60,110.2,50.95,515.8,527.5,77.9
45060000,-0.34,10.61,110.0,50.93,515.4,527.0,78.0
45061500,-0.34,10.57,111.5,50.54,516.6,528.5,77.8
45063000,-0.33,10.60,108.2,51.89,516.4,527.6,78.2
45064500,-0.34,10.60,110.4,50.85,515.8,527.5,77.9
45066000,-0.34,10.60,109.2,51.46,516.3,527.8,78.1
45067500,-0.34,10.61,110.7,50.50,514.7,526.5,77.9
45069000,-0.34,10.56,110.3,51.28,517.9,529.5,78.0
45070500,-0.34,10.56,109.8,51.49,517.8,529.3,78.0
45072000,-0.34,10.59,110.5,50.83,515.9,527.6,77.9
45073500,-0.34,10.54,111.6,50.77,518.2,530.0,77.8
45075000,-0.35,10.58,111.8,50.26,515.9,527.9,77.8
45076500,-0.35,10.59,114.4,48.99,514.5,527.1,77.5
45078000,-0.34,10.54,111.3,50.94,518.3,530.1,77.9
45079500,-0.34,10.52,111.0,51.33,519.7,531.4,77.9
45081000,-0.34,10.53,110.0,51.72,519.6,531.1,78.0
45082500,-0.34,10.54,110.9,51.20,518.8,530.5,77.9
45084000,-0.34,10.54,112.2,50.46,517.8,529.8,77.8
45085500,-0.34,10.52,110.9,51.41,519.9,531.6,78.0
45087000,-0.34,10.54,110.6,51.27,518.5,530.2,78.0
45088500,-0.34,10.53,110.8,51.33,519.2,530.9,78.0
45090000,-0.34,10.53,111.7,50.82,518.7,530.6,77.8
45091500,-0.34,10.52,112.3,50.58,518.7,530.8,77.8
45093000,-0.34,10.51,111.5,51.17,520.1,531.9,77.9
45094500,-0.34,10.52,110.7,51.45,519.8,531.5,78.0
45096000,-0.34,10.49,111.6,51.33,521.2,533.0,77.9
45097500,-0.34,10.51,110.3,51.71,520.3,531.8,78.0
