Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.47,13.10,98.6,36.93,412.3,423.9,76.5
45001500,-0.46,13.06,98.1,37.39,413.9,425.4,76.7
45003000,-0.47,13.05,98.6,37.25,414.2,425.7,76.6
45004500,-0.46,13.03,98.1,37.53,414.8,426.3,76.7
45006000,-0.46,13.04,98.2,37.46,414.6,426.0,76.7
45007500,-0.46,13.02,98.3,37.51,415.2,426.6,76.7
45009000,-0.46,13.00,97.1,38.15,416.5,427.7,76.9
45010500,-0.46,13.05,97.8,37.51,414.2,425.6,76.7
45012000,-0.47,13.00,99.0,37.34,415.5,427.1,76.6
45013500,-0.46,13.03,98.0,37.57,415.0,426.4,76.7
45015000,-0.46,13.03,97.9,37.64,415.0,426.4,76.7
45016500,-0.47,12.99,99.1,37.37,415.9,427.6,76.6
45018000,-0.47,12.98,99.7,37.15,415.9,427.7,76.5
45019500,-0.46,13.02,97.9,37.73,415.5,426.9,76.7
45021000,-0.47,13.00,99.9,36.99,415.1,427.0,76.5
45022500,-0.47,13.00,99.1,37.27,415.4,427.1,76.6
45024000,-0.46,13.01,97.8,37.80,415.8,427.2,76.8
45025500,-0.46,12.95,98.7,37.79,417.6,429.1,76.7
45027000,-0.46,12.98,98.6,37.64,416.6,428.1,76.7
45028500,-0.46,12.98,98.3,37.77,416.6,428.0,76.7
45030000,-0.46,12.92,99.3,37.68,418.2,429.9,76.6
45031500,-0.46,12.97,99.0,37.55,416.7,428.3,76.6
45033000,-0.46,12.98,98.4,37.72,416.6,428.0,76.7
45034500,-0.46,12.96,98.8,37.65,417.0,428.6,76.7
45036000,-0.46,12.96,98.6,37.73,417.1,428.6,76.7
45037500,-0.47,13.00,99.0,37.35,415.7,427.3,76.6
45039000,-0.46,12.92,99.3,37.69,418.2,429.9,76.6
45040500,-0.46,12.92,99.8,37.53,418.2,429.9,76.6
45042000,-0.45,12.92,98.1,38.21,418.8,430.1,76.8
45043500,-0.46,12.95,98.9,37.73,417.6,429.1,76.7
45045000,-0.46,12.89,99.5,37.84,419.4,431.1,76.7
45046500,-0.46,12.93,98.9,37.79,418.0,429.6,76.7
45048000,-0.47,12.91,100.5,37.30,418.2,430.1,76.5
45049500,-0.46,12.94,98.7,37.85,418.0,429.5,76.7
45051000,-0.46,12.89,100.5,37.39,418.9,430.8,76.5
45052500,-0.46,12.88,100.6,37.41,419.1,431.0,76.5
45054000,-0.46,12.92,99.7,37.57,418.3,430.0,76.6
45055500,-0.46,12.84,101.1,37.40,420.2,432.2,76.5
45057000,-0.46,12.85,100.3,37.70,420.3,432.1,76.6
