Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.16,10.67,53.3,107.44,530.1,532.8,84.3
45001500,-0.16,10.67,53.9,106.36,530.2,532.9,84.2
45003000,-0.16,10.71,52.0,109.36,528.2,530.7,84.4
45004500,-0.16,10.67,52.1,110.07,530.6,533.2,84.4
45006000,-0.16,10.65,52.2,110.17,531.4,534.0,84.4
45007500,-0.16,10.62,53.6,107.73,532.4,535.1,84.2
45009000,-0.16,10.61,53.8,107.75,533.3,536.0,84.2
45010500,-0.16,10.64,54.0,106.76,531.7,534.4,84.2
45012000,-0.16,10.64,53.0,108.64,531.8,534.5,84.3
45013500,-0.16,10.64,52.9,108.97,531.7,534.3,84.3
45015000,-0.15,10.61,51.7,112.21,533.6,536.1,84.5
45016500,-0.16,10.62,52.6,109.82,532.7,535.3,84.4
45018000,-0.16,10.62,53.0,109.13,532.9,535.6,84.3
45019500,-0.16,10.64,53.2,108.18,531.4,534.1,84.3
45021000,-0.16,10.64,52.9,108.83,531.7,534.3,84.3
45022500,-0.16,10.60,52.1,111.30,533.8,536.3,84.4
45024000,-0.16,10.62,52.6,109.95,533.0,535.6,84.4
45025500,-0.16,10.60,52.2,111.18,533.9,536.4,84.4
45027000,-0.16,10.59,53.7,108.26,534.2,536.9,84.3
45028500,-0.16,10.59,52.5,110.80,534.6,537.2,84.4
45030000,-0.16,10.61,52.0,111.40,533.3,535.8,84.4
45031500,-0.15,10.57,49.8,117.50,536.1,538.4,84.7
45033000,-0.16,10.54,54.6,107.37,536.3,539.1,84.2
45034500,-0.16,10.59,52.7,110.35,534.1,536.7,84.4
45036000,-0.16,10.58,52.4,111.06,534.7,537.2,84.4
45037500,-0.15,10.55,52.3,112.21,536.7,539.3,84.4
45039000,-0.15,10.57,52.1,112.20,535.7,538.2,84.4
45040500,-0.15,10.58,52.0,112.10,535.2,537.7,84.4
45042000,-0.16,10.57,53.0,110.05,535.2,537.8,84.3
45043500,-0.16,10.55,53.7,109.02,536.2,538.9,84.3
45045000,-0.15,10.54,51.3,114.61,537.4,539.8,84.5
45046500,-0.15,10.51,52.4,112.70,538.5,541.1,84.4
45048000,-0.16,10.51,53.5,110.35,538.3,540.9,84.3
45049500,-0.15,10.54,51.8,113.55,537.3,539.8,84.5
45051000,-0.16,10.53,52.5,112.00,537.5,540.0,84.4
45052500,-0.16,10.57,52.9,110.35,535.4,538.0,84.4
45054000,-0.15,10.51,52.3,112.84,538.4,540.9,84.5
45055500,-0.15,10.49,51.5,115.03,539.6,542.1,84.5
45057000,-0.15,10.49,52.1,113.67,539.5,542.0,84.5
45058500,-0.16,10.51,53.7,109.89,538.2,540.9,84.3
45060000,-0.15,10.50,52.1,113.54,539.1,541.6,84.5
45061500,-0.16,10.45,54.6,109.14,541.1,543.8,84.2
45063000,-0.15,10.47,53.0,112.15,540.3,542.9,84.4
45064500,-0.16,10.49,53.2,111.49,539.7,542.3,84.4
45066000,-0.15,10.48,50.4,117.84,540.6,542.9,84.7
45067500,-0.15,10.50,51.1,115.95,539.4,541.8,84.6
45069000,-0.15,10.45,53.1,112.50,541.6,544.2,84.4
45070500,-0.15,10.47,51.5,115.69,540.9,543.3,84.6
45072000,-0.15,10.45,52.2,114.26,541.6,544.1,84.5
45073500,-0.15,10.46,51.5,115.78,541.3,543.8,84.6
45075000,-0.15,10.46,51.4,116.01,541.4,543.8,84.6
45076500,-0.15,10.44,52.5,113.96,542.2,544.7,84.5
45078000,-0.16,10.46,53.3,111.83,541.2,543.9,84.4
45079500,-0.15,10.41,51.5,116.86,543.8,546.2,84.6
45081000,-0.16,10.44,53.5,111.98,542.3,544.9,84.4
45082500,-0.15,10.43,52.7,113.74,542.9,545.4,84.5
45084000,-0.15,10.44,52.3,114.41,542.3,544.8,84.5
45085500,-0.15,10.40,53.4,112.98,544.4,547.0,84.4
45087000,-0.15,10.42,52.5,114.54,543.6,546.1,84.5
45088500,-0.15,10.41,52.5,114.68,543.7,546.3,84.5
45090000,-0.15,10.41,53.5,112.54,543.8,546.4,84.4
45091500,-0.15,10.40,52.8,114.25,544.2,546.8,84.5
45093000,-0.15,10.37,51.9,116.92,546.2,548.7,84.6
45094500,-0.15,10.39,53.2,113.69,544.9,547.5,84.4
45096000,-0.15,10.37,51.6,117.47,546.0,548.5,84.6
45097500,-0.15,10.37,52.8,114.92,545.8,548.3,84.5
45099000,-0.15,10.38,51.9,116.79,545.6,548.1,84.6
45100500,-0.15,10.37,53.4,113.73,546.1,548.7,84.4
45102000,-0.15,10.38,52.5,115.35,545.6,548.1,84.5
45103500,-0.15,10.40,51.7,116.71,544.8,547.2,84.6
45105000,-0.15,10.36,53.0,114.69,546.4,548.9,84.5
45106500,-0.15,10.35,53.9,112.97,547.0,549.6,84.4
45108000,-0.15,10.37,52.5,115.65,546.2,548.7,84.5
45109500,-0.15,10.35,52.5,115.91,546.8,549.3,84.5
45111000,-0.15,10.33,54.0,113.30,548.0,550.7,84.4
45112500,-0.16,10.35,54.6,111.46,546.9,549.6,84.3
45114000,-0.15,10.39,52.6,114.87,544.7,547.2,84.5
45115500,-0.15,10.33,54.3,112.52,548.0,550.7,84.3
45117000,-0.15,10.34,53.4,114.14,547.3,549.9,84.4
45118500,-0.15,10.31,52.0,118.15,549.5,551.9,84.6
45120000,-0.15,10.34,52.0,117.49,547.8,550.2,84.6
45121500,-0.15,10.31,54.6,112.41,549.1,551.8,84.3
45123000,-0.15,10.32,52.1,117.64,549.0,551.5,84.6
45124500,-0.15,10.30,52.6,116.88,549.8,552.3,84.5
45126000,-0.15,10.27,54.5,113.46,551.1,553.7,84.4
45127500,-0.14,10.29,50.6,121.87,550.8,553.1,84.7
45129000,-0.15,10.32,52.3,117.24,549.0,551.4,84.6
45130500,-0.14,10.26,51.5,120.32,551.9,554.3,84.7
45132000,-0.15,10.31,52.7,116.40,549.0,551.5,84.5
45133500,-0.15,10.23,54.7,113.94,553.4,556.1,84.4
45135000,-0.15,10.29,53.8,114.53,550.3,552.9,84.4
45136500,-0.15,10.25,52.6,117.89,552.3,554.8,84.6
45138000,-0.15,10.25,53.5,116.06,552.4,555.0,84.5
45139500,-0.15,10.25,52.2,118.92,552.7,555.1,84.6
45141000,-0.15,10.22,53.8,116.01,553.8,556.4,84.5
45142500,-0.15,10.23,54.2,115.08,553.5,556.2,84.4
45144000,-0.14,10.23,52.1,119.82,553.9,556.4,84.6
45145500,-0.15,10.25,52.7,117.86,552.7,555.2,84.6
45147000,-0.15,10.23,53.5,116.56,553.5,556.0,84.5
45148500,-0.15,10.21,53.8,116.26,554.3,556.9,84.5
45150000,-0.14,10.23,51.6,120.92,553.9,556.3,84.7
45151500,-0.14,10.23,51.0,122.28,553.9,556.2,84.7
45153000,-0.15,10.20,53.4,117.31,554.9,557.5,84.5
45154500,-0.15,10.21,55.2,113.29,554.1,556.8,84.3
45156000,-0.14,10.23,52.0,120.01,554.0,556.4,84.6
45157500,-0.15,10.22,53.1,117.49,554.0,556.5,84.5
45159000,-0.14,10.18,51.7,121.79,556.8,559.2,84.7
