Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.35,10.86,107.5,49.72,503.2,514.5,77.9
45001500,-0.35,10.87,108.6,49.09,502.3,514.0,77.8
45003000,-0.35,10.81,109.4,49.23,504.8,516.5,77.8
45004500,-0.35,10.84,109.2,49.03,503.4,515.2,77.8
45006000,-0.35,10.81,109.3,49.34,505.3,517.0,77.8
45007500,-0.35,10.86,108.3,49.31,502.8,514.3,77.8
45009000,-0.35,10.82,109.1,49.26,504.3,516.0,77.8
45010500,-0.35,10.81,109.0,49.45,505.1,516.7,77.8
45012000,-0.35,10.81,108.4,49.68,505.2,516.7,77.9
45013500,-0.35,10.79,110.1,49.13,505.8,517.7,77.7
45015000,-0.35,10.76,110.4,49.21,507.0,518.9,77.7
45016500,-0.36,10.80,110.2,48.94,505.2,517.1,77.7
45018000,-0.35,10.79,109.6,49.32,505.9,517.6,77.8
45019500,-0.35,10.73,109.8,49.82,508.9,520.6,77.8
45021000,-0.35,10.76,108.2,50.31,508.1,519.5,78.0
45022500,-0.35,10.81,108.7,49.62,505.5,517.1,77.9
45024000,-0.35,10.76,109.7,49.60,507.5,519.2,77.8
45025500,-0.35,10.80,107.6,50.22,506.1,517.4,78.0
45027000,-0.35,10.78,109.4,49.52,506.4,518.1,77.8
45028500,-0.35,10.75,109.6,49.70,508.0,519.7,77.8
45030000,-0.34,10.75,107.9,50.60,509.0,520.3,78.0
45031500,-0.34,10.76,107.4,50.78,508.6,519.8,78.1
45033000,-0.35,10.70,110.1,49.99,510.5,522.2,77.8
45034500,-0.35,10.75,108.9,50.10,508.5,520.0,77.9
45036000,-0.35,10.72,110.0,49.77,509.2,520.9,77.8
45037500,-0.35,10.71,111.1,49.41,509.7,521.6,77.7
45039000,-0.35,10.71,111.8,49.02,509.0,521.1,77.6
45040500,-0.34,10.75,108.2,50.39,508.5,519.9,78.0
45042000,-0.35,10.73,110.7,49.38,508.7,520.6,77.7
45043500,-0.35,10.67,110.6,49.97,511.6,523.5,77.8
45045000,-0.35,10.71,111.5,49.17,509.2,521.2,77.6
45046500,-0.34,10.73,108.2,50.63,509.8,521.2,78.0
45048000,-0.35,10.73,109.4,50.01,509.0,520.6,77.9
45049500,-0.35,10.69,110.8,49.69,510.6,522.5,77.8
45051000,-0.35,10.71,110.4,49.75,509.9,521.7,77.8
45052500,-0.35,10.67,111.2,49.74,511.6,523.5,77.7
45054000,-0.34,10.70,108.6,50.67,510.9,522.3,78.0
45055500,-0.35,10.65,110.9,50.06,512.8,524.7,77.8
45057000,-0.34,10.68,109.7,50.38,511.7,523.4,77.9
45058500,-0.35,10.66,110.7,49.99,512.0,523.8,77.8
45060000,-0.34,10.64,108.8,51.20,514.0,525.4,78.1
45061500,-0.35,10.70,110.1,49.98,510.6,522.3,77.8
45063000,-0.35,10.64,110.7,50.20,513.0,524.8,77.8
45064500,-0.35,10.65,111.2,49.93,512.7,524.6,77.8
45066000,-0.34,10.66,110.0,50.39,512.6,524.3,77.9
45067500,-0.35,10.63,110.9,50.20,513.5,525.4,77.8
45069000,-0.34,10.63,110.5,50.40,513.7,525.4,77.9
45070500,-0.34,10.63,110.0,50.73,514.3,525.9,77.9
45072000,-0.34,10.63,109.8,50.85,514.4,526.0,78.0
45073500,-0.35,10.62,111.2,50.24,514.3,526.2,77.8
45075000,-0.34,10.62,109.2,51.17,514.8,526.3,78.0
45076500,-0.34,10.59,110.1,51.04,516.2,527.8,78.0
45078000,-0.34,10.62,109.8,50.88,514.6,526.2,78.0
45079500,-0.34,10.59,109.5,51.39,516.6,528.0,78.0
45081000,-0.34,10.56,110.4,51.22,517.8,529.4,78.0
45082500,-0.34,10.61,110.2,50.73,514.9,526.6,77.9
45084000,-0.34,10.61,110.7,50.49,514.7,526.4,77.9
45085500,-0.34,10.59,111.1,50.59,516.0,527.8,77.9
45087000,-0.34,10.55,111.3,50.81,517.7,529.5,77.9
45088500,-0.34,10.57,110.0,51.31,517.3,528.9,78.0
45090000,-0.34,10.54,111.8,50.65,517.9,529.9,77.8
45091500,-0.34,10.58,111.1,50.63,516.3,528.1,77.9
45093000,-0.34,10.56,110.5,51.14,517.7,529.3,78.0
45094500,-0.34,10.57,110.8,50.88,517.0,528.8,77.9
45096000,-0.34,10.54,111.4,50.91,518.4,530.2,77.9
45097500,-0.35,10.59,112.0,50.14,515.6,527.6,77.7
45099000,-0.35,10.55,112.8,50.12,517.1,529.3,77.7
45100500,-0.34,10.53,111.9,50.74,518.7,530.6,77.8
45102000,-0.34,10.54,111.8,50.70,518.3,530.2,77.8
45103500,-0.34,10.53,111.9,50.80,518.8,530.8,77.8
45105000,-0.34,10.54,110.5,51.33,518.7,530.3,78.0
45106500,-0.34,10.50,112.6,50.75,520.1,532.2,77.8
45108000,-0.34,10.53,111.3,50.99,518.8,530.6,77.9
45109500,-0.34,10.50,110.8,51.60,520.7,532.3,78.0
45111000,-0.34,10.51,110.5,51.70,520.5,532.1,78.0
45112500,-0.34,10.52,112.8,50.43,519.0,531.1,77.7
45114000,-0.34,10.51,112.0,50.85,519.5,531.5,77.8
45115500,-0.34,10.55,110.9,51.05,517.9,529.7,77.9
45117000,-0.33,10.46,110.8,52.04,523.0,534.6,78.0
45118500,-0.34,10.49,111.5,51.36,521.1,532.9,77.9
45120000,-0.34,10.47,112.4,51.08,521.5,533.5,77.8
45121500,-0.34,10.47,112.1,51.23,521.7,533.6,77.9
45123000,-0.34,10.50,112.3,50.89,520.3,532.3,77.8
45124500,-0.34,10.48,112.6,50.95,521.3,533.3,77.8
45126000,-0.34,10.46,111.9,51.48,522.5,534.4,77.9
45127500,-0.34,10.47,112.4,51.11,521.7,533.6,77.8
45129000,-0.34,10.46,114.0,50.37,521.3,533.6,77.7
45130500,-0.34,10.44,112.1,51.51,523.3,535.2,77.9
45132000,-0.34,10.43,112.9,51.21,523.5,535.5,77.8
45133500,-0.34,10.46,112.2,51.33,522.4,534.3,77.9
45135000,-0.34,10.38,114.8,50.89,525.8,538.2,77.7
45136500,-0.34,10.43,112.0,51.71,524.0,535.9,77.9
45138000,-0.34,10.42,112.4,51.60,524.4,536.3,77.9
45139500,-0.34,10.47,110.9,51.82,522.3,533.9,78.0
45141000,-0.34,10.43,112.5,51.50,524.0,535.9,77.9
45142500,-0.34,10.43,112.5,51.49,524.1,536.0,77.9
45144000,-0.33,10.37,112.9,51.90,527.0,539.0,77.9
45145500,-0.33,10.42,111.7,51.96,524.6,536.4,78.0
45147000,-0.34,10.38,113.2,51.59,526.2,538.3,77.9
45148500,-0.34,10.39,112.9,51.65,525.7,537.7,77.9
45150000,-0.33,10.37,112.5,52.04,527.0,538.9,77.9
45151500,-0.34,10.38,112.9,51.73,526.3,538.2,77.9
45153000,-0.34,10.40,113.0,51.54,525.4,537.4,77.9
45154500,-0.34,10.39,114.1,51.12,525.5,537.7,77.8
45156000,-0.33,10.33,113.6,51.96,529.0,541.1,77.9
45157500,-0.34,10.34,113.6,51.84,528.3,540.4,77.9
45159000,-0.34,10.30,114.9,51.61,530.0,542.4,77.8
45160500,-0.34,10.35,113.6,51.76,527.9,540.0,77.9
45162000,-0.34,10.35,114.4,51.31,527.4,539.6,77.8
45163500,-0.33,10.34,113.6,51.87,528.6,540.6,77.9
