Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.34,12.31,81.5,51.64,448.9,456.2,79.7
45001500,-0.34,12.32,81.4,51.70,448.8,456.1,79.7
45003000,-0.33,12.33,80.7,52.12,448.6,455.8,79.8
45004500,-0.33,12.32,81.0,51.93,448.7,456.0,79.8
45006000,-0.33,12.35,80.8,51.90,447.9,455.1,79.8
45007500,-0.33,12.31,81.3,51.86,449.2,456.5,79.7
45009000,-0.33,12.26,82.0,51.87,451.0,458.4,79.7
45010500,-0.33,12.27,81.5,52.08,450.7,458.0,79.8
45012000,-0.33,12.29,81.0,52.23,450.0,457.3,79.8
45013500,-0.34,12.27,82.1,51.61,450.3,457.7,79.7
45015000,-0.34,12.29,82.0,51.54,449.7,457.2,79.7
45016500,-0.34,12.29,81.7,51.78,449.9,457.2,79.7
45018000,-0.33,12.27,81.5,52.08,450.8,458.1,79.8
45019500,-0.34,12.28,82.8,51.12,449.8,457.4,79.6
45021000,-0.34,12.26,82.3,51.61,450.8,458.3,79.7
45022500,-0.34,12.24,83.2,51.21,451.3,458.9,79.6
45024000,-0.34,12.25,82.1,51.86,451.3,458.7,79.7
45025500,-0.34,12.25,82.3,51.72,451.2,458.6,79.7
45027000,-0.33,12.24,81.5,52.27,451.7,459.0,79.8
45028500,-0.33,12.23,81.1,52.72,452.5,459.7,79.8
45030000,-0.33,12.23,81.2,52.59,452.3,459.5,79.8
45031500,-0.33,12.23,82.2,51.98,452.1,459.5,79.7
45033000,-0.34,12.22,82.7,51.70,452.1,459.6,79.6
45034500,-0.34,12.19,83.2,51.66,453.3,460.9,79.6
45036000,-0.34,12.21,83.1,51.51,452.4,459.9,79.6
45037500,-0.33,12.20,82.3,52.13,453.0,460.4,79.7
45039000,-0.33,12.16,82.8,52.10,454.4,461.9,79.7
45040500,-0.34,12.19,83.0,51.80,453.4,460.9,79.6
45042000,-0.34,12.20,83.3,51.47,452.7,460.3,79.6
45043500,-0.33,12.17,82.5,52.29,454.4,461.8,79.7
45045000,-0.33,12.15,83.4,51.87,454.8,462.4,79.6
45046500,-0.33,12.19,81.7,52.63,453.8,461.1,79.8
45048000,-0.33,12.18,81.4,52.91,454.3,461.5,79.8
45049500,-0.33,12.20,81.4,52.77,453.6,460.8,79.8
45051000,-0.33,12.17,82.7,52.17,454.3,461.8,79.7
45052500,-0.33,12.14,82.9,52.22,455.2,462.7,79.7
45054000,-0.33,12.15,82.2,52.69,455.3,462.6,79.8
45055500,-0.33,12.13,82.4,52.72,456.0,463.3,79.8
45057000,-0.33,12.13,83.3,52.13,455.7,463.2,79.6
45058500,-0.33,12.16,82.0,52.66,454.7,462.0,79.8
45060000,-0.33,12.12,82.7,52.55,456.1,463.6,79.7
45061500,-0.34,12.16,83.9,51.47,454.3,462.0,79.5
