Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.47,13.26,96.9,36.69,407.5,418.9,76.6
45001500,-0.48,13.24,98.1,36.29,407.4,419.1,76.5
45003000,-0.47,13.22,97.6,36.65,408.6,420.1,76.6
45004500,-0.48,13.21,97.9,36.55,408.6,420.1,76.5
45006000,-0.47,13.24,96.8,36.83,408.1,419.5,76.7
45007500,-0.47,13.20,97.5,36.78,409.1,420.6,76.6
45009000,-0.47,13.21,96.3,37.23,409.4,420.6,76.8
45010500,-0.47,13.21,97.7,36.64,408.8,420.3,76.6
45012000,-0.47,13.19,97.8,36.70,409.3,420.8,76.6
45013500,-0.47,13.21,97.5,36.76,409.0,420.4,76.6
45015000,-0.47,13.18,97.7,36.81,409.7,421.2,76.6
45016500,-0.47,13.18,97.4,36.96,410.1,421.5,76.6
45018000,-0.48,13.18,98.5,36.45,409.3,421.0,76.5
45019500,-0.47,13.14,98.7,36.67,410.9,422.6,76.5
45021000,-0.47,13.21,97.2,36.89,409.2,420.6,76.6
45022500,-0.47,13.12,98.6,36.78,411.4,423.1,76.5
45024000,-0.47,13.12,98.6,36.83,411.6,423.2,76.5
45025500,-0.47,13.17,97.6,36.95,410.4,421.9,76.6
45027000,-0.47,13.11,98.5,36.90,412.0,423.6,76.5
45028500,-0.47,13.11,99.1,36.64,411.5,423.3,76.5
45030000,-0.47,13.12,98.9,36.70,411.5,423.2,76.5
45031500,-0.47,13.15,98.6,36.64,410.6,422.3,76.5
45033000,-0.47,13.10,98.4,37.00,412.4,424.0,76.6
45034500,-0.47,13.13,98.6,36.78,411.3,422.9,76.5
45036000,-0.47,13.11,98.7,36.80,411.7,423.3,76.5
45037500,-0.47,13.08,98.4,37.13,413.1,424.7,76.6
45039000,-0.47,13.13,98.4,36.81,411.1,422.7,76.5
45040500,-0.48,13.09,99.6,36.55,412.0,423.9,76.4
45042000,-0.46,13.09,97.1,37.62,413.2,424.5,76.8
45043500,-0.47,13.09,98.7,36.92,412.4,424.0,76.5
45045000,-0.47,13.08,98.5,37.12,413.1,424.7,76.6
45046500,-0.47,13.08,98.9,36.95,412.9,424.6,76.5
45048000,-0.46,13.07,97.8,37.44,413.7,425.1,76.7
45049500,-0.47,13.07,98.9,36.97,413.1,424.8,76.5
45051000,-0.47,13.09,99.5,36.61,412.1,423.9,76.4
45052500,-0.47,13.04,99.2,37.02,414.0,425.8,76.5
45054000,-0.47,13.01,99.9,36.92,414.9,426.8,76.5
45055500,-0.47,13.02,99.3,37.09,414.7,426.4,76.5
45057000,-0.47,13.03,99.7,36.87,414.2,426.0,76.5
45058500,-0.47,13.06,99.5,36.76,413.1,424.9,76.5
45060000,-0.47,13.00,99.7,37.02,415.1,426.9,76.5
45061500,-0.46,13.05,97.8,37.56,414.4,425.8,76.7
45063000,-0.47,13.01,100.0,36.85,414.6,426.4,76.4
45064500,-0.47,13.03,98.7,37.28,414.6,426.2,76.6
45066000,-0.47,13.03,99.4,36.98,414.3,426.0,76.5
45067500,-0.46,13.00,98.1,37.71,415.9,427.3,76.7
45069000,-0.47,13.03,99.1,37.16,414.6,426.2,76.6
45070500,-0.47,12.98,100.5,36.81,415.4,427.4,76.4
45072000,-0.46,13.05,98.0,37.47,414.2,425.6,76.7
45073500,-0.47,13.01,99.4,37.14,415.1,426.8,76.5
45075000,-0.47,12.99,100.1,36.95,415.4,427.3,76.5
45076500,-0.47,13.01,99.2,37.19,415.1,426.8,76.6
45078000,-0.46,12.93,99.8,37.44,417.7,429.4,76.6
45079500,-0.47,13.00,100.4,36.76,414.8,426.8,76.4
45081000,-0.47,12.94,100.2,37.20,417.0,428.9,76.5
45082500,-0.47,13.00,99.0,37.36,415.7,427.3,76.6
45084000,-0.47,12.97,100.9,36.75,415.8,427.8,76.4
45085500,-0.47,12.92,100.2,37.32,417.9,429.8,76.5
45087000,-0.46,13.01,98.5,37.52,415.6,427.1,76.7
45088500,-0.46,12.94,99.4,37.57,417.6,429.3,76.6
45090000,-0.47,12.93,100.6,37.12,417.3,429.3,76.5
45091500,-0.47,12.98,100.0,37.05,415.7,427.6,76.5
45093000,-0.46,12.99,98.0,37.84,416.5,427.9,76.8
45094500,-0.46,12.94,99.3,37.56,417.5,429.2,76.6
45096000,-0.47,12.91,100.4,37.34,418.3,430.1,76.5
45097500,-0.46,12.90,100.1,37.50,418.7,430.5,76.6
45099000,-0.46,12.90,100.3,37.41,418.5,430.3,76.5
45100500,-0.47,12.92,100.8,37.07,417.5,429.5,76.4
45102000,-0.47,12.93,100.6,37.08,417.2,429.1,76.4
45103500,-0.47,12.86,101.7,37.07,419.3,431.5,76.4
45105000,-0.48,12.90,102.3,36.55,417.4,429.7,76.2
45106500,-0.46,12.89,99.8,37.70,419.3,431.0,76.6
45108000,-0.47,12.87,101.2,37.23,419.2,431.2,76.4
45109500,-0.46,12.91,99.9,37.53,418.5,430.3,76.6
45111000,-0.46,12.89,98.9,38.06,419.7,431.2,76.7
45112500,-0.46,12.89,100.3,37.51,419.1,430.9,76.5
45114000,-0.47,12.83,102.5,36.92,419.9,432.2,76.3
45115500,-0.47,12.91,100.4,37.29,418.0,429.9,76.5
45117000,-0.46,12.86,100.9,37.42,419.8,431.8,76.5
45118500,-0.47,12.84,101.7,37.20,420.0,432.1,76.4
45120000,-0.47,12.86,101.8,37.04,419.2,431.4,76.4
45121500,-0.47,12.86,101.8,36.99,419.1,431.3,76.3
45123000,-0.47,12.84,101.4,37.34,420.4,432.4,76.4
45124500,-0.46,12.82,101.6,37.38,420.9,433.0,76.4
45126000,-0.47,12.85,102.0,37.04,419.7,431.9,76.3
45127500,-0.46,12.83,101.1,37.52,420.8,432.8,76.5
45129000,-0.46,12.80,101.0,37.77,422.1,434.0,76.5
45130500,-0.46,12.85,100.5,37.64,420.4,432.3,76.6
45132000,-0.46,12.80,101.0,37.75,421.9,433.8,76.5
45133500,-0.46,12.81,101.1,37.63,421.4,433.3,76.5
45135000,-0.46,12.77,102.3,37.42,422.5,434.8,76.4
45136500,-0.46,12.80,101.6,37.50,421.6,433.6,76.5
45138000,-0.46,12.77,100.8,37.97,423.0,434.8,76.6
45139500,-0.47,12.76,103.0,37.16,422.3,434.7,76.3
45141000,-0.46,12.86,99.6,37.95,420.4,432.0,76.7
45142500,-0.47,12.75,102.8,37.31,422.9,435.2,76.3
45144000,-0.46,12.81,100.6,37.84,421.7,433.6,76.6
45145500,-0.46,12.74,102.5,37.49,423.3,435.6,76.4
45147000,-0.46,12.78,101.5,37.63,422.3,434.4,76.5
45148500,-0.46,12.78,101.8,37.52,422.3,434.4,76.4
45150000,-0.46,12.80,101.1,37.71,422.0,433.9,76.5
45151500,-0.46,12.77,101.3,37.80,422.9,434.9,76.5
45153000,-0.46,12.78,102.1,37.41,422.1,434.3,76.4
45154500,-0.46,12.76,101.5,37.76,423.1,435.2,76.5
45156000,-0.46,12.75,102.2,37.54,423.2,435.3,76.4
45157500,-0.46,12.76,101.9,37.62,423.1,435.2,76.5
45159000,-0.46,12.73,102.3,37.66,424.0,436.1,76.4
45160500,-0.46,12.71,101.8,37.96,424.8,436.8,76.5
45162000,-0.46,12.71,102.3,37.80,424.8,436.9,76.5
45163500,-0.46,12.72,101.8,37.91,424.4,436.5,76.5
45165000,-0.46,12.73,101.9,37.82,424.2,436.2,76.5
45166500,-0.46,12.68,103.4,37.52,425.3,437.7,76.3
45168000,-0.46,12.73,101.4,38.01,424.3,436.3,76.6
45169500,-0.46,12.72,102.6,37.58,424.1,436.4,76.4
45171000,-0.46,12.65,103.7,37.57,426.3,438.7,76.3
45172500,-0.46,12.72,102.5,37.61,424.0,436.2,76.4
45174000,-0.45,12.64,102.3,38.20,427.2,439.3,76.5
45175500,-0.46,12.71,101.7,38.01,425.0,437.0,76.5
45177000,-0.46,12.68,102.5,37.86,425.6,437.8,76.5
45178500,-0.46,12.69,103.6,37.38,424.9,437.3,76.3
45180000,-0.46,12.65,102.5,38.05,426.8,438.9,76.5
45181500,-0.46,12.67,103.1,37.68,425.7,438.0,76.4
45183000,-0.46,12.67,103.6,37.46,425.4,437.9,76.3
45184500,-0.46,12.66,103.2,37.70,426.0,438.3,76.4
45186000,-0.46,12.68,102.5,37.85,425.5,437.7,76.5
45187500,-0.45,12.71,100.8,38.39,425.4,437.1,76.7
45189000,-0.46,12.62,102.7,38.16,427.8,440.0,76.5
45190500,-0.46,12.65,103.8,37.53,426.3,438.7,76.3
45192000,-0.46,12.63,102.8,38.07,427.4,439.6,76.5
45193500,-0.46,12.63,103.2,37.86,427.1,439.4,76.4
45195000,-0.46,12.62,103.5,37.87,427.6,439.9,76.4
45196500,-0.46,12.61,103.6,37.85,427.8,440.1,76.4
45198000,-0.46,12.63,103.1,37.91,427.2,439.5,76.4
45199500,-0.46,12.60,103.3,38.02,428.2,440.5,76.4
