Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.44,13.20,91.2,39.62,412.2,422.1,77.5
45001500,-0.44,13.22,91.1,39.52,411.6,421.5,77.5
45003000,-0.44,13.20,91.0,39.70,412.2,422.2,77.6
45004500,-0.44,13.22,90.4,39.84,411.7,421.6,77.6
45006000,-0.44,13.24,91.2,39.32,410.7,420.7,77.5
45007500,-0.44,13.20,90.7,39.87,412.6,422.4,77.6
45009000,-0.44,13.19,90.8,39.85,412.6,422.5,77.6
45010500,-0.44,13.18,92.3,39.19,412.3,422.5,77.4
45012000,-0.43,13.18,90.3,40.20,413.5,423.2,77.7
45013500,-0.44,13.16,91.6,39.65,413.4,423.4,77.5
45015000,-0.43,13.18,90.6,40.07,413.4,423.2,77.6
45016500,-0.43,13.17,90.1,40.37,413.9,423.6,77.7
45018000,-0.43,13.18,90.2,40.20,413.3,423.0,77.7
45019500,-0.43,13.15,90.4,40.29,414.2,423.9,77.7
45021000,-0.44,13.14,91.4,39.89,414.3,424.3,77.6
45022500,-0.44,13.13,91.7,39.77,414.3,424.3,77.5
45024000,-0.43,13.14,91.0,40.09,414.3,424.2,77.6
45025500,-0.44,13.14,91.9,39.65,414.0,424.0,77.5
45027000,-0.44,13.13,92.5,39.41,413.9,424.1,77.4
45028500,-0.44,13.14,91.6,39.81,414.1,424.1,77.5
45030000,-0.44,13.13,91.9,39.75,414.5,424.5,77.5
45031500,-0.43,13.14,90.0,40.56,414.8,424.5,77.8
45033000,-0.43,13.13,91.0,40.17,414.7,424.6,77.6
45034500,-0.44,13.14,91.8,39.71,414.1,424.1,77.5
45036000,-0.44,13.09,92.1,39.84,415.5,425.6,77.5
45037500,-0.44,13.08,92.3,39.87,416.0,426.2,77.5
45039000,-0.44,13.11,92.1,39.74,414.8,424.9,77.5
45040500,-0.44,13.13,91.4,39.94,414.4,424.4,77.6
45042000,-0.44,13.12,92.5,39.47,414.3,424.5,77.4
45043500,-0.43,13.12,91.4,40.06,415.1,425.0,77.6
45045000,-0.44,13.09,92.2,39.80,415.5,425.6,77.5
45046500,-0.43,13.09,90.8,40.51,416.2,426.0,77.7
45048000,-0.43,13.05,91.4,40.43,417.3,427.2,77.6
45049500,-0.43,13.12,91.4,40.01,414.8,424.8,77.6
45051000,-0.43,13.08,91.6,40.18,416.3,426.3,77.6
45052500,-0.44,13.08,92.4,39.80,416.0,426.1,77.5
45054000,-0.43,13.06,92.4,39.96,416.7,426.8,77.5
45055500,-0.43,13.05,91.7,40.37,417.4,427.4,77.6
45057000,-0.43,13.03,91.6,40.48,417.9,427.8,77.6
45058500,-0.43,13.05,92.3,40.04,417.0,427.1,77.5
45060000,-0.44,13.06,92.6,39.82,416.4,426.5,77.5
45061500,-0.44,13.03,92.8,39.92,417.4,427.6,77.5
45063000,-0.43,13.01,91.2,40.80,418.9,428.7,77.7
45064500,-0.44,13.04,93.0,39.78,417.2,427.4,77.4
45066000,-0.43,13.01,92.4,40.27,418.5,428.6,77.5
45067500,-0.43,13.05,91.9,40.20,417.0,427.0,77.6
45069000,-0.43,12.99,92.5,40.35,419.1,429.2,77.6
45070500,-0.43,12.95,93.1,40.29,420.1,430.2,77.5
45072000,-0.44,13.04,93.6,39.54,416.9,427.3,77.4
45073500,-0.43,13.03,91.3,40.63,418.0,427.9,77.7
45075000,-0.43,13.01,92.8,40.08,418.2,428.4,77.5
45076500,-0.44,12.97,94.3,39.61,418.9,429.3,77.3
45078000,-0.44,13.01,93.4,39.74,417.8,428.1,77.4
45079500,-0.43,12.97,93.5,39.97,419.2,429.4,77.4
45081000,-0.43,12.97,92.2,40.62,420.0,430.0,77.6
45082500,-0.43,12.97,91.9,40.75,420.1,430.0,77.7
45084000,-0.43,12.99,92.3,40.46,419.2,429.3,77.6
45085500,-0.43,12.98,91.9,40.67,419.5,429.5,77.6
45087000,-0.43,12.94,93.1,40.35,420.4,430.6,77.5
45088500,-0.43,12.98,92.2,40.55,419.7,429.7,77.6
45090000,-0.43,12.98,92.5,40.42,419.5,429.6,77.6
45091500,-0.43,12.98,92.3,40.47,419.4,429.4,77.6
45093000,-0.43,12.92,94.1,40.00,420.7,431.1,77.4
45094500,-0.43,12.95,93.4,40.16,420.0,430.3,77.5
45096000,-0.43,12.96,92.1,40.76,420.4,430.4,77.6
45097500,-0.42,12.91,91.7,41.28,422.4,432.2,77.8
45099000,-0.43,12.96,93.2,40.23,419.9,430.2,77.5
45100500,-0.43,12.94,93.2,40.32,420.5,430.7,77.5
45102000,-0.43,12.93,92.6,40.66,421.1,431.1,77.6
45103500,-0.43,12.96,92.9,40.38,420.1,430.2,77.5
45105000,-0.43,12.89,93.7,40.37,421.9,432.2,77.5
45106500,-0.43,12.93,93.4,40.34,420.9,431.2,77.5
45108000,-0.43,12.91,93.8,40.21,421.2,431.6,77.4
45109500,-0.42,12.86,93.0,40.90,423.4,433.5,77.6
45111000,-0.43,12.89,92.7,40.88,422.4,432.5,77.6
45112500,-0.43,12.91,93.6,40.35,421.6,431.8,77.5
45114000,-0.43,12.88,94.2,40.24,422.2,432.6,77.4
45115500,-0.43,12.86,94.2,40.35,422.9,433.3,77.4
45117000,-0.42,12.86,92.7,41.08,423.6,433.6,77.7
45118500,-0.43,12.89,93.1,40.70,422.3,432.4,77.6
45120000,-0.43,12.88,94.5,40.13,422.2,432.7,77.4
45121500,-0.43,12.83,95.5,39.95,423.4,434.0,77.3
45123000,-0.43,12.87,93.4,40.67,422.9,433.1,77.5
45124500,-0.43,12.88,93.6,40.57,422.7,432.9,77.5
45126000,-0.43,12.84,94.2,40.50,423.7,434.1,77.5
45127500,-0.43,12.86,93.5,40.66,423.1,433.3,77.5
45129000,-0.42,12.80,93.7,41.01,425.5,435.7,77.6
45130500,-0.43,12.85,94.3,40.36,423.1,433.5,77.4
45132000,-0.43,12.82,94.4,40.54,424.3,434.7,77.5
45133500,-0.43,12.79,95.5,40.22,424.9,435.5,77.3
45135000,-0.42,12.81,93.4,41.06,425.1,435.2,77.6
45136500,-0.43,12.84,94.1,40.53,423.6,433.9,77.5
45138000,-0.43,12.83,95.4,40.01,423.6,434.2,77.3
45139500,-0.43,12.79,94.9,40.53,425.3,435.8,77.4
45141000,-0.42,12.82,93.3,41.06,424.9,435.0,77.6
