Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.48,13.29,97.9,36.09,405.8,417.4,76.4
45001500,-0.49,13.25,99.3,35.74,406.5,418.4,76.3
45003000,-0.48,13.27,98.0,36.18,406.6,418.3,76.4
45004500,-0.48,13.30,97.5,36.21,405.8,417.4,76.5
45006000,-0.48,13.27,98.2,36.10,406.6,418.3,76.4
45007500,-0.48,13.23,97.8,36.45,407.9,419.4,76.5
45009000,-0.47,13.22,97.6,36.59,408.3,419.8,76.6
45010500,-0.47,13.26,96.9,36.67,407.4,418.8,76.6
45012000,-0.48,13.22,97.8,36.51,408.2,419.8,76.5
45013500,-0.48,13.23,98.4,36.27,407.9,419.6,76.4
45015000,-0.48,13.22,98.8,36.16,408.0,419.8,76.4
45016500,-0.48,13.22,98.5,36.26,408.0,419.7,76.4
45018000,-0.48,13.21,99.4,35.95,408.1,420.0,76.3
45019500,-0.48,13.23,98.0,36.41,407.9,419.5,76.5
45021000,-0.48,13.22,97.9,36.52,408.5,420.0,76.5
45022500,-0.47,13.23,97.3,36.70,408.3,419.8,76.6
45024000,-0.47,13.19,98.1,36.61,409.4,421.0,76.5
45025500,-0.48,13.14,99.0,36.52,410.6,422.4,76.4
45027000,-0.48,13.19,99.4,36.02,408.4,420.4,76.3
45028500,-0.47,13.20,97.8,36.67,409.1,420.6,76.6
45030000,-0.48,13.19,99.3,36.12,408.8,420.7,76.3
45031500,-0.47,13.18,97.7,36.83,409.9,421.3,76.6
45033000,-0.48,13.17,99.3,36.21,409.4,421.3,76.4
45034500,-0.48,13.16,99.5,36.19,409.6,421.5,76.3
45036000,-0.48,13.17,98.8,36.41,409.6,421.4,76.4
45037500,-0.48,13.17,98.4,36.56,409.7,421.4,76.5
45039000,-0.48,13.13,100.0,36.19,410.6,422.6,76.3
45040500,-0.48,13.10,99.7,36.44,411.5,423.4,76.4
45042000,-0.48,13.16,99.2,36.34,409.9,421.7,76.4
45043500,-0.48,13.15,99.7,36.15,409.7,421.7,76.3
45045000,-0.47,13.12,98.9,36.66,411.3,423.0,76.5
45046500,-0.47,13.13,98.9,36.58,410.9,422.6,76.5
45048000,-0.48,13.08,100.6,36.24,412.1,424.2,76.3
45049500,-0.47,13.13,98.5,36.80,411.2,422.9,76.5
45051000,-0.47,13.10,98.4,36.97,412.2,423.8,76.6
45052500,-0.47,13.11,98.9,36.72,411.6,423.3,76.5
45054000,-0.48,13.08,99.8,36.53,412.2,424.1,76.4
45055500,-0.48,13.15,99.0,36.46,410.3,422.1,76.4
45057000,-0.47,13.07,99.8,36.62,412.8,424.7,76.4
45058500,-0.48,13.10,99.5,36.53,411.7,423.6,76.4
45060000,-0.48,13.10,100.0,36.36,411.6,423.6,76.3
45061500,-0.48,13.05,100.1,36.58,413.2,425.1,76.4
