Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.48,13.35,97.2,36.07,404.3,415.8,76.5
45001500,-0.48,13.32,97.0,36.30,405.3,416.8,76.5
45003000,-0.47,13.33,95.9,36.71,405.6,416.8,76.7
45004500,-0.48,13.33,96.4,36.47,405.2,416.5,76.6
45006000,-0.47,13.33,95.9,36.68,405.4,416.6,76.7
45007500,-0.48,13.32,96.9,36.35,405.4,416.8,76.6
45009000,-0.48,13.32,96.5,36.52,405.7,417.0,76.6
45010500,-0.48,13.31,97.1,36.30,405.6,417.1,76.5
45012000,-0.48,13.30,97.2,36.35,406.1,417.5,76.5
45013500,-0.47,13.32,95.8,36.83,406.0,417.2,76.7
45015000,-0.48,13.30,97.6,36.17,405.7,417.3,76.5
45016500,-0.47,13.27,96.5,36.75,407.1,418.4,76.7
45018000,-0.48,13.29,97.2,36.35,406.1,417.6,76.5
45019500,-0.48,13.27,97.8,36.27,406.7,418.3,76.5
45021000,-0.48,13.27,97.8,36.24,406.5,418.1,76.5
45022500,-0.48,13.25,97.4,36.52,407.5,419.0,76.6
45024000,-0.47,13.27,96.7,36.71,407.2,418.6,76.6
45025500,-0.47,13.25,97.2,36.58,407.5,419.0,76.6
45027000,-0.48,13.26,98.3,36.10,406.8,418.5,76.4
45028500,-0.47,13.18,98.1,36.67,409.7,421.3,76.5
45030000,-0.48,13.27,97.8,36.25,406.6,418.2,76.5
45031500,-0.47,13.25,97.0,36.71,407.7,419.1,76.6
45033000,-0.48,13.26,97.7,36.34,406.9,418.5,76.5
45034500,-0.48,13.23,97.6,36.55,408.1,419.6,76.5
45036000,-0.48,13.22,98.3,36.35,408.2,419.9,76.5
45037500,-0.48,13.24,98.1,36.31,407.7,419.3,76.5
45039000,-0.47,13.26,96.3,36.95,407.8,419.0,76.7
45040500,-0.48,13.21,99.5,35.95,408.1,420.0,76.3
45042000,-0.48,13.18,99.1,36.28,409.3,421.1,76.4
45043500,-0.48,13.21,98.0,36.54,408.8,420.3,76.5
45045000,-0.48,13.18,98.2,36.58,409.4,421.0,76.5
45046500,-0.47,13.18,97.4,36.95,410.1,421.5,76.6
45048000,-0.47,13.16,98.4,36.62,410.1,421.7,76.5
45049500,-0.48,13.21,98.4,36.36,408.5,420.2,76.5
45051000,-0.48,13.15,99.1,36.43,410.3,422.1,76.4
45052500,-0.47,13.16,97.8,36.88,410.4,421.8,76.6
45054000,-0.47,13.19,97.4,36.87,409.6,421.0,76.6
45055500,-0.48,13.18,99.2,36.22,409.2,421.0,76.4
45057000,-0.48,13.12,99.5,36.40,411.0,422.8,76.4
45058500,-0.48,13.17,98.8,36.39,409.5,421.2,76.4
45060000,-0.48,13.14,99.0,36.51,410.6,422.3,76.4
45061500,-0.47,13.17,98.2,36.67,409.8,421.4,76.5
45063000,-0.47,13.13,98.7,36.67,411.0,422.7,76.5
45064500,-0.48,13.12,100.2,36.13,410.7,422.8,76.3
45066000,-0.47,13.13,97.8,37.11,411.7,423.2,76.6
45067500,-0.47,13.12,98.5,36.82,411.5,423.2,76.5
45069000,-0.47,13.09,99.5,36.58,411.9,423.8,76.4
45070500,-0.47,13.11,99.0,36.67,411.6,423.4,76.5
45072000,-0.47,13.15,97.5,37.07,411.0,422.4,76.7
45073500,-0.47,13.15,98.1,36.86,410.8,422.4,76.6
45075000,-0.47,13.10,98.8,36.83,412.1,423.8,76.5
45076500,-0.47,13.12,98.7,36.73,411.4,423.0,76.5
45078000,-0.47,13.08,98.4,37.11,413.0,424.5,76.6
45079500,-0.47,13.08,99.4,36.72,412.7,424.5,76.5
45081000,-0.47,13.02,99.5,37.03,414.7,426.4,76.5
