Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.47,13.20,97.3,36.87,409.3,420.7,76.6
45001500,-0.47,13.21,96.6,37.07,409.2,420.4,76.7
45003000,-0.47,13.18,97.4,36.93,409.9,421.3,76.6
45004500,-0.47,13.19,97.5,36.82,409.5,420.9,76.6
45006000,-0.47,13.21,96.5,37.15,409.4,420.6,76.7
45007500,-0.47,13.16,97.5,37.02,410.6,422.1,76.6
45009000,-0.47,13.17,97.3,37.10,410.6,421.9,76.7
45010500,-0.47,13.16,98.2,36.70,410.2,421.8,76.5
45012000,-0.47,13.14,97.7,37.04,411.1,422.5,76.6
45013500,-0.47,13.18,98.1,36.66,409.7,421.3,76.5
45015000,-0.47,13.15,98.0,36.86,410.7,422.2,76.6
45016500,-0.47,13.16,97.4,37.11,410.9,422.2,76.7
45018000,-0.47,13.13,98.0,37.01,411.5,423.0,76.6
45019500,-0.47,13.12,97.9,37.06,411.7,423.2,76.6
45021000,-0.47,13.12,97.7,37.17,411.9,423.4,76.7
45022500,-0.47,13.10,99.0,36.71,411.8,423.6,76.5
45024000,-0.47,13.12,97.7,37.16,411.8,423.2,76.7
45025500,-0.47,13.10,98.8,36.81,412.0,423.7,76.5
45027000,-0.47,13.10,97.8,37.25,412.5,423.9,76.7
45028500,-0.47,13.10,98.1,37.09,412.3,423.8,76.6
45030000,-0.47,13.09,98.8,36.91,412.6,424.2,76.5
45031500,-0.47,13.10,98.2,37.09,412.4,423.9,76.6
45033000,-0.47,13.08,97.9,37.32,413.2,424.6,76.7
45034500,-0.46,13.10,97.3,37.48,412.9,424.3,76.7
45036000,-0.47,13.10,98.3,37.07,412.5,424.0,76.6
45037500,-0.47,13.15,96.9,37.30,411.1,422.4,76.7
45039000,-0.47,13.07,98.4,37.18,413.5,425.0,76.6
45040500,-0.47,13.07,98.8,37.02,413.2,424.9,76.6
45042000,-0.47,13.07,98.1,37.29,413.5,425.0,76.6
45043500,-0.47,13.05,98.7,37.17,413.9,425.5,76.6
45045000,-0.46,13.03,98.0,37.56,414.8,426.3,76.7
45046500,-0.46,13.07,97.6,37.52,413.8,425.2,76.7
45048000,-0.47,13.06,98.7,37.09,413.4,425.1,76.6
45049500,-0.47,13.08,98.4,37.12,413.1,424.6,76.6
45051000,-0.46,13.06,97.7,37.52,414.0,425.4,76.7
45052500,-0.47,13.09,98.7,36.98,412.7,424.3,76.6
45054000,-0.46,13.04,98.2,37.41,414.4,425.9,76.7
45055500,-0.47,13.02,99.0,37.21,414.8,426.5,76.6
45057000,-0.47,13.03,99.1,37.10,414.3,426.0,76.5
45058500,-0.46,12.99,98.7,37.56,416.2,427.8,76.7
45060000,-0.47,12.99,100.2,36.87,415.2,427.1,76.4
45061500,-0.46,13.02,98.2,37.53,415.1,426.6,76.7
45063000,-0.46,13.03,98.1,37.51,414.8,426.3,76.7
45064500,-0.47,12.99,99.7,37.09,415.5,427.3,76.5
45066000,-0.46,12.98,98.9,37.48,416.2,427.8,76.6
45067500,-0.46,12.99,98.3,37.67,416.1,427.6,76.7
45069000,-0.46,13.02,97.9,37.67,415.3,426.7,76.7
45070500,-0.47,12.98,99.3,37.32,416.1,427.8,76.6
45072000,-0.47,13.01,99.5,37.09,415.0,426.8,76.5
45073500,-0.46,13.00,98.0,37.75,416.0,427.4,76.7
45075000,-0.46,12.96,99.2,37.50,416.9,428.5,76.6
45076500,-0.46,12.97,99.2,37.46,416.7,428.3,76.6
45078000,-0.46,13.02,97.5,37.87,415.6,426.9,76.8
45079500,-0.46,12.97,99.2,37.48,416.7,428.3,76.6
45081000,-0.46,12.90,99.9,37.58,418.7,430.4,76.6
45082500,-0.46,12.98,97.7,38.05,417.1,428.4,76.8
45084000,-0.46,12.93,99.9,37.41,417.8,429.5,76.5
45085500,-0.46,12.96,98.5,37.83,417.4,428.9,76.7
45087000,-0.46,12.93,99.3,37.65,417.9,429.5,76.6
45088500,-0.46,12.94,99.6,37.48,417.5,429.2,76.6
45090000,-0.46,12.93,98.5,38.01,418.5,429.9,76.8
45091500,-0.46,12.94,99.4,37.53,417.4,429.1,76.6
45093000,-0.46,12.90,100.3,37.41,418.5,430.3,76.5
45094500,-0.47,12.93,100.7,37.07,417.3,429.3,76.4
45096000,-0.46,12.88,100.2,37.60,419.5,431.3,76.6
45097500,-0.47,12.96,99.6,37.34,416.7,428.4,76.6
45099000,-0.47,12.92,100.6,37.14,417.6,429.5,76.5
45100500,-0.46,12.88,100.5,37.46,419.2,431.1,76.5
45102000,-0.46,12.93,99.5,37.58,418.0,429.7,76.6
45103500,-0.46,12.88,100.4,37.51,419.4,431.2,76.5
45105000,-0.47,12.90,101.2,37.05,418.2,430.3,76.4
45106500,-0.47,12.87,101.0,37.33,419.5,431.5,76.5
45108000,-0.46,12.88,100.1,37.63,419.5,431.3,76.6
45109500,-0.46,12.86,100.3,37.64,420.0,431.8,76.6
45111000,-0.46,12.84,99.7,38.03,421.1,432.7,76.7
45112500,-0.46,12.87,99.6,37.93,420.2,431.8,76.7
45114000,-0.46,12.85,99.9,37.89,420.6,432.3,76.6
45115500,-0.46,12.87,99.9,37.75,419.8,431.5,76.6
45117000,-0.47,12.80,102.1,37.24,421.2,433.4,76.4
45118500,-0.46,12.86,100.7,37.50,419.9,431.8,76.5
45120000,-0.46,12.81,101.6,37.40,421.2,433.3,76.4
45121500,-0.46,12.83,101.1,37.49,420.6,432.6,76.5
45123000,-0.45,12.82,99.2,38.36,421.9,433.4,76.8
45124500,-0.47,12.82,101.7,37.30,420.7,432.8,76.4
45126000,-0.46,12.79,100.9,37.82,422.2,434.1,76.6
45127500,-0.46,12.82,101.0,37.63,421.3,433.2,76.5
45129000,-0.46,12.80,100.9,37.77,421.9,433.8,76.5
45130500,-0.46,12.80,101.4,37.56,421.7,433.7,76.5
45132000,-0.46,12.81,101.8,37.38,421.3,433.4,76.4
45133500,-0.46,12.80,101.3,37.61,421.7,433.7,76.5
45135000,-0.46,12.79,101.0,37.80,422.3,434.2,76.5
45136500,-0.46,12.80,100.3,38.04,422.3,434.1,76.6
45138000,-0.46,12.81,101.7,37.42,421.3,433.4,76.4
45139500,-0.46,12.75,101.1,38.00,423.6,435.5,76.6
45141000,-0.46,12.76,101.5,37.79,423.2,435.2,76.5
45142500,-0.46,12.79,101.3,37.71,422.3,434.3,76.5
45144000,-0.46,12.78,101.3,37.75,422.5,434.5,76.5
45145500,-0.46,12.72,102.3,37.68,424.3,436.4,76.4
45147000,-0.46,12.77,101.9,37.58,422.7,434.8,76.5
45148500,-0.46,12.75,101.8,37.70,423.2,435.3,76.5
45150000,-0.46,12.73,102.2,37.66,423.8,436.0,76.4
45151500,-0.46,12.74,101.8,37.77,423.6,435.7,76.5
45153000,-0.45,12.74,100.3,38.40,424.5,436.2,76.7
45154500,-0.46,12.76,101.8,37.69,423.1,435.2,76.5
45156000,-0.46,12.71,101.6,38.01,424.8,436.8,76.5
45157500,-0.46,12.71,101.7,38.03,425.0,437.0,76.5
45159000,-0.46,12.72,102.2,37.76,424.4,436.5,76.5
45160500,-0.46,12.72,102.2,37.78,424.5,436.6,76.5
45162000,-0.46,12.72,102.8,37.51,424.1,436.4,76.4
45163500,-0.46,12.68,102.0,38.03,425.7,437.8,76.5
45165000,-0.46,12.67,102.8,37.79,425.9,438.1,76.4
45166500,-0.46,12.73,101.2,38.11,424.5,436.3,76.6
45168000,-0.45,12.69,101.4,38.30,426.0,437.8,76.6
45169500,-0.46,12.67,102.6,37.90,426.1,438.2,76.5
45171000,-0.46,12.65,103.0,37.82,426.4,438.6,76.4
45172500,-0.45,12.62,101.9,38.49,428.2,440.2,76.6
45174000,-0.46,12.69,102.3,37.92,425.5,437.7,76.5
45175500,-0.46,12.65,102.9,37.85,426.4,438.7,76.4
45177000,-0.46,12.68,102.1,38.03,426.0,438.0,76.5
45178500,-0.46,12.69,101.9,38.02,425.5,437.5,76.5
45180000,-0.46,12.63,102.9,37.98,427.2,439.4,76.5
45181500,-0.46,12.65,102.3,38.12,426.8,438.9,76.5
45183000,-0.46,12.64,103.2,37.86,427.0,439.3,76.4
45184500,-0.46,12.64,102.9,37.94,426.9,439.1,76.4
45186000,-0.45,12.64,102.1,38.33,427.6,439.6,76.6
45187500,-0.46,12.66,102.1,38.17,426.6,438.6,76.5
45189000,-0.46,12.61,102.9,38.17,428.3,440.5,76.5
45190500,-0.45,12.62,102.5,38.23,427.9,440.0,76.5
45192000,-0.45,12.61,102.7,38.24,428.3,440.5,76.5
45193500,-0.46,12.64,102.4,38.19,427.3,439.4,76.5
45195000,-0.45,12.62,102.3,38.30,427.9,440.0,76.6
45196500,-0.46,12.60,103.6,37.95,428.3,440.6,76.4
45198000,-0.46,12.56,104.0,38.01,429.6,442.0,76.4
45199500,-0.45,12.59,102.3,38.52,429.2,441.2,76.6
45201000,-0.46,12.55,103.8,38.13,429.9,442.2,76.4
45202500,-0.46,12.60,103.7,37.89,428.2,440.6,76.4
45204000,-0.46,12.62,102.7,38.18,427.9,440.1,76.5
45205500,-0.45,12.58,102.9,38.33,429.2,441.3,76.5
45207000,-0.46,12.53,104.3,38.06,430.4,442.8,76.4
45208500,-0.46,12.53,104.1,38.12,430.4,442.8,76.4
45210000,-0.46,12.56,104.0,38.02,429.6,442.1,76.4
45211500,-0.45,12.61,101.2,38.85,429.0,440.8,76.7
45213000,-0.46,12.58,103.7,38.01,428.9,441.2,76.4
45214500,-0.45,12.52,103.7,38.36,431.1,443.4,76.5
45216000,-0.45,12.54,103.4,38.37,430.5,442.8,76.5
45217500,-0.46,12.54,104.0,38.15,430.3,442.7,76.4
45219000,-0.45,12.57,102.8,38.42,429.6,441.7,76.5
45220500,-0.46,12.54,104.6,37.86,429.9,442.4,76.3
45222000,-0.45,12.52,103.6,38.42,431.2,443.5,76.5
45223500,-0.45,12.50,103.5,38.57,432.0,444.2,76.5
45225000,-0.46,12.54,104.0,38.15,430.4,442.8,76.4
45226500,-0.45,12.53,103.7,38.36,431.0,443.3,76.5
45228000,-0.46,12.48,105.0,38.10,432.0,444.6,76.3
45229500,-0.45,12.50,104.1,38.34,431.8,444.1,76.4
45231000,-0.46,12.49,104.6,38.16,431.7,444.2,76.4
45232500,-0.45,12.49,104.0,38.45,432.1,444.4,76.5
45234000,-0.45,12.49,104.1,38.42,432.2,444.5,76.5
45235500,-0.45,12.48,104.0,38.51,432.5,444.8,76.5
45237000,-0.45,12.53,103.9,38.25,430.8,443.1,76.4
45238500,-0.45,12.48,104.1,38.50,432.7,445.0,76.5
45240000,-0.46,12.46,105.3,38.11,432.6,445.2,76.3
45241500,-0.45,12.47,103.9,38.59,432.9,445.2,76.5
45243000,-0.46,12.47,105.6,37.94,432.1,444.8,76.3
45244500,-0.45,12.43,104.6,38.61,434.2,446.6,76.5
45246000,-0.46,12.44,105.9,38.02,433.3,446.1,76.3
45247500,-0.44,12.42,103.0,39.33,435.4,447.4,76.7
