Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.39,12.77,86.9,44.75,429.5,438.2,78.6
45001500,-0.38,12.77,85.6,45.45,430.0,438.4,78.7
45003000,-0.39,12.74,86.7,45.04,430.6,439.2,78.6
45004500,-0.38,12.76,86.3,45.15,430.1,438.7,78.7
45006000,-0.38,12.79,85.9,45.19,429.3,437.8,78.7
45007500,-0.39,12.77,86.4,45.06,429.8,438.4,78.6
45009000,-0.38,12.77,85.6,45.47,430.1,438.5,78.7
45010500,-0.39,12.75,87.9,44.33,429.8,438.7,78.4
45012000,-0.38,12.71,86.4,45.42,431.8,440.3,78.7
45013500,-0.39,12.73,87.7,44.56,430.5,439.4,78.5
45015000,-0.38,12.72,85.8,45.74,431.8,440.2,78.8
45016500,-0.39,12.74,87.0,44.86,430.4,439.1,78.6
45018000,-0.38,12.72,86.0,45.59,431.5,440.0,78.7
45019500,-0.39,12.74,86.6,45.12,430.7,439.3,78.6
45021000,-0.38,12.69,86.8,45.40,432.6,441.3,78.7
45022500,-0.39,12.69,87.7,44.93,432.2,441.0,78.5
45024000,-0.39,12.70,87.6,44.84,431.6,440.4,78.5
45025500,-0.38,12.70,86.0,45.79,432.5,440.9,78.8
45027000,-0.39,12.66,88.8,44.53,432.9,441.9,78.4
45028500,-0.38,12.68,87.1,45.31,432.8,441.5,78.6
45030000,-0.38,12.69,86.4,45.57,432.4,441.0,78.7
45031500,-0.38,12.68,86.6,45.52,432.7,441.3,78.7
45033000,-0.38,12.71,86.8,45.23,431.6,440.2,78.6
45034500,-0.38,12.66,87.1,45.44,433.3,442.0,78.6
45036000,-0.38,12.67,87.0,45.41,433.1,441.7,78.6
45037500,-0.38,12.69,87.1,45.20,432.3,441.0,78.6
45039000,-0.38,12.69,86.0,45.80,432.7,441.2,78.8
45040500,-0.38,12.65,86.7,45.77,434.1,442.7,78.7
45042000,-0.38,12.66,87.3,45.32,433.4,442.1,78.6
45043500,-0.38,12.66,87.1,45.43,433.3,442.0,78.6
45045000,-0.38,12.66,87.5,45.26,433.5,442.2,78.6
45046500,-0.38,12.64,87.2,45.54,434.2,442.9,78.6
45048000,-0.38,12.65,87.0,45.55,433.9,442.5,78.7
45049500,-0.38,12.65,87.5,45.30,433.7,442.4,78.6
45051000,-0.38,12.64,87.7,45.30,434.1,442.9,78.6
45052500,-0.38,12.64,86.7,45.80,434.3,442.8,78.7
45054000,-0.38,12.59,87.7,45.60,435.7,444.4,78.6
45055500,-0.39,12.59,88.6,45.10,435.5,444.4,78.5
45057000,-0.38,12.60,87.7,45.54,435.4,444.1,78.6
45058500,-0.38,12.60,87.6,45.59,435.4,444.1,78.6
45060000,-0.38,12.57,88.8,45.19,436.2,445.1,78.5
45061500,-0.38,12.59,87.4,45.83,436.1,444.7,78.7
45063000,-0.39,12.59,88.9,44.94,435.3,444.3,78.5
45064500,-0.38,12.59,87.6,45.67,435.7,444.4,78.6
45066000,-0.38,12.60,88.1,45.31,435.2,444.0,78.6
45067500,-0.38,12.58,87.7,45.69,436.0,444.8,78.6
