Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.47,13.24,96.7,36.91,408.3,419.6,76.7
45001500,-0.48,13.21,98.3,36.40,408.5,420.1,76.5
45003000,-0.48,13.27,97.3,36.45,406.8,418.3,76.6
45004500,-0.47,13.30,95.9,36.88,406.6,417.7,76.7
45006000,-0.47,13.24,96.8,36.88,408.3,419.6,76.7
45007500,-0.48,13.23,97.7,36.53,408.0,419.6,76.5
45009000,-0.47,13.22,97.2,36.81,408.8,420.1,76.6
45010500,-0.48,13.21,98.2,36.44,408.5,420.1,76.5
45012000,-0.48,13.22,98.6,36.24,408.1,419.8,76.4
45013500,-0.48,13.21,98.0,36.51,408.5,420.1,76.5
45015000,-0.47,13.24,96.8,36.81,408.0,419.4,76.6
45016500,-0.47,13.19,98.0,36.63,409.3,420.9,76.5
45018000,-0.47,13.16,97.9,36.86,410.5,422.1,76.6
45019500,-0.47,13.22,97.1,36.82,408.7,420.1,76.6
45021000,-0.47,13.19,97.9,36.65,409.2,420.8,76.5
45022500,-0.48,13.22,98.2,36.36,408.1,419.8,76.5
45024000,-0.47,13.19,97.4,36.90,409.6,421.0,76.6
45025500,-0.48,13.14,99.1,36.47,410.5,422.2,76.4
45027000,-0.47,13.18,97.6,36.91,410.0,421.5,76.6
45028500,-0.48,13.19,98.1,36.58,409.2,420.8,76.5
45030000,-0.47,13.14,97.3,37.24,411.6,422.9,76.7
45031500,-0.47,13.14,98.0,36.92,411.1,422.6,76.6
45033000,-0.47,13.17,97.9,36.80,410.2,421.7,76.6
45034500,-0.48,13.16,98.6,36.55,410.0,421.7,76.5
45036000,-0.47,13.13,98.4,36.85,411.4,423.0,76.6
45037500,-0.47,13.16,97.5,37.03,410.7,422.1,76.6
45039000,-0.47,13.13,98.8,36.62,410.9,422.6,76.5
45040500,-0.48,13.12,99.5,36.45,411.1,423.0,76.4
45042000,-0.47,13.11,98.2,37.00,412.0,423.5,76.6
45043500,-0.48,13.13,99.4,36.43,410.8,422.6,76.4
45045000,-0.47,13.16,98.2,36.77,410.4,422.0,76.6
45046500,-0.47,13.14,97.3,37.25,411.5,422.8,76.7
45048000,-0.47,13.13,98.6,36.77,411.3,422.9,76.5
45049500,-0.47,13.09,98.3,37.10,412.7,424.2,76.6
45051000,-0.47,13.09,99.2,36.69,412.1,423.9,76.5
45052500,-0.47,13.07,99.5,36.70,412.8,424.6,76.4
45054000,-0.47,13.13,98.9,36.62,411.1,422.9,76.5
45055500,-0.47,13.09,99.2,36.74,412.3,424.1,76.5
45057000,-0.48,13.11,100.1,36.24,411.0,423.0,76.3
45058500,-0.47,13.06,99.7,36.68,413.1,424.9,76.4
45060000,-0.47,13.07,99.7,36.60,412.6,424.5,76.4
45061500,-0.47,13.07,99.4,36.74,412.7,424.5,76.5
45063000,-0.47,13.03,99.0,37.18,414.6,426.3,76.6
45064500,-0.47,13.05,99.1,37.02,413.9,425.6,76.5
45066000,-0.48,13.07,100.0,36.52,412.7,424.6,76.4
