Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.16,10.68,53.0,107.82,529.6,532.3,84.3
45001500,-0.16,10.69,53.9,105.86,529.1,531.8,84.2
45003000,-0.16,10.63,53.1,108.69,532.4,535.0,84.3
45004500,-0.16,10.65,53.0,108.39,531.2,533.9,84.3
45006000,-0.16,10.67,53.7,106.72,530.1,532.8,84.2
45007500,-0.16,10.66,53.1,108.04,530.8,533.5,84.3
45009000,-0.16,10.65,51.9,110.85,531.5,534.0,84.4
45010500,-0.16,10.65,53.8,106.96,531.3,534.0,84.2
45012000,-0.16,10.64,54.2,106.25,531.4,534.2,84.2
45013500,-0.16,10.64,53.9,106.82,531.5,534.3,84.2
45015000,-0.17,10.66,54.7,104.83,530.4,533.2,84.1
45016500,-0.16,10.66,52.9,108.59,530.9,533.5,84.3
45018000,-0.17,10.64,54.9,104.82,531.3,534.2,84.1
45019500,-0.16,10.65,53.0,108.50,531.3,533.9,84.3
45021000,-0.16,10.68,52.5,109.09,530.0,532.6,84.3
45022500,-0.16,10.66,52.3,109.72,530.9,533.5,84.4
45024000,-0.16,10.61,53.3,108.64,533.2,535.9,84.3
45025500,-0.16,10.61,53.5,108.38,533.3,536.0,84.3
45027000,-0.16,10.63,52.3,110.40,532.4,535.0,84.4
45028500,-0.16,10.63,53.9,106.90,531.8,534.5,84.2
45030000,-0.16,10.60,54.0,107.52,533.7,536.4,84.2
45031500,-0.16,10.58,52.9,110.10,534.7,537.3,84.4
45033000,-0.17,10.57,55.4,105.19,534.6,537.5,84.1
45034500,-0.16,10.55,53.5,109.37,536.2,538.8,84.3
45036000,-0.16,10.60,52.9,109.53,533.5,536.2,84.3
45037500,-0.15,10.60,51.5,112.64,533.9,536.4,84.5
45039000,-0.16,10.58,52.7,110.45,534.7,537.3,84.4
45040500,-0.16,10.58,53.7,108.39,534.6,537.3,84.3
45042000,-0.15,10.57,52.0,112.47,535.7,538.2,84.5
45043500,-0.16,10.56,53.0,110.31,535.8,538.4,84.3
45045000,-0.16,10.57,54.8,106.33,534.9,537.7,84.1
45046500,-0.16,10.53,53.1,110.79,537.3,539.9,84.4
45048000,-0.15,10.51,51.7,114.25,538.6,541.1,84.5
45049500,-0.16,10.53,53.6,109.86,537.5,540.1,84.3
45051000,-0.16,10.50,53.6,110.49,539.1,541.7,84.3
45052500,-0.15,10.51,52.7,112.18,538.6,541.2,84.4
45054000,-0.16,10.54,53.4,109.98,537.0,539.6,84.3
45055500,-0.16,10.54,53.6,109.44,536.8,539.4,84.3
45057000,-0.17,10.51,56.0,105.24,537.8,540.7,84.1
45058500,-0.15,10.56,51.9,112.92,536.3,538.8,84.5
45060000,-0.15,10.50,52.1,113.54,539.3,541.8,84.5
45061500,-0.15,10.52,52.0,113.30,538.0,540.5,84.5
45063000,-0.16,10.51,52.9,111.55,538.5,541.1,84.4
45064500,-0.16,10.54,53.4,109.91,536.9,539.6,84.3
45066000,-0.16,10.50,53.2,111.28,539.0,541.6,84.4
45067500,-0.16,10.45,54.2,110.19,541.4,544.1,84.3
45069000,-0.15,10.46,52.4,113.78,541.1,543.6,84.5
45070500,-0.16,10.46,55.5,107.45,540.7,543.5,84.1
45072000,-0.15,10.46,51.9,114.86,541.2,543.7,84.5
45073500,-0.16,10.52,53.9,109.25,537.7,540.4,84.3
45075000,-0.16,10.51,53.6,110.10,538.3,541.0,84.3
45076500,-0.15,10.46,53.0,112.52,541.2,543.8,84.4
45078000,-0.16,10.47,53.7,110.68,540.3,542.9,84.3
45079500,-0.16,10.43,54.5,109.90,542.2,545.0,84.3
45081000,-0.16,10.46,54.0,110.40,541.0,543.7,84.3
45082500,-0.15,10.43,52.9,113.29,542.5,545.1,84.4
45084000,-0.16,10.44,55.6,107.46,541.6,544.5,84.1
45085500,-0.15,10.40,52.2,115.48,544.4,546.9,84.5
45087000,-0.15,10.41,52.5,114.55,543.6,546.2,84.5
45088500,-0.15,10.43,53.2,112.51,542.4,545.0,84.4
45090000,-0.16,10.44,53.4,112.06,542.0,544.6,84.4
45091500,-0.16,10.39,54.0,111.87,544.9,547.6,84.3
45093000,-0.15,10.41,52.7,114.21,543.9,546.4,84.5
45094500,-0.16,10.38,54.5,110.99,545.2,547.9,84.3
45096000,-0.15,10.42,53.3,112.76,543.2,545.8,84.4
45097500,-0.15,10.38,52.4,115.43,545.3,547.8,84.5
45099000,-0.16,10.41,53.9,111.65,543.8,546.4,84.3
45100500,-0.15,10.36,53.9,112.64,546.0,548.7,84.4
45102000,-0.16,10.39,55.4,109.03,544.5,547.3,84.2
45103500,-0.15,10.39,53.3,113.45,545.0,547.6,84.4
45105000,-0.15,10.36,52.5,115.94,546.8,549.3,84.5
45106500,-0.15,10.35,53.4,113.94,546.7,549.3,84.4
45108000,-0.15,10.34,53.5,114.09,547.3,549.9,84.4
45109500,-0.16,10.33,55.0,111.17,547.8,550.5,84.3
45111000,-0.15,10.31,52.9,116.01,549.0,551.5,84.5
45112500,-0.15,10.37,52.2,116.25,546.1,548.6,84.5
45114000,-0.15,10.33,53.8,113.56,547.7,550.3,84.4
45115500,-0.15,10.34,53.2,114.77,547.7,550.2,84.5
45117000,-0.15,10.30,54.5,112.65,549.2,551.9,84.3
45118500,-0.15,10.36,52.5,115.85,546.7,549.3,84.5
45120000,-0.15,10.34,54.0,112.84,547.2,549.9,84.4
45121500,-0.15,10.36,51.6,117.89,546.8,549.2,84.6
45123000,-0.15,10.30,52.9,116.09,549.6,552.1,84.5
45124500,-0.15,10.36,52.7,115.25,546.3,548.8,84.5
45126000,-0.15,10.28,53.1,116.26,550.7,553.3,84.5
45127500,-0.15,10.31,52.9,116.03,549.2,551.8,84.5
45129000,-0.15,10.31,53.5,114.64,549.0,551.6,84.4
45130500,-0.15,10.27,53.8,115.00,551.3,553.9,84.4
45132000,-0.15,10.29,53.7,114.74,550.0,552.6,84.4
