Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.47,13.19,96.9,37.11,409.9,421.2,76.7
45001500,-0.47,13.26,95.7,37.19,408.0,419.1,76.8
45003000,-0.47,13.22,96.2,37.24,409.3,420.4,76.8
45004500,-0.47,13.20,97.7,36.67,409.0,420.5,76.6
45006000,-0.47,13.17,97.5,36.98,410.4,421.9,76.6
45007500,-0.47,13.20,96.4,37.25,409.8,421.0,76.8
45009000,-0.46,13.18,95.7,37.66,410.7,421.7,76.9
45010500,-0.47,13.18,96.9,37.14,410.1,421.4,76.7
45012000,-0.47,13.15,97.0,37.31,411.3,422.6,76.7
45013500,-0.46,13.12,97.0,37.52,412.5,423.7,76.8
45015000,-0.47,13.16,96.9,37.29,411.0,422.3,76.7
45016500,-0.47,13.15,98.0,36.86,410.6,422.1,76.6
45018000,-0.47,13.13,97.4,37.23,411.6,423.0,76.7
45019500,-0.47,13.12,97.4,37.33,412.2,423.6,76.7
45021000,-0.47,13.11,97.4,37.35,412.3,423.7,76.7
45022500,-0.47,13.15,98.0,36.88,410.7,422.2,76.6
45024000,-0.46,13.09,97.6,37.39,413.1,424.5,76.7
45025500,-0.47,13.11,97.9,37.17,412.3,423.8,76.6
45027000,-0.46,13.12,97.1,37.45,412.4,423.7,76.7
45028500,-0.47,13.12,98.3,36.91,411.7,423.3,76.6
45030000,-0.46,13.11,97.3,37.40,412.4,423.7,76.7
45031500,-0.46,13.12,96.6,37.69,412.7,423.8,76.8
45033000,-0.47,13.08,97.8,37.36,413.2,424.6,76.7
45034500,-0.46,13.13,96.8,37.51,412.1,423.3,76.8
45036000,-0.46,13.08,97.7,37.41,413.2,424.6,76.7
45037500,-0.46,13.09,96.5,37.87,413.6,424.7,76.9
45039000,-0.46,13.08,97.6,37.44,413.3,424.7,76.7
45040500,-0.47,13.06,98.7,37.07,413.4,425.0,76.6
45042000,-0.47,13.07,98.6,37.07,413.2,424.8,76.6
45043500,-0.46,13.08,97.7,37.43,413.4,424.8,76.7
45045000,-0.46,13.06,97.9,37.44,414.0,425.4,76.7
