Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.47,13.20,97.1,37.00,409.6,421.0,76.7
45001500,-0.47,13.24,97.1,36.70,407.9,419.3,76.6
45003000,-0.47,13.20,97.0,37.03,409.6,420.9,76.7
45004500,-0.48,13.18,98.5,36.50,409.5,421.1,76.5
45006000,-0.47,13.21,97.0,36.94,409.2,420.6,76.7
45007500,-0.47,13.20,97.8,36.65,409.1,420.6,76.5
45009000,-0.47,13.11,98.1,37.04,412.0,423.6,76.6
45010500,-0.47,13.16,98.0,36.80,410.2,421.8,76.6
45012000,-0.47,13.23,96.4,37.09,408.7,420.0,76.7
45013500,-0.47,13.16,96.9,37.31,411.1,422.3,76.7
45015000,-0.47,13.16,97.8,36.93,410.6,422.1,76.6
45016500,-0.47,13.21,96.3,37.26,409.6,420.8,76.8
45018000,-0.47,13.15,97.2,37.24,411.2,422.6,76.7
45019500,-0.47,13.15,97.7,37.03,411.0,422.5,76.6
45021000,-0.47,13.14,97.8,37.02,411.2,422.7,76.6
45022500,-0.47,13.14,97.3,37.25,411.6,422.9,76.7
45024000,-0.47,13.14,97.0,37.35,411.5,422.8,76.7
45025500,-0.47,13.11,98.2,37.04,412.2,423.7,76.6
45027000,-0.47,13.15,97.6,37.06,411.1,422.5,76.6
45028500,-0.47,13.09,98.7,36.91,412.4,424.0,76.5
45030000,-0.46,13.09,97.6,37.40,413.0,424.3,76.7
45031500,-0.47,13.13,97.5,37.22,411.8,423.1,76.7
45033000,-0.47,13.07,98.5,37.09,413.1,424.7,76.6
45034500,-0.47,13.08,98.3,37.14,413.0,424.5,76.6
45036000,-0.47,13.10,98.4,37.04,412.4,424.0,76.6
45037500,-0.47,13.10,98.6,36.91,412.2,423.8,76.5
45039000,-0.46,13.09,96.9,37.66,413.3,424.5,76.8
45040500,-0.47,13.08,98.7,36.97,412.8,424.4,76.5
45042000,-0.47,13.08,98.5,37.05,412.8,424.4,76.6
45043500,-0.47,13.09,98.4,37.08,412.8,424.3,76.6
45045000,-0.47,13.05,99.5,36.83,413.4,425.2,76.5
45046500,-0.46,13.06,97.8,37.49,414.0,425.4,76.7
45048000,-0.47,13.06,98.3,37.28,413.8,425.3,76.6
45049500,-0.46,13.05,97.5,37.67,414.5,425.9,76.8
45051000,-0.46,13.03,98.4,37.39,414.6,426.2,76.6
45052500,-0.47,13.04,98.5,37.33,414.5,426.0,76.6
45054000,-0.46,13.01,98.7,37.40,415.2,426.8,76.6
45055500,-0.47,13.02,99.7,36.93,414.4,426.2,76.5
45057000,-0.47,13.01,99.1,37.22,415.1,426.8,76.6
45058500,-0.47,13.02,98.9,37.26,414.8,426.5,76.6
45060000,-0.46,12.99,98.4,37.66,416.3,427.7,76.7
45061500,-0.47,12.99,99.4,37.21,415.7,427.4,76.5
45063000,-0.46,13.02,98.4,37.49,415.2,426.7,76.7
45064500,-0.47,13.00,98.9,37.35,415.5,427.1,76.6
45066000,-0.47,13.01,98.9,37.32,415.3,426.9,76.6
45067500,-0.47,13.01,99.7,36.99,414.8,426.7,76.5
45069000,-0.47,13.01,99.8,36.98,415.0,426.8,76.5
45070500,-0.46,12.98,98.7,37.58,416.4,427.9,76.7
45072000,-0.46,12.96,99.2,37.46,416.7,428.4,76.6
45073500,-0.47,12.96,99.8,37.22,416.5,428.3,76.5
45075000,-0.46,12.94,98.3,38.03,418.1,429.5,76.8
45076500,-0.47,13.00,99.1,37.30,415.5,427.2,76.6
45078000,-0.46,12.99,98.4,37.64,416.2,427.7,76.7
45079500,-0.47,12.97,100.0,37.10,416.1,428.0,76.5
45081000,-0.47,12.98,99.7,37.17,415.9,427.7,76.5
45082500,-0.46,12.98,98.4,37.77,416.8,428.2,76.7
45084000,-0.46,12.96,99.4,37.46,417.0,428.7,76.6
45085500,-0.47,12.94,99.9,37.32,417.2,429.0,76.5
45087000,-0.46,12.94,98.9,37.76,417.7,429.3,76.7
45088500,-0.47,12.94,100.5,37.07,417.0,428.9,76.4
45090000,-0.47,12.98,99.3,37.36,416.2,427.9,76.6
45091500,-0.47,12.95,100.1,37.18,416.7,428.6,76.5
45093000,-0.46,12.90,100.2,37.46,418.6,430.4,76.5
45094500,-0.47,12.95,99.8,37.31,416.9,428.6,76.5
45096000,-0.47,12.90,101.2,37.08,418.3,430.4,76.4
45097500,-0.46,12.90,99.2,37.85,419.0,430.6,76.7
45099000,-0.46,12.94,99.4,37.56,417.5,429.2,76.6
45100500,-0.46,12.92,99.7,37.52,418.1,429.8,76.6
45102000,-0.47,12.92,100.1,37.36,418.0,429.8,76.5
45103500,-0.46,12.95,99.4,37.47,417.0,428.7,76.6
45105000,-0.46,12.87,100.4,37.58,419.7,431.5,76.6
45106500,-0.46,12.86,100.4,37.59,419.8,431.7,76.5
45108000,-0.46,12.83,101.3,37.45,420.8,432.8,76.5
45109500,-0.46,12.84,100.5,37.73,420.8,432.6,76.6
45111000,-0.46,12.88,100.0,37.65,419.4,431.2,76.6
45112500,-0.46,12.84,101.1,37.43,420.3,432.3,76.5
45114000,-0.46,12.82,100.8,37.66,421.2,433.1,76.5
45115500,-0.47,12.86,101.3,37.23,419.6,431.6,76.4
45117000,-0.46,12.86,100.4,37.58,419.8,431.7,76.5
45118500,-0.46,12.85,100.4,37.69,420.4,432.2,76.6
45120000,-0.46,12.85,99.9,37.90,420.6,432.3,76.6
45121500,-0.46,12.83,100.2,37.90,421.3,433.1,76.6
45123000,-0.46,12.84,100.1,37.84,420.8,432.5,76.6
45124500,-0.46,12.81,100.9,37.69,421.4,433.3,76.5
45126000,-0.46,12.81,101.2,37.60,421.4,433.4,76.5
45127500,-0.46,12.84,100.9,37.54,420.5,432.4,76.5
45129000,-0.46,12.81,100.6,37.79,421.5,433.4,76.6
45130500,-0.46,12.79,101.0,37.79,422.2,434.1,76.5
45132000,-0.47,12.80,102.3,37.19,421.2,433.4,76.4
45133500,-0.46,12.80,101.7,37.45,421.6,433.7,76.4
45135000,-0.46,12.78,100.3,38.15,423.0,434.7,76.7
45136500,-0.46,12.78,100.3,38.15,423.0,434.7,76.7
45138000,-0.45,12.75,100.4,38.30,424.0,435.7,76.7
45139500,-0.46,12.79,101.0,37.82,422.4,434.3,76.6
45141000,-0.46,12.77,101.6,37.68,422.7,434.7,76.5
45142500,-0.46,12.79,101.3,37.66,422.0,434.0,76.5
45144000,-0.47,12.74,103.2,37.19,423.0,435.4,76.3
45145500,-0.46,12.79,100.4,38.04,422.5,434.3,76.6
45147000,-0.46,12.75,100.9,38.08,423.8,435.7,76.6
45148500,-0.46,12.79,100.5,38.00,422.4,434.2,76.6
45150000,-0.46,12.75,101.8,37.72,423.3,435.4,76.5
45151500,-0.46,12.78,100.9,37.91,422.7,434.5,76.6
45153000,-0.46,12.71,102.8,37.55,424.5,436.7,76.4
45154500,-0.46,12.76,101.5,37.78,423.1,435.1,76.5
45156000,-0.47,12.76,103.0,37.16,422.5,434.9,76.3
45157500,-0.46,12.75,100.9,38.09,423.9,435.7,76.6
45159000,-0.46,12.72,101.4,38.09,424.7,436.7,76.6
45160500,-0.46,12.69,102.2,37.89,425.3,437.4,76.5
45162000,-0.46,12.73,102.2,37.69,424.0,436.1,76.5
45163500,-0.46,12.74,101.0,38.11,424.1,435.9,76.6
45165000,-0.45,12.70,101.0,38.34,425.5,437.3,76.6
45166500,-0.46,12.71,101.7,38.02,425.0,437.0,76.5
45168000,-0.46,12.73,101.3,38.02,424.2,436.1,76.6
45169500,-0.46,12.69,102.3,37.88,425.3,437.5,76.5
45171000,-0.46,12.66,103.4,37.59,425.8,438.2,76.4
45172500,-0.45,12.69,100.8,38.48,426.0,437.8,76.7
45174000,-0.46,12.72,101.3,38.14,424.9,436.8,76.6
45175500,-0.45,12.67,101.1,38.50,426.7,438.6,76.7
45177000,-0.46,12.68,103.5,37.46,425.2,437.6,76.3
45178500,-0.46,12.69,102.5,37.81,425.4,437.6,76.4
45180000,-0.46,12.68,102.3,37.95,425.9,438.0,76.5
45181500,-0.45,12.65,102.1,38.22,427.0,439.0,76.6
45183000,-0.46,12.65,104.2,37.37,426.0,438.5,76.3
45184500,-0.45,12.70,101.0,38.34,425.5,437.3,76.6
45186000,-0.46,12.65,102.6,38.02,426.7,438.9,76.5
45187500,-0.46,12.65,103.1,37.83,426.6,438.8,76.4
45189000,-0.45,12.66,101.4,38.45,427.0,438.8,76.6
45190500,-0.46,12.63,102.6,38.14,427.4,439.6,76.5
45192000,-0.46,12.64,102.7,38.00,426.9,439.1,76.5
45193500,-0.46,12.62,103.1,37.98,427.6,439.8,76.4
45195000,-0.46,12.61,103.3,37.94,427.7,440.0,76.4
45196500,-0.46,12.62,103.1,38.00,427.6,439.8,76.4
45198000,-0.45,12.65,100.9,38.76,427.7,439.5,76.7
45199500,-0.46,12.59,103.4,38.04,428.5,440.8,76.4
45201000,-0.45,12.65,101.7,38.37,427.2,439.1,76.6
45202500,-0.46,12.62,102.6,38.19,427.7,439.8,76.5
45204000,-0.46,12.56,103.8,38.08,429.4,441.8,76.4
45205500,-0.45,12.58,102.8,38.35,429.2,441.4,76.5
45207000,-0.46,12.52,104.7,37.96,430.6,443.2,76.3
45208500,-0.46,12.58,104.0,37.87,428.6,441.1,76.4
45210000,-0.46,12.58,104.3,37.73,428.5,441.0,76.3
45211500,-0.45,12.53,103.4,38.44,430.9,443.1,76.5
45213000,-0.45,12.55,103.4,38.31,430.1,442.4,76.5
45214500,-0.45,12.53,103.8,38.25,430.6,442.9,76.4
45216000,-0.45,12.56,102.9,38.44,429.9,442.1,76.5
45217500,-0.45,12.54,103.5,38.34,430.5,442.7,76.5
45219000,-0.45,12.58,103.2,38.22,429.2,441.5,76.5
45220500,-0.45,12.55,103.2,38.38,430.2,442.4,76.5
45222000,-0.45,12.53,103.7,38.35,431.0,443.3,76.5
45223500,-0.45,12.55,102.8,38.54,430.3,442.4,76.6
45225000,-0.45,12.49,103.2,38.80,432.7,444.8,76.6
45226500,-0.45,12.56,102.7,38.55,430.3,442.4,76.6
45228000,-0.46,12.55,103.7,38.17,430.0,442.3,76.4
45229500,-0.45,12.52,102.6,38.85,431.7,443.7,76.6
45231000,-0.45,12.50,104.5,38.21,431.6,444.1,76.4
45232500,-0.45,12.47,103.6,38.79,433.3,445.5,76.6
45234000,-0.46,12.53,104.4,38.05,430.6,443.1,76.4
45235500,-0.45,12.48,103.8,38.59,432.5,444.8,76.5
45237000,-0.45,12.50,103.9,38.44,432.0,444.3,76.5
45238500,-0.45,12.49,103.7,38.63,432.6,444.8,76.5
45240000,-0.45,12.49,103.8,38.58,432.5,444.8,76.5
45241500,-0.46,12.47,105.1,38.12,432.4,445.0,76.3
45243000,-0.46,12.45,106.3,37.77,432.5,445.3,76.2
45244500,-0.45,12.47,104.2,38.46,432.7,445.1,76.5
