Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.48,13.30,96.8,36.49,406.1,417.5,76.6
45001500,-0.48,13.27,97.5,36.40,406.8,418.3,76.5
45003000,-0.47,13.28,96.7,36.64,406.8,418.2,76.6
45004500,-0.48,13.26,97.9,36.30,407.1,418.7,76.5
45006000,-0.47,13.25,96.9,36.78,407.9,419.2,76.6
45007500,-0.47,13.27,96.2,36.94,407.4,418.6,76.7
45009000,-0.48,13.26,97.2,36.56,407.3,418.7,76.6
45010500,-0.48,13.25,98.1,36.26,407.3,418.9,76.5
45012000,-0.48,13.26,97.3,36.56,407.4,418.9,76.6
45013500,-0.48,13.30,96.8,36.53,406.2,417.6,76.6
45015000,-0.48,13.19,98.2,36.57,409.3,420.9,76.5
45016500,-0.48,13.28,97.0,36.53,406.6,418.0,76.6
45018000,-0.47,13.21,97.5,36.69,408.7,420.2,76.6
45019500,-0.47,13.22,97.3,36.77,408.6,420.0,76.6
45021000,-0.48,13.22,97.8,36.57,408.5,420.0,76.5
45022500,-0.47,13.20,97.6,36.73,409.1,420.6,76.6
45024000,-0.47,13.22,97.3,36.73,408.6,420.0,76.6
45025500,-0.47,13.21,97.1,36.87,408.9,420.3,76.6
45027000,-0.47,13.18,97.0,37.09,410.1,421.4,76.7
45028500,-0.47,13.21,96.9,37.00,409.3,420.7,76.7
45030000,-0.47,13.24,96.2,37.11,408.5,419.6,76.8
45031500,-0.47,13.18,97.3,37.00,410.1,421.5,76.7
45033000,-0.47,13.20,97.4,36.82,409.1,420.6,76.6
45034500,-0.47,13.20,97.6,36.78,409.3,420.8,76.6
45036000,-0.47,13.19,98.0,36.61,409.2,420.8,76.5
45037500,-0.47,13.18,97.4,36.92,409.8,421.3,76.6
45039000,-0.47,13.15,97.6,37.08,411.1,422.5,76.6
45040500,-0.47,13.12,98.1,37.04,411.9,423.4,76.6
45042000,-0.47,13.17,98.2,36.70,410.1,421.7,76.5
45043500,-0.47,13.16,98.1,36.77,410.3,421.9,76.6
45045000,-0.47,13.18,97.6,36.84,409.7,421.2,76.6
45046500,-0.46,13.13,97.1,37.40,412.0,423.3,76.7
45048000,-0.48,13.12,99.2,36.51,411.0,422.8,76.4
45049500,-0.47,13.15,98.6,36.64,410.6,422.2,76.5
45051000,-0.47,13.11,97.8,37.19,412.1,423.6,76.7
45052500,-0.47,13.11,98.6,36.83,411.7,423.4,76.5
45054000,-0.47,13.07,98.7,37.07,413.4,425.0,76.6
45055500,-0.47,13.16,97.8,36.89,410.3,421.8,76.6
45057000,-0.48,13.11,99.7,36.42,411.4,423.3,76.4
45058500,-0.48,13.08,99.8,36.58,412.4,424.3,76.4
45060000,-0.47,13.12,98.9,36.63,411.2,422.9,76.5
45061500,-0.47,13.10,99.3,36.66,412.0,423.8,76.5
45063000,-0.47,13.12,97.8,37.13,411.8,423.3,76.6
45064500,-0.47,13.09,98.7,36.95,412.6,424.2,76.5
45066000,-0.47,13.06,99.1,36.96,413.5,425.3,76.5
45067500,-0.47,13.10,98.3,37.05,412.4,423.9,76.6
45069000,-0.47,13.07,99.4,36.80,413.0,424.8,76.5
45070500,-0.47,13.04,100.0,36.68,413.6,425.6,76.4
45072000,-0.47,13.05,99.2,36.94,413.5,425.3,76.5
45073500,-0.47,13.08,99.2,36.79,412.5,424.3,76.5
45075000,-0.47,13.06,98.1,37.34,413.8,425.3,76.7
45076500,-0.47,13.06,98.3,37.32,414.0,425.5,76.6
45078000,-0.47,13.05,98.9,37.08,413.7,425.3,76.6
45079500,-0.47,13.07,99.2,36.84,412.9,424.6,76.5
45081000,-0.46,13.04,98.2,37.44,414.5,426.0,76.7
45082500,-0.47,13.03,99.2,37.08,414.4,426.1,76.5
45084000,-0.47,13.05,99.6,36.78,413.5,425.3,76.4
45085500,-0.46,13.02,98.6,37.37,415.0,426.6,76.6
45087000,-0.47,13.02,99.5,37.00,414.5,426.3,76.5
45088500,-0.47,13.00,99.3,37.18,415.3,427.0,76.5
45090000,-0.46,13.00,98.7,37.49,415.8,427.4,76.6
45091500,-0.47,13.00,99.2,37.23,415.3,427.0,76.6
45093000,-0.47,12.98,100.2,36.96,415.7,427.6,76.4
45094500,-0.47,13.00,99.8,37.03,415.3,427.1,76.5
45096000,-0.47,13.00,99.5,37.14,415.2,427.0,76.5
45097500,-0.46,12.95,99.4,37.47,417.1,428.8,76.6
45099000,-0.47,13.01,99.7,37.01,414.9,426.7,76.5
45100500,-0.47,12.98,99.7,37.15,415.9,427.7,76.5
45102000,-0.47,12.95,100.2,37.13,416.7,428.6,76.5
45103500,-0.47,12.96,99.8,37.23,416.5,428.3,76.5
45105000,-0.47,12.99,100.1,36.93,415.3,427.2,76.4
45106500,-0.46,12.95,98.3,37.95,417.6,429.1,76.8
45108000,-0.46,12.93,99.1,37.77,418.2,429.7,76.7
45109500,-0.47,12.97,100.3,36.96,415.9,427.9,76.4
45111000,-0.47,12.94,100.0,37.28,417.1,428.9,76.5
45112500,-0.46,12.96,99.1,37.57,417.0,428.6,76.6
45114000,-0.46,12.93,98.5,38.02,418.5,429.9,76.8
45115500,-0.47,12.96,99.7,37.26,416.5,428.3,76.5
45117000,-0.47,12.93,100.2,37.28,417.6,429.5,76.5
45118500,-0.46,12.97,99.0,37.56,416.8,428.4,76.6
45120000,-0.47,12.91,101.1,37.02,417.9,430.0,76.4
45121500,-0.47,12.94,100.3,37.13,417.0,428.9,76.5
45123000,-0.46,12.90,99.6,37.68,418.8,430.5,76.6
45124500,-0.47,12.92,100.3,37.29,417.8,429.6,76.5
45126000,-0.47,12.95,100.6,36.96,416.5,428.5,76.4
