Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.39,12.81,87.4,44.19,427.9,436.7,78.5
45001500,-0.40,12.77,89.6,43.29,428.4,437.6,78.2
45003000,-0.40,12.72,89.1,43.91,430.4,439.5,78.3
45004500,-0.39,12.72,88.5,44.19,430.5,439.5,78.4
45006000,-0.40,12.77,88.8,43.68,428.6,437.7,78.3
45007500,-0.40,12.76,89.1,43.61,428.8,438.0,78.3
45009000,-0.40,12.76,89.5,43.40,428.7,437.9,78.2
45010500,-0.40,12.76,89.6,43.36,428.7,438.0,78.2
45012000,-0.40,12.68,89.6,43.93,431.6,440.8,78.3
45013500,-0.39,12.71,88.8,44.11,430.7,439.8,78.4
45015000,-0.39,12.71,88.8,44.14,431.0,440.0,78.4
45016500,-0.39,12.72,88.9,44.04,430.5,439.6,78.3
45018000,-0.40,12.68,90.5,43.42,431.2,440.6,78.1
45019500,-0.39,12.74,88.5,44.06,429.9,438.9,78.4
45021000,-0.39,12.68,89.0,44.25,431.9,441.0,78.4
45022500,-0.39,12.72,88.2,44.38,430.8,439.7,78.4
45024000,-0.40,12.70,89.4,43.91,431.2,440.3,78.3
45025500,-0.39,12.68,89.5,44.00,431.9,441.0,78.3
45027000,-0.40,12.66,89.8,43.96,432.3,441.5,78.3
45028500,-0.40,12.70,89.8,43.66,430.8,440.1,78.2
45030000,-0.40,12.68,91.0,43.22,431.2,440.7,78.1
45031500,-0.40,12.65,89.9,43.98,432.6,441.9,78.3
45033000,-0.39,12.66,89.1,44.37,432.8,441.8,78.4
45034500,-0.39,12.65,89.8,44.03,432.7,441.9,78.3
45036000,-0.40,12.67,89.9,43.81,431.8,441.0,78.2
45037500,-0.39,12.68,88.5,44.50,432.1,441.1,78.4
45039000,-0.39,12.66,88.7,44.55,432.8,441.7,78.4
45040500,-0.39,12.63,88.3,45.02,434.2,443.1,78.5
45042000,-0.39,12.69,87.7,44.88,432.1,440.9,78.5
45043500,-0.39,12.63,89.0,44.63,433.9,442.9,78.4
45045000,-0.39,12.61,89.7,44.38,434.3,443.4,78.3
45046500,-0.39,12.61,88.7,44.87,434.5,443.5,78.5
45048000,-0.39,12.60,90.2,44.18,434.4,443.6,78.3
45049500,-0.39,12.61,89.4,44.53,434.4,443.6,78.4
45051000,-0.40,12.63,90.2,43.98,433.4,442.7,78.2
45052500,-0.39,12.55,90.6,44.34,436.1,445.4,78.3
45054000,-0.39,12.59,90.4,44.14,434.7,444.0,78.3
45055500,-0.39,12.57,90.0,44.50,435.5,444.7,78.3
45057000,-0.39,12.52,90.4,44.66,437.3,446.6,78.3
45058500,-0.39,12.59,89.9,44.44,435.0,444.2,78.3
45060000,-0.39,12.61,89.1,44.65,434.4,443.4,78.4
45061500,-0.39,12.56,89.7,44.80,436.3,445.4,78.4
45063000,-0.39,12.57,90.1,44.40,435.4,444.6,78.3
45064500,-0.40,12.58,91.7,43.50,434.4,444.0,78.1
45066000,-0.39,12.54,90.8,44.30,436.5,445.9,78.2
45067500,-0.39,12.57,90.2,44.37,435.5,444.7,78.3
45069000,-0.39,12.56,89.4,44.95,436.4,445.5,78.4
45070500,-0.39,12.58,90.2,44.29,435.0,444.3,78.3
45072000,-0.38,12.52,89.1,45.37,438.1,447.0,78.5
45073500,-0.39,12.54,90.1,44.69,436.9,446.1,78.3
45075000,-0.39,12.54,90.5,44.44,436.4,445.7,78.3
45076500,-0.38,12.55,89.0,45.17,436.7,445.7,78.5
45078000,-0.39,12.49,91.2,44.50,438.3,447.7,78.3
45079500,-0.39,12.52,90.7,44.47,437.1,446.4,78.3
45081000,-0.39,12.52,90.3,44.72,437.4,446.6,78.3
45082500,-0.39,12.49,90.6,44.74,438.3,447.5,78.3
45084000,-0.39,12.55,90.4,44.45,436.4,445.6,78.3
45085500,-0.39,12.53,89.8,44.85,437.0,446.2,78.4
45087000,-0.39,12.47,91.0,44.74,439.2,448.5,78.3
45088500,-0.39,12.49,90.4,44.86,438.4,447.6,78.4
45090000,-0.39,12.48,90.2,45.05,439.0,448.1,78.4
45091500,-0.39,12.49,91.4,44.34,438.0,447.4,78.2
45093000,-0.39,12.43,91.1,44.94,440.5,449.8,78.3
45094500,-0.39,12.45,90.8,44.97,440.0,449.3,78.3
45096000,-0.39,12.49,91.3,44.37,438.0,447.5,78.2
45097500,-0.38,12.47,89.6,45.43,439.4,448.5,78.5
45099000,-0.38,12.47,90.1,45.20,439.5,448.7,78.4
45100500,-0.39,12.50,90.7,44.68,438.2,447.5,78.3
45102000,-0.38,12.46,89.3,45.69,440.0,449.0,78.5
45103500,-0.39,12.42,91.6,44.74,440.5,450.0,78.3
45105000,-0.39,12.43,92.0,44.44,440.0,449.5,78.2
45106500,-0.39,12.42,91.2,44.93,440.7,450.1,78.3
45108000,-0.39,12.45,90.7,45.01,440.0,449.3,78.3
45109500,-0.39,12.39,92.1,44.74,441.8,451.3,78.2
45111000,-0.38,12.41,90.9,45.20,441.3,450.5,78.4
45112500,-0.39,12.44,91.9,44.43,439.7,449.3,78.2
45114000,-0.38,12.39,90.3,45.71,442.6,451.7,78.5
45115500,-0.39,12.41,91.3,45.04,441.3,450.7,78.3
45117000,-0.39,12.44,92.2,44.30,439.7,449.2,78.2
45118500,-0.39,12.40,92.4,44.49,441.1,450.7,78.2
45120000,-0.39,12.39,92.3,44.65,441.7,451.3,78.2
45121500,-0.39,12.42,92.4,44.31,440.2,449.8,78.1
45123000,-0.39,12.40,91.5,45.00,441.6,451.0,78.3
45124500,-0.38,12.38,90.6,45.58,442.6,451.8,78.4
45126000,-0.38,12.40,91.1,45.19,441.9,451.2,78.3
45127500,-0.39,12.38,92.9,44.38,441.7,451.3,78.1
45129000,-0.39,12.37,91.9,44.96,442.4,451.9,78.3
45130500,-0.39,12.35,92.0,45.11,443.4,452.8,78.3
45132000,-0.39,12.37,92.3,44.74,442.3,451.8,78.2
45133500,-0.38,12.32,92.0,45.26,444.3,453.7,78.3
45135000,-0.38,12.36,90.2,45.93,443.5,452.6,78.5
45136500,-0.38,12.34,91.5,45.40,443.8,453.1,78.4
45138000,-0.38,12.35,91.6,45.26,443.4,452.7,78.3
45139500,-0.39,12.36,92.8,44.57,442.6,452.2,78.2
45141000,-0.38,12.31,91.2,45.81,445.2,454.4,78.4
45142500,-0.38,12.30,91.2,45.91,445.8,455.0,78.4
45144000,-0.39,12.30,92.8,45.02,444.9,454.5,78.2
45145500,-0.39,12.32,93.2,44.71,444.1,453.7,78.2
45147000,-0.38,12.33,91.4,45.57,444.5,453.8,78.4
45148500,-0.38,12.33,91.9,45.26,444.1,453.5,78.3
45150000,-0.38,12.29,92.5,45.29,445.6,455.1,78.3
45151500,-0.38,12.31,92.4,45.17,444.8,454.3,78.3
45153000,-0.39,12.27,93.5,44.90,445.8,455.4,78.2
45154500,-0.39,12.26,93.3,45.09,446.4,456.0,78.2
45156000,-0.38,12.26,92.3,45.64,446.9,456.3,78.3
45157500,-0.38,12.29,92.2,45.43,445.5,454.9,78.3
45159000,-0.38,12.30,91.4,45.74,445.4,454.7,78.4
45160500,-0.39,12.29,92.7,45.11,445.2,454.7,78.2
45162000,-0.38,12.28,91.5,45.88,446.3,455.6,78.4
45163500,-0.38,12.27,92.7,45.26,446.0,455.5,78.3
45165000,-0.38,12.28,92.5,45.33,445.8,455.3,78.3
45166500,-0.38,12.26,92.3,45.62,446.8,456.2,78.3
45168000,-0.38,12.25,91.5,46.10,447.5,456.7,78.4
45169500,-0.38,12.24,93.2,45.28,447.1,456.7,78.2
45171000,-0.38,12.26,92.8,45.32,446.5,456.0,78.3
45172500,-0.38,12.25,92.6,45.50,446.8,456.3,78.3
45174000,-0.38,12.22,93.1,45.51,448.1,457.7,78.3
45175500,-0.38,12.25,92.7,45.49,447.1,456.6,78.3
45177000,-0.38,12.22,93.6,45.24,447.9,457.6,78.2
45178500,-0.38,12.22,93.0,45.56,448.0,457.6,78.3
45180000,-0.39,12.24,93.6,45.07,447.0,456.7,78.2
45181500,-0.38,12.21,93.5,45.34,448.0,457.7,78.2
45183000,-0.38,12.22,93.5,45.30,448.0,457.6,78.2
45184500,-0.38,12.19,94.0,45.28,449.0,458.7,78.2
45186000,-0.38,12.21,92.5,45.87,448.7,458.1,78.3
45187500,-0.38,12.21,92.4,45.89,448.5,457.9,78.4
45189000,-0.38,12.17,93.4,45.71,449.8,459.4,78.3
45190500,-0.39,12.22,94.3,44.88,447.5,457.4,78.1
45192000,-0.38,12.18,93.6,45.48,449.2,458.8,78.2
45193500,-0.38,12.19,92.6,45.99,449.5,458.9,78.4
45195000,-0.38,12.19,92.5,46.10,449.6,459.0,78.4
45196500,-0.39,12.15,94.8,45.08,449.9,459.8,78.1
45198000,-0.38,12.21,93.0,45.64,448.5,458.1,78.3
45199500,-0.38,12.17,93.8,45.47,449.5,459.2,78.2
45201000,-0.38,12.15,94.5,45.33,450.3,460.1,78.2
45202500,-0.39,12.14,95.8,44.68,450.0,460.0,78.0
45204000,-0.38,12.16,94.2,45.36,450.0,459.7,78.2
45205500,-0.38,12.13,93.2,46.13,451.5,461.0,78.3
45207000,-0.38,12.14,94.1,45.64,451.0,460.7,78.2
45208500,-0.38,12.15,93.5,45.80,450.6,460.2,78.3
45210000,-0.38,12.14,94.5,45.38,450.6,460.4,78.2
45211500,-0.38,12.16,94.6,45.14,449.6,459.5,78.1
45213000,-0.38,12.11,94.0,45.85,451.9,461.6,78.3
45214500,-0.37,12.10,92.5,46.77,453.2,462.5,78.5
45216000,-0.38,12.10,93.8,46.07,452.7,462.3,78.3
45217500,-0.38,12.08,95.3,45.37,452.5,462.5,78.1
45219000,-0.38,12.12,94.0,45.78,451.7,461.4,78.2
45220500,-0.38,12.09,95.6,45.21,452.4,462.4,78.1
45222000,-0.38,12.08,94.7,45.76,453.1,462.9,78.2
45223500,-0.38,12.10,94.8,45.52,452.2,462.0,78.2
45225000,-0.38,12.06,95.5,45.47,453.4,463.3,78.1
45226500,-0.38,12.05,95.7,45.50,454.0,463.9,78.1
45228000,-0.38,12.08,94.2,45.95,453.0,462.7,78.2
45229500,-0.38,12.08,94.9,45.63,452.9,462.7,78.2
45231000,-0.38,12.07,94.5,45.89,453.4,463.2,78.2
45232500,-0.38,12.05,94.2,46.20,454.3,463.9,78.3
45234000,-0.38,12.03,94.9,46.06,455.1,464.9,78.2
45235500,-0.38,12.05,94.5,46.07,454.2,463.9,78.2
45237000,-0.38,12.03,94.7,46.13,454.9,464.7,78.2
45238500,-0.37,12.07,93.7,46.39,454.0,463.6,78.3
45240000,-0.38,12.01,95.6,45.82,455.6,465.6,78.1
45241500,-0.38,12.06,94.9,45.81,453.8,463.6,78.2
45243000,-0.37,12.02,94.0,46.63,455.9,465.5,78.4
45244500,-0.38,12.05,95.0,45.83,454.1,463.9,78.2
45246000,-0.37,12.03,94.2,46.39,455.1,464.7,78.3
45247500,-0.38,12.03,95.2,45.82,454.7,464.5,78.2
45249000,-0.38,12.04,94.2,46.31,454.9,464.5,78.3
45250500,-0.38,11.99,95.7,45.95,456.3,466.3,78.2
45252000,-0.37,12.00,94.3,46.55,456.4,466.0,78.3
45253500,-0.37,11.97,95.0,46.44,457.3,467.1,78.3
45255000,-0.38,11.98,95.3,46.24,456.9,466.8,78.2
45256500,-0.37,12.00,93.9,46.81,456.6,466.2,78.4
45258000,-0.38,11.96,96.3,45.87,457.4,467.4,78.1
45259500,-0.37,11.95,95.0,46.58,458.2,467.9,78.3
45261000,-0.37,11.96,94.9,46.54,457.7,467.4,78.3
45262500,-0.37,11.97,94.6,46.71,457.8,467.4,78.3
45264000,-0.38,11.94,96.0,46.15,458.2,468.2,78.2
45265500,-0.38,11.98,95.3,46.18,456.8,466.6,78.2
45267000,-0.38,11.93,96.7,45.87,458.4,468.5,78.1
45268500,-0.37,11.93,94.8,46.86,459.1,468.8,78.3
45270000,-0.37,11.95,94.2,47.02,458.5,468.1,78.4
45271500,-0.38,11.96,95.9,46.08,457.6,467.6,78.2
45273000,-0.38,11.92,96.9,45.82,458.5,468.7,78.1
45274500,-0.37,11.93,95.3,46.64,459.1,468.9,78.3
45276000,-0.38,11.90,96.4,46.31,459.9,469.9,78.2
45277500,-0.38,11.91,96.8,46.03,459.4,469.5,78.1
45279000,-0.38,11.93,95.9,46.27,458.6,468.5,78.2
45280500,-0.37,11.89,96.4,46.34,460.0,470.0,78.2
45282000,-0.37,11.90,95.3,46.88,460.4,470.1,78.3
45283500,-0.37,11.91,95.5,46.69,459.8,469.6,78.3
45285000,-0.37,11.88,96.5,46.37,460.4,470.4,78.2
45286500,-0.38,11.85,97.3,46.19,461.3,471.5,78.1
45288000,-0.37,11.83,97.3,46.35,462.2,472.4,78.1
45289500,-0.38,11.92,96.5,46.06,458.9,468.9,78.1
45291000,-0.37,11.88,95.8,46.73,460.8,470.6,78.3
45292500,-0.38,11.85,97.5,46.14,461.6,471.7,78.1
45294000,-0.38,11.85,97.9,45.88,461.2,471.5,78.0
45295500,-0.37,11.83,96.8,46.61,462.4,472.4,78.2
45297000,-0.37,11.86,96.8,46.37,461.2,471.3,78.1
45298500,-0.37,11.85,95.4,47.19,462.1,471.9,78.3
45300000,-0.38,11.91,96.3,46.24,459.4,469.4,78.2
45301500,-0.37,11.84,96.0,47.01,462.7,472.5,78.3
45303000,-0.37,11.84,96.4,46.76,462.4,472.3,78.2
45304500,-0.37,11.85,96.0,46.90,462.1,472.0,78.3
45306000,-0.37,11.83,96.2,46.98,462.9,472.7,78.3
45307500,-0.38,11.85,97.1,46.32,461.6,471.7,78.1
45309000,-0.37,11.83,96.1,47.01,462.9,472.8,78.3
45310500,-0.37,11.82,96.9,46.67,462.9,473.0,78.2
45312000,-0.37,11.81,97.2,46.62,463.5,473.5,78.2
45313500,-0.37,11.80,96.7,46.96,464.0,474.0,78.2
45315000,-0.38,11.79,98.5,46.05,463.4,473.7,78.0
45316500,-0.38,11.77,98.4,46.28,464.3,474.6,78.0
45318000,-0.37,11.80,97.6,46.45,463.4,473.5,78.1
45319500,-0.37,11.74,97.9,46.84,466.1,476.3,78.1
45321000,-0.37,11.78,97.4,46.77,464.6,474.7,78.2
45322500,-0.37,11.76,97.6,46.77,465.1,475.2,78.2
45324000,-0.37,11.81,96.3,47.06,463.7,473.6,78.3
45325500,-0.37,11.76,96.5,47.42,465.9,475.8,78.3
45327000,-0.37,11.78,97.2,46.83,464.6,474.7,78.2
45328500,-0.37,11.79,97.0,46.83,464.0,474.1,78.2
45330000,-0.37,11.79,96.3,47.27,464.6,474.4,78.3
45331500,-0.37,11.77,96.7,47.15,465.0,475.0,78.3
45333000,-0.37,11.75,98.4,46.46,465.3,475.6,78.1
45334500,-0.37,11.75,96.4,47.54,466.4,476.3,78.3
45336000,-0.37,11.74,97.8,46.88,466.1,476.2,78.2
45337500,-0.37,11.73,98.0,46.82,466.3,476.5,78.1
45339000,-0.37,11.75,98.2,46.57,465.5,475.7,78.1
45340500,-0.37,11.72,98.4,46.67,466.5,476.8,78.1
45342000,-0.37,11.69,99.3,46.52,467.6,478.0,78.0
45343500,-0.37,11.71,97.8,47.12,467.4,477.5,78.2
45345000,-0.37,11.73,97.7,46.99,466.5,476.6,78.2
45346500,-0.37,11.74,98.6,46.41,465.6,475.9,78.0
45348000,-0.37,11.68,97.8,47.34,468.6,478.7,78.2
45349500,-0.37,11.67,98.0,47.37,469.2,479.3,78.2
45351000,-0.37,11.69,97.9,47.26,468.2,478.4,78.2
45352500,-0.37,11.68,98.1,47.18,468.5,478.7,78.2
45354000,-0.37,11.68,98.4,47.06,468.4,478.6,78.1
45355500,-0.37,11.67,98.8,46.96,468.8,479.1,78.1
45357000,-0.37,11.68,99.0,46.72,468.2,478.5,78.1
45358500,-0.37,11.65,98.6,47.17,469.4,479.7,78.1
45360000,-0.37,11.62,100.4,46.52,470.2,480.7,77.9
45361500,-0.37,11.70,97.7,47.27,468.0,478.1,78.2
45363000,-0.37,11.66,99.1,46.84,468.9,479.3,78.1
45364500,-0.37,11.68,98.4,47.03,468.3,478.6,78.1
45366000,-0.36,11.64,97.9,47.67,470.5,480.6,78.2
45367500,-0.37,11.63,99.0,47.10,470.1,480.4,78.1
45369000,-0.37,11.64,99.0,47.07,469.9,480.2,78.1
45370500,-0.37,11.65,98.4,47.27,469.5,479.7,78.2
45372000,-0.37,11.61,99.2,47.27,471.3,481.6,78.1
45373500,-0.37,11.64,98.3,47.43,470.0,480.2,78.2
45375000,-0.36,11.62,98.0,47.75,471.1,481.2,78.3
45376500,-0.36,11.60,97.7,48.08,472.1,482.1,78.3
45378000,-0.36,11.63,97.5,48.01,471.2,481.2,78.3
45379500,-0.37,11.63,98.6,47.37,470.5,480.7,78.2
45381000,-0.36,11.58,98.3,47.98,473.0,483.1,78.3
45382500,-0.36,11.57,98.7,47.89,473.4,483.5,78.2
45384000,-0.37,11.63,98.6,47.39,470.7,480.9,78.2
45385500,-0.37,11.56,99.7,47.40,473.3,483.7,78.1
45387000,-0.36,11.58,98.9,47.64,472.7,482.9,78.2
45388500,-0.36,11.56,98.5,47.99,473.6,483.8,78.2
45390000,-0.37,11.53,99.9,47.54,474.3,484.7,78.1
45391500,-0.36,11.56,98.4,48.02,473.6,483.7,78.3
45393000,-0.36,11.51,99.7,47.83,475.5,485.9,78.2
45394500,-0.36,11.48,100.5,47.69,476.5,487.0,78.1
45396000,-0.36,11.56,98.0,48.30,473.9,483.9,78.3
45397500,-0.37,11.53,100.5,47.26,474.2,484.8,78.0
45399000,-0.37,11.54,100.2,47.30,473.9,484.4,78.1
45400500,-0.36,11.53,99.7,47.65,474.6,485.0,78.1
45402000,-0.36,11.53,98.7,48.15,474.8,484.9,78.3
45403500,-0.37,11.52,100.2,47.44,474.7,485.2,78.1
45405000,-0.36,11.51,98.1,48.70,476.3,486.3,78.4
45406500,-0.36,11.52,99.5,47.81,475.0,485.3,78.2
45408000,-0.36,11.53,99.8,47.62,474.6,484.9,78.1
45409500,-0.36,11.52,98.6,48.28,475.3,485.5,78.3
45411000,-0.36,11.51,99.3,47.99,475.5,485.8,78.2
45412500,-0.36,11.49,100.1,47.79,476.3,486.7,78.1
45414000,-0.36,11.52,99.0,48.15,475.5,485.7,78.2
45415500,-0.36,11.51,98.8,48.27,475.8,485.9,78.3
45417000,-0.36,11.48,99.9,47.94,476.6,487.0,78.2
45418500,-0.36,11.49,99.6,48.04,476.4,486.7,78.2
45420000,-0.36,11.50,99.6,48.00,476.1,486.4,78.2
45421500,-0.36,11.43,101.2,47.70,478.3,488.9,78.1
45423000,-0.36,11.45,98.9,48.76,478.5,488.6,78.3
45424500,-0.36,11.42,100.4,48.22,479.2,489.6,78.2
45426000,-0.36,11.46,100.1,48.01,477.4,487.8,78.2
45427500,-0.36,11.48,100.2,47.79,476.5,487.0,78.1
45429000,-0.36,11.47,98.3,48.89,477.7,487.7,78.4
