Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.17,10.73,55.9,101.24,526.8,529.7,83.9
45001500,-0.18,10.76,56.7,99.12,524.8,527.8,83.8
45003000,-0.18,10.74,57.6,97.85,525.4,528.6,83.7
45004500,-0.18,10.74,57.4,98.38,525.7,528.8,83.8
45006000,-0.18,10.76,58.2,96.54,524.4,527.6,83.7
45007500,-0.17,10.75,56.2,100.14,525.2,528.2,83.9
45009000,-0.17,10.74,56.6,99.81,526.0,529.1,83.9
45010500,-0.18,10.73,58.3,96.98,526.2,529.4,83.7
45012000,-0.17,10.72,57.0,99.40,526.8,529.9,83.8
45013500,-0.17,10.71,56.5,100.37,527.4,530.4,83.9
45015000,-0.18,10.73,58.0,97.54,526.1,529.3,83.7
45016500,-0.18,10.73,57.3,98.64,526.4,529.5,83.8
45018000,-0.17,10.76,55.8,100.81,525.2,528.2,83.9
45019500,-0.18,10.71,58.0,97.77,527.0,530.1,83.7
45021000,-0.18,10.71,58.5,96.89,526.8,530.1,83.7
45022500,-0.17,10.67,57.0,100.30,529.1,532.2,83.9
45024000,-0.18,10.70,58.3,97.52,527.5,530.8,83.7
45025500,-0.17,10.66,56.7,101.11,529.9,532.9,83.9
45027000,-0.18,10.67,58.9,97.03,529.0,532.3,83.6
45028500,-0.18,10.67,58.5,97.73,529.0,532.2,83.7
45030000,-0.18,10.68,57.8,98.72,528.7,531.9,83.8
45031500,-0.17,10.68,57.0,100.21,528.9,531.9,83.9
45033000,-0.18,10.66,58.3,98.16,529.4,532.6,83.7
45034500,-0.18,10.62,58.5,98.63,531.4,534.6,83.7
45036000,-0.18,10.67,58.4,97.85,529.1,532.4,83.7
45037500,-0.18,10.66,58.3,98.20,529.7,532.9,83.7
45039000,-0.18,10.65,58.2,98.52,530.2,533.3,83.7
45040500,-0.17,10.67,56.8,100.79,529.5,532.5,83.9
45042000,-0.18,10.62,58.2,99.07,531.6,534.8,83.7
45043500,-0.17,10.62,56.6,102.01,532.2,535.2,83.9
45045000,-0.17,10.62,57.2,100.83,531.8,534.8,83.9
45046500,-0.18,10.66,58.0,98.80,529.7,532.8,83.8
45048000,-0.17,10.58,57.2,101.58,533.9,536.9,83.9
45049500,-0.17,10.62,57.6,100.07,531.7,534.8,83.8
45051000,-0.17,10.59,57.7,100.56,533.2,536.4,83.8
45052500,-0.17,10.63,55.9,103.13,531.8,534.7,84.0
45054000,-0.17,10.60,56.6,102.32,532.8,535.8,83.9
45055500,-0.17,10.61,57.7,100.32,532.4,535.5,83.8
45057000,-0.17,10.57,55.8,104.43,534.7,537.6,84.0
45058500,-0.17,10.60,56.5,102.62,533.0,536.0,84.0
45060000,-0.18,10.58,58.9,98.73,533.6,536.9,83.7
45061500,-0.17,10.56,56.9,102.53,534.8,537.8,83.9
45063000,-0.17,10.58,58.4,99.62,533.7,536.9,83.8
45064500,-0.17,10.56,58.4,100.04,534.9,538.0,83.8
45066000,-0.16,10.55,55.5,105.48,536.0,538.9,84.1
45067500,-0.17,10.55,56.3,103.86,535.5,538.5,84.0
45069000,-0.17,10.57,56.6,103.01,534.5,537.5,84.0
45070500,-0.17,10.57,56.6,102.88,534.4,537.4,84.0
45072000,-0.17,10.55,57.9,100.98,535.5,538.6,83.8
45073500,-0.17,10.58,56.2,103.61,534.1,537.1,84.0
45075000,-0.17,10.55,58.4,100.22,535.4,538.6,83.8
45076500,-0.17,10.53,56.0,105.04,536.9,539.8,84.1
45078000,-0.17,10.54,57.3,102.30,536.0,539.1,83.9
45079500,-0.17,10.52,57.5,102.27,537.1,540.2,83.9
45081000,-0.18,10.50,59.5,99.27,537.7,541.0,83.7
45082500,-0.17,10.55,56.2,104.12,535.5,538.4,84.0
45084000,-0.17,10.47,58.1,102.14,539.3,542.4,83.9
45085500,-0.17,10.50,57.0,103.52,537.9,540.9,84.0
45087000,-0.17,10.52,57.0,103.34,537.2,540.2,83.9
45088500,-0.17,10.52,56.1,105.02,537.4,540.3,84.0
45090000,-0.17,10.50,57.8,102.10,537.8,540.9,83.9
45091500,-0.17,10.52,57.6,102.15,536.9,539.9,83.9
45093000,-0.17,10.45,58.0,102.86,540.7,543.8,83.9
45094500,-0.17,10.47,58.4,101.73,539.7,542.8,83.8
45096000,-0.17,10.46,57.6,103.31,540.3,543.4,83.9
45097500,-0.17,10.46,58.5,101.61,539.9,543.1,83.8
45099000,-0.17,10.48,57.3,103.53,539.1,542.2,83.9
45100500,-0.17,10.47,57.8,102.71,539.4,542.5,83.9
45102000,-0.17,10.44,58.4,102.13,540.9,544.0,83.8
45103500,-0.17,10.49,57.0,103.97,538.9,541.9,84.0
45105000,-0.17,10.46,59.4,100.11,539.6,542.8,83.7
45106500,-0.17,10.48,57.7,102.77,539.1,542.2,83.9
45108000,-0.17,10.46,58.6,101.49,539.8,542.9,83.8
45109500,-0.17,10.42,57.8,103.84,542.4,545.5,83.9
45111000,-0.17,10.45,57.6,103.38,540.6,543.6,83.9
45112500,-0.17,10.43,57.7,103.81,542.0,545.0,83.9
45114000,-0.17,10.46,58.5,101.75,540.0,543.2,83.8
45115500,-0.17,10.44,57.2,104.39,541.3,544.4,84.0
45117000,-0.17,10.44,57.8,103.44,541.3,544.4,83.9
45118500,-0.17,10.44,58.5,102.07,541.0,544.2,83.8
45120000,-0.16,10.40,56.7,106.37,543.7,546.7,84.1
45121500,-0.17,10.42,57.9,103.64,542.3,545.3,83.9
45123000,-0.17,10.41,57.8,103.96,542.9,546.0,83.9
45124500,-0.17,10.43,57.9,103.34,541.7,544.7,83.9
45126000,-0.17,10.39,57.6,104.62,543.7,546.8,84.0
45127500,-0.17,10.38,57.8,104.60,544.3,547.4,83.9
45129000,-0.17,10.35,57.8,105.21,546.1,549.2,84.0
45130500,-0.17,10.39,58.5,103.14,543.8,547.0,83.9
45132000,-0.17,10.41,58.7,102.43,542.8,546.0,83.8
45133500,-0.17,10.40,58.1,103.57,543.1,546.2,83.9
45135000,-0.17,10.36,58.6,103.53,545.4,548.6,83.9
45136500,-0.16,10.34,55.9,109.05,547.2,550.0,84.2
45138000,-0.17,10.35,57.8,105.11,545.9,548.9,84.0
45139500,-0.16,10.35,57.2,106.29,545.9,548.9,84.0
45141000,-0.16,10.34,57.4,105.98,546.4,549.4,84.0
45142500,-0.16,10.33,56.6,107.82,547.3,550.2,84.1
45144000,-0.17,10.34,59.5,102.24,546.1,549.4,83.8
45145500,-0.17,10.36,58.1,104.52,545.6,548.7,83.9
45147000,-0.17,10.33,58.4,104.50,547.2,550.3,83.9
45148500,-0.16,10.29,57.6,106.66,549.2,552.2,84.0
45150000,-0.16,10.36,57.0,106.47,545.7,548.6,84.0
45151500,-0.16,10.29,57.7,106.58,549.1,552.1,84.0
45153000,-0.16,10.31,56.5,108.43,548.4,551.3,84.1
45154500,-0.17,10.29,60.8,101.13,548.9,552.2,83.7
45156000,-0.16,10.29,56.9,108.24,549.6,552.5,84.1
45157500,-0.16,10.32,55.0,111.24,548.2,550.9,84.3
45159000,-0.16,10.27,58.1,106.23,550.1,553.2,84.0
45160500,-0.16,10.29,58.1,105.95,549.4,552.4,84.0
45162000,-0.16,10.27,57.2,107.93,550.3,553.3,84.1
45163500,-0.16,10.26,57.4,107.76,550.9,553.9,84.1
45165000,-0.16,10.26,58.0,106.73,551.1,554.1,84.0
45166500,-0.16,10.25,56.7,109.55,552.0,554.9,84.1
45168000,-0.17,10.28,58.6,105.23,549.9,553.0,83.9
45169500,-0.16,10.25,58.4,106.17,551.6,554.7,84.0
45171000,-0.16,10.29,57.3,107.33,549.3,552.2,84.0
45172500,-0.17,10.22,59.7,104.33,552.6,555.8,83.8
45174000,-0.16,10.22,58.6,106.48,553.0,556.1,84.0
45175500,-0.16,10.26,58.4,105.93,550.9,554.0,83.9
45177000,-0.17,10.22,59.4,105.05,553.0,556.1,83.9
45178500,-0.16,10.19,59.5,105.32,554.2,557.4,83.9
45180000,-0.17,10.24,59.8,103.76,551.6,554.8,83.8
45181500,-0.16,10.18,57.4,109.58,555.4,558.4,84.1
45183000,-0.16,10.19,56.4,111.23,555.2,558.0,84.2
45184500,-0.16,10.21,58.6,106.44,553.3,556.4,84.0
45186000,-0.16,10.20,57.9,108.09,554.0,557.1,84.0
45187500,-0.16,10.19,58.3,107.55,554.6,557.6,84.0
45189000,-0.16,10.20,56.8,110.22,554.5,557.4,84.1
45190500,-0.16,10.22,57.2,109.10,553.4,556.3,84.1
45192000,-0.16,10.21,58.4,106.97,553.5,556.6,84.0
45193500,-0.16,10.21,57.5,108.69,553.8,556.8,84.1
45195000,-0.16,10.17,56.6,111.39,556.3,559.2,84.2
45196500,-0.16,10.17,57.9,108.78,555.9,558.9,84.1
45198000,-0.16,10.18,58.2,107.92,555.2,558.3,84.0
45199500,-0.16,10.14,56.7,111.92,558.1,561.0,84.2
45201000,-0.17,10.13,60.2,105.20,557.4,560.7,83.8
45202500,-0.16,10.15,56.7,111.67,557.4,560.3,84.2
