Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.23,12.72,53.9,74.51,442.0,445.3,83.0
45001500,-0.23,12.71,53.8,74.84,442.6,445.9,83.1
45003000,-0.23,12.69,53.7,75.10,443.2,446.4,83.1
45004500,-0.23,12.66,54.0,75.07,444.2,447.4,83.1
45006000,-0.24,12.66,55.3,73.37,444.1,447.5,82.9
45007500,-0.23,12.63,53.8,75.73,445.2,448.5,83.1
45009000,-0.23,12.68,53.9,74.96,443.6,446.9,83.1
45010500,-0.23,12.67,53.1,76.25,444.0,447.2,83.2
45012000,-0.23,12.70,53.0,76.08,443.2,446.4,83.2
45013500,-0.23,12.67,53.7,75.41,444.0,447.2,83.1
45015000,-0.23,12.66,53.3,76.10,444.5,447.7,83.2
45016500,-0.23,12.64,54.3,74.91,445.0,448.3,83.0
45018000,-0.23,12.65,52.9,76.87,444.9,448.1,83.2
45019500,-0.23,12.61,54.1,75.57,446.1,449.4,83.1
45021000,-0.23,12.66,52.9,76.68,444.4,447.5,83.2
45022500,-0.23,12.64,54.4,74.75,444.9,448.2,83.0
45024000,-0.23,12.63,53.1,76.81,445.5,448.7,83.2
45025500,-0.23,12.60,53.9,76.05,446.6,449.9,83.1
45027000,-0.23,12.61,54.0,75.65,445.9,449.2,83.1
45028500,-0.22,12.67,52.4,77.28,444.3,447.4,83.3
45030000,-0.23,12.59,53.4,76.87,447.0,450.2,83.2
45031500,-0.22,12.65,52.6,77.29,445.0,448.1,83.3
45033000,-0.23,12.62,53.6,76.19,446.0,449.2,83.1
45034500,-0.24,12.60,56.3,72.67,446.0,449.5,82.8
45036000,-0.23,12.58,55.5,73.95,446.9,450.4,82.9
45037500,-0.22,12.59,52.8,77.72,447.2,450.3,83.3
45039000,-0.23,12.58,54.4,75.45,446.9,450.2,83.1
45040500,-0.23,12.56,53.6,76.76,447.8,451.0,83.2
45042000,-0.23,12.59,54.7,75.03,446.8,450.1,83.0
45043500,-0.23,12.54,54.2,76.25,448.4,451.7,83.1
45045000,-0.22,12.58,53.0,77.50,447.5,450.7,83.2
45046500,-0.23,12.58,54.3,75.72,447.2,450.5,83.1
45048000,-0.22,12.52,53.6,77.30,449.4,452.6,83.2
45049500,-0.23,12.55,54.6,75.66,448.3,451.6,83.1
45051000,-0.22,12.50,53.5,77.78,450.4,453.5,83.2
45052500,-0.22,12.59,52.9,77.56,447.1,450.2,83.3
45054000,-0.23,12.54,54.0,76.52,448.5,451.8,83.1
45055500,-0.23,12.53,54.6,75.78,448.9,452.2,83.1
45057000,-0.23,12.50,54.6,76.21,450.1,453.4,83.1
45058500,-0.23,12.50,54.0,77.02,450.1,453.3,83.2
45060000,-0.23,12.58,55.1,74.58,447.0,450.4,83.0
45061500,-0.23,12.52,54.5,75.99,449.2,452.5,83.1
