Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.17,10.77,54.0,104.04,524.8,527.5,84.1
45001500,-0.17,10.75,55.3,102.04,525.9,528.8,84.0
45003000,-0.17,10.79,54.7,102.29,523.6,526.4,84.0
45004500,-0.17,10.75,55.2,102.17,525.8,528.7,84.0
45006000,-0.17,10.77,55.2,101.81,524.9,527.8,84.0
45007500,-0.17,10.75,55.2,102.12,525.5,528.4,84.0
45009000,-0.17,10.72,54.7,103.66,527.4,530.2,84.1
45010500,-0.17,10.71,56.1,101.13,527.5,530.5,83.9
45012000,-0.17,10.75,53.9,104.77,526.1,528.8,84.2
45013500,-0.17,10.71,55.0,103.41,528.0,530.8,84.1
45015000,-0.17,10.66,57.3,100.00,529.8,532.9,83.8
45016500,-0.16,10.72,53.7,105.70,527.5,530.2,84.2
45018000,-0.17,10.73,53.8,105.14,526.7,529.5,84.2
45019500,-0.16,10.71,53.6,105.93,527.8,530.5,84.2
45021000,-0.17,10.73,55.7,101.48,526.5,529.5,84.0
45022500,-0.17,10.72,54.1,104.74,527.3,530.0,84.1
45024000,-0.17,10.68,54.2,105.25,529.2,532.0,84.1
45025500,-0.17,10.67,55.3,103.49,529.8,532.7,84.0
45027000,-0.17,10.69,54.6,104.40,528.9,531.7,84.1
45028500,-0.17,10.70,54.8,103.84,528.3,531.1,84.1
45030000,-0.17,10.66,56.2,102.01,530.2,533.2,83.9
45031500,-0.17,10.66,54.7,104.78,530.1,532.9,84.1
45033000,-0.17,10.71,54.3,104.71,528.0,530.8,84.1
45034500,-0.17,10.67,55.0,104.10,529.7,532.5,84.1
45036000,-0.16,10.65,53.5,107.37,531.0,533.7,84.2
45037500,-0.17,10.65,56.5,101.66,530.4,533.4,83.9
45039000,-0.17,10.66,54.8,104.68,530.4,533.2,84.1
45040500,-0.17,10.65,55.7,103.13,530.7,533.6,84.0
45042000,-0.17,10.64,54.7,105.19,531.3,534.1,84.1
45043500,-0.17,10.64,55.7,103.27,531.1,534.0,84.0
45045000,-0.16,10.60,54.1,107.30,533.6,536.3,84.2
45046500,-0.17,10.63,55.1,104.63,532.0,534.8,84.1
45048000,-0.16,10.66,54.0,106.22,530.5,533.3,84.2
45049500,-0.17,10.60,55.9,103.84,533.4,536.3,84.0
45051000,-0.16,10.57,54.9,106.17,534.9,537.8,84.1
45052500,-0.16,10.60,54.0,107.46,533.7,536.5,84.2
45054000,-0.17,10.59,55.5,104.75,533.9,536.8,84.1
45055500,-0.17,10.58,56.7,102.69,534.3,537.3,83.9
45057000,-0.16,10.62,54.3,106.49,532.4,535.2,84.2
45058500,-0.16,10.60,54.1,107.10,533.3,536.1,84.2
45060000,-0.17,10.61,55.9,103.58,532.7,535.6,84.0
45061500,-0.17,10.60,56.4,102.77,532.9,535.9,84.0
45063000,-0.16,10.53,55.3,106.19,536.9,539.7,84.1
45064500,-0.17,10.57,55.8,104.62,534.9,537.8,84.0
45066000,-0.17,10.59,55.2,105.21,533.7,536.6,84.1
45067500,-0.16,10.60,54.5,106.55,533.6,536.4,84.2
45069000,-0.16,10.55,55.0,106.38,535.8,538.6,84.1
45070500,-0.16,10.57,54.4,107.17,534.9,537.7,84.2
45072000,-0.16,10.53,54.3,108.24,537.0,539.7,84.2
45073500,-0.16,10.53,55.7,105.60,536.9,539.8,84.1
45075000,-0.16,10.53,55.2,106.47,537.0,539.8,84.1
45076500,-0.16,10.55,55.0,106.52,536.1,538.9,84.1
45078000,-0.16,10.55,54.8,106.80,536.1,538.9,84.2
45079500,-0.17,10.58,55.4,105.16,534.5,537.3,84.1
45081000,-0.16,10.55,54.2,108.05,536.3,539.1,84.2
45082500,-0.17,10.50,56.5,104.68,538.5,541.4,84.0
45084000,-0.16,10.52,54.1,108.84,537.7,540.4,84.3
45085500,-0.16,10.49,54.9,107.87,539.0,541.8,84.2
45087000,-0.16,10.52,54.4,108.41,537.9,540.6,84.2
45088500,-0.15,10.49,52.8,112.23,539.7,542.3,84.4
45090000,-0.16,10.47,55.1,108.05,540.3,543.1,84.2
45091500,-0.16,10.52,54.8,107.55,537.8,540.5,84.2
45093000,-0.16,10.49,55.0,107.68,538.9,541.7,84.2
45094500,-0.16,10.50,54.1,109.32,538.8,541.5,84.3
45096000,-0.16,10.49,53.7,110.48,539.5,542.2,84.3
45097500,-0.16,10.48,54.5,109.06,540.0,542.7,84.2
45099000,-0.16,10.46,54.2,109.91,540.6,543.3,84.3
45100500,-0.16,10.49,54.3,109.11,539.4,542.1,84.2
45102000,-0.16,10.46,54.4,109.50,540.6,543.3,84.3
45103500,-0.16,10.51,52.8,111.67,538.3,540.8,84.4
45105000,-0.16,10.48,53.2,111.72,540.1,542.8,84.4
45106500,-0.16,10.41,55.3,108.83,543.5,546.3,84.2
45108000,-0.16,10.44,55.5,107.62,541.5,544.3,84.1
45109500,-0.16,10.44,56.0,106.69,541.6,544.5,84.1
45111000,-0.16,10.42,54.5,110.20,543.1,545.8,84.3
45112500,-0.16,10.41,54.6,110.19,543.7,546.4,84.3
45114000,-0.16,10.39,55.7,108.39,544.1,546.9,84.2
45115500,-0.16,10.41,56.6,106.11,542.9,545.8,84.0
45117000,-0.16,10.43,53.7,111.48,542.3,545.0,84.3
45118500,-0.16,10.41,53.7,111.98,543.4,546.1,84.4
45120000,-0.15,10.43,52.5,114.32,542.9,545.4,84.5
45121500,-0.16,10.42,55.7,107.74,542.8,545.7,84.1
45123000,-0.16,10.39,55.1,109.57,544.2,547.0,84.2
45124500,-0.16,10.37,55.6,109.07,545.5,548.4,84.2
45126000,-0.16,10.38,55.5,109.06,544.9,547.8,84.2
45127500,-0.15,10.40,52.8,114.15,544.3,546.8,84.5
45129000,-0.16,10.39,56.1,107.65,544.3,547.2,84.1
45130500,-0.16,10.39,55.7,108.47,544.5,547.3,84.2
45132000,-0.16,10.34,55.0,110.81,547.1,549.8,84.3
45133500,-0.16,10.41,56.2,107.00,543.2,546.1,84.1
45135000,-0.16,10.37,55.6,108.82,545.1,548.0,84.2
45136500,-0.15,10.32,53.5,114.35,548.4,551.0,84.4
45138000,-0.16,10.36,55.4,109.65,545.9,548.7,84.2
45139500,-0.15,10.31,53.8,114.08,549.0,551.6,84.4
45141000,-0.15,10.35,52.8,115.31,547.0,549.5,84.5
45142500,-0.16,10.33,57.0,107.12,547.2,550.2,84.1
45144000,-0.16,10.33,55.7,109.83,547.8,550.6,84.2
45145500,-0.16,10.34,54.7,111.37,547.1,549.8,84.3
45147000,-0.15,10.32,53.4,114.64,548.3,550.9,84.4
45148500,-0.16,10.34,55.2,110.43,547.3,550.1,84.2
45150000,-0.16,10.31,55.7,110.08,548.7,551.5,84.2
45151500,-0.15,10.32,54.0,113.33,548.3,550.9,84.4
45153000,-0.16,10.32,56.3,108.52,547.8,550.7,84.1
45154500,-0.16,10.29,55.1,111.77,549.8,552.5,84.3
45156000,-0.15,10.32,54.0,113.51,548.6,551.2,84.4
45157500,-0.16,10.31,54.8,111.97,548.7,551.5,84.3
45159000,-0.15,10.31,53.6,114.46,549.0,551.6,84.4
45160500,-0.16,10.27,55.4,111.45,550.7,553.5,84.3
45162000,-0.15,10.28,54.7,112.81,550.3,553.0,84.3
45163500,-0.16,10.22,56.1,111.10,553.2,556.1,84.2
45165000,-0.16,10.30,55.8,110.08,549.2,552.0,84.2
45166500,-0.16,10.25,55.9,110.94,551.8,554.6,84.2
45168000,-0.15,10.22,54.5,114.54,553.6,556.3,84.4
45169500,-0.16,10.24,55.7,111.63,552.7,555.5,84.2
45171000,-0.16,10.31,55.7,110.08,548.8,551.7,84.2
45172500,-0.16,10.25,55.6,111.55,551.9,554.6,84.2
45174000,-0.15,10.27,53.8,115.01,551.2,553.8,84.4
45175500,-0.15,10.23,53.0,117.46,553.3,555.8,84.5
45177000,-0.15,10.19,55.7,112.80,555.5,558.2,84.3
45178500,-0.15,10.23,54.4,114.46,553.1,555.8,84.4
45180000,-0.15,10.26,55.0,112.75,551.8,554.5,84.3
45181500,-0.15,10.24,53.5,116.21,552.9,555.5,84.5
45183000,-0.16,10.19,56.6,111.05,555.3,558.2,84.2
45184500,-0.15,10.18,53.9,116.67,556.0,558.6,84.5
45186000,-0.15,10.20,55.2,113.44,554.6,557.4,84.3
45187500,-0.15,10.19,55.8,112.49,555.4,558.2,84.3
45189000,-0.15,10.22,54.6,114.46,553.9,556.6,84.4
45190500,-0.15,10.18,54.7,114.96,555.9,558.6,84.4
45192000,-0.15,10.23,53.5,116.58,553.6,556.2,84.5
45193500,-0.15,10.16,55.1,114.54,557.0,559.7,84.3
45195000,-0.16,10.15,57.1,110.77,557.0,559.9,84.2
45196500,-0.16,10.17,56.5,111.58,556.3,559.1,84.2
45198000,-0.15,10.19,55.8,112.54,555.1,557.9,84.3
45199500,-0.15,10.15,54.8,115.55,557.7,560.4,84.4
45201000,-0.15,10.15,53.1,119.24,557.7,560.3,84.6
45202500,-0.15,10.14,56.0,113.26,557.9,560.7,84.3
45204000,-0.15,10.16,54.5,115.94,557.1,559.8,84.4
45205500,-0.15,10.15,53.9,117.60,558.1,560.6,84.5
45207000,-0.15,10.19,54.4,115.52,555.5,558.1,84.4
45208500,-0.14,10.14,52.7,120.56,558.8,561.2,84.6
45210000,-0.15,10.12,54.7,116.41,559.3,562.0,84.4
45211500,-0.15,10.12,55.1,115.37,559.1,561.8,84.4
45213000,-0.15,10.10,54.8,116.70,560.4,563.1,84.4
45214500,-0.15,10.12,55.2,115.33,559.3,562.0,84.4
45216000,-0.15,10.09,56.1,114.32,561.0,563.8,84.3
45217500,-0.16,10.11,57.1,111.73,559.4,562.3,84.2
45219000,-0.15,10.11,53.3,119.65,560.0,562.5,84.6
45220500,-0.15,10.11,55.6,114.71,559.8,562.5,84.3
45222000,-0.14,10.10,53.3,119.94,560.6,563.1,84.6
45223500,-0.15,10.09,55.3,115.69,560.9,563.6,84.4
45225000,-0.15,10.11,54.2,117.90,560.3,562.9,84.5
45226500,-0.16,10.08,57.7,111.14,561.2,564.1,84.1
45228000,-0.15,10.07,54.1,119.06,562.6,565.2,84.5
45229500,-0.15,10.05,56.8,113.58,563.0,565.9,84.2
45231000,-0.15,10.03,55.6,116.56,564.2,567.0,84.4
45232500,-0.15,10.07,55.2,116.51,562.3,565.0,84.4
45234000,-0.15,10.05,55.7,115.88,563.0,565.8,84.4
45235500,-0.15,10.05,54.3,118.96,563.7,566.3,84.5
45237000,-0.15,10.00,55.3,117.85,565.9,568.6,84.4
45238500,-0.15,10.03,56.5,114.68,564.0,566.8,84.3
45240000,-0.15,10.08,53.7,119.63,561.9,564.4,84.5
45241500,-0.15,10.04,56.6,114.26,563.8,566.6,84.3
45243000,-0.15,10.07,55.8,115.22,562.2,565.0,84.3
45244500,-0.15,10.01,57.1,113.91,565.2,568.0,84.2
45246000,-0.15,10.03,55.4,117.04,564.6,567.3,84.4
45247500,-0.15,10.00,57.1,114.15,565.9,568.8,84.2
45249000,-0.15,10.04,57.3,112.76,563.2,566.1,84.2
45250500,-0.15,10.01,55.7,116.89,565.6,568.3,84.4
45252000,-0.15,10.00,55.6,117.12,565.9,568.6,84.4
45253500,-0.15,9.99,56.6,115.58,566.7,569.5,84.3
45255000,-0.15,10.00,55.3,117.94,566.4,569.1,84.4
45256500,-0.15,9.99,56.4,115.99,566.8,569.6,84.3
