Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.47,13.35,95.7,36.70,405.1,416.2,76.7
45001500,-0.47,13.35,95.8,36.62,404.9,416.1,76.7
45003000,-0.47,13.35,95.4,36.79,405.0,416.1,76.7
45004500,-0.47,13.36,94.6,37.06,405.0,415.9,76.8
45006000,-0.48,13.35,96.1,36.49,404.7,416.0,76.6
45007500,-0.47,13.34,96.0,36.62,405.2,416.4,76.7
45009000,-0.47,13.35,95.4,36.80,405.0,416.1,76.7
45010500,-0.47,13.31,95.6,36.96,406.4,417.5,76.8
45012000,-0.47,13.30,96.4,36.66,406.3,417.6,76.6
45013500,-0.48,13.34,96.3,36.47,405.0,416.3,76.6
45015000,-0.48,13.33,96.7,36.36,405.1,416.5,76.6
45016500,-0.47,13.33,95.9,36.70,405.5,416.6,76.7
45018000,-0.48,13.28,97.4,36.37,406.6,418.1,76.5
45019500,-0.47,13.32,95.8,36.80,405.9,417.0,76.7
45021000,-0.48,13.30,96.8,36.48,406.0,417.4,76.6
45022500,-0.48,13.31,96.8,36.43,405.7,417.1,76.6
45024000,-0.47,13.28,96.2,36.88,407.2,418.5,76.7
45025500,-0.47,13.30,95.5,37.05,406.7,417.8,76.8
45027000,-0.47,13.27,96.9,36.64,407.1,418.5,76.6
45028500,-0.47,13.28,95.9,36.99,407.2,418.3,76.7
45030000,-0.47,13.25,96.4,36.94,408.0,419.3,76.7
45031500,-0.47,13.25,96.7,36.84,407.8,419.1,76.7
45033000,-0.48,13.28,97.3,36.40,406.6,418.1,76.5
45034500,-0.47,13.25,96.1,37.09,408.1,419.3,76.8
45036000,-0.47,13.24,96.2,37.11,408.4,419.6,76.8
45037500,-0.47,13.23,97.1,36.74,408.2,419.6,76.6
45039000,-0.48,13.23,98.1,36.35,407.8,419.4,76.5
45040500,-0.47,13.28,96.4,36.82,407.1,418.4,76.7
45042000,-0.48,13.21,98.3,36.43,408.6,420.3,76.5
45043500,-0.48,13.28,97.4,36.35,406.4,417.9,76.5
45045000,-0.47,13.21,96.7,37.06,409.2,420.5,76.7
45046500,-0.47,13.21,96.4,37.22,409.4,420.6,76.8
45048000,-0.47,13.22,97.6,36.61,408.4,419.9,76.6
45049500,-0.47,13.16,98.1,36.76,410.2,421.8,76.6
45051000,-0.47,13.22,97.1,36.83,408.7,420.1,76.6
45052500,-0.47,13.18,97.4,36.94,409.9,421.3,76.6
45054000,-0.48,13.21,98.5,36.29,408.2,420.0,76.4
45055500,-0.47,13.19,97.7,36.74,409.4,420.9,76.6
45057000,-0.47,13.21,97.1,36.88,409.0,420.4,76.6
45058500,-0.47,13.22,97.1,36.85,408.8,420.2,76.6
45060000,-0.47,13.20,97.7,36.67,409.0,420.5,76.6
45061500,-0.47,13.15,97.3,37.14,411.0,422.4,76.7
45063000,-0.47,13.16,97.7,36.98,410.7,422.2,76.6
45064500,-0.47,13.14,97.3,37.26,411.6,422.9,76.7
45066000,-0.47,13.17,97.6,36.90,410.1,421.6,76.6
45067500,-0.47,13.11,99.0,36.69,411.5,423.3,76.5
45069000,-0.47,13.17,98.3,36.61,409.8,421.5,76.5
45070500,-0.46,13.15,96.6,37.48,411.4,422.6,76.8
45072000,-0.47,13.15,97.7,37.02,411.0,422.4,76.6
45073500,-0.47,13.13,97.8,37.07,411.5,423.0,76.6
45075000,-0.47,13.18,96.7,37.23,410.2,421.5,76.7
45076500,-0.47,13.12,97.6,37.23,412.0,423.4,76.7
45078000,-0.47,13.12,98.2,36.98,411.7,423.3,76.6
45079500,-0.46,13.09,96.6,37.81,413.4,424.6,76.8
45081000,-0.47,13.12,97.4,37.27,411.9,423.3,76.7
45082500,-0.47,13.11,97.6,37.29,412.5,423.8,76.7
45084000,-0.47,13.06,98.7,37.10,413.5,425.2,76.6
45085500,-0.47,13.10,98.4,36.97,412.2,423.8,76.6
45087000,-0.47,13.09,98.2,37.15,412.9,424.4,76.6
45088500,-0.47,13.10,97.7,37.29,412.7,424.1,76.7
45090000,-0.47,13.10,98.3,37.04,412.3,423.8,76.6
45091500,-0.46,13.08,97.3,37.61,413.7,425.0,76.8
45093000,-0.47,13.05,99.6,36.81,413.5,425.3,76.5
45094500,-0.47,13.04,99.3,36.95,413.8,425.6,76.5
45096000,-0.47,13.07,98.4,37.19,413.4,425.0,76.6
45097500,-0.47,13.05,99.1,36.96,413.6,425.3,76.5
45099000,-0.47,13.09,99.1,36.81,412.5,424.2,76.5
45100500,-0.47,13.06,99.5,36.78,413.3,425.1,76.5
45102000,-0.47,13.04,98.5,37.30,414.3,425.8,76.6
45103500,-0.47,13.03,99.0,37.21,414.7,426.3,76.6
45105000,-0.47,13.05,99.5,36.85,413.6,425.4,76.5
45106500,-0.46,13.06,98.0,37.37,413.8,425.2,76.7
45108000,-0.47,13.03,98.7,37.27,414.5,426.1,76.6
45109500,-0.47,13.02,99.5,37.01,414.6,426.4,76.5
45111000,-0.46,12.99,98.3,37.68,416.2,427.7,76.7
45112500,-0.47,13.00,99.9,36.95,415.1,426.9,76.5
45114000,-0.47,13.02,99.3,37.06,414.5,426.3,76.5
45115500,-0.47,13.04,98.9,37.14,414.1,425.7,76.6
45117000,-0.47,13.00,99.8,37.00,415.1,426.9,76.5
45118500,-0.47,13.00,99.2,37.27,415.4,427.1,76.6
45120000,-0.46,12.99,99.0,37.40,415.9,427.5,76.6
45121500,-0.46,12.98,98.9,37.54,416.5,428.0,76.6
45123000,-0.47,12.99,99.3,37.28,415.8,427.5,76.6
45124500,-0.47,12.98,100.2,36.99,415.8,427.7,76.5
45126000,-0.47,13.03,98.7,37.27,414.5,426.1,76.6
45127500,-0.46,12.92,99.8,37.50,418.1,429.8,76.6
45129000,-0.47,12.95,99.8,37.31,417.0,428.7,76.5
45130500,-0.46,12.96,99.5,37.38,416.7,428.4,76.6
45132000,-0.47,12.95,100.4,37.09,416.8,428.7,76.5
45133500,-0.46,12.93,99.5,37.58,417.9,429.6,76.6
45135000,-0.47,12.94,99.9,37.32,417.3,429.1,76.5
45136500,-0.47,12.95,99.9,37.27,417.0,428.8,76.5
45138000,-0.47,12.91,100.9,37.11,417.8,429.9,76.4
45139500,-0.46,12.96,98.7,37.71,417.2,428.7,76.7
45141000,-0.47,12.95,100.2,37.13,416.7,428.6,76.5
45142500,-0.47,12.92,100.8,37.09,417.6,429.6,76.4
45144000,-0.46,12.95,98.6,37.86,417.8,429.2,76.7
45145500,-0.46,12.92,99.9,37.49,418.2,429.9,76.6
45147000,-0.46,12.90,100.4,37.38,418.6,430.5,76.5
45148500,-0.46,12.89,99.8,37.67,419.0,430.7,76.6
45150000,-0.46,12.91,99.5,37.71,418.7,430.4,76.6
45151500,-0.46,12.91,99.6,37.67,418.7,430.4,76.6
45153000,-0.47,12.88,100.9,37.32,419.2,431.1,76.5
45154500,-0.46,12.90,100.0,37.55,418.8,430.6,76.6
45156000,-0.46,12.83,101.1,37.46,420.5,432.5,76.5
45157500,-0.46,12.88,100.6,37.42,419.2,431.1,76.5
45159000,-0.47,12.88,101.1,37.18,418.8,430.8,76.4
45160500,-0.46,12.90,100.0,37.51,418.5,430.3,76.6
45162000,-0.46,12.83,101.4,37.37,420.5,432.5,76.4
45163500,-0.47,12.84,101.4,37.32,420.3,432.3,76.4
45165000,-0.46,12.85,100.3,37.72,420.4,432.2,76.6
45166500,-0.46,12.87,100.5,37.53,419.6,431.5,76.5
45168000,-0.46,12.86,100.0,37.78,420.2,431.9,76.6
45169500,-0.46,12.84,101.1,37.44,420.3,432.3,76.5
45171000,-0.46,12.85,100.9,37.52,420.3,432.2,76.5
45172500,-0.46,12.86,100.4,37.66,420.1,432.0,76.6
45174000,-0.46,12.82,100.6,37.76,421.3,433.2,76.6
45175500,-0.47,12.81,102.6,36.98,420.6,432.9,76.3
45177000,-0.46,12.82,101.1,37.58,421.2,433.1,76.5
45178500,-0.46,12.84,100.7,37.63,420.6,432.5,76.5
45180000,-0.46,12.82,100.6,37.79,421.4,433.2,76.6
45181500,-0.46,12.80,100.8,37.85,422.2,434.0,76.6
45183000,-0.46,12.79,100.9,37.88,422.5,434.4,76.6
45184500,-0.47,12.79,102.1,37.37,421.8,434.0,76.4
45186000,-0.46,12.80,101.4,37.58,421.8,433.8,76.5
45187500,-0.47,12.84,101.3,37.36,420.2,432.3,76.4
45189000,-0.46,12.77,101.7,37.67,422.8,434.9,76.5
45190500,-0.46,12.79,101.3,37.71,422.3,434.2,76.5
45192000,-0.46,12.79,101.0,37.77,422.2,434.1,76.5
45193500,-0.46,12.77,101.4,37.76,422.8,434.8,76.5
45195000,-0.46,12.77,101.5,37.73,422.8,434.8,76.5
45196500,-0.46,12.78,100.7,38.01,422.9,434.7,76.6
45198000,-0.47,12.79,102.2,37.32,421.8,434.0,76.4
45199500,-0.46,12.75,101.7,37.72,423.2,435.3,76.5
45201000,-0.46,12.77,101.4,37.73,422.7,434.7,76.5
45202500,-0.46,12.73,102.6,37.50,423.6,435.9,76.4
45204000,-0.46,12.73,102.0,37.75,424.0,436.1,76.5
45205500,-0.46,12.74,102.6,37.45,423.3,435.5,76.4
45207000,-0.46,12.70,103.0,37.50,424.5,436.8,76.4
45208500,-0.46,12.72,101.5,37.98,424.5,436.4,76.5
45210000,-0.46,12.70,102.7,37.66,424.7,437.0,76.4
45211500,-0.46,12.70,102.1,37.87,425.0,437.1,76.5
45213000,-0.46,12.69,102.9,37.66,425.2,437.5,76.4
45214500,-0.46,12.72,102.9,37.44,423.9,436.2,76.4
45216000,-0.46,12.74,102.4,37.53,423.5,435.7,76.4
45217500,-0.46,12.74,102.3,37.58,423.5,435.7,76.4
45219000,-0.46,12.69,102.5,37.81,425.4,437.6,76.4
45220500,-0.47,12.68,104.1,37.21,424.8,437.4,76.2
45222000,-0.45,12.66,101.8,38.24,426.6,438.6,76.6
45223500,-0.46,12.66,102.9,37.84,426.3,438.5,76.4
45225000,-0.46,12.72,101.8,37.89,424.5,436.5,76.5
45226500,-0.46,12.69,102.5,37.82,425.3,437.5,76.5
45228000,-0.46,12.66,103.0,37.79,426.1,438.4,76.4
45229500,-0.46,12.68,102.6,37.83,425.6,437.8,76.4
45231000,-0.46,12.66,102.7,37.91,426.3,438.5,76.5
45232500,-0.46,12.70,102.4,37.79,425.1,437.2,76.5
45234000,-0.46,12.61,102.8,38.18,428.1,440.3,76.5
45235500,-0.46,12.65,102.8,37.90,426.5,438.8,76.4
45237000,-0.46,12.65,104.1,37.41,426.0,438.5,76.3
45238500,-0.46,12.62,103.0,38.05,427.7,440.0,76.5
45240000,-0.46,12.62,103.3,37.92,427.6,439.9,76.4
45241500,-0.46,12.62,104.6,37.39,427.0,439.6,76.2
45243000,-0.46,12.65,103.0,37.85,426.5,438.7,76.4
45244500,-0.46,12.63,103.7,37.70,427.0,439.4,76.4
45246000,-0.46,12.58,103.8,37.98,429.0,441.3,76.4
45247500,-0.46,12.59,103.8,37.90,428.3,440.7,76.4
45249000,-0.46,12.58,103.9,37.96,429.0,441.4,76.4
45250500,-0.46,12.62,104.5,37.43,426.9,439.4,76.2
45252000,-0.46,12.64,103.1,37.90,427.0,439.3,76.4
45253500,-0.45,12.64,102.1,38.32,427.5,439.5,76.6
45255000,-0.46,12.56,104.1,37.97,429.4,441.9,76.4
45256500,-0.46,12.55,104.5,37.88,429.6,442.1,76.3
45258000,-0.46,12.57,103.7,38.02,429.1,441.4,76.4
45259500,-0.46,12.57,103.8,38.03,429.3,441.7,76.4
45261000,-0.46,12.56,103.8,38.12,429.8,442.1,76.4
45262500,-0.46,12.58,104.1,37.86,428.8,441.3,76.4
45264000,-0.46,12.53,104.4,38.03,430.4,442.9,76.4
45265500,-0.45,12.53,103.7,38.35,430.9,443.2,76.5
45267000,-0.45,12.57,103.4,38.22,429.6,441.9,76.5
45268500,-0.46,12.52,104.3,38.13,430.8,443.2,76.4
45270000,-0.45,12.56,103.1,38.34,429.8,442.0,76.5
45271500,-0.46,12.55,104.0,38.08,430.0,442.4,76.4
45273000,-0.45,12.52,103.9,38.32,431.1,443.5,76.5
45274500,-0.46,12.51,105.5,37.75,430.8,443.5,76.2
45276000,-0.46,12.54,104.1,38.07,430.0,442.4,76.4
45277500,-0.45,12.52,104.0,38.24,430.9,443.3,76.4
45279000,-0.45,12.51,104.0,38.35,431.6,443.9,76.5
45280500,-0.46,12.51,106.1,37.47,430.3,443.2,76.1
45282000,-0.46,12.52,104.4,38.08,430.8,443.2,76.4
45283500,-0.46,12.51,104.5,38.12,431.2,443.7,76.4
45285000,-0.45,12.51,103.7,38.46,431.7,444.0,76.5
45286500,-0.45,12.44,103.6,38.92,434.2,446.4,76.6
45288000,-0.45,12.45,104.9,38.36,433.3,445.8,76.4
45289500,-0.46,12.49,105.4,37.88,431.4,444.1,76.3
45291000,-0.45,12.47,104.9,38.23,432.6,445.1,76.4
45292500,-0.45,12.49,102.9,38.92,432.7,444.8,76.6
45294000,-0.45,12.44,105.2,38.33,433.7,446.3,76.4
45295500,-0.46,12.49,105.4,37.92,431.7,444.3,76.3
45297000,-0.45,12.47,103.2,38.91,433.2,445.3,76.6
45298500,-0.45,12.43,105.4,38.29,434.0,446.6,76.3
45300000,-0.45,12.41,104.2,38.88,435.2,447.5,76.5
45301500,-0.46,12.44,106.4,37.84,433.1,446.0,76.2
45303000,-0.45,12.45,104.4,38.53,433.5,445.9,76.5
45304500,-0.45,12.43,104.1,38.78,434.4,446.7,76.5
45306000,-0.45,12.44,103.9,38.81,434.1,446.4,76.5
45307500,-0.45,12.42,105.8,38.19,434.0,446.7,76.3
45309000,-0.45,12.39,105.3,38.61,435.6,448.2,76.4
45310500,-0.45,12.44,104.2,38.70,434.0,446.4,76.5
45312000,-0.45,12.39,105.9,38.28,435.0,447.7,76.3
45313500,-0.46,12.39,106.7,37.99,434.7,447.6,76.2
45315000,-0.45,12.36,105.9,38.55,436.5,449.1,76.4
45316500,-0.46,12.42,106.1,38.07,434.0,446.8,76.3
45318000,-0.45,12.43,105.0,38.43,434.0,446.5,76.4
45319500,-0.45,12.39,105.5,38.50,435.5,448.1,76.4
45321000,-0.45,12.37,105.8,38.50,436.0,448.7,76.4
45322500,-0.45,12.36,105.9,38.55,436.5,449.2,76.4
45324000,-0.45,12.37,105.5,38.62,436.2,448.8,76.4
45325500,-0.45,12.34,106.8,38.32,436.8,449.7,76.3
45327000,-0.45,12.38,105.4,38.62,435.9,448.4,76.4
45328500,-0.45,12.34,106.8,38.32,436.8,449.7,76.3
45330000,-0.45,12.37,105.5,38.59,436.0,448.6,76.4
45331500,-0.45,12.36,106.3,38.33,436.0,448.8,76.3
45333000,-0.44,12.32,104.7,39.26,438.5,450.8,76.6
45334500,-0.45,12.31,107.2,38.33,437.7,450.6,76.2
45336000,-0.45,12.34,106.9,38.26,436.7,449.6,76.2
45337500,-0.45,12.33,106.4,38.49,437.1,449.9,76.3
45339000,-0.45,12.33,105.8,38.74,437.5,450.1,76.4
45340500,-0.45,12.33,106.2,38.61,437.5,450.3,76.4
45342000,-0.45,12.29,106.6,38.70,438.8,451.5,76.3
45343500,-0.45,12.30,106.0,38.90,438.8,451.4,76.4
45345000,-0.45,12.33,105.7,38.82,437.7,450.3,76.4
45346500,-0.45,12.29,107.1,38.51,438.7,451.6,76.3
45348000,-0.45,12.28,106.4,38.85,439.3,452.0,76.4
45349500,-0.45,12.30,107.2,38.41,438.2,451.1,76.3
45351000,-0.45,12.27,107.0,38.70,439.5,452.4,76.3
45352500,-0.45,12.28,107.6,38.40,438.9,451.9,76.2
45354000,-0.45,12.26,106.7,38.84,439.8,452.6,76.4
45355500,-0.45,12.27,106.9,38.70,439.3,452.1,76.3
45357000,-0.45,12.27,106.3,38.96,439.8,452.5,76.4
45358500,-0.45,12.24,107.1,38.84,440.6,453.4,76.3
45360000,-0.45,12.25,107.5,38.57,439.8,452.7,76.3
45361500,-0.45,12.25,107.8,38.51,440.0,453.0,76.2
45363000,-0.45,12.25,106.7,38.92,440.4,453.2,76.4
45364500,-0.45,12.27,107.9,38.29,438.8,451.9,76.2
45366000,-0.45,12.21,107.6,38.82,441.5,454.4,76.3
45367500,-0.45,12.21,108.4,38.46,441.0,454.1,76.2
45369000,-0.45,12.19,108.2,38.74,442.1,455.1,76.3
45370500,-0.45,12.22,107.6,38.77,441.1,454.0,76.3
45372000,-0.44,12.22,106.7,39.15,441.6,454.3,76.4
45373500,-0.45,12.21,107.5,38.90,441.8,454.7,76.3
45375000,-0.45,12.18,109.3,38.38,442.1,455.4,76.1
45376500,-0.45,12.18,108.2,38.78,442.5,455.6,76.3
45378000,-0.45,12.22,108.4,38.47,440.8,454.0,76.2
45379500,-0.44,12.22,106.2,39.33,441.8,454.4,76.5
45381000,-0.45,12.17,108.4,38.78,442.9,456.0,76.2
45382500,-0.45,12.20,107.3,39.03,442.3,455.1,76.4
45384000,-0.45,12.20,107.3,39.03,442.1,454.9,76.4
45385500,-0.44,12.17,107.7,39.10,443.3,456.2,76.3
45387000,-0.45,12.18,107.8,38.99,442.9,455.8,76.3
45388500,-0.44,12.18,107.2,39.19,442.9,455.7,76.4
45390000,-0.45,12.18,108.5,38.66,442.2,455.3,76.2
45391500,-0.44,12.18,107.4,39.10,442.7,455.6,76.4
45393000,-0.44,12.17,106.8,39.40,443.5,456.2,76.5
45394500,-0.44,12.16,107.7,39.13,443.5,456.4,76.4
45396000,-0.45,12.11,109.3,38.88,445.1,458.3,76.2
45397500,-0.45,12.11,109.0,38.98,445.1,458.3,76.2
45399000,-0.44,12.13,108.4,39.05,444.5,457.5,76.3
45400500,-0.44,12.13,108.2,39.15,444.6,457.6,76.3
45402000,-0.45,12.12,109.5,38.66,444.2,457.5,76.2
45403500,-0.44,12.10,108.2,39.35,445.9,458.8,76.4
45405000,-0.45,12.07,111.3,38.32,445.5,459.2,76.0
45406500,-0.45,12.14,108.5,38.94,444.0,457.1,76.3
45408000,-0.44,12.11,108.7,39.08,445.3,458.4,76.3
45409500,-0.45,12.10,109.2,38.93,445.2,458.4,76.2
45411000,-0.45,12.09,109.7,38.79,445.4,458.7,76.2
45412500,-0.45,12.10,108.9,39.02,445.3,458.5,76.3
45414000,-0.44,12.08,108.2,39.51,446.8,459.7,76.4
45415500,-0.44,12.07,109.1,39.18,446.6,459.8,76.3
45417000,-0.45,12.07,110.1,38.77,446.0,459.4,76.1
45418500,-0.44,12.07,108.5,39.41,446.8,459.8,76.4
