Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.22,12.71,51.0,79.01,443.3,446.2,83.4
45001500,-0.22,12.70,50.5,79.97,443.8,446.6,83.5
45003000,-0.22,12.70,50.9,79.35,443.6,446.5,83.5
45004500,-0.21,12.67,50.2,80.86,444.9,447.8,83.6
45006000,-0.22,12.67,50.7,80.00,444.6,447.5,83.5
45007500,-0.22,12.69,51.6,78.27,443.7,446.7,83.4
45009000,-0.21,12.66,49.5,82.07,445.2,447.9,83.7
45010500,-0.21,12.65,50.3,81.03,445.7,448.5,83.6
45012000,-0.22,12.66,51.7,78.63,445.0,448.0,83.4
45013500,-0.21,12.64,50.3,80.98,445.7,448.5,83.6
45015000,-0.22,12.66,50.5,80.51,445.2,448.1,83.5
45016500,-0.22,12.61,51.4,79.66,446.7,449.6,83.4
45018000,-0.21,12.66,49.7,81.89,445.4,448.2,83.6
45019500,-0.21,12.56,50.0,82.52,448.7,451.5,83.6
45021000,-0.22,12.63,50.6,80.70,446.1,449.0,83.5
45022500,-0.22,12.64,51.5,79.22,445.7,448.7,83.4
45024000,-0.21,12.60,50.5,81.09,447.1,450.0,83.6
45025500,-0.22,12.56,51.5,80.13,448.4,451.3,83.5
45027000,-0.21,12.64,50.2,81.20,446.0,448.8,83.6
45028500,-0.22,12.59,51.3,79.99,447.4,450.3,83.5
45030000,-0.21,12.57,50.9,80.92,448.4,451.3,83.5
45031500,-0.22,12.60,51.1,80.16,447.0,449.9,83.5
45033000,-0.21,12.62,50.2,81.50,446.6,449.5,83.6
45034500,-0.22,12.62,51.5,79.35,446.5,449.4,83.4
45036000,-0.21,12.59,50.6,81.20,447.7,450.5,83.6
45037500,-0.21,12.54,50.5,82.00,449.5,452.3,83.6
45039000,-0.21,12.59,49.7,82.69,447.9,450.7,83.7
45040500,-0.22,12.57,51.4,80.08,448.2,451.1,83.5
45042000,-0.21,12.56,50.7,81.44,448.9,451.7,83.6
45043500,-0.22,12.59,51.5,79.77,447.4,450.4,83.4
45045000,-0.21,12.58,50.9,80.84,448.0,450.9,83.5
45046500,-0.21,12.57,50.6,81.44,448.2,451.0,83.6
45048000,-0.21,12.61,50.4,81.27,447.1,449.9,83.6
45049500,-0.22,12.55,51.3,80.54,448.9,451.9,83.5
45051000,-0.21,12.54,50.1,82.73,449.7,452.5,83.6
45052500,-0.22,12.55,51.4,80.44,449.1,452.0,83.5
45054000,-0.20,12.52,48.7,85.31,450.6,453.3,83.8
45055500,-0.22,12.51,51.9,80.11,450.2,453.2,83.4
45057000,-0.21,12.49,51.2,81.61,451.3,454.2,83.5
45058500,-0.21,12.54,50.8,81.45,449.4,452.3,83.5
45060000,-0.21,12.54,50.8,81.56,449.6,452.4,83.6
45061500,-0.21,12.50,50.9,81.94,450.9,453.8,83.6
45063000,-0.21,12.52,50.8,81.82,450.2,453.0,83.6
45064500,-0.21,12.47,51.5,81.29,452.0,454.9,83.5
45066000,-0.21,12.49,50.4,82.82,451.2,454.0,83.6
45067500,-0.21,12.49,50.5,82.73,451.5,454.3,83.6
45069000,-0.21,12.48,51.6,81.05,451.6,454.5,83.5
45070500,-0.21,12.45,51.1,82.19,452.8,455.7,83.6
45072000,-0.21,12.46,51.0,82.27,452.4,455.3,83.6
45073500,-0.22,12.47,52.4,79.86,451.7,454.7,83.4
45075000,-0.21,12.47,50.2,83.52,452.3,455.1,83.7
45076500,-0.21,12.44,51.2,82.16,453.2,456.1,83.5
45078000,-0.21,12.44,51.5,81.66,453.1,456.1,83.5
45079500,-0.21,12.45,51.8,81.00,452.5,455.5,83.5
45081000,-0.22,12.45,52.8,79.39,452.2,455.3,83.3
45082500,-0.21,12.42,51.0,82.73,453.7,456.6,83.6
45084000,-0.22,12.40,53.1,79.71,454.1,457.1,83.3
45085500,-0.21,12.43,51.2,82.34,453.4,456.3,83.6
45087000,-0.21,12.42,52.0,81.21,453.8,456.7,83.5
45088500,-0.21,12.37,52.6,80.84,455.3,458.3,83.4
45090000,-0.21,12.38,51.2,83.02,455.5,458.3,83.6
45091500,-0.22,12.42,52.8,79.88,453.5,456.5,83.4
45093000,-0.21,12.41,51.7,81.80,454.1,457.0,83.5
45094500,-0.22,12.43,52.2,80.70,453.3,456.3,83.4
45096000,-0.21,12.40,51.8,81.73,454.4,457.3,83.5
45097500,-0.21,12.41,52.1,81.20,454.1,457.1,83.5
45099000,-0.22,12.37,52.6,80.77,455.2,458.2,83.4
45100500,-0.21,12.43,51.2,82.42,453.6,456.5,83.6
45102000,-0.21,12.39,51.0,83.20,455.1,457.9,83.6
45103500,-0.21,12.36,52.4,81.22,455.6,458.6,83.4
45105000,-0.21,12.36,51.1,83.39,456.0,458.9,83.6
45106500,-0.21,12.37,50.8,83.75,455.9,458.7,83.6
45108000,-0.21,12.36,51.7,82.38,455.9,458.9,83.5
45109500,-0.21,12.38,52.2,81.23,455.0,458.0,83.4
45111000,-0.21,12.31,52.2,82.31,457.9,460.9,83.5
45112500,-0.21,12.36,52.2,81.63,455.9,458.9,83.5
45114000,-0.21,12.35,52.0,82.14,456.4,459.3,83.5
45115500,-0.21,12.34,52.2,81.85,456.7,459.7,83.5
45117000,-0.21,12.35,50.6,84.41,456.6,459.4,83.7
45118500,-0.21,12.33,51.4,83.28,457.3,460.2,83.6
45120000,-0.21,12.31,51.0,84.34,458.1,461.0,83.7
45121500,-0.21,12.30,52.1,82.48,458.0,460.9,83.5
45123000,-0.21,12.32,52.0,82.37,457.3,460.2,83.5
45124500,-0.21,12.31,52.2,82.34,457.9,460.8,83.5
45126000,-0.21,12.30,51.9,82.94,458.3,461.3,83.5
45127500,-0.21,12.30,52.6,81.75,458.0,461.0,83.4
45129000,-0.21,12.24,52.3,82.94,460.3,463.2,83.5
45130500,-0.21,12.27,52.2,82.81,459.5,462.4,83.5
