Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.59,12.73,127.2,29.23,409.2,428.5,72.7
45001500,-0.60,12.73,128.1,29.00,408.8,428.4,72.6
45003000,-0.60,12.72,128.3,28.99,408.9,428.6,72.6
45004500,-0.60,12.72,129.2,28.76,408.4,428.3,72.4
45006000,-0.60,12.73,128.7,28.84,408.3,428.1,72.5
45007500,-0.60,12.69,128.2,29.17,410.1,429.7,72.6
45009000,-0.59,12.71,127.4,29.29,409.9,429.2,72.7
45010500,-0.59,12.73,126.9,29.32,409.5,428.7,72.8
45012000,-0.59,12.69,127.4,29.38,410.6,430.0,72.8
45013500,-0.59,12.70,127.6,29.28,410.1,429.5,72.7
45015000,-0.61,12.72,129.3,28.70,408.1,428.1,72.4
45016500,-0.60,12.72,128.1,29.04,409.0,428.6,72.6
45018000,-0.60,12.66,129.6,28.94,410.5,430.5,72.5
45019500,-0.60,12.66,129.3,29.02,410.6,430.5,72.5
45021000,-0.59,12.67,128.4,29.22,410.9,430.5,72.6
45022500,-0.60,12.66,129.4,28.99,410.6,430.5,72.5
45024000,-0.60,12.69,128.6,29.06,409.9,429.6,72.6
45025500,-0.60,12.67,128.6,29.17,410.8,430.4,72.6
45027000,-0.60,12.65,129.0,29.13,411.1,430.8,72.6
45028500,-0.60,12.65,129.4,29.04,410.9,430.8,72.5
45030000,-0.59,12.64,128.6,29.33,412.0,431.6,72.7
45031500,-0.60,12.64,130.1,28.88,410.7,430.8,72.4
45033000,-0.60,12.66,128.9,29.13,410.9,430.6,72.6
45034500,-0.60,12.64,129.8,28.99,411.2,431.2,72.5
45036000,-0.60,12.63,129.7,29.07,411.6,431.5,72.5
45037500,-0.59,12.61,129.2,29.31,412.7,432.4,72.6
45039000,-0.59,12.63,129.0,29.26,412.1,431.8,72.6
45040500,-0.60,12.63,129.9,28.98,411.2,431.3,72.5
45042000,-0.59,12.62,129.3,29.23,412.3,432.1,72.6
45043500,-0.60,12.59,130.2,29.14,412.8,432.8,72.5
45045000,-0.60,12.55,131.1,29.07,413.6,433.8,72.4
45046500,-0.60,12.61,131.1,28.78,411.3,431.7,72.3
45048000,-0.59,12.56,129.6,29.45,414.4,434.2,72.6
45049500,-0.60,12.57,131.1,28.94,412.7,433.0,72.4
45051000,-0.60,12.55,131.0,29.09,413.6,433.9,72.4
45052500,-0.60,12.57,131.0,29.01,413.0,433.2,72.4
45054000,-0.60,12.55,130.8,29.17,414.0,434.2,72.5
45055500,-0.60,12.53,131.5,29.08,414.3,434.7,72.4
45057000,-0.60,12.60,130.2,29.07,412.3,432.4,72.5
45058500,-0.59,12.56,130.1,29.28,413.9,433.9,72.5
45060000,-0.59,12.57,129.5,29.44,414.1,433.9,72.6
45061500,-0.59,12.53,130.2,29.40,415.0,434.9,72.6
45063000,-0.59,12.56,129.8,29.40,414.4,434.2,72.6
45064500,-0.60,12.55,131.0,29.12,414.0,434.2,72.4
45066000,-0.59,12.54,130.1,29.38,414.7,434.7,72.6
45067500,-0.60,12.55,130.7,29.17,413.9,434.0,72.5
45069000,-0.59,12.52,131.3,29.21,415.0,435.3,72.4
45070500,-0.59,12.52,130.7,29.37,415.4,435.5,72.5
45072000,-0.59,12.50,130.6,29.48,416.2,436.2,72.6
45073500,-0.59,12.56,129.6,29.43,414.2,434.0,72.6
45075000,-0.60,12.51,131.8,29.08,414.7,435.2,72.4
45076500,-0.59,12.49,130.5,29.55,416.5,436.4,72.6
45078000,-0.59,12.44,131.3,29.57,417.9,438.0,72.6
45079500,-0.60,12.51,131.6,29.17,415.1,435.5,72.4
45081000,-0.60,12.48,132.6,29.04,415.6,436.3,72.3
45082500,-0.59,12.46,131.6,29.42,417.1,437.3,72.5
45084000,-0.59,12.46,131.7,29.37,416.9,437.2,72.5
45085500,-0.59,12.46,131.6,29.40,417.0,437.3,72.5
45087000,-0.59,12.48,131.7,29.27,416.1,436.5,72.4
45088500,-0.59,12.48,131.6,29.30,416.2,436.5,72.5
45090000,-0.60,12.47,132.5,29.14,416.2,436.8,72.3
45091500,-0.59,12.49,131.2,29.39,416.3,436.5,72.5
45093000,-0.59,12.46,131.8,29.37,417.0,437.3,72.5
45094500,-0.59,12.44,132.0,29.43,417.8,438.1,72.5
45096000,-0.60,12.45,132.8,29.13,416.6,437.3,72.3
45097500,-0.59,12.44,131.9,29.45,417.8,438.1,72.5
45099000,-0.59,12.41,133.1,29.25,417.9,438.6,72.3
45100500,-0.59,12.44,131.9,29.44,417.7,438.0,72.5
45102000,-0.59,12.45,132.5,29.24,417.0,437.5,72.4
45103500,-0.59,12.40,133.3,29.27,418.4,439.1,72.3
45105000,-0.59,12.41,131.5,29.69,419.2,439.3,72.6
45106500,-0.59,12.37,133.6,29.35,419.5,440.2,72.3
45108000,-0.59,12.43,132.4,29.34,417.7,438.2,72.4
45109500,-0.59,12.39,133.2,29.37,419.0,439.7,72.4
45111000,-0.59,12.41,131.6,29.66,419.0,439.2,72.6
45112500,-0.59,12.40,132.9,29.39,418.7,439.3,72.4
45114000,-0.59,12.41,132.0,29.59,419.0,439.3,72.5
45115500,-0.59,12.35,133.5,29.48,420.4,441.1,72.4
45117000,-0.58,12.35,132.0,29.90,421.4,441.6,72.6
45118500,-0.60,12.36,134.5,29.17,419.3,440.3,72.2
45120000,-0.59,12.36,133.5,29.43,420.0,440.7,72.4
45121500,-0.59,12.36,134.1,29.25,419.4,440.3,72.3
45123000,-0.59,12.37,132.5,29.62,420.0,440.4,72.5
45124500,-0.59,12.36,133.4,29.44,419.9,440.6,72.4
45126000,-0.60,12.36,134.7,29.11,419.1,440.2,72.2
45127500,-0.59,12.34,134.5,29.27,420.1,441.2,72.2
