Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.19,10.83,59.6,93.06,520.8,524.2,83.5
45001500,-0.18,10.84,58.8,94.01,520.2,523.5,83.5
45003000,-0.18,10.81,59.1,94.09,521.7,525.1,83.5
45004500,-0.18,10.82,56.2,98.94,522.0,525.1,83.9
45006000,-0.19,10.83,59.3,93.39,520.7,524.0,83.5
45007500,-0.18,10.84,57.8,95.77,520.7,523.9,83.7
45009000,-0.18,10.81,59.2,93.94,521.7,525.1,83.5
45010500,-0.18,10.81,58.3,95.49,522.1,525.4,83.6
45012000,-0.18,10.78,57.8,96.77,523.4,526.6,83.7
45013500,-0.18,10.79,58.5,95.57,523.1,526.4,83.6
45015000,-0.18,10.80,58.6,95.08,522.2,525.5,83.6
45016500,-0.19,10.81,59.5,93.55,521.7,525.0,83.5
45018000,-0.18,10.80,58.5,95.44,522.5,525.8,83.6
45019500,-0.18,10.78,57.8,96.85,523.4,526.6,83.7
45021000,-0.18,10.72,59.2,95.67,526.5,529.8,83.6
45022500,-0.18,10.79,56.5,99.04,523.6,526.7,83.8
45024000,-0.18,10.79,58.4,95.81,523.1,526.4,83.6
45025500,-0.18,10.74,59.1,95.43,525.4,528.7,83.6
45027000,-0.18,10.75,58.2,96.87,525.2,528.4,83.7
45028500,-0.18,10.75,57.7,97.51,525.0,528.2,83.7
45030000,-0.18,10.74,57.3,98.42,525.8,528.9,83.8
45031500,-0.18,10.71,59.0,96.21,527.1,530.4,83.6
45033000,-0.18,10.71,59.0,96.14,527.0,530.3,83.6
45034500,-0.18,10.69,60.2,94.39,527.4,530.8,83.5
45036000,-0.18,10.74,59.0,95.55,525.4,528.7,83.6
45037500,-0.18,10.72,57.9,97.84,526.8,529.9,83.7
45039000,-0.18,10.72,58.7,96.38,526.4,529.6,83.6
45040500,-0.18,10.74,58.7,96.11,525.6,528.8,83.6
45042000,-0.18,10.70,59.3,95.76,527.2,530.5,83.6
45043500,-0.18,10.68,60.0,95.07,528.2,531.6,83.5
45045000,-0.18,10.68,59.2,96.29,528.2,531.5,83.6
45046500,-0.17,10.73,56.7,99.73,526.3,529.4,83.9
45048000,-0.19,10.68,61.1,93.27,528.2,531.7,83.4
45049500,-0.18,10.69,58.9,96.66,527.9,531.2,83.6
45051000,-0.18,10.72,59.1,95.65,526.2,529.5,83.6
45052500,-0.18,10.71,58.4,97.09,526.9,530.1,83.7
45054000,-0.18,10.70,58.1,97.88,527.6,530.8,83.7
45055500,-0.18,10.66,59.0,97.00,529.4,532.6,83.6
45057000,-0.18,10.65,60.0,95.58,529.7,533.1,83.5
45058500,-0.18,10.65,58.2,98.60,530.1,533.2,83.7
45060000,-0.18,10.65,58.1,98.77,530.2,533.3,83.7
