Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.47,13.22,97.1,36.84,408.8,420.2,76.6
45001500,-0.47,13.24,97.2,36.69,407.9,419.4,76.6
45003000,-0.47,13.21,96.8,37.01,409.2,420.5,76.7
45004500,-0.47,13.23,96.4,37.08,408.8,420.0,76.7
45006000,-0.47,13.22,97.3,36.78,408.7,420.2,76.6
45007500,-0.47,13.22,96.3,37.22,409.2,420.4,76.8
45009000,-0.47,13.19,96.8,37.13,409.9,421.2,76.7
45010500,-0.47,13.19,97.1,37.04,409.8,421.2,76.7
45012000,-0.47,13.16,96.8,37.31,411.0,422.2,76.7
45013500,-0.47,13.18,97.3,36.97,410.0,421.4,76.6
45015000,-0.46,13.13,97.1,37.37,411.9,423.1,76.7
45016500,-0.47,13.15,97.8,37.00,411.0,422.5,76.6
45018000,-0.47,13.19,97.6,36.80,409.4,420.9,76.6
45019500,-0.47,13.14,98.6,36.71,410.9,422.6,76.5
45021000,-0.47,13.13,97.7,37.10,411.6,423.0,76.6
45022500,-0.47,13.16,96.8,37.35,411.1,422.4,76.8
45024000,-0.47,13.11,98.2,37.02,412.1,423.7,76.6
45025500,-0.47,13.13,97.8,37.06,411.4,422.9,76.6
45027000,-0.46,13.12,97.2,37.38,412.2,423.5,76.7
45028500,-0.47,13.13,98.8,36.63,410.9,422.6,76.5
45030000,-0.47,13.12,97.9,37.09,411.9,423.3,76.6
45031500,-0.46,13.17,96.5,37.38,410.8,422.0,76.8
45033000,-0.46,13.11,97.0,37.53,412.5,423.8,76.8
45034500,-0.47,13.10,98.3,37.02,412.3,423.8,76.6
45036000,-0.47,13.11,98.7,36.80,411.8,423.4,76.5
45037500,-0.46,13.08,97.3,37.60,413.7,425.0,76.8
45039000,-0.47,13.10,97.8,37.28,412.7,424.1,76.7
45040500,-0.47,13.07,98.0,37.30,413.4,424.9,76.7
45042000,-0.47,13.09,98.2,37.17,412.9,424.4,76.6
45043500,-0.47,13.10,98.2,37.09,412.5,424.0,76.6
45045000,-0.47,13.07,99.2,36.85,413.0,424.8,76.5
45046500,-0.47,13.09,98.9,36.85,412.4,424.1,76.5
45048000,-0.46,13.12,96.8,37.59,412.5,423.7,76.8
45049500,-0.47,13.04,98.9,37.10,414.0,425.7,76.6
45051000,-0.46,13.06,98.0,37.41,413.9,425.4,76.7
45052500,-0.47,13.06,98.8,37.10,413.6,425.2,76.6
45054000,-0.46,13.06,97.7,37.58,414.2,425.6,76.7
45055500,-0.47,13.08,98.2,37.25,413.3,424.8,76.6
45057000,-0.47,13.03,99.2,37.05,414.2,425.9,76.5
45058500,-0.47,12.99,99.7,37.10,415.6,427.4,76.5
45060000,-0.47,13.08,98.5,37.08,412.9,424.5,76.6
45061500,-0.46,13.03,98.2,37.50,414.9,426.3,76.7
45063000,-0.47,13.01,98.9,37.34,415.4,427.0,76.6
45064500,-0.46,12.98,98.3,37.75,416.6,428.0,76.7
45066000,-0.47,13.02,99.1,37.21,414.9,426.6,76.6
45067500,-0.47,13.00,99.4,37.22,415.5,427.3,76.6
45069000,-0.46,12.98,98.4,37.72,416.5,428.0,76.7
45070500,-0.46,12.98,99.0,37.47,416.3,427.9,76.6
45072000,-0.46,13.00,98.4,37.62,415.9,427.4,76.7
45073500,-0.46,13.00,98.5,37.57,416.0,427.5,76.7
45075000,-0.46,12.99,98.6,37.59,416.1,427.6,76.7
45076500,-0.46,12.92,99.3,37.73,418.4,430.0,76.7
45078000,-0.46,12.95,98.7,37.76,417.4,428.9,76.7
45079500,-0.47,12.97,100.2,37.02,416.0,427.9,76.5
45081000,-0.47,13.00,99.3,37.24,415.6,427.3,76.6
45082500,-0.46,12.94,99.0,37.72,417.8,429.3,76.7
45084000,-0.46,12.94,98.8,37.80,417.8,429.4,76.7
45085500,-0.46,12.92,99.7,37.54,418.2,429.9,76.6
45087000,-0.47,12.97,99.7,37.23,416.2,427.9,76.5
45088500,-0.47,12.96,99.6,37.37,416.9,428.6,76.6
45090000,-0.46,12.92,99.9,37.46,418.0,429.8,76.6
45091500,-0.46,12.92,99.7,37.58,418.3,430.0,76.6
45093000,-0.46,12.93,99.4,37.62,418.0,429.6,76.6
45094500,-0.46,12.91,99.4,37.76,418.8,430.4,76.7
45096000,-0.46,12.90,99.6,37.69,418.8,430.5,76.6
45097500,-0.46,12.94,98.1,38.09,418.1,429.5,76.8
45099000,-0.46,12.90,99.5,37.79,419.1,430.8,76.7
45100500,-0.46,12.91,99.7,37.59,418.3,430.0,76.6
45102000,-0.46,12.90,99.3,37.84,419.1,430.7,76.7
45103500,-0.47,12.89,101.1,37.14,418.6,430.7,76.4
45105000,-0.46,12.92,99.6,37.59,418.3,430.0,76.6
45106500,-0.47,12.89,100.8,37.25,418.7,430.7,76.5
45108000,-0.46,12.84,99.6,38.09,421.1,432.7,76.7
45109500,-0.47,12.89,100.5,37.37,418.7,430.6,76.5
45111000,-0.46,12.91,99.2,37.84,418.9,430.5,76.7
45112500,-0.47,12.85,101.6,37.15,419.7,431.8,76.4
45114000,-0.46,12.83,100.0,37.95,421.2,432.9,76.6
45115500,-0.46,12.84,100.6,37.64,420.5,432.4,76.5
45117000,-0.46,12.83,100.6,37.73,421.0,432.8,76.6
45118500,-0.47,12.87,101.0,37.31,419.4,431.4,76.5
45120000,-0.46,12.85,100.3,37.74,420.5,432.3,76.6
45121500,-0.46,12.84,100.5,37.73,420.8,432.7,76.6
45123000,-0.46,12.85,101.1,37.42,420.2,432.2,76.5
45124500,-0.46,12.85,100.3,37.69,420.2,432.0,76.6
45126000,-0.47,12.83,101.5,37.35,420.6,432.6,76.4
45127500,-0.46,12.80,101.4,37.59,421.8,433.8,76.5
45129000,-0.46,12.82,101.0,37.63,421.3,433.2,76.5
45130500,-0.46,12.80,100.9,37.80,422.1,433.9,76.6
45132000,-0.46,12.81,100.8,37.77,421.7,433.5,76.6
45133500,-0.47,12.79,102.1,37.34,421.7,433.9,76.4
45135000,-0.47,12.79,102.1,37.36,421.8,434.0,76.4
45136500,-0.46,12.78,100.6,38.01,422.7,434.5,76.6
45138000,-0.46,12.77,100.9,37.96,423.0,434.8,76.6
45139500,-0.46,12.78,101.2,37.77,422.5,434.5,76.5
45141000,-0.46,12.81,100.7,37.82,421.8,433.6,76.6
45142500,-0.46,12.79,101.6,37.58,422.1,434.1,76.5
45144000,-0.46,12.74,102.2,37.60,423.4,435.6,76.4
45145500,-0.46,12.80,101.6,37.53,421.8,433.9,76.5
45147000,-0.46,12.75,101.1,38.03,423.8,435.7,76.6
45148500,-0.46,12.74,100.9,38.18,424.3,436.1,76.6
45150000,-0.46,12.75,101.3,37.93,423.8,435.7,76.6
45151500,-0.45,12.77,99.9,38.40,423.6,435.2,76.7
45153000,-0.46,12.72,101.4,38.05,424.6,436.5,76.6
45154500,-0.46,12.77,100.5,38.16,423.4,435.1,76.6
45156000,-0.47,12.72,103.5,37.21,423.8,436.2,76.3
45157500,-0.45,12.73,100.8,38.28,424.7,436.5,76.7
45159000,-0.46,12.67,102.3,38.00,426.2,438.3,76.5
45160500,-0.46,12.71,101.8,37.96,424.9,436.9,76.5
45162000,-0.45,12.71,101.1,38.23,425.1,437.0,76.6
45163500,-0.45,12.68,101.7,38.20,426.0,438.0,76.6
45165000,-0.45,12.71,100.6,38.50,425.6,437.3,76.7
45166500,-0.45,12.70,101.3,38.26,425.6,437.5,76.6
45168000,-0.46,12.69,102.4,37.87,425.4,437.6,76.5
45169500,-0.45,12.70,100.8,38.44,425.6,437.4,76.7
45171000,-0.46,12.67,102.3,37.96,425.9,438.0,76.5
45172500,-0.46,12.69,103.1,37.60,425.2,437.5,76.4
45174000,-0.46,12.65,102.7,38.00,426.8,438.9,76.5
45175500,-0.45,12.67,101.5,38.37,426.7,438.6,76.6
45177000,-0.46,12.69,102.3,37.87,425.3,437.4,76.5
45178500,-0.46,12.63,103.0,37.96,427.3,439.6,76.4
45180000,-0.46,12.66,102.3,38.09,426.6,438.7,76.5
45181500,-0.45,12.67,101.5,38.39,426.7,438.6,76.6
45183000,-0.45,12.62,102.0,38.46,428.2,440.2,76.6
45184500,-0.46,12.64,102.7,38.01,426.9,439.1,76.5
45186000,-0.45,12.67,101.5,38.36,426.7,438.6,76.6
45187500,-0.45,12.61,102.6,38.26,428.3,440.4,76.5
