Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.57,12.94,118.9,30.58,406.7,423.8,73.7
45001500,-0.56,12.96,117.5,30.89,406.6,423.2,73.9
45003000,-0.57,12.95,118.3,30.69,406.5,423.4,73.8
45004500,-0.57,12.94,118.6,30.67,406.8,423.7,73.7
45006000,-0.56,12.94,118.2,30.78,407.1,423.9,73.8
45007500,-0.57,12.94,118.3,30.75,407.0,423.8,73.8
45009000,-0.56,12.97,117.8,30.77,406.2,423.0,73.8
45010500,-0.56,12.90,118.0,31.08,408.8,425.4,73.9
45012000,-0.57,12.88,119.8,30.59,408.2,425.4,73.6
45013500,-0.57,12.94,118.9,30.60,406.8,423.8,73.7
45015000,-0.57,12.94,118.5,30.70,406.8,423.7,73.8
45016500,-0.57,12.91,119.3,30.60,407.4,424.5,73.7
45018000,-0.57,12.91,118.8,30.75,407.8,424.8,73.8
45019500,-0.57,12.91,119.6,30.50,407.1,424.4,73.6
45021000,-0.56,12.84,120.0,30.77,409.7,426.9,73.7
45022500,-0.57,12.88,119.8,30.58,408.1,425.4,73.6
45024000,-0.57,12.87,119.8,30.64,408.6,425.8,73.7
45025500,-0.56,12.88,118.2,31.11,409.3,426.1,73.9
45027000,-0.56,12.91,118.9,30.76,407.9,424.9,73.8
45028500,-0.57,12.86,120.1,30.62,408.8,426.1,73.6
45030000,-0.56,12.90,117.9,31.09,408.8,425.5,73.9
45031500,-0.57,12.84,120.3,30.65,409.3,426.6,73.6
45033000,-0.57,12.86,119.8,30.72,409.2,426.4,73.7
45034500,-0.57,12.90,119.3,30.68,408.0,425.1,73.7
45036000,-0.56,12.87,118.6,31.07,409.6,426.4,73.9
45037500,-0.57,12.84,120.0,30.72,409.5,426.7,73.7
45039000,-0.57,12.83,120.6,30.62,409.6,427.0,73.6
45040500,-0.57,12.84,120.3,30.65,409.4,426.7,73.6
45042000,-0.56,12.80,120.7,30.77,410.8,428.2,73.6
45043500,-0.57,12.81,121.0,30.64,410.4,427.8,73.6
45045000,-0.57,12.82,121.3,30.49,409.7,427.3,73.5
45046500,-0.56,12.84,119.5,30.91,410.0,427.0,73.7
45048000,-0.57,12.80,120.9,30.69,410.6,428.0,73.6
45049500,-0.56,12.79,120.3,30.92,411.3,428.5,73.7
45051000,-0.56,12.79,120.5,30.86,411.3,428.6,73.7
45052500,-0.57,12.80,120.7,30.75,410.8,428.2,73.6
45054000,-0.57,12.77,121.4,30.72,411.6,429.1,73.6
45055500,-0.57,12.75,122.1,30.58,411.7,429.4,73.5
45057000,-0.56,12.75,120.9,30.96,412.5,429.9,73.7
45058500,-0.57,12.84,120.4,30.66,409.6,426.9,73.6
45060000,-0.56,12.76,119.9,31.19,412.7,429.8,73.8
45061500,-0.56,12.74,121.1,30.94,412.7,430.1,73.6
45063000,-0.56,12.75,121.3,30.83,412.3,429.7,73.6
45064500,-0.56,12.77,120.1,31.08,412.2,429.3,73.8
45066000,-0.56,12.71,122.0,30.82,413.3,430.9,73.6
45067500,-0.56,12.77,120.8,30.92,412.0,429.4,73.7
45069000,-0.56,12.73,120.6,31.17,413.7,430.9,73.7
45070500,-0.56,12.73,120.8,31.10,413.4,430.6,73.7
45072000,-0.56,12.72,121.9,30.84,413.3,430.9,73.6
45073500,-0.56,12.77,121.1,30.81,411.8,429.3,73.6
45075000,-0.56,12.73,121.3,30.96,413.2,430.6,73.6
45076500,-0.56,12.72,121.1,31.03,413.5,430.8,73.7
45078000,-0.56,12.71,121.2,31.08,414.0,431.4,73.7
45079500,-0.56,12.72,121.2,31.00,413.4,430.8,73.7
45081000,-0.56,12.70,121.4,31.08,414.3,431.8,73.7
45082500,-0.56,12.72,121.0,31.09,413.7,431.0,73.7
45084000,-0.56,12.71,120.9,31.15,414.0,431.3,73.7
45085500,-0.55,12.70,120.5,31.34,414.8,431.9,73.8
45087000,-0.56,12.65,121.4,31.31,416.0,433.3,73.7
45088500,-0.56,12.64,122.4,31.11,416.0,433.7,73.6
45090000,-0.55,12.70,120.2,31.45,415.0,432.0,73.8
45091500,-0.56,12.64,121.8,31.27,416.3,433.7,73.7
45093000,-0.56,12.66,122.2,31.01,415.0,432.7,73.6
45094500,-0.56,12.64,122.6,31.02,415.8,433.5,73.6
45096000,-0.56,12.66,121.8,31.14,415.3,432.8,73.7
45097500,-0.55,12.63,121.2,31.49,416.9,434.2,73.8
45099000,-0.55,12.60,122.0,31.43,417.8,435.3,73.7
45100500,-0.56,12.63,122.4,31.14,416.2,433.8,73.6
45102000,-0.55,12.59,122.0,31.47,418.1,435.5,73.7
45103500,-0.55,12.63,121.7,31.36,416.7,434.1,73.7
45105000,-0.55,12.65,121.5,31.33,416.2,433.6,73.7
45106500,-0.56,12.61,122.6,31.17,416.9,434.5,73.6
45108000,-0.56,12.58,123.2,31.20,417.9,435.7,73.6
45109500,-0.55,12.65,121.4,31.34,416.2,433.6,73.7
45111000,-0.56,12.58,123.7,31.06,417.7,435.6,73.5
45112500,-0.56,12.63,122.7,31.04,416.0,433.7,73.6
45114000,-0.55,12.60,121.7,31.51,418.0,435.3,73.8
45115500,-0.56,12.63,122.8,31.02,416.0,433.8,73.6
45117000,-0.56,12.59,123.6,31.00,417.1,435.0,73.5
45118500,-0.55,12.61,121.5,31.50,417.5,434.9,73.8
45120000,-0.56,12.55,123.2,31.29,418.7,436.5,73.6
45121500,-0.55,12.57,122.6,31.43,418.7,436.3,73.7
45123000,-0.55,12.60,122.3,31.33,417.5,435.1,73.7
45124500,-0.55,12.54,123.0,31.43,419.3,437.0,73.7
45126000,-0.56,12.60,122.4,31.30,417.4,435.0,73.7
45127500,-0.55,12.54,123.2,31.36,419.3,437.0,73.6
45129000,-0.55,12.59,122.5,31.33,417.8,435.4,73.7
45130500,-0.55,12.57,122.7,31.38,418.6,436.2,73.7
45132000,-0.55,12.55,122.0,31.69,419.6,437.0,73.8
45133500,-0.56,12.54,123.9,31.18,418.9,436.9,73.5
45135000,-0.55,12.56,122.8,31.39,418.8,436.5,73.7
45136500,-0.55,12.55,122.8,31.47,419.4,437.0,73.7
45138000,-0.55,12.53,123.0,31.48,419.7,437.3,73.7
45139500,-0.56,12.51,124.5,31.18,419.8,437.9,73.5
45141000,-0.55,12.54,123.2,31.40,419.5,437.2,73.6
45142500,-0.56,12.52,124.0,31.27,419.8,437.7,73.5
45144000,-0.55,12.48,124.2,31.39,421.0,438.9,73.6
45145500,-0.56,12.49,125.8,30.89,419.7,438.1,73.3
45147000,-0.56,12.51,124.6,31.14,419.8,437.9,73.5
45148500,-0.55,12.48,123.6,31.60,421.5,439.3,73.7
45150000,-0.56,12.52,124.3,31.14,419.4,437.4,73.5
45151500,-0.55,12.49,123.9,31.47,421.1,438.9,73.6
45153000,-0.55,12.47,123.8,31.59,421.7,439.5,73.6
45154500,-0.55,12.48,124.4,31.38,421.2,439.1,73.5
45156000,-0.56,12.49,124.6,31.23,420.4,438.5,73.5
45157500,-0.56,12.50,124.3,31.25,420.1,438.1,73.5
45159000,-0.55,12.47,123.2,31.74,422.0,439.6,73.7
45160500,-0.55,12.50,122.9,31.71,421.3,438.8,73.7
45162000,-0.54,12.47,122.8,31.89,422.5,439.9,73.8
45163500,-0.56,12.42,126.2,31.16,422.4,440.9,73.4
45165000,-0.55,12.43,124.9,31.51,422.9,441.0,73.5
45166500,-0.55,12.45,124.6,31.46,422.1,440.1,73.6
45168000,-0.55,12.47,123.9,31.54,421.7,439.5,73.6
45169500,-0.55,12.41,125.4,31.45,423.3,441.4,73.5
45171000,-0.55,12.45,124.2,31.59,422.4,440.3,73.6
45172500,-0.56,12.46,125.5,31.13,421.1,439.4,73.4
45174000,-0.56,12.42,125.9,31.20,422.3,440.6,73.4
45175500,-0.55,12.43,124.5,31.60,423.0,440.9,73.6
45177000,-0.55,12.40,124.9,31.62,423.8,441.8,73.6
45178500,-0.55,12.36,125.8,31.56,424.8,443.0,73.5
45180000,-0.55,12.40,125.0,31.59,423.7,441.7,73.6
45181500,-0.55,12.44,123.8,31.74,422.9,440.7,73.7
45183000,-0.55,12.45,125.0,31.36,421.9,440.1,73.5
45184500,-0.55,12.38,125.3,31.62,424.4,442.5,73.6
45186000,-0.55,12.37,125.2,31.69,424.8,442.9,73.6
45187500,-0.56,12.35,127.0,31.27,424.4,443.1,73.3
45189000,-0.55,12.35,126.2,31.55,425.3,443.6,73.5
45190500,-0.55,12.36,125.0,31.82,425.3,443.3,73.6
45192000,-0.55,12.40,125.0,31.59,423.7,441.8,73.6
45193500,-0.55,12.31,126.8,31.56,426.3,444.8,73.4
45195000,-0.55,12.40,125.7,31.41,423.5,441.7,73.5
45196500,-0.55,12.39,125.0,31.68,424.2,442.3,73.6
45198000,-0.55,12.32,126.6,31.56,426.0,444.4,73.4
45199500,-0.56,12.36,126.8,31.29,424.3,442.8,73.4
45201000,-0.55,12.36,125.3,31.74,425.3,443.4,73.6
45202500,-0.55,12.35,126.0,31.60,425.4,443.6,73.5
45204000,-0.55,12.33,125.9,31.74,426.2,444.4,73.5
45205500,-0.55,12.35,125.3,31.81,425.8,443.9,73.6
45207000,-0.55,12.30,126.5,31.73,427.1,445.4,73.5
45208500,-0.56,12.31,127.8,31.30,425.8,444.6,73.3
45210000,-0.55,12.32,126.6,31.57,426.0,444.4,73.5
45211500,-0.55,12.33,126.1,31.68,426.0,444.3,73.5
45213000,-0.55,12.30,126.3,31.77,427.1,445.3,73.5
45214500,-0.55,12.30,126.1,31.82,427.1,445.3,73.6
45216000,-0.55,12.30,126.4,31.74,427.0,445.3,73.5
45217500,-0.54,12.28,125.9,31.99,428.0,446.2,73.6
45219000,-0.55,12.29,126.7,31.72,427.4,445.8,73.5
45220500,-0.55,12.29,127.6,31.44,426.6,445.2,73.4
45222000,-0.56,12.30,128.0,31.31,426.2,445.0,73.3
45223500,-0.55,12.28,127.4,31.56,427.2,445.8,73.4
45225000,-0.55,12.26,127.7,31.61,428.0,446.6,73.4
45226500,-0.55,12.29,126.3,31.83,427.5,445.8,73.5
45228000,-0.54,12.30,125.4,32.03,427.6,445.6,73.7
45229500,-0.55,12.26,128.0,31.49,427.6,446.4,73.3
45231000,-0.54,12.27,125.8,32.08,428.5,446.6,73.6
45232500,-0.54,12.25,126.6,31.96,429.0,447.3,73.6
45234000,-0.55,12.32,126.9,31.53,426.2,444.6,73.4
45235500,-0.54,12.25,126.3,32.08,429.3,447.5,73.6
45237000,-0.55,12.26,128.0,31.47,427.5,446.3,73.3
45238500,-0.54,12.23,126.7,32.06,429.8,448.0,73.6
45240000,-0.54,12.19,127.4,32.05,430.9,449.3,73.5
45241500,-0.55,12.26,127.0,31.80,428.4,446.8,73.5
45243000,-0.55,12.19,129.4,31.49,429.7,448.7,73.2
45244500,-0.54,12.17,128.2,31.93,431.2,449.9,73.4
45246000,-0.55,12.20,128.1,31.81,430.2,448.9,73.4
45247500,-0.55,12.24,128.0,31.65,428.8,447.5,73.4
45249000,-0.54,12.17,127.9,32.00,431.3,449.9,73.5
45250500,-0.55,12.21,128.4,31.68,429.7,448.5,73.4
45252000,-0.55,12.20,128.0,31.82,430.1,448.8,73.4
45253500,-0.55,12.20,128.0,31.82,430.2,448.8,73.4
45255000,-0.54,12.15,128.8,31.89,431.9,450.7,73.4
45256500,-0.55,12.16,128.6,31.87,431.4,450.2,73.4
45258000,-0.55,12.17,129.3,31.62,430.6,449.6,73.3
45259500,-0.55,12.21,127.8,31.88,430.2,448.8,73.5
45261000,-0.54,12.19,128.1,31.89,430.7,449.4,73.4
45262500,-0.54,12.17,127.9,32.03,431.5,450.0,73.5
45264000,-0.54,12.15,128.7,31.92,432.0,450.7,73.4
45265500,-0.54,12.14,128.8,31.94,432.3,451.1,73.4
45267000,-0.55,12.16,128.9,31.79,431.2,450.1,73.4
45268500,-0.54,12.14,128.7,31.99,432.4,451.2,73.4
45270000,-0.55,12.14,129.2,31.83,432.1,451.0,73.3
45271500,-0.54,12.15,128.7,31.94,432.0,450.8,73.4
45273000,-0.54,12.12,129.3,31.92,432.9,451.8,73.4
45274500,-0.54,12.08,129.5,32.08,434.4,453.2,73.4
45276000,-0.55,12.16,128.8,31.85,431.6,450.4,73.4
45277500,-0.54,12.14,128.2,32.11,432.5,451.2,73.5
45279000,-0.54,12.10,129.3,32.03,433.7,452.6,73.4
45280500,-0.54,12.12,127.7,32.40,433.8,452.2,73.6
45282000,-0.55,12.08,130.4,31.82,433.8,453.0,73.3
45283500,-0.54,12.12,129.1,31.97,432.9,451.7,73.4
45285000,-0.55,12.07,130.7,31.81,434.2,453.4,73.2
45286500,-0.54,12.12,128.5,32.17,433.5,452.2,73.5
45288000,-0.53,12.11,127.4,32.56,434.6,452.9,73.7
45289500,-0.55,12.08,130.4,31.83,433.8,453.0,73.3
45291000,-0.54,12.08,129.8,32.00,434.2,453.2,73.4
45292500,-0.54,12.04,130.2,32.13,435.8,454.8,73.4
45294000,-0.54,12.04,129.1,32.43,436.3,455.0,73.5
45295500,-0.54,12.03,130.5,32.10,436.1,455.2,73.3
45297000,-0.54,12.04,130.0,32.18,435.8,454.8,73.4
45298500,-0.55,12.08,130.3,31.87,434.0,453.1,73.3
45300000,-0.54,12.05,129.7,32.20,435.6,454.5,73.4
45301500,-0.55,12.06,131.1,31.75,434.3,453.7,73.2
45303000,-0.54,12.06,129.6,32.19,435.3,454.2,73.4
45304500,-0.54,12.05,129.6,32.22,435.5,454.4,73.4
45306000,-0.54,12.04,130.4,32.07,435.7,454.8,73.3
45307500,-0.54,12.02,131.1,31.96,435.9,455.2,73.3
45309000,-0.54,11.98,130.7,32.30,437.9,457.0,73.4
45310500,-0.54,12.00,130.7,32.20,437.1,456.2,73.4
45312000,-0.54,12.01,131.1,32.03,436.5,455.8,73.3
45313500,-0.54,12.00,131.5,31.97,436.7,456.1,73.2
45315000,-0.54,12.00,130.4,32.25,437.1,456.1,73.4
45316500,-0.54,11.98,130.8,32.29,438.0,457.1,73.4
45318000,-0.54,12.00,130.4,32.31,437.4,456.4,73.4
45319500,-0.54,11.96,131.0,32.33,438.6,457.7,73.4
45321000,-0.54,11.97,130.8,32.33,438.2,457.3,73.4
45322500,-0.54,11.97,130.8,32.32,438.2,457.3,73.4
45324000,-0.53,11.92,131.3,32.49,440.1,459.3,73.4
45325500,-0.54,11.94,131.5,32.29,439.1,458.3,73.3
45327000,-0.54,11.96,130.9,32.40,438.9,458.0,73.4
45328500,-0.54,11.92,132.2,32.21,439.5,459.0,73.3
45330000,-0.54,11.97,131.1,32.24,438.0,457.2,73.3
45331500,-0.54,11.94,131.7,32.28,439.2,458.6,73.3
45333000,-0.54,11.96,132.6,31.90,437.7,457.3,73.1
45334500,-0.54,11.93,132.2,32.16,439.0,458.5,73.2
45336000,-0.54,11.95,132.1,32.07,438.3,457.8,73.2
45337500,-0.54,11.95,131.6,32.26,438.9,458.2,73.3
45339000,-0.53,11.91,131.2,32.60,440.9,460.0,73.4
45340500,-0.54,11.91,132.2,32.28,440.0,459.5,73.3
45342000,-0.54,11.95,131.7,32.20,438.6,457.9,73.3
45343500,-0.53,11.89,131.7,32.59,441.5,460.7,73.4
45345000,-0.54,11.88,133.1,32.24,441.0,460.7,73.2
45346500,-0.54,11.90,132.2,32.37,440.6,460.0,73.3
45348000,-0.54,11.87,133.0,32.30,441.4,461.1,73.2
