Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.36,10.87,109.2,48.80,502.1,513.9,77.7
45001500,-0.36,10.83,110.6,48.48,503.5,515.5,77.6
45003000,-0.35,10.83,108.8,49.29,504.0,515.6,77.8
45004500,-0.36,10.83,109.7,48.88,503.6,515.5,77.7
45006000,-0.35,10.79,109.4,49.49,506.2,517.9,77.8
45007500,-0.36,10.87,109.2,48.81,502.2,513.9,77.7
45009000,-0.36,10.78,111.2,48.63,505.6,517.6,77.6
45010500,-0.35,10.80,109.9,49.10,505.2,517.0,77.7
45012000,-0.36,10.82,110.8,48.48,503.8,515.9,77.6
45013500,-0.35,10.81,109.9,48.98,504.7,516.5,77.7
45015000,-0.35,10.82,108.7,49.50,504.8,516.3,77.9
45016500,-0.35,10.79,110.3,48.98,505.6,517.5,77.7
45018000,-0.35,10.83,109.5,49.05,504.1,515.9,77.7
45019500,-0.36,10.78,111.9,48.25,505.1,517.4,77.5
45021000,-0.36,10.82,109.8,48.91,504.0,515.9,77.7
45022500,-0.35,10.77,109.5,49.60,507.1,518.8,77.8
45024000,-0.35,10.76,110.3,49.29,507.3,519.2,77.7
45025500,-0.35,10.75,110.5,49.32,507.8,519.6,77.7
45027000,-0.35,10.75,110.3,49.33,507.5,519.4,77.7
45028500,-0.35,10.77,110.3,49.13,506.4,518.3,77.7
45030000,-0.35,10.75,110.5,49.28,507.6,519.5,77.7
45031500,-0.35,10.75,109.2,49.92,508.1,519.7,77.9
45033000,-0.35,10.75,111.0,49.04,507.4,519.4,77.7
45034500,-0.35,10.77,110.2,49.19,506.5,518.4,77.7
45036000,-0.35,10.74,111.0,49.17,508.1,520.0,77.7
45037500,-0.35,10.76,109.9,49.50,507.5,519.2,77.8
45039000,-0.35,10.73,110.2,49.62,508.8,520.6,77.8
45040500,-0.35,10.76,110.1,49.40,507.3,519.1,77.8
45042000,-0.35,10.74,109.6,49.84,508.6,520.3,77.8
45043500,-0.35,10.72,111.0,49.37,509.2,521.1,77.7
45045000,-0.35,10.70,111.7,49.22,509.9,522.0,77.6
45046500,-0.35,10.69,110.5,49.91,510.9,522.7,77.8
45048000,-0.35,10.67,111.9,49.40,511.3,523.4,77.7
45049500,-0.35,10.72,111.7,49.04,508.9,521.0,77.6
45051000,-0.35,10.71,110.2,49.79,509.8,521.6,77.8
45052500,-0.34,10.65,110.2,50.38,513.0,524.7,77.9
45054000,-0.35,10.71,111.4,49.24,509.4,521.5,77.7
45055500,-0.35,10.66,111.5,49.68,512.0,524.0,77.7
45057000,-0.35,10.69,111.5,49.37,510.3,522.3,77.7
45058500,-0.35,10.69,111.5,49.38,510.3,522.3,77.7
45060000,-0.35,10.62,112.3,49.68,513.8,526.0,77.7
45061500,-0.34,10.65,110.0,50.44,512.8,524.5,77.9
45063000,-0.35,10.67,111.3,49.63,511.3,523.3,77.7
45064500,-0.35,10.65,111.8,49.57,512.1,524.2,77.7
45066000,-0.35,10.65,110.8,50.13,512.9,524.7,77.8
45067500,-0.34,10.64,110.1,50.54,513.4,525.1,77.9
45069000,-0.35,10.66,110.7,50.02,512.2,524.0,77.8
