Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.37,10.92,110.7,47.56,498.7,510.8,77.5
45001500,-0.37,10.91,112.0,47.06,498.7,511.2,77.3
45003000,-0.37,10.91,112.5,46.89,498.7,511.2,77.3
45004500,-0.37,10.91,111.4,47.33,498.9,511.2,77.4
45006000,-0.37,10.88,111.4,47.58,500.2,512.5,77.4
45007500,-0.37,10.89,112.2,47.13,499.4,511.8,77.3
45009000,-0.36,10.94,110.1,47.68,497.9,509.9,77.5
45010500,-0.37,10.89,111.3,47.54,499.9,512.1,77.4
45012000,-0.36,10.83,112.0,47.76,502.5,514.9,77.4
45013500,-0.36,10.84,111.5,47.93,502.3,514.6,77.5
45015000,-0.37,10.85,112.9,47.18,501.2,513.7,77.3
45016500,-0.37,10.85,112.1,47.54,501.6,514.0,77.4
45018000,-0.36,10.88,111.2,47.75,500.7,512.9,77.5
45019500,-0.36,10.88,110.6,48.04,501.0,513.1,77.6
45021000,-0.36,10.85,110.3,48.38,502.3,514.3,77.6
45022500,-0.36,10.88,110.8,47.92,500.8,513.0,77.5
45024000,-0.37,10.87,111.8,47.56,501.0,513.3,77.4
45025500,-0.36,10.81,111.8,48.05,503.7,515.9,77.5
45027000,-0.36,10.79,112.2,48.11,504.9,517.2,77.5
45028500,-0.36,10.83,110.8,48.40,503.5,515.6,77.6
45030000,-0.36,10.84,111.5,47.98,502.7,514.9,77.5
45031500,-0.36,10.81,112.1,47.92,503.6,515.9,77.5
45033000,-0.36,10.80,112.4,47.92,504.2,516.6,77.4
45034500,-0.36,10.81,112.1,47.96,503.9,516.2,77.5
45036000,-0.36,10.85,111.6,47.80,501.9,514.1,77.5
45037500,-0.36,10.82,112.0,47.93,503.4,515.7,77.5
45039000,-0.36,10.81,111.2,48.34,504.0,516.1,77.6
45040500,-0.36,10.79,111.9,48.24,505.0,517.3,77.5
45042000,-0.36,10.79,112.7,47.89,504.7,517.1,77.4
45043500,-0.36,10.76,113.2,47.90,505.8,518.3,77.4
45045000,-0.36,10.75,111.5,48.79,507.1,519.2,77.6
45046500,-0.36,10.77,111.4,48.68,506.3,518.5,77.6
45048000,-0.36,10.76,113.7,47.61,505.4,518.0,77.3
45049500,-0.36,10.79,112.4,47.99,504.6,517.0,77.4
45051000,-0.36,10.79,112.7,47.89,504.7,517.1,77.4
45052500,-0.36,10.73,112.7,48.38,507.5,519.8,77.5
45054000,-0.36,10.76,112.2,48.39,506.4,518.7,77.5
45055500,-0.36,10.78,111.0,48.81,506.0,518.0,77.6
45057000,-0.36,10.75,113.0,48.05,506.2,518.7,77.4
45058500,-0.36,10.73,113.1,48.21,507.3,519.8,77.4
45060000,-0.36,10.78,111.7,48.45,505.7,517.9,77.5
45061500,-0.36,10.75,113.1,48.09,506.6,519.1,77.4
45063000,-0.36,10.72,113.1,48.28,507.8,520.2,77.4
45064500,-0.36,10.74,113.0,48.19,507.1,519.5,77.4
45066000,-0.36,10.71,112.8,48.60,508.8,521.2,77.5
45067500,-0.36,10.74,113.3,48.06,507.0,519.5,77.4
45069000,-0.35,10.73,111.1,49.19,508.4,520.4,77.7
45070500,-0.36,10.72,111.9,48.86,508.4,520.6,77.6
45072000,-0.36,10.70,114.0,48.07,508.5,521.2,77.4
45073500,-0.36,10.72,112.2,48.69,508.1,520.4,77.5
45075000,-0.36,10.72,112.1,48.81,508.6,520.8,77.6
45076500,-0.36,10.69,112.7,48.76,509.6,521.9,77.5
45078000,-0.36,10.67,114.6,48.07,509.8,522.5,77.3
45079500,-0.36,10.71,113.4,48.29,508.5,521.0,77.4
45081000,-0.36,10.69,113.7,48.31,509.4,521.9,77.4
45082500,-0.36,10.64,114.0,48.64,511.6,524.2,77.4
45084000,-0.35,10.70,111.9,49.12,509.8,522.0,77.6
45085500,-0.36,10.62,113.9,48.89,512.9,525.4,77.5
45087000,-0.36,10.70,112.7,48.67,509.2,521.5,77.5
45088500,-0.36,10.63,114.1,48.75,512.5,525.0,77.5
45090000,-0.36,10.66,114.2,48.41,510.8,523.4,77.4
45091500,-0.36,10.68,113.7,48.45,509.9,522.5,77.4
45093000,-0.36,10.61,114.4,48.80,513.4,526.0,77.4
45094500,-0.35,10.66,112.8,49.05,511.3,523.6,77.6
45096000,-0.36,10.65,113.2,48.89,511.4,523.7,77.5
45097500,-0.35,10.65,112.1,49.48,512.2,524.3,77.7
45099000,-0.36,10.61,114.7,48.62,513.2,525.8,77.4
45100500,-0.35,10.62,113.3,49.16,513.1,525.4,77.5
45102000,-0.36,10.61,114.4,48.79,513.3,525.9,77.4
45103500,-0.36,10.63,114.2,48.68,512.4,524.9,77.4
45105000,-0.36,10.61,114.1,48.83,513.1,525.6,77.5
45106500,-0.36,10.58,115.6,48.48,514.2,527.0,77.3
45108000,-0.36,10.59,115.5,48.44,513.7,526.6,77.3
45109500,-0.35,10.61,111.9,49.92,514.1,526.2,77.7
45111000,-0.35,10.57,113.6,49.53,515.7,528.1,77.6
45112500,-0.36,10.57,115.2,48.73,514.8,527.6,77.4
45114000,-0.36,10.57,117.4,47.77,514.0,527.2,77.1
45115500,-0.35,10.59,113.9,49.20,514.6,527.0,77.5
45117000,-0.35,10.56,114.4,49.25,516.0,528.5,77.5
45118500,-0.36,10.59,115.4,48.44,513.7,526.5,77.3
45120000,-0.36,10.58,115.2,48.70,514.6,527.3,77.4
45121500,-0.36,10.58,115.6,48.45,514.1,526.9,77.3
45123000,-0.35,10.55,113.8,49.67,517.0,529.4,77.6
45124500,-0.35,10.58,114.1,49.18,514.9,527.4,77.5
45126000,-0.36,10.56,115.2,48.89,515.7,528.4,77.4
45127500,-0.35,10.52,114.5,49.61,518.2,530.7,77.5
45129000,-0.35,10.54,114.3,49.47,517.0,529.5,77.5
45130500,-0.36,10.56,115.3,48.84,515.7,528.5,77.4
45132000,-0.35,10.55,115.3,48.95,516.2,529.0,77.4
45133500,-0.35,10.55,113.9,49.55,516.6,529.0,77.6
45135000,-0.35,10.54,114.2,49.57,517.2,529.7,77.6
45136500,-0.35,10.53,114.3,49.58,517.6,530.0,77.5
45138000,-0.35,10.51,113.7,50.04,518.9,531.2,77.6
45139500,-0.35,10.48,114.4,50.02,520.2,532.6,77.6
45141000,-0.35,10.51,113.8,50.06,519.1,531.5,77.6
45142500,-0.34,10.47,113.8,50.38,521.0,533.2,77.7
45144000,-0.35,10.49,114.9,49.67,519.5,532.0,77.5
45145500,-0.35,10.50,114.5,49.72,518.9,531.3,77.6
45147000,-0.35,10.53,115.0,49.24,517.1,529.8,77.5
45148500,-0.35,10.44,115.7,49.82,521.9,534.5,77.5
45150000,-0.35,10.49,116.1,49.09,518.8,531.7,77.4
45151500,-0.35,10.49,115.5,49.37,519.0,531.6,77.5
45153000,-0.35,10.46,115.8,49.60,520.9,533.6,77.5
45154500,-0.35,10.45,115.8,49.72,521.5,534.2,77.5
45156000,-0.35,10.50,115.9,49.09,518.3,531.0,77.4
45157500,-0.35,10.45,117.1,49.09,520.8,533.8,77.3
45159000,-0.35,10.47,114.4,50.11,520.8,533.2,77.6
45160500,-0.35,10.47,115.5,49.65,520.5,533.2,77.5
45162000,-0.35,10.46,115.2,49.78,520.7,533.3,77.5
45163500,-0.35,10.44,116.5,49.47,521.7,534.5,77.4
45165000,-0.35,10.42,116.6,49.57,522.6,535.4,77.4
45166500,-0.35,10.42,115.0,50.34,523.3,535.8,77.6
45168000,-0.35,10.43,115.6,49.89,522.2,534.9,77.5
45169500,-0.35,10.40,117.1,49.61,523.7,536.7,77.4
45171000,-0.34,10.42,114.9,50.36,523.3,535.8,77.6
45172500,-0.35,10.45,115.4,49.82,521.3,533.9,77.5
45174000,-0.35,10.41,117.3,49.34,522.7,535.7,77.4
45175500,-0.34,10.38,115.6,50.45,525.1,537.7,77.6
45177000,-0.35,10.40,116.7,49.75,523.8,536.6,77.4
45178500,-0.35,10.45,116.1,49.56,521.3,534.1,77.4
45180000,-0.35,10.38,116.0,50.23,524.9,537.5,77.5
45181500,-0.35,10.33,117.3,50.14,527.1,540.0,77.5
45183000,-0.35,10.36,117.0,50.03,526.0,538.8,77.5
45184500,-0.34,10.39,114.8,50.76,525.2,537.6,77.7
45186000,-0.34,10.39,115.4,50.48,524.8,537.4,77.6
45187500,-0.35,10.36,117.4,49.80,525.5,538.5,77.4
45189000,-0.34,10.37,115.8,50.52,526.0,538.6,77.6
45190500,-0.34,10.37,115.0,50.83,526.0,538.5,77.7
45192000,-0.35,10.37,116.5,50.13,525.4,538.2,77.5
45193500,-0.35,10.35,116.6,50.26,526.4,539.1,77.5
45195000,-0.35,10.35,119.3,49.08,525.4,538.8,77.2
45196500,-0.35,10.34,116.7,50.35,527.1,539.9,77.5
45198000,-0.35,10.34,116.8,50.28,526.9,539.6,77.5
45199500,-0.35,10.31,118.3,49.90,528.1,541.2,77.4
45201000,-0.35,10.33,117.3,50.17,527.3,540.2,77.5
45202500,-0.35,10.29,119.4,49.59,528.7,542.0,77.3
45204000,-0.34,10.33,116.7,50.41,527.3,540.1,77.5
45205500,-0.34,10.32,116.7,50.52,528.0,540.8,77.5
45207000,-0.35,10.32,117.6,50.08,527.5,540.5,77.4
45208500,-0.34,10.31,117.0,50.49,528.6,541.4,77.5
45210000,-0.35,10.29,118.9,49.85,529.0,542.2,77.3
45211500,-0.35,10.27,119.7,49.61,529.4,542.8,77.3
45213000,-0.34,10.26,118.4,50.37,530.8,543.8,77.4
45214500,-0.34,10.29,117.5,50.45,529.3,542.2,77.5
45216000,-0.34,10.31,115.9,50.99,528.8,541.4,77.6
45217500,-0.34,10.28,117.6,50.50,529.8,542.7,77.5
45219000,-0.34,10.25,117.0,51.19,532.2,544.9,77.6
45220500,-0.34,10.27,117.3,50.76,530.7,543.5,77.5
45222000,-0.34,10.28,117.9,50.45,530.1,543.1,77.5
45223500,-0.35,10.24,119.2,50.23,531.7,544.9,77.4
45225000,-0.35,10.24,119.8,49.92,531.3,544.7,77.3
45226500,-0.34,10.25,117.3,50.99,531.9,544.6,77.6
45228000,-0.34,10.24,118.1,50.77,532.3,545.3,77.5
45229500,-0.35,10.26,119.0,50.13,530.7,543.9,77.4
45231000,-0.34,10.25,117.1,51.11,532.1,544.8,77.6
45232500,-0.34,10.24,116.8,51.31,532.6,545.3,77.6
45234000,-0.34,10.27,117.1,50.88,530.9,543.7,77.6
45235500,-0.34,10.23,118.0,50.85,532.7,545.6,77.5
45237000,-0.34,10.19,118.1,51.24,534.9,547.8,77.6
45238500,-0.34,10.21,118.5,50.88,533.8,546.8,77.5
45240000,-0.34,10.22,117.4,51.25,533.6,546.4,77.6
45241500,-0.34,10.14,118.9,51.37,537.4,550.4,77.5
45243000,-0.34,10.20,118.2,51.04,534.2,547.1,77.5
45244500,-0.35,10.18,120.3,50.29,534.4,547.7,77.3
45246000,-0.34,10.19,119.3,50.65,534.4,547.5,77.4
45247500,-0.34,10.17,119.5,50.75,535.3,548.5,77.4
45249000,-0.34,10.19,119.4,50.67,534.6,547.8,77.4
45250500,-0.34,10.17,120.1,50.50,535.1,548.4,77.4
45252000,-0.33,10.14,117.4,52.04,537.9,550.6,77.7
45253500,-0.34,10.16,118.5,51.35,536.5,549.4,77.5
45255000,-0.34,10.17,119.2,50.95,535.8,548.9,77.5
45256500,-0.34,10.18,120.2,50.37,534.7,548.0,77.3
45258000,-0.34,10.12,120.1,50.98,537.8,551.1,77.4
45259500,-0.34,10.14,120.2,50.71,536.7,550.0,77.4
45261000,-0.34,10.12,120.8,50.67,537.7,551.1,77.3
45262500,-0.34,10.09,121.1,50.81,539.2,552.6,77.3
45264000,-0.34,10.14,119.2,51.25,537.5,550.5,77.5
45265500,-0.34,10.13,120.3,50.83,537.5,550.8,77.4
45267000,-0.35,10.12,121.6,50.32,537.3,550.9,77.3
45268500,-0.34,10.08,120.5,51.24,540.3,553.6,77.4
45270000,-0.34,10.17,118.5,51.31,536.2,549.1,77.5
45271500,-0.35,10.11,122.1,50.25,538.0,551.7,77.2
45273000,-0.34,10.13,120.2,50.86,537.3,550.6,77.4
45274500,-0.34,10.11,119.2,51.49,538.9,551.9,77.5
45276000,-0.34,10.06,120.5,51.41,541.3,554.5,77.4
45277500,-0.35,10.07,122.6,50.35,539.7,553.5,77.2
45279000,-0.34,10.10,121.2,50.73,539.0,552.4,77.3
45280500,-0.34,10.11,120.0,51.14,538.6,551.9,77.4
45282000,-0.34,10.08,120.2,51.42,540.5,553.7,77.5
45283500,-0.34,10.04,121.4,51.24,542.1,555.6,77.4
45285000,-0.33,10.04,120.0,51.98,543.1,556.2,77.5
45286500,-0.33,10.05,119.9,51.90,542.6,555.7,77.5
45288000,-0.34,10.03,121.1,51.50,542.9,556.2,77.4
45289500,-0.34,10.07,120.4,51.39,540.8,554.0,77.5
45291000,-0.34,10.04,121.1,51.40,542.3,555.6,77.4
45292500,-0.34,10.04,121.9,50.98,541.8,555.4,77.3
45294000,-0.34,10.03,120.9,51.63,543.3,556.6,77.5
45295500,-0.34,10.04,122.0,50.99,542.0,555.5,77.3
45297000,-0.34,10.01,123.5,50.60,543.1,556.9,77.2
45298500,-0.33,10.06,119.3,52.04,541.9,554.9,77.6
45300000,-0.34,10.01,122.1,51.24,543.7,557.2,77.3
45301500,-0.34,10.04,121.3,51.28,542.2,555.6,77.4
45303000,-0.34,10.01,122.3,51.17,543.6,557.1,77.3
45304500,-0.34,10.00,121.1,51.81,544.6,557.9,77.5
45306000,-0.34,10.02,122.7,50.85,542.7,556.4,77.3
45307500,-0.34,9.97,123.2,51.16,545.5,559.2,77.3
45309000,-0.34,10.02,122.5,50.97,543.1,556.7,77.3
45310500,-0.34,9.96,122.7,51.56,546.6,560.2,77.4
45312000,-0.34,10.01,122.5,51.06,543.5,557.1,77.3
45313500,-0.33,9.97,120.7,52.42,547.1,560.2,77.6
45315000,-0.33,9.95,121.9,52.01,547.4,560.8,77.4
45316500,-0.34,9.97,123.5,51.04,545.5,559.3,77.2
45318000,-0.34,9.97,122.8,51.32,545.7,559.3,77.3
45319500,-0.34,9.98,121.9,51.64,545.4,558.9,77.4
45321000,-0.34,9.96,123.2,51.28,546.1,559.8,77.3
45322500,-0.34,9.94,122.7,51.72,547.5,561.1,77.4
45324000,-0.34,9.96,122.4,51.63,546.5,560.1,77.4
45325500,-0.34,9.97,122.8,51.34,545.7,559.3,77.3
45327000,-0.34,9.94,122.8,51.72,547.8,561.4,77.4
45328500,-0.33,9.94,121.6,52.24,548.1,561.4,77.5
45330000,-0.33,9.93,121.5,52.37,548.7,562.0,77.5
45331500,-0.34,9.94,122.5,51.84,547.9,561.4,77.4
45333000,-0.34,9.92,123.5,51.62,548.7,562.5,77.3
45334500,-0.34,9.91,124.7,51.21,548.9,562.9,77.2
45336000,-0.33,9.90,121.7,52.58,550.3,563.6,77.5
45337500,-0.34,9.93,124.1,51.24,547.8,561.7,77.2
45339000,-0.34,9.92,124.6,51.10,548.1,562.1,77.2
45340500,-0.33,9.89,123.2,52.07,550.5,564.1,77.4
45342000,-0.33,9.90,123.1,52.01,550.1,563.7,77.4
45343500,-0.33,9.89,123.4,51.92,550.2,563.9,77.4
45345000,-0.33,9.88,123.3,52.15,551.3,564.9,77.4
45346500,-0.33,9.87,123.0,52.35,551.9,565.4,77.4
45348000,-0.33,9.90,122.9,52.09,550.1,563.6,77.4
45349500,-0.33,9.84,124.3,52.11,553.2,567.0,77.3
45351000,-0.33,9.90,123.4,51.90,550.1,563.7,77.4
45352500,-0.34,9.86,125.5,51.30,551.2,565.3,77.2
45354000,-0.33,9.88,123.7,51.87,550.6,564.4,77.3
45355500,-0.33,9.85,123.3,52.42,552.7,566.3,77.4
45357000,-0.33,9.89,122.9,52.22,550.8,564.3,77.4
45358500,-0.33,9.86,122.2,52.84,552.7,566.0,77.5
45360000,-0.33,9.84,124.6,51.92,552.7,566.6,77.3
45361500,-0.33,9.86,123.6,52.17,552.0,565.7,77.4
45363000,-0.33,9.84,123.2,52.61,553.5,567.1,77.5
45364500,-0.33,9.86,122.5,52.68,552.6,566.0,77.5
45366000,-0.33,9.80,124.9,52.24,555.2,569.1,77.3
45367500,-0.34,9.83,125.4,51.70,553.2,567.3,77.2
45369000,-0.34,9.83,125.3,51.75,553.4,567.4,77.2
45370500,-0.33,9.78,124.5,52.66,556.6,570.4,77.4
45372000,-0.34,9.82,125.8,51.64,553.7,567.8,77.2
45373500,-0.33,9.80,125.4,52.09,555.3,569.3,77.3
45375000,-0.32,9.79,122.5,53.53,557.2,570.6,77.6
45376500,-0.33,9.81,123.3,52.89,555.3,568.8,77.5
45378000,-0.34,9.81,125.7,51.82,554.6,568.6,77.2
45379500,-0.33,9.81,124.0,52.56,555.1,568.8,77.4
45381000,-0.33,9.79,125.0,52.29,555.8,569.7,77.3
45382500,-0.33,9.78,124.0,52.90,556.9,570.5,77.5
45384000,-0.33,9.76,124.4,52.90,557.8,571.5,77.4
45385500,-0.33,9.78,123.4,53.24,557.6,571.0,77.5
45387000,-0.33,9.74,125.8,52.54,558.8,572.8,77.3
45388500,-0.33,9.74,126.1,52.37,558.4,572.5,77.3
45390000,-0.33,9.72,126.2,52.59,559.9,573.9,77.3
