Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.51,12.97,107.0,34.35,412.3,426.0,75.5
45001500,-0.51,12.97,107.2,34.30,412.3,426.1,75.4
45003000,-0.51,13.00,106.6,34.34,411.5,425.1,75.5
45004500,-0.51,13.00,107.0,34.22,411.5,425.2,75.4
45006000,-0.50,12.96,106.4,34.63,413.1,426.6,75.6
45007500,-0.51,12.94,108.0,34.19,413.0,426.9,75.3
45009000,-0.50,12.96,106.5,34.62,413.2,426.7,75.5
45010500,-0.50,12.97,105.7,34.86,413.1,426.4,75.7
45012000,-0.50,12.93,107.0,34.60,414.0,427.6,75.5
45013500,-0.50,12.99,105.2,34.93,412.7,425.9,75.7
45015000,-0.51,12.92,107.9,34.33,413.7,427.5,75.4
45016500,-0.50,12.94,105.6,35.09,414.5,427.7,75.7
45018000,-0.50,12.94,106.7,34.64,413.6,427.2,75.5
45019500,-0.50,12.94,106.9,34.61,413.7,427.3,75.5
45021000,-0.50,12.97,105.8,34.79,413.0,426.4,75.6
45022500,-0.51,12.88,108.6,34.32,415.0,429.0,75.3
45024000,-0.50,12.93,107.0,34.60,414.0,427.6,75.5
45025500,-0.50,12.91,107.2,34.61,414.4,428.0,75.5
45027000,-0.51,12.90,108.1,34.39,414.6,428.5,75.4
45028500,-0.50,12.90,107.3,34.68,414.9,428.6,75.5
45030000,-0.50,12.92,106.3,34.93,414.8,428.2,75.6
45031500,-0.50,12.91,107.7,34.47,414.3,428.0,75.4
45033000,-0.51,12.86,109.6,34.09,415.2,429.4,75.2
45034500,-0.50,12.89,106.7,34.97,415.7,429.2,75.6
45036000,-0.50,12.87,107.2,34.88,416.2,429.8,75.6
45037500,-0.51,12.90,108.2,34.35,414.5,428.4,75.4
45039000,-0.50,12.85,107.7,34.83,416.6,430.3,75.5
45040500,-0.50,12.88,107.5,34.70,415.5,429.2,75.5
45042000,-0.50,12.87,106.9,35.00,416.4,429.9,75.6
45043500,-0.50,12.91,106.7,34.84,414.8,428.3,75.6
45045000,-0.50,12.86,108.0,34.63,415.9,429.7,75.4
45046500,-0.50,12.82,109.0,34.50,416.9,430.9,75.3
45048000,-0.50,12.81,107.7,35.00,417.8,431.5,75.5
45049500,-0.50,12.84,107.9,34.81,416.9,430.6,75.5
45051000,-0.50,12.83,108.2,34.73,417.0,430.8,75.4
45052500,-0.50,12.82,107.8,34.93,417.5,431.2,75.5
45054000,-0.50,12.78,108.0,35.10,419.0,432.7,75.5
45055500,-0.50,12.80,108.6,34.75,417.8,431.6,75.4
45057000,-0.50,12.81,108.0,34.92,417.8,431.5,75.5
45058500,-0.50,12.80,108.8,34.69,417.8,431.7,75.4
45060000,-0.50,12.86,108.4,34.49,415.8,429.7,75.4
45061500,-0.50,12.79,108.0,35.05,418.6,432.3,75.5
45063000,-0.50,12.81,108.9,34.62,417.5,431.5,75.4
45064500,-0.50,12.77,108.3,35.03,419.1,432.8,75.5
45066000,-0.50,12.81,108.2,34.88,417.9,431.6,75.5
45067500,-0.50,12.81,108.8,34.64,417.5,431.4,75.4
45069000,-0.50,12.75,108.9,34.90,419.4,433.3,75.4
45070500,-0.50,12.78,108.1,35.04,418.8,432.6,75.5
45072000,-0.50,12.80,108.5,34.79,417.8,431.7,75.4
45073500,-0.50,12.78,108.9,34.75,418.4,432.3,75.4
45075000,-0.50,12.76,109.8,34.58,418.8,432.9,75.3
45076500,-0.50,12.76,108.4,35.09,419.6,433.4,75.5
45078000,-0.49,12.74,108.4,35.17,420.2,434.0,75.5
45079500,-0.49,12.75,108.4,35.11,419.8,433.6,75.5
45081000,-0.50,12.72,109.4,34.94,420.5,434.5,75.4
45082500,-0.49,12.77,108.0,35.20,419.6,433.2,75.6
45084000,-0.50,12.70,109.3,35.10,421.3,435.3,75.5
45085500,-0.50,12.71,109.1,35.07,420.9,434.8,75.5
45087000,-0.49,12.77,108.1,35.14,419.5,433.2,75.5
45088500,-0.50,12.70,109.6,34.97,421.1,435.2,75.4
45090000,-0.49,12.72,108.9,35.13,420.8,434.7,75.5
45091500,-0.50,12.67,110.1,35.00,422.1,436.3,75.4
45093000,-0.50,12.71,110.6,34.56,420.2,434.5,75.3
45094500,-0.49,12.70,109.0,35.19,421.4,435.3,75.5
45096000,-0.49,12.68,109.3,35.22,422.0,436.0,75.5
45097500,-0.50,12.66,110.9,34.76,422.1,436.4,75.3
45099000,-0.50,12.66,110.2,34.98,422.2,436.4,75.4
45100500,-0.49,12.64,109.6,35.35,423.4,437.4,75.5
45102000,-0.50,12.69,109.9,34.92,421.3,435.4,75.4
45103500,-0.50,12.68,109.9,35.02,421.9,436.0,75.4
45105000,-0.50,12.66,110.1,35.05,422.4,436.6,75.4
45106500,-0.50,12.68,109.8,35.05,422.0,436.0,75.4
45108000,-0.50,12.61,110.8,35.10,424.0,438.2,75.4
45109500,-0.50,12.69,110.4,34.77,421.2,435.4,75.3
45111000,-0.50,12.65,110.7,34.89,422.5,436.8,75.3
45112500,-0.49,12.66,108.5,35.65,423.5,437.1,75.6
45114000,-0.49,12.63,110.3,35.15,423.6,437.7,75.4
45115500,-0.49,12.66,109.8,35.15,422.6,436.6,75.4
45117000,-0.49,12.68,108.5,35.53,422.7,436.4,75.6
45118500,-0.49,12.61,110.3,35.23,424.1,438.2,75.4
45120000,-0.49,12.60,110.8,35.12,424.2,438.5,75.4
45121500,-0.50,12.62,110.7,35.08,423.7,437.9,75.4
45123000,-0.50,12.61,111.3,34.86,423.5,437.9,75.3
45124500,-0.50,12.58,111.3,35.06,424.7,439.0,75.3
45126000,-0.50,12.64,110.5,35.01,422.9,437.1,75.4
45127500,-0.49,12.59,110.3,35.40,425.1,439.2,75.5
45129000,-0.50,12.56,112.1,34.93,425.2,439.8,75.2
45130500,-0.49,12.60,110.1,35.37,424.6,438.6,75.5
45132000,-0.49,12.61,110.7,35.15,424.2,438.4,75.4
45133500,-0.50,12.60,111.0,35.06,424.1,438.4,75.3
45135000,-0.50,12.57,112.5,34.71,424.6,439.2,75.2
45136500,-0.50,12.54,112.8,34.77,425.5,440.2,75.2
45138000,-0.49,12.59,110.3,35.37,424.9,439.0,75.4
45139500,-0.49,12.55,111.6,35.14,425.8,440.2,75.3
45141000,-0.49,12.57,110.7,35.36,425.7,439.8,75.4
45142500,-0.49,12.57,111.3,35.15,425.2,439.5,75.3
45144000,-0.49,12.51,112.0,35.23,427.1,441.5,75.3
45145500,-0.49,12.53,111.0,35.48,426.9,441.1,75.4
45147000,-0.49,12.56,109.8,35.78,426.5,440.4,75.6
45148500,-0.50,12.51,112.6,35.01,426.8,441.4,75.2
45150000,-0.49,12.52,110.8,35.65,427.6,441.7,75.5
45151500,-0.50,12.51,112.6,35.05,426.9,441.5,75.2
45153000,-0.49,12.47,112.8,35.22,428.4,442.9,75.3
45154500,-0.49,12.59,110.7,35.26,425.0,439.1,75.4
45156000,-0.49,12.55,111.2,35.32,426.2,440.5,75.4
45157500,-0.49,12.49,111.2,35.65,428.3,442.5,75.5
45159000,-0.50,12.47,113.2,35.07,428.1,442.9,75.2
45160500,-0.49,12.51,111.4,35.45,427.5,441.8,75.4
45162000,-0.49,12.46,112.1,35.49,429.0,443.4,75.4
45163500,-0.49,12.52,111.6,35.33,427.1,441.4,75.4
45165000,-0.49,12.48,112.0,35.44,428.4,442.8,75.4
45166500,-0.49,12.49,112.6,35.16,427.7,442.2,75.3
45168000,-0.49,12.47,111.5,35.66,429.1,443.3,75.4
45169500,-0.49,12.44,113.0,35.28,429.3,443.9,75.2
45171000,-0.49,12.48,112.2,35.37,428.4,442.8,75.3
